hanzi,tl
潛艇割包,tsiâm-thíng-kuah-pau
米和肉佮,bí-hām-bah-kah
米割包,bí-kuah-pau
胡桃,ôo-thô
核桃,hu̍t-thô
毛豆,môo-tāu
枝豆,ki-tāu
接骨木,tsiap-kut-bo̍k
薰衫草,hun-sann-tsháu
迷迭香,bê-tia̍t-hiang
新娘衫,sin-niû-sann
洋九層塔,iûnn-káu-tsàn-thah
栗子,la̍t-tsí
燕麥,iàn-be̍h
花椒,hua-tsio
花椒,hue-tsio
青耆,tshenn-kî
青耆,tshinn-kî
香茅,hiang-m̂
香茅,hiong-hm̂
香茅,hiunn-mâu
水蓮,tsuí-liân
橄欖,kan-ná
草橄仔,tshó-kan-á
甜菜,tinn-tshài
青稞,tshenn-kho
青稞,tshinn-kho
大麥,tuā-be̍h
烏秫米,oo-tsu̍t-bí
烏糙米,oo-tshò-bí
松露,siông-lōo
水浸粿,tsuí-tsìm-kué
khőng-niá-kuh,khőng-niá-kuh
笑豆,tshiò-tāu
米線,bí-suànn
粑粑絲,pa-pa-si
抹茶,buah-tê
má-tsiah,má-tsiah
焙茶,puē-tê
焙茶,pē-tê
泰式綠奶茶,thài-sik-li̍k-ling-tê
泰式綠奶茶,thài-sik-li̍k-ni-tê
綠奶茶,li̍k-ling-tê
綠奶茶,li̍k-ni-tê
青奶茶,tshenn-ling-tê
青奶茶,tshinn-ni-tê
泰式奶茶,thài-sik-ling-tê
泰式奶茶,thài-sik-ni-tê
紅玉紅茶,âng-gi̍k-âng-tê
奶泡,ling-pho
奶泡,ni-pho
養樂多,ióng-lo̍k-to
燕麥奶,iàn-be̍h-ling
燕麥奶,iàn-be̍h-ni
椰子奶,iâ-tsí-ling
椰子奶,iâ-tsí-ni
椰漿,iâ-tsiunn
奶酒,ling-tsiú
奶酒,ni-tsiú
Uí-sū-kih,uí-sū-kih
Uí-sīr-kih,uí-sīr-kih
拿鐵,la-thé
卡布奇諾,kha-pu-tshí-nooh
烏咖啡,oo-ka-pi
拿鐵咖啡,la-thé-ka-pi
西西里咖啡,si-si-lí-ka-pi
檸檬咖啡,lê-bóng-ka-pi
濃縮咖啡,lông-sok-ka-pi
隨溶咖啡,suî-iûnn-ka-pi
濾掛咖啡,lī-kuà-ka-pi
濾掛咖啡,lū-kuà-ka-pi
掛耳咖啡,kuà-hīnn-ka-pi
掛耳咖啡,kuà-hī-ka-pi
摩卡咖啡,môo-khah-ka-pi
瑪奇朵咖啡,ma-khiá-tooh-ka-pi
虹吸式咖啡,hông-khip-sik-ka-pi
sa̋i-hóng 咖啡,sa̋i-hóng-ka-pi
麝香貓咖啡,siā-hiunn-niau-ka-pi
咖啡濾紙,ka-pi-lī-tsuá
咖啡濾紙,ka-pi-lū-tsuá
塔塔醬,thah-thah-tsiùnn
和風醬,hô-hong-tsiùnn
粉紅醬,hún-âng-tsiùnn
白醬,pe̍h-tsiùnn
甜薟醬,tinn-hiam-tsiùnn
海山醬,hái-san-tsiùnn
千島醬,tshian-tó-tsiùnn
馬鈴薯片,má-lîng-tsî-phìnn
馬鈴薯片,má-lîng-tsû-phìnn
氣糋,khì-tsìnn
番薯球,han-tsî-kiû
番薯球,han-tsû-kiû
焙果,puē-kó
焙果,pē-kó
酸種麭,sng-tsíng-pháng
鹼水麭,kinn-tsuí-pháng
細粒圓麭,sè-lia̍p-înn-pháng
酵母,kànn-bó
酵母,kànn-bú
椒麻雞,tsio-bâ-ke
椒麻雞,tsio-bâ-kue
浸油,tsìm-iû
酸豆,sng-tāu
中國割包,tiong-kok-kuah-pau
沖泡飲品,tshiong-phàu-ím-phín
螺螄粉,lê-sai-hún
明膠,bîng-ka
冰磚,ping-tsng
咖啡磚,ka-pi-tsng
麥片,be̍h-phìnn
麥角,be̍h-kak
膠質,ka-tsit
薰雞,hun-ke
薰雞,hun-kue
煙雞,ian-ke
煙雞,ian-kue
tshì-sìr餅,tshì-sìr-piánn
tshì-sù餅,tshì-sù-piánn
卡啦雞腿堡,khah-lah-ke-thuí-pó
籠床仔包,lâng-sn̂g-á-pau
羅宋湯,lô-sòng-thng
趖蟲類,sô-thâng-luī
槓桿原理,kǹg-kuáinn-guân-lí
平板電腦,pênn-pán-tiān-náu
平板電腦,pînn-pán-tiān-náu
遮光窗仔簾,jia-kng-thang-á-lî
遮光kha-tián,jia-kng-kha-tián
資料鋏仔,tsu-liāu-giap-á
儲存容量,tû-tsûn-iông-liōng
筋肉放冗劑,kin-bah-pàng-līng-tse
榴彈炮,liû-tuânn-phàu
蠓仔電,báng-á-tiān
蝶仔䘼,ia̍h-á-ńg
翕隨有,hip-suî-ū
仙人掌,sian-jîn-tsióng
仙人掌,sian-lîn-tsióng
水上警察,tsuí-siōng-kíng-tshat
龍船,lîng-tsûn
龍船,liông-tsûn
運動攀登,ūn-tōng-phan-ting
攀岩,phan-giâm
夯石碾,giâ-tsio̍h-lián
輕艇掣流,khin-thíng-tshuah-lâu
輕艇競速,khin-thíng-kīng-sok
輕艇水球,khin-thíng-tsuí-kiû
卡巴迪,kha-pá-tih
phi̋n-phóng,phi̋n-phóng
桌球,toh-kiû
曲棍球,khiok-kùn-kiû
há-khih,há-khih
冰上曲棍球,ping-siōng-khiok-kùn-kiû
冰上 há-khih,ping-siōng-há-khih
草埔曲棍球,tsháu-poo-khiok-kùn-kiû
草埔 há-khih,tsháu-poo-há-khih
水上運動,tsuí-siōng-ūn-tōng
馬拉松游泳,ma-lá-sóng-iû-íng
馬拉松泅水,ma-lá-sóng-siû-tsuí
田徑,tiân-kìng
鏈球,liān-kiû
鉛球,iân-kiû
競行,kīng-kiânn
競行,kìng-kiânn
跳遠,thiàu-hn̄g
牚篙跳,thènn-ko-thiàu
牚篙跳,thìnn-ko-thiàu
標槍,pio-tshiunn
鐵餅,thih-piánn
自由車,tsū-iû-tshia
登山自由車,ting-san-tsū-iû-tshia
公路自由車,kong-lōo-tsū-iû-tshia
場地自由車,tiûnn-tē-tsū-iû-tshia
場地自由車,tiûnn-tuē-tsū-iû-tshia
競速細輪車,kīng-sok-sè-lián-tshia
競速細輪車,kìng-sok-suè-lián-tshia
相偃,sio-ián
自由式相偃,tsū-iû-sik-sio-ián
希羅式相偃,hi-lô-sik-sio-ián
武術,bú-su̍t
長拳,tn̂g-kûn
太極拳,thài-ki̍k-kûn
太極劍,thài-ki̍k-kiàm
南拳,lâm-kûn
南棍,lâm-kùn
南刀,lâm-to
刀術,to-su̍t
劍術,kiàm-su̍t
槍術,tshiunn-su̍t
套路,thò-lōo
行拳,kiânn-kûn
散打,sàn-tánn
棍術,kùn-su̍t
柔術,jiû-su̍t
柔道,jiû-tō
武藝運動,bú-gē-ūn-tōng
khu-la-sí 相偃,khu-la-sí-sio-ián
空手道,khang-tshiú-tō
型,hîng
組手,tsoo-tshiú
對拍,tuì-phah
對拍一支,tuì-phah-tsi̍t-ki
自由組手,tsū-iû-tsoo-tshiú
射箭,siā-tsìnn
複合弓,ho̍k-ha̍p-king
反曲弓,huán-khiok-king
飛靶射擊,hui-pé-siā-kik
射擊,siā-kik
短銃射擊,té-tshìng-siā-kik
步銃射擊,pōo-tshìng-siā-kik
馬術,bé-su̍t
場地障礙賽,tiûnn-tē-tsiòng-gāi-sài
場地障礙賽,tiûnn-tuē-tsiòng-gāi-sài
馬場馬術,bé-tiûnn-bé-su̍t
盛裝舞步,sīng-tsong-bú-pōo
排球,pâi-kiû
野球,iá-kiû
棒球,pāng-kiû
壘球,luí-kiû
籃球,nâ-kiû
跤球,kha-kiû
羽毛球,ú-môo-kiû
goo-lú-huh,goo-lú-huh
山球,suann-kiû
橄欖球,kan-ná-kiû
智力運動,tì-li̍k-ūn-tōng
橋牌,kiô-pâi
西洋棋,se-iûnn-kî
圍棋,uî-kî
象棋,tshiūnn-kî
軍棋,kun-kî
跆拳道,tâi-kûn-tō
lòo-suh,lòo-suh
花式趨冰,hua-sik-tshu-ping
花式溜冰,hua-sik-liu-ping
趨輪運動,tshu-lián-ūn-tōng
趨輪趨冰,tshu-lián-tshu-ping
競速趨輪,kīng-sok-tshu-lián
競速溜冰,kīng-sok-liu-ping
競速趨冰,kīng-sok-tshu-ping
自由式趨輪,tsū-iû-sik-tshu-lián
趨輪枋,tshu-lián-pang
公園式趨枋,kong-hn̂g-sik-tshu-pang
碗池趨枋,uánn-tî-tshu-pang
運動舞蹈,ūn-tōng-bú-tō
絕地求生,tsua̍t-tē-kiû-sing
絕地求生,tsua̍t-tuē-kiû-sing
傳說對決,thuân-suat-tuì-kuat
英雄聯盟,ing-hiông-liân-bîng
軟式網球,nńg-sik-bāng-kiû
擊劍,kik-kiàm
鈍劍,tun-kiàm
利劍,lāi-kiàm
軍刀,kun-to
三對三籃球,sann-tuì-sann-nâ-kiû
五對五籃球,gōo-tuì-gōo-nâ-kiû
體操,thé-tshau
地板,tē-pán
地板,tuē-pán
自由體操,tsū-iû-thé-tshau
吊環,tiàu-khuân
單槓,tan-kǹg
雙槓,siang-kǹg
跳馬,thiàu-bé
鞍馬,uann-bé
懸低槓,kuân-kē-kǹg
平衡木,pîng-hîng-bo̍k
划船,kò-tsûn
網球,bāng-kiû
競技體操,kīng-ki-thé-tshau
水上 oo-tóo-bái,tsuí-siōng-oo-tóo-bái
水上飛行機,tsuí-siōng-hui-lîng-ki
水上活動,tsuí-siōng-ua̍h-tāng
水上活動,tsuí-siōng-ua̍h-tōng
趨冰,tshu-ping
趨水,tshu-tsuí
跤扒泅,kha-pê-siû
有氧體操,iú-ióng-thé-tshau
冬季兩項,tang-kuì-nn̄g-hāng
雪車,seh-tshia
越野趨雪,ua̍t-iá-tshu-seh
冰壺,ping-ôo
雪橇,seh-khiau
釘鞋,ting-ê
釘鞋,ting-uê
有氧運動,iú-ióng-ūn-tōng
飛輪,hui-lûn
現代五項,hiān-tāi-gōo-hāng
健美,kiān-bí
鐵人三項,thih-lâng-sann-hāng
三項全能,sann-hāng-tsuân-lîng
競技性比賽,kīng-ki-sìng-pí-sài
球類比賽,kiû-luī-pí-sài
對抗性比賽,tuì-khòng-sìng-pí-sài
帆船,phâng-tsûn
水上芭蕾,tsuí-siōng-pa-lé
水上比賽,tsuí-siōng-pí-sài
水球,tsuí-kiû
跳水,thiàu-tsuí
跳板跳水,thiàu-pán-thiáu-tsuí
跳台跳水,thiàu-tâi-thiàu-tsuí
三日賽,sann-ji̍t-sài
三日賽,sann-li̍t-sài
三項賽,sann-hāng-sài
越野障礙賽,ua̍t-iá-tsiòng-gāi-sài
飛行傘,hui-hîng-suànn
沙埔排球,sua-poo-pâi-kiû
保齡球,pó-lîng-kiû
手球,tshiú-kiû
壁球,piah-kiû
板球,pán-kiû
撞球,tōng-kiû
挵球,lòng-kiû
藤球,tîn-kiû
街式趨枋,ke-sik-tshu-pang
韻律體操,ūn-lu̍t-thé-tshau
跳床,thiàu-tshn̂g
拳法,kûn-huat
腿法,thuí-huat
摔法,siak-huat
合氣道,ha̍p-khì-tō
泰拳,thài-kûn
踢拳,that-kûn
露式相偃,lōo-sik-sio-ián
越武道,ua̍t-bú-tō
空氣短銃,khong-khì-té-tshìng
ió-gà,ió-gà
飛盤,hui-puânn
定向運動,tīng-hiòng-ūn-tōng
定向越野,tīng-hiòng-ua̍t-iá
搝大索,khiú-tuā-soh
拔大索,pue̍h-tuā-soh
空架雪車,khang-kè-seh-tshia
健身房,kiān-sin-pâng
重量訓練,tāng-liōng-hùn-liān
輕鐵,khin-thih
早晝頓,tsá-tàu-tǹg
草莓醬,tsháu-m̂-tsiùnn
塗豆醬,thôo-tāu-tsiùnn
tsioo-kóo-lè-tòo 醬,tsioo-kóo-lè-tòo-tsiùnn
馬鈴薯球,má-lîng-tsî-kiû
阿華田,a-huâ-tiân
好立克,hó-li̍p-khik
鮮奶,tshinn-ling
核心肌群,hi̍k-sim-ki-kûn
健力,kiān-li̍k
合球,ha̍p-kiû
木球,bo̍k-kiû
huí-sū-toh 球,huí-sū-toh-kiû
槌球,thuî-kiû
法式輾球,huat-sik-liàn-kiû
法式輾球,huat-sik-lìn-kiû
巧固球,khá-kòo-kiû
船桮,tsûn-pue
船桮,tsûn-pe
船槳,tsûn-tsiúnn
櫓,lóo
側旋踢,tshik-suân-that
後旋踢,āu-suân-that
極限運動,ki̍k-hān-ūn-tōng
跑酷,pháu-khok
直排輪,ti̍t-pâi-lián
落崎障礙賽,lo̍h-kiā-tsiòng-gāi-sài
落崎賽,lo̍h-kiā-sài
街舞,ke-bú
街舞,kue-bú
機械舞,ki-hāi-bú
鎖舞,só-bú
龍獅運動,liông-sai-ūn-tōng
龍獅運動,lîng-sai-ūn-tōng
單打,tan-tánn
雙打,siang-tánn
團體,thuân-thé
得分,tit-hun
黃牌,n̂g-pâi
紅牌,âng-pâi
中線,tiong-suànn
假動作,ké-tōng-tsok
回合,huê-ha̍p
回合,hê-ha̍p
硩線,teh-suànn
犯規,huān-kui
晉級,tsìn-kip
決賽,kuat-sài
準決賽,tsún-kuat-sài
積分賽,tsik-hun-sài
紀錄保持人,kì-lo̍k-pó-tshî-jîn
紀錄保持人,kì-lio̍k-pó-tshî-lîn
擊球,kik-kiû
排名賽,pâi-miâ-sài
個人賽,kò-jîn-sài
個人賽,kò-lîn-sài
團體賽,thuân-thé-sài
最佳紀錄,tsuè-ka-kì-lo̍k
最佳紀錄,tsuè-ka-kì-lio̍k
中場歇睏,tiông-tiûnn-hioh-khùn
混合雙打,hūn-ha̍p-siang-tánn
聽牌,thiann-pâi
賽末點,sài-bua̍t-tiám
發球權,huat-kiû-khuân
發球權,huat-kiû-kuân
磕網,kha̍p-bāng
lé-tooh,lé-tooh
五戰三勝,gōo-tsiàn-sann-sìng
七戰四勝,tshit-tsiàn-sì-sìng
頂半場,tíng-puànn-tiûnn
下半場,ē-puànn-tiûnn
內線跑道,lāi-suànn-pháu-tō
外線跑道,guā-suànn-pháu-tō
起跑線,khí-pháu-suànn
中長跑,tiong-tn̂g-pháu
長跑,tn̂g-pháu
短跑,té-pháu
半馬,puànn-má
全馬,tsuân-má
拚勢衝,piànn-sè-tshiong
拚勢衝,piànn-sì-tshiong
拍拚衝,phah-piànn-tshiong
中鋒,tiong-hong
中場,tiong-tiûnn
守門員,siú-mn̂g-uân
門將,mn̂g-tsiòng
射門,siā-mn̂g
揹摔,phāinn-siak
摔技,siak-ki
壓制,ap-tsè
一勝,it-sìng
半勝,puànn-sìng
開弓,khui-king
放箭,pàng-tsìnn
箭靶,tsìnn-pé
靶心,pé-sim
耐力賽,nāi-li̍k-sài
開球,khui-kiû
發球,huat-kiû
殺球,sat-kiû
界內球,kài-lāi-kiû
界外球,kài-guā-kiû
sa̋n-sín,sa̋n-sín
局,kio̍k
su-too-lài-khuh,su-too-lài-khuh
好球,hó-kiû
bòo-lù,bòo-lù
歹球,pháinn-kiû
保養品,pó-ióng-phín
保溼,pó-sip
油水平衡,iû-tsuí-pîng-hîng
去角質,khì-kak-tsit
淡斑,tām-pan
淡化𤶃仔痕,tām-huà-thiāu-á-hûn
收束毛管空,siu-sok-mn̂g-kńg-khang
擋皺,tòng-jiâu
擋皺,tòng-liâu
擋老化,tòng-nóo-huà
抗𤶃仔,khòng-thiāu-á
釉皮,iu-phuê
釉皮,iu-phê
美白,bí-pe̍h
光面,kng-bīn
霧面,bū-bīn
珠光,tsu-kng
金滑感,kim-ku̍t-kám
金屬感,kim-sio̍k-kám
眼霜,gán-song
保溼噴霧,pó-sip-phùn-bū
護手霜,hōo-tshiú-song
乳液,jú-i̍k
乳液,lú-i̍k
身軀乳液,sin-khu-jú-i̍k
身軀乳液,sin-khu-lú-i̍k
凝露,gîng-lōo
凝霜,gîng-song
蘆薈凝膠,lôo-huē-gîng-ka
蘆薈凝膠,lôo-hē-gîng-ka
化妝水,huà-tsong-tsuí
精華液,tsing-huâ-i̍k
面霜,bīn-song
mù-sìr,mù-sìr
面膜,bīn-mo̍oh
眼膜,gán-mo̍oh
酒精棉片,tsiú-tsing-mî-phìnn
嬰仔油,enn-á-iû
嬰仔油,inn-á-iû
火薰妝,hué-hun-tsong
火薰妝,hé-hun-tsong
薄妝,po̍h-tsong
厚妝,kāu-tsong
全妝,tsuân-tsong
素顏,sòo-gân
特效化妝,ti̍k-hāu-huà-tsong
老妝,lāu-tsong
歐美妝,au-bí-tsong
日系妝,ji̍t-hē-tsong
日系妝,li̍t-hē-tsong
韓系妝,hân-hē-tsong
素顏霜,sòo-gân-song
隔離霜,keh-lī-song
妝前乳,tsong-tsîng-jú
妝前乳,tsong-tsîng-lú
拍底乳,phah-té-jú
拍底乳,phah-tué-lú
防曝乳,hông-pha̍k-jú
防曝乳,hông-pha̍k-lú
防曝係數,hông-pha̍k-hē-sòo
漸層,tsiām-tsân
疊,tha̍h
𪐞染,tòo-ní
𪐞染液,tòo-ní-i̍k
𪐞染筅,tòo-ní-tshíng
抾,khioh
抾線,khioh-suànn
ì,ì
揤,tshi̍h
搭粉,tah-hún
頓粉,tǹg-hún
尪仔粉,ang-á-hún
粉底,hún-té
粉底,hún-tué
拍粉底,phah-hún-té
抹粉底,buah-hún-té
抹面,buah-bīn
抹粉,buah-hún
粉底液,hún-té-i̍k
水粉膏,tsuí-hún-ko
崁斑膏,khàm-pan-ko
美妝卵,bí-tsong-nn̄g
粉撲仔,hún-phok-á
粉拭仔,hún-tshit-á
粉條,hún-tiâu
粉膏,hún-ko
粉餅,hún-piánn
氣墊粉餅,khì-tiām-hún-piánn
水粉餅,tsuí-hún-piánn
持妝,tshî-tsong
落妝,lak-tsong
浮粉,phû-hún
卡粉,kha̍h-hún
染目眉,ní-ba̍k-bâi
刺目眉,tshiah-ba̍k-bâi
霧目眉,bū-ba̍k-bâi
飄目眉,phiau-ba̍k-bâi
目眉膠,ba̍k-bâi-ka
目眉筆,ba̍k-bâi-pit
目眉粉,ba̍k-bâi-hún
染眉膏,ní-bâi-ko
修眉刀,siu-bâi-to
烏目眉,oo-ba̍k-bâ
烏鶖目,oo-tshiu-ba̍k
接目睫毛,tsiap-ba̍k-tsiah-mn̂g
接目睫毛,tsiap-ba̍k-tsiap-mn̂g
頂目睫毛,tíng-ba̍k-tsiah-mn̂g
頂目睫毛,tíng-ba̍k-tsiap-mn̂g
下目睫毛,ē-ba̍k-tsiah-mn̂g
下目睫毛,ē-ba̍k-tsiap-mn̂g
目睫毛鋏仔,ba̍k-tsiah-mn̂g-giap-á
目睫毛鋏仔,ba̍k-tsiap-mn̂g-giap-á
目睫毛膏,ba̍k-tsiah-mn̂g-ko
目睫毛膏,ba̍k-tsiap-mn̂g-ko
假目睫毛,ké-ba̍k-tsiah-mn̂g
假目睫毛,ké-ba̍k-tsiap-mn̂g
鬥目睫毛,tàu-ba̍k-tsiah-mn̂g
鬥目睫毛,tàu-ba̍k-tsiap-mn̂g
目睫毛膠,ba̍k-tsiah-mn̂g-ka
目睫毛膠,ba̍k-tsiap-mn̂g-ka
無重巡,bô-tîng-sûn
單巡,tuann-sûn
重巡,tîng-sûn
內重巡,lāi-tîng-sûn
重巡貼,tîng-sûn-tah
重巡膠,tîng-sûn-ka
目墘線,ba̍k-kînn-suànn
目墘線筆,ba̍k-kînn-suànn-pit
目墘膠筆,ba̍k-kînn-ka-pit
目墘線液,ba̍k-kînn-suànn-i̍k
目彩,ba̍k-tshái
眼影,gán-iánn
目彩盤,ba̍k-tshái-puânn
眼影盤,gán-iánn-puânn
薄喙脣,po̍h-tshuì-tûn
厚喙脣,kāu-tshuì-tûn
喙脣痕,tshuì-tûn-hûn
護脣膏,hōo-tûn-ko
胭脂筆,ian-tsi-pit
喙脣蜜,tshuì-tûn-bi̍t
喙脣彩,tshuì-tûn-tshái
喙脣膏,tshuì-tûn-ko
脣線筆,tûn-suànn-pit
染脣液,ní-tûn-i̍k
喙脣膜,tshuì-tûn-mo̍oh
胭脂,ian-tsi
喙脣膏盤,tshuì-tûn-ko-puânn
喙䫌胭脂,tshuì-phué-ian-tsi
尪仔粉筅,ang-á-hún-tshíng
尪仔粉盤,ang-á-hún-puânn
尪仔粉條,ang-á-hún-tiâu
尪仔粉膏,ang-á-hún-ko
暗影,àm-iánn
修容,siu-iông
拍暗影,phah-àm-iánn
鼻暗影,phīnn-àm-iánn
畫鼻影,uē-phīnn-iánn
修容條,siu-iông-tiâu
修容粉餅,siu-iông-hún-piánn
修容霜,siu-iông-song
古銅粉,kóo-tâng-hún
喙䫌骨,tshuì-phué-kut
蘋果肌,phōng-kó-ki
蘋果光,phōng-kó-kng
拍光粉餅,phah-kng-hún-piánn
拍光條,phah-kng-tiâu
拍光膏,phah-kng-ko
拍光盤,phah-kng-puânn
拍光粉,phah-kng-hún
金粉,kim-hún
定妝,tīng-tsong
膨粉,phòng-hún
膨粉餅,phòng-hún-piánn
定妝噴霧,tīng-tsong-phùn-bū
卸妝,sià-tsong
洗面乳,sé-bīn-jú
卸妝油,sià-tsong-iû
卸妝乳,sià-tsong-jú
卸妝水,sià-tsong-tsuí
吸油面紙,khip-iû-bīn-tsuá
粉刺鋏,hún-tshì-giap
化妝台,huà-tsong-tâi
梳妝台,se-tsng-tâi
梳妝台,sue-tsng-tâi
化妝鏡,huà-tsong-kiànn
梳妝鏡,se-tsng-kiànn
梳妝鏡,sue-tsng-kiànn
化妝棉,huà-tsong-mî
化妝筅,huà-tsong-tshíng
筅仔清潔劑,tshíng-á-tshing-kiat-tse
目眉筅,ba̍k-bâi-tshíng
目睫毛筅,ba̍k-tsiah-mn̂g-tshíng
趨角筅,tshu-kak-tshíng
平頭筅,pênn-thâu-tshíng
平頭筅,pînn-thâu-tshíng
扇形筅,sìnn-hîng-tshíng
捲螺筅,kńg-lê-tshíng
海綿筅,hái-mî-tshíng
毛筅,mn̂g-tshíng
si-lí-khóng 筅,si-lí-khóng-tshíng
粉尾筅,hún-bué-tshíng
粉尾筅,hún-bé-tshíng
抾面筅,khioh-bīn-tshíng
崁斑筅,khàm-pan-tshíng
拍光筅,phah-kng-tshíng
目墘線筅,ba̍k-kînn-suànn-tshíng
粉底筅,hún-té-tshíng
粉底筅,hún-tué-tshíng
鼻影筅,phīnn-iánn-tshíng
眼影筅,gán-iánn-tshíng
目彩筅,ba̍k-tshái-tshíng
膨粉筅,phòng-hún-tshíng
下目箍,ē-ba̍k-khoo
下目蚶,ē-ba̍k-ham
目屎溝,ba̍k-sái-kau
目睭頭,ba̍k-tsiu-thâu
目巡,ba̍k-sûn
蒙古巡,bông-kóo-sûn
烏目箍,oo-ba̍k-khoo
目睭蚶蚶,ba̍k-tsiu-ham-ham
目箍暗暗,ba̍k-khoo-àm-àm
粉刺,hún-tshì
烏頭粉刺,oo-thâu-hún-tshì
毛管空粗,mn̂g-kńg-khang-tshoo
下頦線,ē-hâi-suànn
下頦角,ē-hâi-kak
目尾痕,ba̍k-bué-hûn
目尾痕,ba̍k-bé-hûn
攑頭痕,gia̍h-thâu-hûn
法令痕,huat-līng-hûn
笑痕,tshiò-hûn
鼻頭,phīnn-thâu
鼻翼,phīnn-si̍t
鼻腰,phīnn-io
鼻柱,phīnn-thiāu
鼻刀,phīnn-to
鼻仔真稜,phīnn-á-tsin-lîng
保送,pó-sàng
雙殺,siang-sat
三殺,sann-sat
番,huan
摃,kòng
打擊,tánn-kik
指定打擊,tsí-tīng-tánn-kik
投手,tâu-tshiú
phit-tsiah,phit-tsiah
先發投手,sian-huat-tâu-tshiú
先發 phit-tsiah,sian-huat-phit-tsiah
救援投手,kiù-uān-tâu-tshiú
救援 phit-tsiah,kiù-uān-phit-tsiah
後援投手,āu-uān-tâu-tshiú
後援 phit-tsiah,āu-uān-phit-tsiah
中繼投手,tiong-kè-tâu-tshiú
中繼 phit-tsiah,tiong-kè-phit-tsiah
捕手,póo-tshiú
khiá-tsiah,khiá-tsiah
野手,iá-tshiú
外野手,guā-iá-tshiú
中外野手,tiong-guā-iá-tshiú
siàn-tah,siàn-tah
正外野手,tsiànn-guā-iá-tshiú
lài-tooh,lài-tooh
倒外野手,tò-guā-iá-tshiú
lè-hù-tooh,lè-hù-tooh
內野,lāi-iá
外野,guā-iá
盜壘,tō-luí
敨結賽制,tháu-kat-sài-tsè
雙響炮,siang-hiáng-phàu
指定讓渡,tsí-tīng-jiōng-tōo
指定讓渡,tsí-tīng-liōng-tōo
hoo-mú-láng,hoo-mú-láng
全壘打,tsuân-luí-tánn
a̋m-phái-ah,a̋m-phái-ah
裁判,tshâi-phuànn
海豬泅,hái-ti-siû
蝶仔泅,ia̍h-á-siû
掠篙泅,lia̍h-ko-siû
水雞泅,tsuí-ke-siû
四跤仔泅,sì-kha-á-siû
坦笑泅,thán-tshiò-siû
觸身球,tshiok-sin-kiû
安打,an-tánn
上壘,tsiūnn-luí
bat-tah,bat-tah
打擊者,tánn-kik-tsiá
huá-sū-tooh,huá-sū-tooh
一壘手,it-luí-tshiú
se-khàn-tooh,se-khàn-tooh
二壘手,jī-luí-tshiú
二壘手,lī-luí-tshiú
sà-tooh,sà-tooh
三壘手,sann-luí-tshiú
siò-tooh,siò-tooh
游擊手,iû-kik-tshiú
壘包,luí-pau
段位,tuānn-uī
三分球,sann-hun-kiû
罰球,hua̍t-kiû
弓咧,king--leh
灌籃,kuàn-nâ
上籃,tsiūnn-nâ
摖板球,tshè-pán-kiû
空心球,khang-sim-kiû
切入,tshiat--ji̍p
切入,tshiat--li̍p
運球,ūn-kiû
政治分贓,tsìng-tī-pun-tsng
bàng-gà,bàng-gà
藍光光碟,nâ-kng-kong-tia̍p
藍光光碟,nâ-kng-kng-tia̍p
mî-im,mî-im
可送,khó-sòng
倖存者,hīng-tsûn-tsiá
離岸流,lī-huānn-lâu
沿岸流,iân-huānn-lâu
海水浴場,hái-tsuí-i̍k-tiûnn
衝湧,tshiong-íng
緩刑,uān-hîng
寄罪,kià-tsuē
剪輯,tsián-tsi̍p
剪接,tsián-tsiap
精華剪輯,tsing-huâ-tsián-tsi̍p
精華帶,tsing-huâ-tuà
直播,ti̍t-pò
重播,tîng-pò
早鳥,tsá-niáu
壯遊,tsōng-iû
漚查埔,àu-tsa-poo
暖男,luán-lâm
脫單,thuat-tuann
展好額,tián-hó-gia̍h
焦距,tsiau-kī
焦距,tsiau-kū
司康,sir-kóng
司康,su-kóng
厚肉植物,kāu-bah-si̍t-bu̍t
遠近法,hn̄g-kīn-huat
遠近法,hn̄g-kūn-huat
透視畫法,thàu-sī-uē-huat
透視畫法,thàu-sī-uī-huat
電子支付,tiān-tsú-tsi-hù
滑輪搝落,ku̍t-lián-giú-lo̍h
滑輪搝落,ku̍t-lián-khiú-lo̍h
不織布,put-tsit-pòo
天光之暝,thinn-kng-tsi-mê
天光之暝,thinn-kng-tsi-mî
地板動作,tē-pán-tōng-tsok
地板動作,tuē-pán-tōng-tsok
掠龍椅,lia̍h-lîng-í
心血管病,sim-hueh-kńg-pēnn
心血管病,sim-huih-kńg-pīnn
心輔狗,sim-hú-káu
墜機,tuī-ki
失事,sit-sū
𢯾枕,mooh-tsím
並枕,phīng-tsím
水螅,tsuí-sik
快樂野球,khuài-lo̍k-iá-kiû
快樂棒球,khuài-lo̍k-pāng-kiû
隱形目鏡,ún-hîng-ba̍k-kiànn
基因改造,ki-in-kái-tsò
無政府主義,bô-tsìng-hú-tsú-gī
人本設計,jîn-pún-siat-kè
人本設計,lîn-pún-siat-kè
阻尼,tsóo-nî
阻尼,tsóo-lî
駐波,tsù-pho
捘卵機,tsūn-nn̄g-ki
翕貼機,hip-tah-ki
吊熨機,tiàu-ut-ki
奕跤,ī-kha
奕手,ī-tshiú
膽固醇,tánn-kòo-sûn
血油,hueh-iû
血油,huih-iû
筆記型電腦,pit-kì-hîng-tiān-náu
觸控螢幕,tshiok-khòng-îng-bōo
螢幕,îng-bōo
滑鼠,ku̍t-tshí
滑鼠,ku̍t-tshú
