tl,hanzi,frequency,poj,tl_num,poj_num
khuè-pē,契爸,25,khòe-pē,khue3pe7,khoe3pe7
khè-suè,契稅,25,khè-sòe,khe3sue3,khe3soe3
khuè-iok,契約,25,khòe-iok,khue3iok,khoe3iok
khè-iak,契約,25,khè-iak,khe3iak,khe3iak
khè-iok,契約,25,khè-iok,khe3iok,khe3iok
ta-tiú,奓肘,25,ta-tiú,tatiu2,tatiu2
phun-hiòng,奔向,25,phun-hiòng,phunhiong3,phunhiong3
phun-bīng,奔命,25,phun-bēng,phunbing7,phunbeng7
phun-song,奔喪,25,phun-song,phunsong,phunsong
phun-hòng,奔放,25,phun-hòng,phunhong3,phunhong3
phun-pho,奔波,25,phun-pho,phunpho,phunpho
pun-pho,奔波,25,pun-pho,punpho,punpho
phun-liû,奔流,25,phun-liû,phunliu5,phunliu5
phun-tsáu,奔走,25,phun-cháu,phuntsau2,phunchau2
pun-tsáu,奔走,25,pun-cháu,puntsau2,punchau2
pun-tô,奔逃,25,pun-tô,punto5,punto5
thò-king,套供,25,thò-keng,tho3king,tho3keng
thò-sio̍k,套俗,25,thò-sio̍k,tho3siok8,tho3siok8
thò-lī,套利,25,thò-lī,tho3li7,tho3li7
thò-kio̍k,套劇,25,thò-kio̍k,tho3kiok8,tho3kiok8
thò-huē,套匯,25,thò-hōe,tho3hue7,tho3hoe7
thò-thò,套套,25,thò-thò,tho3tho3,tho3tho3
thò-pòo,套布,25,thò-pò͘,tho3poo3,tho3poo3
thò-thiat,套徹,25,thò-thiat,tho3thiat,tho3thiat
thò-hì,套戲,25,thò-hì,tho3hi3,tho3hi3
thò-pâng,套房,25,thò-pâng,tho3pang5,tho3pang5
thò-tsiau,套招,25,thò-chiau,tho3tsiau,tho3chiau
thò-tiâu,套椆,25,thò-tiâu,tho3tiau5,tho3tiau5
thò-tsinn,套櫼,25,thò-chiⁿ,tho3tsinn,tho3chinn
thò-lô,套牢,25,thò-lô,tho3lo5,tho3lo5
thò-ti̍t,套直,25,thò-ti̍t,tho3tit8,tho3tit8
thò-khang,套空,25,thò-khang,tho3khang,tho3khang
thò-phâu,套袍,25,thò-phâu,tho3phau5,tho3phau5
thò-tsng,套裝,25,thò-chng,tho3tsng,tho3chng
thò-lí,套裡,25,thò-lí,tho3li2,tho3li2
thò-bôo,套謀,25,thò-bô͘,tho3boo5,tho3boo5
thò-tsînn,套錢,25,thò-chîⁿ,tho3tsinn5,tho3chinn5
thò-thâu,套頭,25,thò-thâu,tho3thau5,tho3thau5
tiān-hā,奠下,25,tiān-hā,tian7ha7,tian7ha7
tiān-gî,奠儀,25,tiān-gî,tian7gi5,tian7gi5
tshia-tshí,奢侈,25,chhia-chhí,tshiatshi2,chhiachhi2
tshia-hua,奢華,25,chhia-hoa,tshiahua,chhiahoa
tshia-huâ,奢華,25,chhia-hôa,tshiahua5,chhiahoa5
àu-biāu,奧妙,25,àu-biāu,au3biau7,au3biau7
ò-biāu,奧妙,25,ò-biāu,o3biau7,o3biau7
ò-uān,奧援,25,ò-oān,o3uan7,o3oan7
ò-pì,奧秘,25,ò-pì,o3pi3,o3pi3
ò-ūn,奧運,25,ò-ūn,o3un7,o3un7
ò-hî,奧魚,25,ò-hî,o3hi5,o3hi5
tua̍t-lī,奪利,25,toa̍t-lī,tuat8li7,toat8li7
tua̍t-tshú,奪取,25,toa̍t-chhú,tuat8tshu2,toat8chhu2
tua̍t-huê,奪回,25,toa̍t-hôe,tuat8hue5,toat8hoe5
tua̍t-tit,奪得,25,toa̍t-tit,tuat8tit,toat8tit
tua̍t-kuân,奪權,25,toa̍t-koân,tuat8kuan5,toat8koan5
tua̍t-lí,奪理,25,toa̍t-lí,tuat8li2,toat8li2
tua̍t-bo̍k,奪目,25,toa̍t-bo̍k,tuat8bok8,toat8bok8
tua̍t-mn̂g,奪門,25,toa̍t-mn̂g,tuat8mng5,toat8mng5
hùn-li̍k,奮力,25,hùn-le̍k,hun3lik8,hun3lek8
hùn-ióng,奮勇,25,hùn-ióng,hun3iong2,hun3iong2
hùn-tsì,奮志,25,hùn-chì,hun3tsi3,hun3chi3
hùn-tsiàn,奮戰,25,hùn-chiàn,hun3tsian3,hun3chian3
hùn-huat,奮發,25,hùn-hoat,hun3huat,hun3hoat
hùn-khí,奮起,25,hùn-khí,hun3khi2,hun3khi2
hùn-tàu,奮鬥,25,hùn-tàu,hun3tau3,hun3tau3
hùn-tòo,奮鬥,25,hùn-tò͘,hun3too3,hun3too3
lú-thiú,女丑,25,lú-thiú,lu2thiu2,lu2thiu2
lí-tiong,女中,25,lí-tiong,li2tiong,li2tiong
lí-jîn,女人,25,lí-jîn,li2jin5,li2jin5
lí-phuānn,女伴,25,lí-phōaⁿ,li2phuann7,li2phoann7
lí-kia̍t,女傑,25,lí-kia̍t,li2kiat8,li2kiat8
lú-kia̍t,女傑,25,lú-kia̍t,lu2kiat8,lu2kiat8
lí-iong,女傭,25,lí-iong,li2iong,li2iong
lí-po̍k,女僕,25,lí-po̍k,li2pok8,li2pok8
lí-jî,女兒,25,lí-jî,li2ji5,li2ji5
lí-iú,女友,25,lí-iú,li2iu2,li2iu2
lí-siû,女囚,25,lí-siû,li2siu5,li2siu5
lí-sū,女士,25,lí-sū,li2su7,li2su7
lí-lôo,女奴,25,lí-lô͘,li2loo5,li2loo5
lí-ti̍t,女姪,25,lí-ti̍t,li2tit8,li2tit8
lí-pī,女婢,25,lí-pī,li2pi7,li2pi7
lí-sài,女婿,25,lí-sài,li2sai3,li2sai3
lú-o,女媧,25,lú-o,lu2o,lu2o
lí-tsú,女子,25,lí-chú,li2tsu2,li2chu2
lú-tsú,女子,25,lú-chú,lu2tsu2,lu2chu2
lí-ka,女家,25,lí-ka,li2ka,li2ka
lí-ke,女家,25,lí-ke,li2ke,li2ke
lú-ka,女家,25,lú-ka,lu2ka,lu2ka
lú-ke,女家,25,lú-ke,lu2ke,lu2ke
lí-tsiòng,女將,25,lí-chiòng,li2tsiong3,li2chiong3
lí-kang,女工,25,lí-kang,li2kang,li2kang
lú-kang,女工,25,lú-kang,lu2kang,lu2kang
lí-su,女師,25,lí-su,li2su,li2su
lí-tik,女德,25,lí-tek,li2tik,li2tek
lí-sìng,女性,25,lí-sèng,li2sing3,li2seng3
lí-hong,女方,25,lí-hong,li2hong,li2hong
lú-pîng,女旁,25,lú-pêng,lu2ping5,lu2peng5
lú-tshenn,女星,25,lú-chheⁿ,lu2tshenn,lu2chhenn
lú-tsing,女楨,25,lú-cheng,lu2tsing,lu2cheng
lí-kuân,女權,25,lí-koân,li2kuan5,li2koan5
lí-liû,女流,25,lí-liû,li2liu5,li2liu5
lí-pîng,女爿,25,lí-pêng,li2ping5,li2peng5
lí-ông,女王,25,lí-ông,li2ong5,li2ong5
lú-ông,女王,25,lú-ông,lu2ong5,lu2ong5
lí-sing,女生,25,lí-seng,li2sing,li2seng
lú-sing,女生,25,lú-seng,lu2sing,lu2seng
lí-iōng,女用,25,lí-iōng,li2iong7,li2iong7
lí-hông,女皇,25,lí-hông,li2hong5,li2hong5
lí-kuàn,女眷,25,lí-koàn,li2kuan3,li2koan3
lí-sîn,女神,25,lí-sîn,li2sin5,li2sin5
lí-sik,女色,25,lí-sek,li2sik,li2sek
lí-tsong,女裝,25,lí-chong,li2tsong,li2chong
lí-kíng,女警,25,lí-kéng,li2king2,li2keng2
lí-lông,女郎,25,lí-lông,li2long5,li2long5
lí-i,女醫,25,lí-i,li2i,li2i
lí-ê,女鞋,25,lí-ê,li2e5,li2e5
lôo-po̍k,奴僕,25,lô͘-po̍k,loo5pok8,loo5pok8
lôo-tsâi,奴才,25,lô͘-châi,loo5tsai5,loo5chai5
lôo-lē,奴隸,25,lô͘-lē,loo5le7,loo5le7
ling-á,奶仔,25,leng-á,linga2,lenga2
ni-á,奶仔,25,ni-á,nia2,nia2
ni-tse,奶劑,25,ni-che,nitse,niche
lin-pau,奶包,25,lin-pau,linpau,linpau
ling-pû,奶匏,25,leng-pû,lingpu5,lengpu5
ni-pû,奶匏,25,ni-pû,nipu5,nipu5
ling-miâ,奶名,25,leng-miâ,lingmia5,lengmia5
ni-miâ,奶名,25,ni-miâ,nimia5,nimia5
ling-phín,奶品,25,leng-phín,lingphin2,lengphin2
ni-tshuì,奶嘴,25,ni-chhùi,nitshui3,nichhui3
ling-thò,奶套,25,leng-thò,lingtho3,lengtho3
ni-thò,奶套,25,ni-thò,nitho3,nitho3
nái-nái,奶奶,25,nái-nái,nai2nai2,nai2nai2
ling-pâng,奶房,25,leng-pâng,lingpang5,lengpang5
ling-pông,奶房,25,leng-pông,lingpong5,lengpong5
ling-bôo,奶模,25,leng-bô͘,lingboo5,lengboo5
ling-bó,奶母,25,leng-bó,lingbo2,lengbo2
ni-bó,奶母,25,ni-bó,nibo2,nibo2
ling-tsuí,奶水,25,leng-chúi,lingtsui2,lengchui2
ling-iû,奶油,25,leng-iû,lingiu5,lengiu5
ling-i̍k,奶液,25,leng-e̍k,lingik8,lengek8
ling-gû,奶牛,25,leng-gû,linggu5,lenggu5
ni-gû,奶牛,25,ni-gû,nigu5,nigu5
lin-tsu,奶珠,25,lin-chu,lintsu,linchu
ling-tsu,奶珠,25,leng-chu,lingtsu,lengchu
ling-gâm,奶癌,25,leng-gâm,linggam5,lenggam5
ling-ing,奶癰,25,leng-eng,linging,lengeng
ni-phòng,奶碰,25,ni-phòng,niphong3,niphong3
ling-hún,奶粉,25,leng-hún,linghun2,lenghun2
ling-thn̂g,奶糖,25,leng-thn̂g,lingthng5,lengthng5
ling-tà,奶罩,25,leng-tà,lingta3,lengta3
ling-tàu,奶罩,25,leng-tàu,lingtau3,lengtau3
ni-tà,奶罩,25,ni-tà,nita3,nita3
ni-tàu,奶罩,25,ni-tàu,nitau3,nitau3
ling-thai,奶胎,25,leng-thai,lingthai,lengthai
ni-thai,奶胎,25,ni-thai,nithai,nithai
lin-pôo,奶脯,25,lin-pô͘,linpoo5,linpoo5
ling-pôo,奶脯,25,leng-pô͘,lingpoo5,lengpoo5
ling-tshang,奶蔥,25,leng-chhang,lingtshang,lengchhang
lin-tîng,奶藤,25,lin-têng,linting5,linteng5
ling-hóo,奶虎,25,leng-hó͘,linghoo2,lenghoo2
ling-ti,奶豬,25,leng-ti,lingti,lengti
ni-lo̍k,奶酪,25,ni-lo̍k,nilok8,nilok8
ling-sng,奶酸,25,leng-sng,lingsng,lengsng
ling-thâu,奶頭,25,leng-thâu,lingthau5,lengthau5
ni-thâu,奶頭,25,ni-thâu,nithau5,nithau5
ling-khí,奶齒,25,leng-khí,lingkhi2,lengkhi2
ni-khí,奶齒,25,ni-khí,nikhi2,nikhi2
kan-siong,奸商,25,kan-siong,kansiong,kansiong
kan-khiáu,奸巧,25,kan-khiáu,kankhiau2,kankhiau2
kan-kuái,奸拐,25,kan-koái,kankuai2,kankoai2
kan-sè,奸細,25,kan-sè,kanse3,kanse3
kan-sîn,奸臣,25,kan-sîn,kansin5,kansin5
kan-kè,奸計,25,kan-kè,kanke3,kanke3
kan-tsà,奸詐,25,kan-chà,kantsa3,kancha3
kan-tsha̍t,奸賊,25,kan-chha̍t,kantshat8,kanchhat8
kan-hiông,奸雄,25,kan-hiông,kanhiong5,kanhiong5
kan-kuí,奸鬼,25,kan-kúi,kankui2,kankui2
hó-bái,好bái,25,hó-bái,ho2bai2,ho2bai2
hó-m̄,好m̄,25,hó-m̄,ho2m7,ho2m7
hònn-thit,好thit,25,hòⁿ-thit,honn3thit,honn3thit
hó-ē,好下,25,hó-ē,ho2e7,ho2e7
hònn-sū,好事,25,hòⁿ-sū,honn3su7,honn3su7
hó-sū,好事,25,hó-sū,ho2su7,ho2su7
hó-lâng,好人,25,hó-lâng,ho2lang5,ho2lang5
hó-tāi,好代,25,hó-tāi,ho2tai7,ho2tai7
hó-kè,好價,25,hó-kè,ho2ke3,ho2ke3
hó-tiāu,好兆,25,hó-tiāu,ho2tiau7,ho2tiau7
hó-tang,好冬,25,hó-tang,ho2tang,ho2tang
hònn-sìng,好勝,25,hòⁿ-sèng,honn3sing3,honn3seng3
hó-sì,好勢,25,hó-sì,ho2si3,ho2si3
hó-bòo,好否,25,hó-bò͘,ho2boo3,ho2boo3
hó-miā,好命,25,hó-miā,ho2mia7,ho2mia7
hó-là,好啦,25,hó-là,ho2la3,ho2la3
hó-tshuì,好嘴,25,hó-chhùi,ho2tshui3,ho2chhui3
hó-kiánn,好囝,25,hó-kiáⁿ,ho2kiann2,ho2kiann2
hó-thinn,好天,25,hó-thiⁿ,ho2thinn,ho2thinn
hònn-kî,好奇,25,hòⁿ-kî,honn3ki5,honn3ki5
hó-hó,好好,25,hó-hó,ho2ho2,ho2ho2
hó-kàn,好姦,25,hó-kàn,ho2kan3,ho2kan3
hònn-phiâu,好嫖,25,hòⁿ-phiâu,honn3phiau5,honn3phiau5
hó-khang,好孔,25,hó-khang,ho2khang,ho2khang
hó-o̍h,好學,25,hó-o̍h,ho2oh8,ho2oh8
hònn-kheh,好客,25,hòⁿ-kheh,honn3kheh,honn3kheh
hó-bué,好尾,25,hó-bóe,ho2bue2,ho2boe2
hó-tshī,好市,25,hó-chhī,ho2tshi7,ho2chhi7
hó-tit,好得,25,hó-tit,ho2tit,ho2tit
hó-sim,好心,25,hó-sim,ho2sim,ho2sim
hònn-ok,好惡,25,hòⁿ-ok,honn3ok,honn3ok
hònn-ònn,好惡,25,hòⁿ-òⁿ,honn3onn3,honn3onn3
hó-ì,好意,25,hó-ì,ho2i3,ho2i3
hó-kám,好感,25,hó-kám,ho2kam2,ho2kam2
hònn-tsiàn,好戰,25,hòⁿ-chiàn,honn3tsian3,honn3chian3
hó-siu,好收,25,hó-siu,ho2siu,ho2siu
hó-liāu,好料,25,hó-liāu,ho2liau7,ho2liau7
hó-ji̍t,好日,25,hó-ji̍t,ho2jit8,ho2jit8
hó-tshenn,好星,25,hó-chheⁿ,ho2tshenn,ho2chhenn
hó-kíng,好景,25,hó-kéng,ho2king2,ho2keng2
hó-pán,好板,25,hó-pán,ho2pan2,ho2pan2
hó-iūnn,好樣,25,hó-iūⁿ,ho2iunn7,ho2iunn7
hó-khuán,好款,25,hó-khoán,ho2khuan2,ho2khoan2
hó-pōo,好步,25,hó-pō͘,ho2poo7,ho2poo7
hó-pháinn,好歹,25,hó-pháiⁿ,ho2phainn2,ho2phainn2
hó-pí,好比,25,hó-pí,ho2pi2,ho2pi2
hó-khuì,好氣,25,hó-khùi,ho2khui3,ho2khui3
hó-hàn,好漢,25,hó-hàn,ho2han3,ho2han3
hó-bô,好無,25,hó-bô,ho2bo5,ho2bo5
hònn-hiân,好玄,25,hòⁿ-hiân,honn3hian5,honn3hian5
hó-iōng,好用,25,hó-iōng,ho2iong7,ho2iong7
hó-īng,好用,25,hó-ēng,ho2ing7,ho2eng7
hó-tshân,好田,25,hó-chhân,ho2tshan5,ho2chhan5
hó-phiah,好癖,25,hó-phiah,ho2phiah,ho2phiah
hó-khuànn,好看,25,hó-khòaⁿ,ho2khuann3,ho2khoann3
hó-lé,好禮,25,hó-lé,ho2le2,ho2le2
hó-khang,好空,25,hó-khang,ho2khang,ho2khang
hó-tshiò,好笑,25,hó-chhiò,ho2tshio3,ho2chhio3
hó-khueh,好缺,25,hó-khoeh,ho2khueh,ho2khoeh
hó-sńg,好耍,25,hó-sńg,ho2sng2,ho2sng2
hó-thiann,好聽,25,hó-thiaⁿ,ho2thiann,ho2thiann
hó-kioh,好腳,25,hó-kioh,ho2kioh,ho2kioh
hó-tánn,好膽,25,hó-táⁿ,ho2tann2,ho2tann2
hònn-sik,好色,25,hòⁿ-sek,honn3sik,honn3sek
hó-io̍h,好藥,25,hó-io̍h,ho2ioh8,ho2ioh8
hó-tshù,好處,25,hó-chhù,ho2tshu3,ho2chhu3
hó-sue,好衰,25,hó-soe,ho2sue,ho2soe
hó-phîng,好評,25,hó-phêng,ho2phing5,ho2pheng5
hó-uē,好話,25,hó-ōe,ho2ue7,ho2oe7
hó-huè,好貨,25,hó-hòe,ho2hue3,ho2hoe3
hònn-hiân,好賢,25,hòⁿ-hiân,honn3hian5,honn3hian5
hó-tsuán,好轉,25,hó-choán,ho2tsuan2,ho2choan2
hònn-piān,好辯,25,hòⁿ-piān,honn3pian7,honn3pian7
hó-ūn,好運,25,hó-ūn,ho2un7,ho2un7
hó-kuè,好過,25,hó-kòe,ho2kue3,ho2koe3
hó-liāng,好量,25,hó-liāng,ho2liang7,ho2liang7
hó-siau,好銷,25,hó-siau,ho2siau,ho2siau
hó-hiám,好險,25,hó-hiám,ho2hiam2,ho2hiam2
hó-lī,好離,25,hó-lī,ho2li7,ho2li7
hó-gia̍h,好額,25,hó-gia̍h,ho2giah8,ho2giah8
hó-tsia̍h,好食,25,hó-chia̍h,ho2tsiah8,ho2chiah8
hó-tshī,好飼,25,hó-chhī,ho2tshi7,ho2chhi7
hó-bé,好馬,25,hó-bé,ho2be2,ho2be2
jî-it,如一,25,jî-it,ji5it,ji5it
jî-siāng,如上,25,jî-siāng,ji5siang7,ji5siang7
jî-hā,如下,25,jî-hā,ji5ha7,ji5ha7
lû-hā,如下,25,lû-hā,lu5ha7,lu5ha7
jî-kim,如今,25,jî-kim,ji5kim,ji5kim
lû-kim,如今,25,lû-kim,lu5kim,lu5kim
jî-hô,如何,25,jî-hô,ji5ho5,ji5ho5
lû-hô,如何,25,lû-hô,lu5ho5,lu5ho5
jî-lâi,如來,25,jî-lâi,ji5lai5,ji5lai5
lî-lâi,如來,25,lî-lâi,li5lai5,li5lai5
lû-lâi,如來,25,lû-lâi,lu5lai5,lu5lai5
jî-tông,如同,25,jî-tông,ji5tong5,ji5tong5
lû-tông,如同,25,lû-tông,lu5tong5,lu5tong5
jî-tsó,如左,25,jî-chó,ji5tso2,ji5cho2
jî-siông,如常,25,jî-siông,ji5siong5,ji5siong5
jî-tshik,如廁,25,jî-chhek,ji5tshik,ji5chhek
jî-ì,如意,25,jî-ì,ji5i3,ji5i3
lû-ì,如意,25,lû-ì,lu5i3,lu5i3
jî-kòo,如故,25,jî-kò͘,ji5koo3,ji5koo3
lû-kòo,如故,25,lû-kò͘,lu5koo3,lu5koo3
jî-kî,如期,25,jî-kî,ji5ki5,ji5ki5
lû-kî,如期,25,lû-kî,lu5ki5,lu5ki5
jî-kó,如果,25,jî-kó,ji5ko2,ji5ko2
lû-kó,如果,25,lû-kó,lu5ko2,lu5ko2
jî-tshú,如此,25,jî-chhú,ji5tshu2,ji5chhu2
lû-tshú,如此,25,lû-chhú,lu5tshu2,lu5chhu2
jî-guān,如願,25,jî-goān,ji5guan7,ji5goan7
lû-guān,如願,25,lû-goān,lu5guan7,lu5goan7
bòng-bòng,妄妄,25,bòng-bòng,bong3bong3,bong3bong3
bōng-sióng,妄想,25,bōng-sióng,bong7siong2,bong7siong2
bōng-tsōng,妄狀,25,bōng-chōng,bong7tsong7,bong7chong7
bōng-iōng,妄用,25,bōng-iōng,bong7iong7,bong7iong7
tòo-sim,妒心,25,tò͘-sim,too3sim,too3sim
tòo-khī,妒忌,25,tò͘-khī,too3khi7,too3khi7
tòo-hīn,妒恨,25,tò͘-hīn,too3hin7,too3hin7
tòo-hiân,妒賢,25,tò͘-hiân,too3hian5,too3hian5
ki-lí,妓女,25,ki-lí,kili2,kili2
iau-kiau,妖嬌,25,iau-kiau,iaukiau,iaukiau
iau-kuài,妖怪,25,iau-koài,iaukuai3,iaukoai3
iau-tshenn,妖星,25,iau-chheⁿ,iautshenn,iauchhenn
iau-huat,妖法,25,iau-hoat,iauhuat,iauhoat
iau-tsiann,妖精,25,iau-chiaⁿ,iautsiann,iauchiann
iau-iām,妖艷,25,iau-iām,iauiam7,iauiam7
iau-su̍t,妖術,25,iau-su̍t,iausut8,iausut8
iau-tō,妖道,25,iau-tō,iauto7,iauto7
iau-siâ,妖邪,25,iau-siâ,iausia5,iausia5
iau-môo,妖魔,25,iau-mô͘,iaumoo5,iaumoo5
kīm-á,妗仔,25,kīm-á,kim7a2,kim7a2
kīm-pô,妗婆,25,kīm-pô,kim7po5,kim7po5
biāu-hong,妙方,25,biāu-hong,biau7hong,biau7hong
miāu-pōo,妙步,25,miāu-pō͘,miau7poo7,miau7poo7
biāu-iōng,妙用,25,biāu-iōng,biau7iong7,biau7iong7
biāu-kè,妙計,25,biāu-kè,biau7ke3,biau7ke3
miāu-kè,妙計,25,miāu-kè,miau7ke3,miau7ke3
tsng-thānn,妝thānn,25,chng-thāⁿ,tsngthann7,chngthann7
tsng-liâm,妝奩,25,chng-liâm,tsngliam5,chngliam5
tsng-thānn,妝娗,25,chng-thāⁿ,tsngthann7,chngthann7
tsng-koh,妝閣,25,chng-koh,tsngkoh,chngkoh
thò-hia̍p,妥協,25,thò-hia̍p,tho3hiap8,tho3hiap8
thò-tòng,妥當,25,thò-tòng,tho3tong3,tho3tong3
thò-ti̍t,妥直,25,thò-ti̍t,tho3tit8,tho3tit8
hông-hāi,妨害,25,hông-hāi,hong5hai7,hong5hai7
hông-gāi,妨礙,25,hông-gāi,hong5gai7,hong5gai7
tat-kí,妲己,25,tat-kí,tatki2,tatki2
muē-sài,妹婿,25,mōe-sài,mue7sai3,moe7sai3
tshe-sik,妻室,25,chhe-sek,tshesik,chhesek
tshe-bó,妻母,25,chhe-bó,tshebo2,chhebo2
tshe-kū,妻舅,25,chhe-kū,tsheku7,chheku7
tshiap-sin,妾身,25,chhiap-sin,tshiapsin,chhiapsin
ḿ-pô,姆婆,25,ḿ-pô,m2po5,m2po5
tsí-hiann,姊兄,25,chí-hiaⁿ,tsi2hiann,chi2hiann
tsé-hu,姊夫,25,ché-hu,tse2hu,che2hu
tsí-hu,姊夫,25,chí-hu,tsi2hu,chi2hu
tsí-bē,姊妹,25,chí-bē,tsi2be7,chi2be7
tsí-muāi,姊妹,25,chí-moāi,tsi2muai7,chi2moai7
tsé-tsé,姊姊,25,ché-ché,tse2tse2,che2che2
tsiá-bó,姊母,25,chiá-bó,tsia2bo2,chia2bo2
sí-bua̍t,始末,25,sí-boa̍t,si2buat8,si2boat8
sí-tsóo,始祖,25,sí-chó͘,si2tsoo2,si2choo2
sí-tsiong,始終,25,sí-chiong,si2tsiong,si2chiong
tsé-bó,姐母,25,ché-bó,tse2bo2,che2bo2
koo-tiūnn,姑丈,25,ko͘-tiūⁿ,kootiunn7,kootiunn7
koo-á,姑仔,25,ko͘-á,kooa2,kooa2
koo-niû,姑娘,25,ko͘-niû,kooniu5,kooniu5
koo-pô,姑婆,25,ko͘-pô,koopo5,koopo5
koo-tsiânn,姑情,25,ko͘-chiâⁿ,kootsiann5,koochiann5
koo-tsiânn,姑成,25,ko͘-chiâⁿ,kootsiann5,koochiann5
koo-tshenn,姑星,25,ko͘-chheⁿ,kootshenn,koochhenn
koo-iâ,姑爺,25,ko͘-iâ,kooia5,kooia5
koo-piáu,姑表,25,ko͘-piáu,koopiau2,koopiau2
koo-tsiáu,姑鳥,25,ko͘-chiáu,kootsiau2,koochiau2
sènn-miâ,姓名,25,sèⁿ-miâ,senn3mia5,senn3mia5
sènn-sī,姓氏,25,sèⁿ-sī,senn3si7,senn3si7
uí-jīm,委任,25,úi-jīm,ui2jim7,ui2jim7
uí-uân,委員,25,úi-oân,ui2uan5,ui2oan5
uí-uán,委婉,25,úi-oán,ui2uan2,ui2oan2
uí-khut,委屈,25,úi-khut,ui2khut,ui2khut
uí-khiok,委曲,25,úi-khiok,ui2khiok,ui2khiok
uí-phài,委派,25,úi-phài,ui2phai3,ui2phai3
uí-thok,委託,25,úi-thok,ui2thok,ui2thok
uí-pān,委辦,25,úi-pān,ui2pan7,ui2pan7
kan-hu,姦夫,25,kan-hu,kanhu,kanhu
kan-hū,姦婦,25,kan-hū,kanhu7,kanhu7
kan-tsîng,姦情,25,kan-chêng,kantsing5,kancheng5
kàn-kiāu,姦撟,25,kàn-kiāu,kan3kiau7,kan3kiau7
kan-sat,姦殺,25,kan-sat,kansat,kansat
kan-îm,姦淫,25,kan-îm,kanim5,kanim5
î-tiūnn,姨丈,25,î-tiūⁿ,i5tiunn7,i5tiunn7
î-á,姨仔,25,î-á,i5a2,i5a2
î-muē,姨妹,25,î-mōe,i5mue7,i5moe7
î-pô,姨婆,25,î-pô,i5po5,i5po5
î-má,姨媽,25,î-má,i5ma2,i5ma2
î-bó,姨母,25,î-bó,i5bo2,i5bo2
î-piáu,姨表,25,î-piáu,i5piau2,i5piau2
ti̍t-á,姪仔,25,ti̍t-á,tit8a2,tit8a2
ti̍t-lí,姪女,25,ti̍t-lí,tit8li2,tit8li2
ti̍t-lú,姪女,25,ti̍t-lú,tit8lu2,tit8lu2
ian-ka,姻家,25,ian-ka,ianka,ianka
im-iân,姻緣,25,im-iân,imian5,imian5
in-iân,姻緣,25,in-iân,inian5,inian5
ian-tshin,姻親,25,ian-chhin,iantshin,ianchhin
tsu-sì,姿勢,25,chu-sì,tsusi3,chusi3
tsu-niû,姿娘,25,chu-niû,tsuniu5,chuniu5
tsú-thài,姿態,25,chú-thài,tsu2thai3,chu2thai3
tsu-sik,姿色,25,chu-sek,tsusik,chusek
ui-sìn,威信,25,ui-sìn,uisin3,uisin3
ui-li̍k,威力,25,ui-le̍k,uilik8,uilek8
ui-sē,威勢,25,ui-sē,uise7,uise7
ui-hik,威嚇,25,ui-hek,uihik,uihek
ui-giâm,威嚴,25,ui-giâm,uigiam5,uigiam5
ui-liâm,威廉,25,ui-liâm,uiliam5,uiliam5
ui-hîng,威形,25,ui-hêng,uihing5,uiheng5
ui-bōng,威望,25,ui-bōng,uibong7,uibong7
ui-kuân,威權,25,ui-koân,uikuan5,uikoan5
ui-bú,威武,25,ui-bú,uibu2,uibu2
ui-hia̍p,威脅,25,ui-hia̍p,uihiap8,uihiap8
ui-pik,威逼,25,ui-pek,uipik,uipek
ui-lîng,威靈,25,ui-lêng,uiling5,uileng5
ui-hong,威風,25,ui-hong,uihong,uihong
niû-lé,娘lé,25,niû-lé,niu5le2,niu5le2
niû-né,娘né,25,niû-né,niu5ne2,niu5ne2
niû-á,娘仔,25,niû-á,niu5a2,niu5a2
niû-kiánn,娘囝,25,niû-kiáⁿ,niu5kiann2,niu5kiann2
niû-bō,娘帽,25,niû-bō,niu5bo7,niu5bo7
niû-pē,娘父,25,niû-pē,niu5pe7,niu5pe7
niû-kián,娘繭,25,niû-kián,niu5kian2,niu5kian2
niû-tshin,娘親,25,niû-chhin,niu5tshin,niu5chhin
gû-lo̍k,娛樂,25,gû-lo̍k,gu5lok8,gu5lok8
ngôo-bî,娥眉,25,ngô͘-bî,ngoo5bi5,ngoo5bi5
tshuā-tshe,娶妻,25,chhōa-chhe,tshua7tshe,chhoa7chhe
tshuā-kè,娶嫁,25,chhōa-kè,tshua7ke3,chhoa7ke3
tshuā-bóo,娶某,25,chhōa-bó͘,tshua7boo2,chhoa7boo2
tshiong-á,娼仔,25,chhiong-á,tshionga2,chhionga2
tshiong-ki,娼妓,25,chhiong-ki,tshiongki,chhiongki
tshiong-piáu,娼婊,25,chhiong-piáu,tshiongpiau2,chhiongpiau2
tshiong-hū,娼婦,25,chhiong-hū,tshionghu7,chhionghu7
tshiong-bâ,娼媌,25,chhiong-bâ,tshiongba5,chhiongba5
tshiong-liâu,娼寮,25,chhiong-liâu,tshiongliau5,chhiongliau5
tshang-thâu,娼頭,25,chhang-thâu,tshangthau5,chhangthau5
pô-á,婆仔,25,pô-á,po5a2,po5a2
pô-tsiá,婆姐,25,pô-chiá,po5tsia2,po5chia2
uán-kī,婉拒,25,oán-kī,uan2ki7,oan2ki7
uán-giân,婉言,25,oán-giân,uan2gian5,oan2gian5
uán-siā,婉謝,25,oán-siā,uan2sia7,oan2sia7
uán-tsuán,婉轉,25,oán-choán,uan2tsuan2,oan2choan2
