tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
phînn,彭,50,phîⁿ,phinn5,phinn5,phinn,phinn
phiau,彯,50,phiau,phiau,phiau,phiau,phiau
tshik,彳,50,chhek,tshik,chhek,tshik,chhek
tsiok,彴,50,chiok,tsiok,chiok,tsiok,chiok
hóng,彷,50,hóng,hong2,hong2,hong,hong
tsiong,彸,50,chiong,tsiong,chiong,tsiong,chiong
ia̍h,役,50,ia̍h,iah8,iah8,iah,iah
pí,彼,50,pí,pi2,pi2,pi,pi
te,彽,50,te,te,te,te,te
hut,彿,50,hut,hut,hut,hut,hut
tsing,征,50,cheng,tsing,cheng,tsing,cheng
tsoo,徂,50,cho͘,tsoo,choo,tsoo,choo
óng,徃,50,óng,ong2,ong2,ong,ong
tāi,待,50,tāi,tai7,tai7,tai,tai
sûn,徇,50,sûn,sun5,sun5,sun,sun
hún,很,50,hún,hun2,hun2,hun,hun
iông,徉,50,iông,iong5,iong5,iong,iong
huê,徊,50,hôe,hue5,hoe5,hue,hoe
hiōr,後,50,hiōr,hior7,hior7,hior,hior
hiǒ,後,50,hiǒ,hio6,hio6,hio,hio
sîr,徐,50,sîr,sir5,sir5,sir,sir
sû,徐,50,sû,su5,su5,su,su
tshî,徐,50,chhî,tshi5,chhi5,tshi,chhi
pâi,徘,50,pâi,pai5,pai5,pai,pai
sí,徙,50,sí,si2,si2,si,si
sú,徙,50,sú,su2,su2,su,su
khi,徛,50,khi,khi,khi,khi,khi
khiǎ,徛,50,khiǎ,khia6,khia6,khia,khia
kì,徛,50,kì,ki3,ki3,ki,ki
siông,徜,50,siông,siong5,siong5,siong,siong
tshiong,從,50,chhiong,tshiong,chhiong,tshiong,chhiong
tsn̂g,從,50,chn̂g,tsng5,chng5,tsng,chng
tsiu,徟,50,chiu,tsiu,chiu,tsiu,chiu
lâi,徠,50,lâi,lai5,lai5,lai,lai
lāi,徠,50,lāi,lai7,lai7,lai,lai
gī,御,50,gī,gi7,gi7,gi,gi
gū,御,50,gū,gu7,gu7,gu,gu
kiān,徤,50,kiān,kian7,kian7,kian,kian
piàn,徧,50,piàn,pian3,pian3,pian,pian
hông,徨,50,hông,hong5,hong5,hong,hong
hiū,復,50,hiū,hiu7,hiu7,hiu,hiu
hok,復,50,hok,hok,hok,hok,hok
sûn,循,50,sûn,sun5,sun5,sun,sun
sūn,循,50,sūn,sun7,sun7,sun,sun
pòng,徬,50,pòng,pong3,pong3,pong,pong
iâu,徭,50,iâu,iau5,iau5,iau,iau
hê,徯,50,hê,he5,he5,he,he
tin,徵,50,tin,tin,tin,tin,tin
tsing,徵,50,cheng,tsing,cheng,tsing,cheng
thiat,徹,50,thiat,thiat,thiat,thiat,thiat
huē,徻,50,hōe,hue7,hoe7,hue,hoe
uè,徻,50,òe,ue3,oe3,ue,oe
hiau,徼,50,hiau,hiau,hiau,hiau,hiau
khiàu,徼,50,khiàu,khiau3,khiau3,khiau,khiau
khiò,徼,50,khiò,khio3,khio3,khio,khio
kiàu,徼,50,kiàu,kiau3,kiau3,kiau,kiau
hui,徽,50,hui,hui,hui,hui,hui
liōng,徿,50,liōng,liong7,liong7,liong,liong
lóng,徿,50,lóng,long2,long2,long,long
siong,忀,50,siong,siong,siong,siong,siong
thiau,忉,50,thiau,thiau,thiau,thiau,thiau
to,忉,50,to,to,to,to,to
gím,忍,50,gím,gim2,gim2,gim,gim
khún,忐,50,khún,khun2,khun2,khun,khun
thám,忐,50,thám,tham2,tham2,tham,tham
thik,忑,50,thek,thik,thek,thik,thek
thik,忒,50,thek,thik,thek,thik,thek
hu,忓,50,hu,hu,hu,hu,hu
kan,忓,50,kan,kan,kan,kan,kan
gut,忔,50,gut,gut,gut,gut,gut
thài,忕,50,thài,thai3,thai3,thai,thai
tshún,忖,50,chhún,tshun2,chhun2,tshun,chhun
bông,忘,50,bông,bong5,bong5,bong,bong
bâng,忙,50,bâng,bang5,bang5,bang,bang
bông,忙,50,bông,bong5,bong5,bong,bong
he,忚,50,he,he,he,he,he
bîn,忞,50,bîn,bin5,bin5,bin,bin
tshiong,忡,50,chhiong,tshiong,chhiong,tshiong,chhiong
gōo,忤,50,gō͘,goo7,goo7,goo,goo
ngóo,忤,50,ngó͘,ngoo2,ngoo2,ngoo,ngoo
hì,忥,50,hì,hi3,hi3,hi,hi
guán,忨,50,goán,guan2,goan2,guan,goan
tshong,忩,50,chhong,tshong,chhong,tshong,chhong
tsiong,忪,50,chiong,tsiong,chiong,tsiong,chiong
khuàinn,快,50,khoàiⁿ,khuainn3,khoainn3,khuainn,khoainn
khuànn,快,50,khòaⁿ,khuann3,khoann3,khuann,khoann
piān,忭,50,piān,pian7,pian7,pian,pian
khì,忮,50,khì,khi3,khi3,khi,khi
kī,忮,50,kī,ki7,ki7,ki,ki
tshì,忮,50,chhì,tshi3,chhi3,tshi,chhi
tsì,忮,50,chì,tsi3,chi3,tsi,chi
sî,忯,50,sî,si5,si5,si,si
sī,忯,50,sī,si7,si7,si,si
tsí,忯,50,chí,tsi2,chi2,tsi,chi
sîm,忱,50,sîm,sim5,sim5,sim,sim
tun,忳,50,tun,tun,tun,tun,tun
tûn,忳,50,tûn,tun5,tun5,tun,tun
tūn,忳,50,tūn,tun7,tun7,tun,tun
hûn,忶,50,hûn,hun5,hun5,hun,hun
lik,忸,50,lek,lik,lek,lik,lek
liok,忸,50,liok,liok,liok,liok,liok
liú,忸,50,liú,liu2,liu2,liu,liu
hiam,忺,50,hiam,hiam,hiam,hiam,hiam
him,忺,50,him,him,him,him,him
hian,忻,50,hian,hian,hian,hian,hian
him,忻,50,him,him,him,him,him
khóng,忼,50,khóng,khong2,khong2,khong,khong
hún,忿,50,hún,hun2,hun2,hun,hun
hù,怀,50,hù,hu3,hu3,hu,hu
kū,怇,50,kū,ku7,ku7,ku,ku
tshiau,怊,50,chhiau,tshiau,chhiau,tshiau,chhiau
phi,怌,50,phi,phi,phi,phi,phi
phí,怌,50,phí,phi2,phi2,phi,phi
tso̍k,怍,50,cho̍k,tsok8,chok8,tsok,chok
tsà,怍,50,chà,tsa3,cha3,tsa,cha
tsím,怎,50,chím,tsim2,chim2,tsim,chim
iòng,怏,50,iòng,iong3,iong3,iong,iong
ǹg,怏,50,ǹg,ng3,ng3,ng,ng
kòo,怐,50,kò͘,koo3,koo3,koo,koo
lōo,怒,50,lō͘,loo7,loo7,loo,loo
nōo,怒,50,nō͘,noo7,noo7,noo,noo
lâu,怓,50,lâu,lau5,lau5,lau,lau
nâu,怓,50,nâu,nau5,nau5,nau,nau
tsing,怔,50,cheng,tsing,cheng,tsing,cheng
phà,怕,50,phà,pha3,pha3,pha,pha
phànn,怕,50,phàⁿ,phann3,phann3,phann,phann
pòo,怖,50,pò͘,poo3,poo3,poo,poo
thiap,怗,50,thiap,thiap,thiap,thiap,thiap
hōo,怙,50,hō͘,hoo7,hoo7,hoo,hoo
kōo,怙,50,kō͘,koo7,koo7,koo,koo
tshoo,怚,50,chho͘,tshoo,chhoo,tshoo,chhoo
tsu,怚,50,chu,tsu,chu,tsu,chu
tat,怛,50,tat,tat,tat,tat,tat
thán,怛,50,thán,than2,than2,than,than
tàn,怛,50,tàn,tan3,tan3,tan,tan
lîng,怜,50,lêng,ling5,leng5,ling,leng
iû,怞,50,iû,iu5,iu5,iu,iu
iū,怞,50,iū,iu7,iu7,iu,iu
tāi,怠,50,tāi,tai7,tai7,tai,tai
î,怡,50,î,i5,i5,i,i
thiat,怢,50,thiat,thiat,thiat,thiat,thiat
tu̍t,怢,50,tu̍t,tut8,tut8,tut,tut
hù,怤,50,hù,hu3,hu3,hu,hu
hú,怤,50,hú,hu2,hu2,hu,hu
phing,怦,50,pheng,phing,pheng,phing,pheng
nî,怩,50,nî,ni5,ni5,ni,ni
huì,怫,50,hùi,hui3,hui3,hui,hui
pit,怭,50,pit,pit,pit,pit,pit
pi̍t,怭,50,pi̍t,pit8,pit8,pit,pit
iu,怮,50,iu,iu,iu,iu,iu
khiap,怯,50,khiap,khiap,khiap,khiap,khiap
tshong,怱,50,chhong,tshong,chhong,tshong,chhong
hóng,怳,50,hóng,hong2,hong2,hong,hong
thut,怵,50,thut,thut,thut,thut,thut
tshí,恀,50,chhí,tshi2,chhi2,tshi,chhi
jím,恁,50,jím,jim2,jim2,jim,jim
jîm,恁,50,jîm,jim5,jim5,jim,jim
sun,恂,50,sun,sun,sun,sun,sun
sûn,恂,50,sûn,sun5,sun5,sun,sun
sī,恃,50,sī,si7,si7,si,si
ló,恅,50,ló,lo2,lo2,lo,lo
hîng,恆,50,hêng,hing5,heng5,hing,heng
khong,恇,50,khong,khong,khong,khong,khong
hia̍p,恊,50,hia̍p,hiap8,hiap8,hiap,hiap
luân,恋,50,loân,luan5,loan5,luan,loan
luān,恋,50,loān,luan7,loan7,luan,loan
thiau,恌,50,thiau,thiau,thiau,thiau,thiau
tiâu,恌,50,tiâu,tiau5,tiau5,tiau,tiau
huánn,恍,50,hóaⁿ,huann2,hoann2,huann,hoann
hóng,恍,50,hóng,hong2,hong2,hong,hong
guî,恑,50,gûi,gui5,gui5,gui,gui
kuí,恑,50,kúi,kui2,kui2,kui,kui
hîng,恒,50,hêng,hing5,heng5,hing,heng
se,恓,50,se,se,se,se,se
hāu,恔,50,hāu,hau7,hau7,hau,hau
káu,恔,50,káu,kau2,kau2,kau,kau
sù,恕,50,sù,su3,su3,su,su
hoo,恗,50,ho͘,hoo,hoo,hoo,hoo
khua,恗,50,khoa,khua,khoa,khua,khoa
iōng,恙,50,iōng,iong7,iong7,iong,iong
huī,恚,50,hūi,hui7,hui7,hui,hui
huê,恛,50,hôe,hue5,hoe5,hue,hoe
khiat,恝,50,khiat,khiat,khiat,khiat,khiat
kài,恝,50,kài,kai3,kai3,kai,kai
hiong,恟,50,hiong,hiong,hiong,hiong,hiong
kuài,恠,50,koài,kuai3,koai3,kuai,koai
līn,恡,50,līn,lin7,lin7,lin,lin
hue,恢,50,hoe,hue,hoe,hue,hoe
khue,恢,50,khoe,khue,khoe,khue,khoe
tsù,恣,50,chù,tsu3,chu3,tsu,chu
sut,恤,50,sut,sut,sut,sut,sut
liok,恧,50,liok,liok,liok,liok,liok
lok,恧,50,lok,lok,lok,lok,lok
hīn,恨,50,hīn,hin7,hin7,hin,hin
hīrn,恨,50,hīrn,hirn7,hirn7,hirn,hirn
irn,恩,50,irn,irn,irn,irn,irn
khak,恪,50,khak,khak,khak,khak,khak
khok,恪,50,khok,khok,khok,khok,khok
thong,恫,50,thong,thong,thong,thong,thong
tōng,恫,50,tōng,tong7,tong7,tong,tong
thiâm,恬,50,thiâm,thiam5,thiam5,thiam,thiam
khap,恰,50,khap,khap,khap,khap,khap
phing,恲,50,pheng,phing,pheng,phing,pheng
bông,恾,50,bông,bong5,bong5,bong,bong
ióng,恿,50,ióng,iong2,iong2,iong,iong
kuan,悁,50,koan,kuan,koan,kuan,koan
kuàn,悁,50,koàn,kuan3,koan3,kuan,koan
uan,悁,50,oan,uan,oan,uan,oan
khún,悃,50,khún,khun2,khun2,khun,khun
tshiáu,悄,50,chhiáu,tshiau2,chhiau2,tshiau,chhiau
ia̍t,悅,50,ia̍t,iat8,iat8,iat,iat
ua̍t,悅,50,oa̍t,uat8,oat8,uat,oat
thôo,悇,50,thô͘,thoo5,thoo5,thoo,thoo
tôo,悇,50,tô͘,too5,too5,too,too
kài,悈,50,kài,kai3,kai3,kai,kai
sik,悉,50,sek,sik,sek,sik,sek
sit,悉,50,sit,sit,sit,sit,sit
tiat,悊,50,tiat,tiat,tiat,tiat,tiat
līn,悋,50,līn,lin7,lin7,lin,lin
tē,悌,50,tē,te7,te7,te,te
hán,悍,50,hán,han2,han2,han,han
hān,悍,50,hān,han7,han7,han,han
hō,悎,50,hō,ho7,ho7,ho,ho
thik,悐,50,thek,thik,thek,thik,thek
ip,悒,50,ip,ip,ip,ip,ip
huí,悔,50,húi,hui2,hui2,hui,hui
hi,悕,50,hi,hi,hi,hi,hi
puē,悖,50,pōe,pue7,poe7,pue,poe
buân,悗,50,boân,buan5,boan5,buan,boan
sióng,悚,50,sióng,siong2,siong2,siong,siong
sóng,悚,50,sóng,song2,song2,song,song
tshióng,悚,50,chhióng,tshiong2,chhiong2,tshiong,chhiong
tshuan,悛,50,chhoan,tshuan,chhoan,tshuan,chhoan
tsùn,悛,50,chùn,tsun3,chun3,tsun,chun
thíng,悜,50,théng,thing2,theng2,thing,theng
khue,悝,50,khoe,khue,khoe,khue,khoe
lí,悝,50,lí,li2,li2,li,li
gōo,悞,50,gō͘,goo7,goo7,goo,goo
ngōo,悞,50,ngō͘,ngoo7,ngoo7,ngoo,ngoo
gōo,悟,50,gō͘,goo7,goo7,goo,goo
iu,悠,50,iu,iu,iu,iu,iu
iû,悠,50,iû,iu5,iu5,iu,iu
tshong,悤,50,chhong,tshong,chhong,tshong,chhong
lín,您,50,lín,lin2,lin2,lin,lin
ní,您,50,ní,ni2,ni2,ni,ni
tsong,悰,50,chong,tsong,chong,tsong,chong
huí,悱,50,húi,hui2,hui2,hui,hui
tsuī,悴,50,chūi,tsui7,chui7,tsui,chui
tiòng,悵,50,tiòng,tiong3,tiong3,tiong,tiong
lē,悷,50,lē,le7,le7,le,le
kuì,悸,50,kùi,kui3,kui3,kui,kui
kuàn,悹,50,koàn,kuan3,koan3,kuan,koan
kuán,悹,50,koán,kuan2,koan2,kuan,koan
kuàn,悺,50,koàn,kuan3,koan3,kuan,koan
kuán,悺,50,koán,kuan2,koan2,kuan,koan
híng,悻,50,héng,hing2,heng2,hing,heng
tō,悼,50,tō,to7,to7,to,to
tōo,悼,50,tō͘,too7,too7,too,too
tshe,悽,50,chhe,tshe,chhe,tshe,chhe
tshinn,悽,50,chhiⁿ,tshinn,chhinn,tshinn,chhinn
sik,惁,50,sek,sik,sek,sik,sek
khám,惂,50,khám,kham2,kham2,kham,kham
khun,惃,50,khun,khun,khun,khun,khun
lik,惄,50,lek,lik,lek,lik,lek
tiû,惆,50,tiû,tiu5,tiu5,tiu,tiu
sûn,惇,50,sûn,sun5,sun5,sun,sun
tun,惇,50,tun,tun,tun,tun,tun
kó,惈,50,kó,ko2,ko2,ko,ko
tiam,惉,50,tiam,tiam,tiam,tiam,tiam
liông,惊,50,liông,liong5,liong5,liong,liong
uán,惋,50,oán,uan2,oan2,uan,oan
uan,惌,50,oan,uan,oan,uan,oan
kim,惍,50,kim,kim,kim,kim,kim
kī,惎,50,kī,ki7,ki7,ki,ki
lâm,惏,50,lâm,lam5,lam5,lam,lam
khuân,惓,50,khoân,khuan5,khoan5,khuan,khoan
kuân,惓,50,koân,kuan5,koan5,kuan,koan
kuān,惓,50,koān,kuan7,koan7,kuan,koan
tâm,惔,50,tâm,tam5,tam5,tam,tam
hut,惕,50,hut,hut,hut,hut,hut
thik,惕,50,thek,thik,thek,thik,thek
tōng,惕,50,tōng,tong7,tong7,tong,tong
hut,惖,50,hut,hut,hut,hut,hut
liap,惗,50,liap,liap,liap,liap,liap
bóng,惘,50,bóng,bong2,bong2,bong,bong
tuat,惙,50,toat,tuat,toat,tuat,toat
hut,惚,50,hut,hut,hut,hut,hut
hun,惛,50,hun,hun,hun,hun,hun
thóng,惝,50,thóng,thong2,thong2,thong,thong
tshíng,惝,50,chhéng,tshing2,chheng2,tshing,chheng
uî,惟,50,ûi,ui5,ui5,ui,ui
î,惟,50,î,i5,i5,i,i
òo,惡,50,ò͘,oo3,oo3,oo,oo
só,惢,50,só,so2,so2,so,so
tiān,惦,50,tiān,tian7,tian7,tian,tian
khū,惧,50,khū,khu7,khu7,khu,khu
tîng,惩,50,têng,ting5,teng5,ting,teng
tō,惰,50,tō,to7,to7,to,to
tōo,惰,50,tō͘,too7,too7,too,too
hún,惲,50,hún,hun2,hun2,hun,hun
khún,惲,50,khún,khun2,khun2,khun,khun
ún,惲,50,ún,un2,un2,un,un
ûn,惲,50,ûn,un5,un5,un,un
siáng,想,50,siáng,siang2,siang2,siang,siang
siōnn,想,50,siōⁿ,sionn7,sionn7,sionn,sionn
siǔnn,想,50,siǔⁿ,siunn6,siunn6,siunn,siunn
tshuí,惴,50,chhúi,tshui2,chhui2,tshui,chhui
tia̍p,惵,50,tia̍p,tiap8,tiap8,tiap,tiap
hiânn,惶,50,hiâⁿ,hiann5,hiann5,hiann,hiann
hông,惶,50,hông,hong5,hong5,hong,hong
tshiong,惷,50,chhiong,tshiong,chhiong,tshiong,chhiong
khîng,惸,50,khêng,khing5,kheng5,khing,kheng
giá,惹,50,giá,gia2,gia2,gia,gia
sing,惺,50,seng,sing,seng,sing,seng
tshik,惻,50,chhek,tshik,chhek,tshik,chhek
pián,惼,50,pián,pian2,pian2,pian,pian
hun,惽,50,hun,hun,hun,hun,hun
tshiu,愀,50,chhiu,tshiu,chhiu,tshiu,chhiu
tshiáu,愀,50,chhiáu,tshiau2,chhiau2,tshiau,chhiau
tshiû,愀,50,chhiû,tshiu5,chhiu5,tshiu,chhiu
tshiô,愁,50,chhiô,tshio5,chhio5,tshio,chhio
huan,愃,50,hoan,huan,hoan,huan,hoan
huán,愃,50,hoán,huan2,hoan2,huan,hoan
suan,愃,50,soan,suan,soan,suan,soan
khian,愆,50,khian,khian,khian,khian,khian
jî,愉,50,jî,ji5,ji5,ji,ji
jû,愉,50,jû,ju5,ju5,ju,ju
lû,愉,50,lû,lu5,lu5,lu,lu
pik,愊,50,pek,pik,pek,pik,pek
suan,愋,50,soan,suan,soan,suan,soan
bián,愍,50,bián,bian2,bian2,bian,bian
bín,愍,50,bín,bin2,bin2,bin,bin
hok,愎,50,hok,hok,hok,hok,hok
pik,愎,50,pek,pik,pek,pik,pek
pi̍k,愎,50,pe̍k,pik8,pek8,pik,pek
bián,愐,50,bián,bian2,bian2,bian,bian
biān,愐,50,biān,bian7,bian7,bian,bian
hat,愒,50,hat,hat,hat,hat,hat
khiat,愒,50,khiat,khiat,khiat,khiat,khiat
khài,愒,50,khài,khai3,khai3,khai,khai
khè,愒,50,khè,khe3,khe3,khe,khe
siong,愓,50,siong,siong,siong,siong,siong
im,愔,50,im,im,im,im,im
go̍k,愕,50,go̍k,gok8,gok8,gok,gok
sīm,愖,50,sīm,sim7,sim7,sim,sim
kha,愘,50,kha,kha,kha,kha,kha
khā,愘,50,khā,kha7,kha7,kha,kha
khak,愙,50,khak,khak,khak,khak,khak
khok,愙,50,khok,khok,khok,khok,khok
gî,愚,50,gî,gi5,gi5,gi,gi
gû,愚,50,gû,gu5,gu5,gu,gu
kiap,愜,50,kiap,kiap,kiap,kiap,kiap
juán,愞,50,joán,juan2,joan2,juan,joan
tshong,愡,50,chhong,tshong,chhong,tshong,chhong
gāng,愣,50,gāng,gang7,gang7,gang,gang
khuì,愧,50,khùi,khui3,khui3,khui,khui
khak,愨,50,khak,khak,khak,khak,khak
sòo,愫,50,sò͘,soo3,soo3,soo,soo
hóng,愰,50,hóng,hong2,hong2,hong,hong
kut,愲,50,kut,kut,kut,kut,kut
khū,愳,50,khū,khu7,khu7,khu,khu
tshiong,愴,50,chhiong,tshiong,chhiong,tshiong,chhiong
tshòng,愴,50,chhòng,tshong3,chhong3,tshong,chhong
hia̍p,愶,50,hia̍p,hiap8,hiap8,hiap,hiap
khái,愷,50,khái,khai2,khai2,khai,khai
sùn,愻,50,sùn,sun3,sun3,sun,sun
hì,愾,50,hì,hi3,hi3,hi,hi
khài,愾,50,khài,khai3,khai3,khai,khai
guān,愿,50,goān,guan7,goan7,guan,goan
hūn,慁,50,hūn,hun7,hun7,hun,hun
ióng,慂,50,ióng,iong2,iong2,iong,iong
lik,慄,50,lek,lik,lek,lik,lek
tho,慆,50,tho,tho,tho,tho,tho
un,慇,50,un,un,un,un,un
hiok,慉,50,hiok,hiok,hiok,hiok,hiok
thiok,慉,50,thiok,thiok,thiok,thiok,thiok
hiâm,慊,50,hiâm,hiam5,hiam5,hiam,hiam
khiap,慊,50,khiap,khiap,khiap,khiap,khiap
khiám,慊,50,khiám,khiam2,khiam2,khiam,khiam
hong,慌,50,hong,hong,hong,hong,hong
ùn,慍,50,ùn,un3,un3,un,un
bíng,慏,50,béng,bing2,beng2,bing,beng
phiau,慓,50,phiau,phiau,phiau,phiau,phiau
bo̍k,慔,50,bo̍k,bok8,bok8,bok,bok
bōo,慔,50,bō͘,boo7,boo7,boo,boo
tshâm,慙,50,chhâm,tsham5,chham5,tsham,chham
tshâm,慚,50,chhâm,tsham5,chham5,tsham,chham
lik,慝,50,lek,lik,lek,lik,lek
thik,慝,50,thek,thik,thek,thik,thek
tsiong,慞,50,chiong,tsiong,chiong,tsiong,chiong
tōng,慟,50,tōng,tong7,tong7,tong,tong
bǎn,慢,50,bǎn,ban6,ban6,ban,ban
khak,慤,50,khak,khak,khak,khak,khak
tshò,慥,50,chhò,tsho3,chho3,tsho,chho
kiû,慦,50,kiû,kiu5,kiu5,kiu,kiu
huē,慧,50,hōe,hue7,hoe7,hue,hoe
au,慪,50,au,au,au,au,au
sóng,慫,50,sóng,song2,song2,song,song
tshióng,慫,50,chhióng,tshiong2,chhiong2,tshiong,chhiong
kín,慬,50,kín,kin2,kin2,kin,kin
līr,慮,50,līr,lir7,lir7,lir,lir
lū,慮,50,lū,lu7,lu7,lu,lu
lǐr,慮,50,lǐr,lir6,lir6,lir,lir
thuân,慱,50,thoân,thuan5,thoan5,thuan,thoan
buân,慲,50,boân,buan5,boan5,buan,boan
kian,慳,50,kian,kian,kian,kian,kian
si̍p,慴,50,si̍p,sip8,sip8,sip,sip
iông,慵,50,iông,iong5,iong5,iong,iong
khóng,慷,50,khóng,khong2,khong2,khong,khong
tsip,慹,50,chip,tsip,chip,tsip,chip
lôo,慺,50,lô͘,loo5,loo5,loo,loo
lú,慺,50,lú,lu2,lu2,lu,lu
tshereh,慼,50,chhereh,tshereh,chhereh,tshereh,chhereh
tshik,慼,50,chhek,tshik,chhek,tshik,chhek
tshik,慽,50,chhek,tshik,chhek,tshik,chhek
io̍k,慾,50,io̍k,iok8,iok8,iok,iok
liâu,憀,50,liâu,liau5,liau5,liau,liau
tsiong,憃,50,chiong,tsiong,chiong,tsiong,chiong
khè,憇,50,khè,khe3,khe3,khe,khe
pāi,憊,50,pāi,pai7,pai7,pai,pai
phiat,憋,50,phiat,phiat,phiat,phiat,phiat
piat,憋,50,piat,piat,piat,piat,piat
kiau,憍,50,kiau,kiau,kiau,kiau,kiau
tsing,憎,50,cheng,tsing,cheng,tsing,cheng
lîn,憐,50,lîn,lin5,lin5,lin,lin
pîng,憑,50,pêng,ping5,peng5,ping,peng
huē,憒,50,hōe,hue7,hoe7,hue,hoe
kuì,憒,50,kùi,kui3,kui3,kui,kui
huī,憓,50,hūi,hui7,hui7,hui,hui
tsiâu,憔,50,chiâu,tsiau5,chiau5,tsiau,chiau
gûn,憖,50,gûn,gun5,gun5,gun,gun
gīn,憖,50,gīn,gin7,gin7,gin,gin
gûn,憗,50,gûn,gun5,gun5,gun,gun
gīn,憗,50,gīn,gin7,gin7,gin,gin
hi,憘,50,hi,hi,hi,hi,hi
hì,憘,50,hì,hi3,hi3,hi,hi
hí,憘,50,hí,hi2,hi2,hi,hi
hi,憙,50,hi,hi,hi,hi,hi
hì,憙,50,hì,hi3,hi3,hi,hi
hí,憙,50,hí,hi2,hi2,hi,hi
tān,憚,50,tān,tan7,tan7,tan,tan
tuì,憝,50,tùi,tui3,tui3,tui,tui
tūn,憝,50,tūn,tun7,tun7,tun,tun
siok,憟,50,siok,siok,siok,siok,siok
khuat,憠,50,khoat,khuat,khoat,khuat,khoat
kuat,憠,50,koat,kuat,koat,kuat,koat
giâu,憢,50,giâu,giau5,giau5,giau,giau
hún,憤,50,hún,hun2,hun2,hun,hun
lô,憥,50,lô,lo5,lo5,lo,lo
lō,憥,50,lō,lo7,lo7,lo,lo
lō,憦,50,lō,lo7,lo7,lo,lo
tshiong,憧,50,chhiong,tshiong,chhiong,tshiong,chhiong
ham,憨,50,ham,ham,ham,ham,ham
khè,憩,50,khè,khe3,khe3,khe,khe
hān,憪,50,hān,han7,han7,han,han
bín,憫,50,bín,bin2,bin2,bin,bin
kíng,憬,50,kéng,king2,keng2,king,keng
liáu,憭,50,liáu,liau2,liau2,liau,liau
liâu,憭,50,liâu,liau5,liau5,liau,liau
bú,憮,50,bú,bu2,bu2,bu,bu
bû,憮,50,bû,bu5,bu5,bu,bu
hoo,憮,50,ho͘,hoo,hoo,hoo,hoo
hu,憮,50,hu,hu,hu,hu,hu
tshám,憯,50,chhám,tsham2,chham2,tsham,chham
khiat,憰,50,khiat,khiat,khiat,khiat,khiat
kuat,憰,50,koat,kuat,koat,kuat,koat
thám,憳,50,thám,tham2,tham2,tham,tham
sîng,憴,50,sêng,sing5,seng5,sing,seng
phik,憵,50,phek,phik,phek,phik,phek
it,憶,50,it,it,it,it,it
tshoo,憷,50,chho͘,tshoo,chhoo,tshoo,chhoo
siam,憸,50,siam,siam,siam,siam,siam
tshiam,憸,50,chhiam,tshiam,chhiam,tshiam,chhiam
lông,憹,50,lông,long5,long5,long,long
tām,憺,50,tām,tam7,tam7,tam,tam
kíng,憼,50,kéng,king2,keng2,king,keng
tshong,憽,50,chhong,tshong,chhong,tshong,chhong
hiau,憿,50,hiau,hiau,hiau,hiau,hiau
kuè,懀,50,kòe,kue3,koe3,kue,koe
uè,懀,50,òe,ue3,oe3,ue,oe
kuàn,懁,50,koàn,kuan3,koan3,kuan,koan
khûn,懃,50,khûn,khun5,khun5,khun,khun
kù,懅,50,kù,ku3,ku3,ku,ku
kû,懅,50,kû,ku5,ku5,ku,ku
tshò,懆,50,chhò,tsho3,chho3,tsho,chho
hāi,懈,50,hāi,hai7,hai7,hai,hai
ò,懊,50,ò,o3,o3,o,o
òo,懊,50,ò͘,oo3,oo3,oo,oo
bōo,懋,50,bō͘,boo7,boo7,boo,boo
i̍k,懌,50,e̍k,ik8,ek8,ik,ek
iam,懕,50,iam,iam,iam,iam,iam
thì,懘,50,thì,thi3,thi3,thi,thi
bōng,懜,50,bōng,bong7,bong7,bong,bong
tuī,懟,50,tūi,tui7,tui7,tui,tui
tse,懠,50,che,tse,che,tse,che
tsê,懠,50,chê,tse5,che5,tse,che
buán,懣,50,boán,buan2,boan2,buan,boan
būn,懣,50,būn,bun7,bun7,bun,bun
tiû,懤,50,tiû,tiu5,tiu5,tiu,tiu
tiū,懤,50,tiū,tiu7,tiu7,tiu,tiu
nōo,懦,50,nō͘,noo7,noo7,noo,noo
lîng,懧,50,lêng,ling5,leng5,ling,leng
ióng,懩,50,ióng,iong2,iong2,iong,iong
thì,懫,50,thì,thi3,thi3,thi,thi
tsì,懫,50,chì,tsi3,chi3,tsi,chi
tì,懫,50,tì,ti3,ti3,ti,ti
khòng,懭,50,khòng,khong3,khong3,khong,khong
kóng,懭,50,kóng,kong2,kong2,kong,kong
iu,懮,50,iu,iu,iu,iu,iu
iú,懮,50,iú,iu2,iu2,iu,iu
hu,懯,50,hu,hu,hu,hu,hu
liú,懰,50,liú,liu2,liu2,liu,liu
liû,懰,50,liû,liu5,liu5,liu,liu
tîng,懲,50,têng,ting5,teng5,ting,teng
bòng,懵,50,bòng,bong3,bong3,bong,bong
bóng,懵,50,bóng,bong2,bong2,bong,bong
nuā,懶,50,nōa,nua7,noa7,nua,noa
kuî,懷,50,kûi,kui5,kui5,kui,kui
kuī,懷,50,kūi,kui7,kui7,kui,kui
hiân,懸,50,hiân,hian5,hian5,hian,hian
kuâinn,懸,50,koâiⁿ,kuainn5,koainn5,kuainn,koainn
tshàm,懺,50,chhàm,tsham3,chham3,tsham,chham
kì,懻,50,kì,ki3,ki3,ki,ki
khū,懼,50,khū,khu7,khu7,khu,khu
kī,懼,50,kī,ki7,ki7,ki,ki
