hanzi,tl
夯,pǔn
夯,pūn
夯,hang
氏,sǐ
昰,sǐ
昰,sī
徥,sǐ
徥,sī
徥,sî
褆,sǐ
褆,thê
諟,sǐ
惿,sǐ
惿,sī
恃,sǐ
恀,sǐ
恀,sī
恀,tsí
羨,siǎn
善,siǎn
膳,siǎn
僐,siǎn
僐,siān
磰,siǎn
磰,siān
墡,siǎn
墡,siān
鄯,siǎn
鄯,siān
單,siǎn
墠,siǎn
鱓,siǎn
鱓,siān
鱓,tshuǎnn
鱓,tshuānn
潬,siǎn
潬,siān
潬,tǎn
潬,tān
蟺,siǎn
腎,siǎn
腎,sǐn
甚,sǐm
葚,sǐm
葚,sīm
蕈,sǐm
蕈,sīm
蜃,sǐn
蜄,sǐn
蜄,sīn
祳,sǐn
脤,sǐn
上,siǒng
丄,siǒng
丄,siōng
丄,sióng
丄,tsiǔnn
丄,tsiūnn
丄,tshiǔnn
丄,tshiūnn
丄,siāng
丄,tsiōnn
丄,tshiōnn
相,siǒng
象,siǒng
像,siǒng
像,tshiǔnn
橡,siǒng
鐌,siǒng
鐌,siōng
蟓,siǒng
蟓,siōng
襐,siǒng
襐,siōng
受,siǔ
綬,siǔ
涭,siǔ
涭,siū
鯗,siǔnn
鯗,siūnn
豎,sǔ
裋,sǔ
踹,suǎn
踹,suān
吮,sǔn
吮,sūn
怠,tǎi
殆,tǎi
迨,tǎi
紿,tǎi
軩,tǎi
軩,tāi
駘,tǎi
駘,tāi
淡,tǎm
淡,tǎnn
氮,tǎm
賧,tǎm
醈,tǎm
醈,tām
啖,tǎm
噉,tǎm
噉,tām
啗,tǎm
窞,tǎm
窞,tām
萏,tǎm
萏,tām
啿,tǎm
啿,tām
偡,tǎm
偡,tām
湛,tǎm
霮,tǎm
霮,tām
澸,tǎm
澸,tām
澹,tǎm
憺,tǎm
髧,tǎm
髧,tām
贉,tǎm
贉,tām
禫,tǎm
嘾,tǎm
嘾,tām
但,tǎn
觛,tǎn
觛,tān
袒,tǎn
袒,tān
柦,tǎn
柦,tān
撣,tǎn
憚,tǎn
膻,tǎn
膻,tān
繵,tǎn
蜑,tǎn
動,tǎng
悌,tě
待,thǎi
柱,thiǎu
柱,tsǔ
仗,thiǒng
仗,thiōng
仗,tiǒng
杖,thiǒng
杖,thiōng
杖,thňg
杖,tiǒng
豸,thuǎ
乿,tǐ
治,tǐ
泜,tǐ
泜,tī
泜,tsi
滍,tǐ
滍,tī
稺,tǐ
稺,tī
稚,tǐ
雉,tǐ
鴙,tǐ
鴙,tī
踶,tǐ
踶,tī
杝,tǐ
杝,tī
阤,tǐ
阤,tī
陁,tǐ
陁,tī
傂,tǐ
傂,tī
偫,tǐ
崻,tǐ
崻,tī
峙,tǐ
峙,tī
秲,tǐ
秲,tī
秲,sī
畤,tǐ
畤,tī
庤,tǐ
跱,tǐ
跱,tī
歭,tǐ
歭,tī
歭,tî
垁,tǐ
垁,tī
恬,tiǎm
簟,tiǎm
驔,tiǎm
驔,tiām
扂,tiǎm
殄,tiǎn
殄,tiān
錠,tiǎnn
錠,tǐng
兆,tiǎu
兆,tiǒ
趙,tiǎu
趙,tiāu
趙,tiǒ
垗,tiǎu
鮡,tiǎu
鮡,tiāu
絩,tiǎu
絩,tiāu
狣,tiǎu
狣,tiāu
旐,tiǎu
肇,tiǎu
肈,tiǎu
肈,tiāu
肁,tiǎu
肁,tiāu
朕,tǐm
栚,tǐm
紖,tǐn
紖,tīn
眹,tǐn
眹,tīn
塣,tǐng
塣,tīng
丈,tiǒng
丈,tňg
扙,tiǒng
扙,tiōng
重,tiǒng
重,tňg
重,tn̄g
媑,tiǒng
媑,tiōng
衶,tiǒng
衶,tiōng
籀,tiǔ
籒,tiǔ
籒,tiū
宙,tiǔ
胄,tiǔ
胄,tiū
冑,tiǔ
稻,tiǔ
粙,tiǔ
粙,tiū
伷,tiǔ
伷,tiū
駎,tiǔ
駎,tiū
繇,tiǔ
繇,tiū
酎,tiǔ
紂,tiǔ
葤,tiǔ
葤,tiū
道,tǒ
道,tǒo
衟,tǒ
衟,tō
衟,tǒo
衟,tōo
舵,tǒ
舵,tuǎ
酮,tǒng
酮,tōng
酮,tông
挏,tǒng
硐,tǒng
姛,tǒng
盪,tǒng
蕩,tǒng
簜,tǒng
璗,tǒng
愓,tǒng
偒,tǒng
偒,tōng
婸,tǒng
崵,tǒng
嵣,tǒng
嵣,tōng
瞊,tǒng
瞊,tōng
潒,tǒng
潒,tōng
圵,tǒng
圵,tōng
勭,tǒng
勭,tōng
勭,tông
墮,tǒo
墮,tōo
墯,tǒo
墯,tōo
惰,tǒo
鬌,tǒo
鬌,tōo
鬌,tóo
媠,tǒo
媠,tōo
嫷,tǒo
嫷,tōo
嶞,tǒo
嶞,tōo
𨧀,tǒo
𨧀,tōo
𨧀,tiō
荰,tǒo
侢,tsǎi
侢,tsāi
扗,tsǎi
扗,tsāi
站,tsǎm
鱭,tsě
鱭,tsē
璾,tsě
璾,tsē
尺,tshě
尺,tshē
伬,tshě
伬,tshē
市,tshǐ
鈰,tshǐ
鈰,tshī
𫝙,tshiò
鱔,tshuǎnn
舐,tsǐ
舓,tsǐ
漸,tsiǎm
蔪,tsiǎm
蔪,tsiām
螹,tsiǎm
螹,tsiām
聻,tsiǎm
聻,tsiām
俴,tsiǎn
俴,tsiān
諓,tsiǎn
諓,tsiān
盡,tsǐn
儘,tsǐn
燼,tsǐn
濜,tsǐn
嬧,tsǐn
嬧,tsīn
藎,tsǐn
贐,tsǐn
賮,tsǐn
賮,tsīn
靜,tsǐng
靜,tsǐnn
靚,tsǐng
靖,tsǐng
竫,tsǐng
妌,tsǐng
妌,tsīng
養,tsiǔnn
養,tsiūnn
座,tsǒ
座,tsǒo
造,tsǒ
皁,tsǒ
皂,tsǒ
梎,tsǒ
梎,tsō
奘,tsǒng
銺,tsǒng
銺,tsōng
坐,tsǒo
聚,tsǔ
焣,tsǔ
焣,tsū
跓,tsǔ
嵀,tsǔ
嵀,tsū
樦,tsǔ
樦,tsū
饌,tsuǎn
撰,tsuǎn
僎,tsuǎn
襈,tsuǎn
襈,tsuān
篆,tsuǎn
篆,tsuān
腞,tsuǎn
腞,tsuān
籑,tsuǎn
籑,tsuān
篹,tsuǎn
雋,tsuǎn
隽,tsuǎn
隽,tsuān
隽,tsùn
嶵,tsuě
嶵,tsuē
檌,tsuě
檌,tsuē
辠,tsuě
辠,tsuē
斷,tuǎn
籪,tuǎn
鈍,tǔn
沌,tǔn
伅,tǔn
伅,tūn
庉,tǔn
庉,tūn
潡,tǔn
潡,tūn
緩,uǎn
嵈,uǎn
嵈,uān
藧,uǎn
藧,uān
浣,uǎn
鋎,uǎn
鋎,uān
輐,uǎn
綄,uǎn
綄,huân
壝,uǐ
墓,biō
雨,hiō
虎,hió
烏,io
鎢,io
鎢,oo
蚵,iô
許,khió
褲,khiò
古,kió
𥑮,kió
鈷,kió
路,liō
盧,liô
鑪,liô
午,ngió
普,phió
鐠,phió
鐠,phóo
晡,pio
布,piò
鈽,piò
鈽,pòo
鈽,pio
鈽,poo
土,thió
釷,thió
釷,thóo
肚,tió
杜,tiō
祖,tsió
䥑,be̍h
砈,eh
砈,ik
砑,gē
鎵,ke
瘕,ká
鎘,keh
垎,keh
錒,a
氬,à
唵,ám
胺,an
氨,an
卍,bān
犛,bâu
犛,môo
糹,bi̍k
錳,bíng
牟,biô
鉬,bo̍k
甭,bóng
𫝞,bū
蟎,buán
蟎,muâ
鍆,bûn
伢,gâ
伢,gê
訁,gân
訁,giân
个,gê
的,gê
鋨,gô
鋨,ngôo
五,góo
五,ngōo
厵,guân
鉿,ha
覀,hà
𨭎,hí
烯,hi
𨭆,hik
⺼,hi̍k
⺼,jio̍k
⺼,lio̍k
鈃,hîng
銒,hîng
馫,hing
否,hió
睺,hiô
飍,hiu
訶,ho
訶,hoo
鈥,hónn
羦,huân
鈁,huáng
泛,huàng
鍅,huat
飝,hui
鐨,huì
硘,huî
氟,hut
頉,î
頥,î
彝,î
衤,i
乁,î
啊,iah
菸,ian
怹,in
銦,in
⻏,ip
鈾,iû
𥳑,kán
𫞳,kàng
釓,kat
釓,kiû
鈎,kau
偈,kē
偈,kī
偈,kì
彑,kè
彐,kè
哽,ke̍h
鉲,khah
槪,khài
犭,khián
砄,khih
氪,khik
氫,khin
氫,khing
壙,khǹg
鈧,khòng
鉻,kik
鉻,kok
釒,kim
烴,kíng
羥,king
購,kio
購,koo
搆,kio
搆,kiò
鋦,kio̍k
灮,kong
灮,kng
灮,kuinn
鎶,ko
𢓜,koh
罣,kuà
繪,kuè
丨,kún
錸,lâi
錼,lāi
錼,nāi
鑭,lân
儂,lâng
鋰,lí
釕,liáu
爫,liáu
爫,jiáu
𠠝,li̍k
儿,lîn
亻,lîn
亻,jîn
氯,lio̍k
耨,liō
㝹,liô
逐,liok
叒,lio̍k
戎,liông
鉝,li̍p
鐒,lô
鐒,lôo
銠,ló
銠,nóo
鍩,lo̍k
湳,lòm
癒,lú
錀,lûn
𲓖,mài
猛,mí
無,môo
氂,môo
嬤,móo
氖,nái
鈮,nî
鉨,ní
妳,ní
祢,ní
孃,niâ
孃,niû
鿫,ò
鿫,òo
唄,pāi
鉳,pak
丷,pat
鈹,phî
氕,phiat
丿,phiat
伻,phinn
𨨏,pho
鉕,phó
釙,phok
攴,phok
攵,phok
襞,phué
鞞,pí
彆,piat
鼈,pih
鉑,pi̍k
鉍,pit
驫,piu
嘙,pô
嚩,po̍k
癶,puat
彡,sam
𫝛,sāng
𫝛,sâng
唼,sap
硒,se
礻,sī
鱻,sian
羴,sian
氙,sian
倽,siâng
倽,siáng
葉,siap
葉,sia̍p
銫,sik
矽,si̍k
忄,sim
㣺,sim
⺗,sim
砷,sin
𫟊,sio̍h
飠,si̍t
扌,siú
扌,tshiú
𫟣,sōng
𫟣,sōm
祘,suàn
夊,sui
氵,suí
氵,tsuí
跆,tâi
隶,tāi
丼,tám
丼,tsénn
丼,tsínn
鉭,tàn
鐽,ta̍t
碲,tè
肭,teh
鎝,thah
肽,thài
鉈,thann
銻,the
屮,thiat
鋱,thik
亠,thiô
辵,thiok
辶,thiok
辶,tshiok
⻍,thiok
⻍,tshiok
夂,tí
碘,tián
鿬,tiân
⺮,tik
着,tio̍h
着,to̍h
銩,tiu
埵,tóo
氘,to
刂,to
𤏸,to̍h
氡,tong
鍼,tsam
鍼,tserm
雥,tsa̍p
艸,tsháu
艸,tshóo
艹,tsháu
艹,tshó
艹,tshóo
七,tshik
趩,tshi̍k
瞋,tshin
嗔,tshin
氰,tshing
舙,tship
疒,tshông
氚,tshuan
裝,tshuang
壯,tshuàng
鍺,tsiá
一,tsi̍k
這,tsik
蜀,tsi̍k
蜀,tsi̍t
𧾷,tsiok
从,tsiông
即,tsit
𰹬,tsn̄g
祚,tsòo
丶,tsú
沝,tsuí
橱,tû
嘟,tu̍h
猥,ué
爲,uî
爲,uī
アルミ,a-lú-mih
あにき,a-ní-khih
揚げ,á-geh
あげ,á-geh
バス,bá-sirh
バス,bá-suh
黴菌,ba̋i-khín
漫画,bàng-gà
がら,gá-lah
ガス,gá-suh
牛蒡,gōo-bōo
ゴルフ,goo-lú-huh
ハム,há-muh
飯盒,ha̋ng-góo
ひのき,hi-nóo-khih
ホテル,hoo-té-luh
風呂,hú-looh
ふろ,hú-looh
やみ,iá-mih
羊羹,iő-káng
予備,ió-bih
よび,ió-bih
百合,iú-lih
ゆり,iú-lih
ジルバ,ji-lú-bah
上等,jió-toh
カラオケ,kha-lá-óo-khe
カメラ,kha-mé-lah
カタログ,kha-tá-lok-guh
勘定,kha̋n-jióo
看板,kha̋ng-páng
氣持ち,khi-móo-tsih
きもち,khi-móo-tsih
キロ,khí-looh
脚絆,khiā-hang
休憩,khiű-khé
混凝土,khōng-ku-lí
昆布,khòng-buh
コレラ,khoo-lé-lah
ラジオ,la-jí-ooh
ラムネ,la-mú-neh
大丈夫,la̋i-jiòo-bù
練炭,lia̋n-táng
人参,li̋n-jín
林檎,lìn-gòo
ぞうり,lóo-lí-á
マラリヤ,ma-lá-lí-á
ベニヤ,me-lí-á
名刺,mè-sì
味噌,mí-soh
味噌,mí-sooh
みそ,mí-soh
みそ,mí-sooh
海苔,nóo-lih
のり,nóo-lih
お田,oo-lián
お人形,oo-lín-gióo
ピアノ,phi-á-nooh
プロペラ,phu-lóo-phé-lá
さかりば,sa-khá-lí-bah
さくら,sa-khú-lah
さしみ,sa-sí-mih
せびろ,se-bí-looh
仕上げ,si-á-geh
しあげ,si-á-geh
写真,sia-sín
スパナ,si̍p-pán-ná
寿司,sú-sih
すし,sú-sih
たたみ,tha-thá-mih
章魚,thak-khooh
たこ,thak-khooh
箪笥,thàng-sù
足袋,that-bí
たび,that-bí
テニス,the-ní-suh
天麩羅,thia̋n-pú-lah
トマト,thoo-má-tooh
饂飩,u-lóng
わかもと,ua-khá-móo-tooh
ワルツ,ua-lù-tsuh
わさび,ua-sá-bih
先輩,sia̋n-pái
先生,sia̋n-sé
乾燥,kha̋n-sóo
応援,őo-ián
仮名,khá-nah
かな,khá-nah
阿彌陀佛,a-bí-tôo-hu̍t
阿彌陀佛,oo-bí-tôo-hu̍t
暗語,àm-gí
暗語,àm-gír
暗語,àm-gú
肉皮,bah-phêr
閩南語,bân-lâm-gír
閩南語,bân-lâm-gú
蠻皮,bân-phêr
碼仔,bé-á
尾仔,bé--á
尾仔,bér--á
尾仔,bué--á
碼子,bé-tsí
尾牙,bér-gê
尾溜,bér-liu
面會,biān-hē
面會,biān-hēr
面皮,bīn-phêr
牟尼,biô-nî
無𫝛,bô-sâng
牧師,bo̍k-sir
墓桌,bōng-toh
墓桌,bōo-toh
墓庵,bōo-am
墓粿,bōo-ké
墓粿,bōo-kér
墓壙,bōo-khǹg
墓壙,bōo-khòng
母語,bú-gír
武士,bú-sīr
武士,bú-sǐr
穢人,è--lâng
穢人,èr--lâng
穢人,uè--lâng
廈門,ē-mn̂g
廈門,ě-mn̂g
穢著,è-tio̍h
穢著,èr-tio̍h
穢著,uè--tio̍h
穢涗,èr-sèr
挨推,ere-ther
挨推,ue-the
挨推,ue-ther
言語,gân-gí
言語,giân-gír
眼科,gán-khe
眼科,gán-kher
言三語四,gân-sann-gí-sì
言三語四,giân-sann-gír-sì
言三語四,giân-sann-gú-sì
言辭,gân-sû
言辭,giân-sîr
言詞,gân-sû
言詞,giân-sîr
㤉潲,gêr-siâu
漁火,gî-hónn
漁火,gîr-hónn
漁火,gû-hónn
御用,gī-iōng
御用,gīr-iōng
御駕,gī-kà
御駕,gīr-kà
御駕,gū-kà
御林軍,gī-lîm-kun
御林軍,gīr-lîm-kun
御林軍,gū-lîm-kun
御筆,gī-pit
御筆,gīr-pit
御筆,gū-pit
御膳,gī-siān
御膳,gīr-siān
御膳,gū-siān
義士,gī-sīr
義士,gī-sǐr
義士,gī-sū
御璽,gī-sú
御璽,gīr-sú
御璽,gū-sú
御製,gī-tsè
御製,gīr-tsè
御製,gū-tsè
玉如意,gi̍k-jîr-ì
玉如意,gi̍k-jû-ì
玉如意,gi̍k-lîr-ì
玉如意,gi̍k-lû-ì
語文,gír-bûn
語法,gír-huat
語詞,gír-sîr
語詞,gú-sû
外科,guā-khe
外科,guā-kher
外皮,guā-phê
外皮,guā-phêr
學科,ha̍k-khe
學科,ha̍k-kher
行書,hâng-sir
行書,hâng-su
行書,hîng-sir
行書,hîng-su
孝墓,hàu-bōo
會銀,hē-gûn
會銀,hēr-gîrn
會銀,hēr-gûn
會銀,huē-gîn
貨價,hè-kè
貨價,hèr-kè
貨價,huè-kè
會跤,hē-kha
會跤,hēr-kha
貨客,hè-kheh
貨客,hèr-kheh
貨客,huè-kheh
火坑,hé-khinn
火坑,hér-khinn
火坑,hué-khenn
灰壙,he-khòng
灰壙,her-khǹg
灰壙,hue-khòng
火箍,hé-khoo
火箍,hér-khoo
火箍,hué-khoo
火罐,hé-kuàn
火罐,hér-kuàn
火罐,hué-kuàn
貨物,hè-mi̍h
貨物,hè-mn̍gh
貨物,hèr-bu̍t
貨物,hèr-mn̍gh
貨物,huè-mi̍h
會不是,hē-put-sī
會不是,hēr-put-sī
會不是,hēr-put-sǐ
會不是,huē-put-sī
灰匙,he-sî
灰匙,her-sî
灰匙,hue-sî
會數,hē-siàu
會數,hēr-siàu
會數,huē-siàu
灰色,he-sik
灰色,her-sik
火神,hé-sîn
火神,hér-sîn
火神,hué-sîn
會算,hē-sǹg
會算,hēr-sǹg
會算,huē-suìnn
火速,hé-sok
火速,hér-sok
火速,hué-sok
火頭,hé-thâu
火頭,hér-thâu
火頭,hué-thâu
灰頭,he-thâu
灰頭,her-thâu
灰槌,he-thuî
灰槌,her-thuî
灰槌,hue-thuî
火鼎,hé-tiánn
火鼎,hér-tiánn
火鼎,hué-tiánn
貨財,hè-tsâi
貨財,hèr-tsâi
貨財,huè-tsâi
火灶,hé-tsàu
火灶,hér-tsàu
火灶,hué-tsàu
火柴,hé-tshâ
火柴,hér-tshâ
火柴,hué-tshâ
灰漆,he-tshat
灰漆,her-tshat
灰漆,hue-tshat
火擦,hé-tshat
火擦,hér-tshat
火擦,hué-tshat
火漆,hé-tshat
火漆,hér-tshat
火漆,hué-tshat
火擦仔,hér-tshat--á
火箠,hé-tshê
火箠,hér-tshêr
火箠,hué-tshuê
火鍤,hé-tshiah
火鍤,hér-tshiah
火籤,hé-tshiam
火籤,hér-tshiam
火籤,hué-tshiam
火拭,hé-tshit
火拭,hér-tshit
火拭,hué-tshit
貨倉,hè-tshng
貨倉,hèr-tshng
貨倉,huè-tshng
貨錢,hè-tsînn
貨錢,hèr-tsînn
貨錢,huè-tsînn
火井,hé-tsínn
火井,hér-tsínn
火井,hué-tsénn
灰石,he-tsio̍h
灰石,her-tsio̍h
灰石,hue-tsio̍h
火石,hé-tsio̍h
火石,hér-tsio̍h
火石,hué-tsio̍h
火酒,hé-tsiú
火酒,hér-tsiú
火酒,hué-tsiú
火葬,hé-tsòng
火葬,hér-tsòng
火葬場,hé-tsòng-tiûnn
火葬場,hér-tsòng-tiûnn
火葬場,hué-tsòng-tiônn
火船,hé-tsûn
火船,hér-tsûn
火船,hué-tsûn
貨單,hè-tuann
貨單,hèr-tuann
貨單,huè-tuann
回話,hê-uē
回話,hêr-uē
貨尾,hèr-bér
火母,hér-bú
火母,hér-hu
火烌,hér-hu
火薰,hér-hun
火氣,hér-khì
火鍋,hér-ko
會毋著,hēr-m̄-tio̍h
貨幣,hèr-pè
回批,hêr-phue
回批,huê-phe
火屎,hér-sái
貨色,hèr-sik
會失禮,hēr-sit-lé
歲壽,hèr-siū
火山,hér-suann
回答,hêr-tap
貨底,hèr-teré
貨底,hèr-tué
會頭,hēr-thâu
貨頭,hèr-thâu
歲頭,hèr-thâu
回頭,hêr-thâu
火腿,hér-thuí
火箸,hér-tīr
火災,hér-tsai
貨草,hèr-tsháu
貨車,hèr-tshia
火星,hér-tshinn
火舌,hér-tsi̍h
火種,hér-tsíng
火箭,hér-tsìnn
貨主,hèr-tsú
貨船,hèr-tsûn
火劃仔,hér-ui̍h--á
虛名,hi-bîng
虛名,hir-bîng
虛名,hu-bîng
虛名,hi-miâ
虛名,hir-miâ
虛名,hu-miâ
虛無,hi-bû
虛無,hir-bû
虛無,hu-bû
虛聞,hi-bûn
虛聞,hir-bûn
虛聞,hu-bûn
虛言,hi-gân
虛言,hir-giân
虛言,hu-giân
虛浮,hi-hôo
虛浮,hir-hôo
虛浮,hu-hôo
虛費,hi-huì
虛費,hir-huì
虛費,hu-huì
虛熱,hi-jia̍t
虛熱,hi-lia̍t
虛熱,hir-jia̍t
虛熱,hir-lia̍t
虛熱,hu-jia̍t
虛熱,hu-lia̍t
虛價,hi-kè
虛價,hir-kè
虛價,hu-kè
耳科,hī-khe
耳科,hī-kher
耳科,hǐ-kher
虛空,hi-khong
虛空,hir-khong
虛空,hu-khong
虛闊,hi-khuah
虛闊,hir-khuah
虛闊,hu-khuah
虛級,hi-kip
虛級,hir-kip
虛級,hu-kip
虛心,hi-sim
虛心,hir-sim
虛心,hu-sim
虛實,hi-si̍t
虛實,hir-si̍t
虛實,hu-si̍t
虛詞,hi-sû
虛詞,hir-sîr
虛詞,hu-sû
虛重,hi-tāng
虛重,hir-tāng
虛重,hir-tǎng
虛重,hu-tāng
虛底,hi-té
虛底,hir-teré
虛底,hir-tué
虛底,hu-tué
虛傳,hi-thuân
虛傳,hir-thuân
虛傳,hu-thuân
虛度,hi-tōo
虛度,hir-tōo
虛度,hu-tōo
賢士,hiân-sīr
賢士,hiân-sǐr
賢士,hiân-sū
刑事,hîng-sīr
虛火,hir-hér
虛火,hu-hé
魚拊,hîr-hú
虛華,hir-hua
虛華,hu-hua
漁會,hîr-huē
虛榮,hir-îng
虛榮,hu-îng
虛弱,hir-jio̍k
虛弱,hir-lio̍k
虛弱,hu-jio̍k
虛弱,hu-lio̍k
許可,hír-khónn
荒廢,hng-huè
荒廢,hong-huè
何如,hô-jîr
何如,hô-jû
何如,hô-lîr
何如,hô-lû
福佬,hô-ló
福佬人,hô-ló-lâng
好處,hó-tshìr
福建話,hok-kiàn-uē
風尾,hong-bér
風尾,huang-bér
風火,hong-hér
磺火,hông-hér
防火,hông-hér
荒公廢事,hong-kong-huè-sīr
荒公廢事,hong-kong-huè-sū
荒公廢事,hong-kong-huì-sū
花子,hua-tsír
花子,hue-tsí
法師,huat-sir
廢婚,huè-hun
廢婚,huì-hun
廢墳,huè-hûn
廢墳,huì-hûn
廢約,huè-iok
廢約,huì-iok
廢人,huè-jîn
廢人,huè-lîn
廢人,huì-lîn
廢去,huè--khì
廢去,huè--khìr
廢去,huì--khì
花去,hue--khìr
廢官,huè-kuann
廢官,huì-kuann
廢物,huè-mi̍h
廢物,huè-mn̍gh
廢物,huì-mi̍h
廢捒,huè-sak
廢捒,huì-sak
廢塚,huè-thióng
廢塚,huì-thióng
廢除,huè-tîr
廢疾,huè-tsi̍k
廢疾,huè-tsi̍t
廢疾,huì-tsi̍k
廢疾,huì-tsi̍t
廢紙,huè-tsuá
廢紙,huì-tsuá
廢墜,huè-tuī
廢墜,huì-tuī
廢話,huè-uē
分會,hun-hē
分會,hun-hēr
訓詞,hùn-sîr
訓詞,hùn-sû
唯一,î-it
醫師,i-sir
猶未,iá-bēr
猶毋過,iá-m̄-kú
炎暑,iām-sír
葉書,ia̍p-sir
葉書,ia̍p-su
隱語,ín-gí
隱語,írn-gír
隱語,ún-gír
隱語,ún-gú
隱居,ín-ki
隱居,írn-kir
隱居,ún-kir
引序,ín-sīr
引序,ín-sǐr
引序,ín-sū
隱士,ín-sū
隱士,írn-sīr
隱士,írn-sǐr
隱士,ún-sīr
隱士,ún-sǐr
恩賜,in-sù
恩賜,irn-sìr
恩賜,un-sìr
隱私,ín-su
隱私,írn-sir
隱私,ún-sir
搖會,iô-hē
搖會,iô-hēr
搖會,iô-huē
搖會頭,iô-hē-thâu
搖會頭,iô-hēr-thâu
搖會頭,iô-huē-thâu
勇士,ióng-sīr
勇士,ióng-sǐr
恩師,irn-sir
恩師,un-sir
字據,jī-kìr
字據,jī-kù
字據,lī-kì
字據,lī-kìr
字派,jī-phài
字派,lī-phài
人事,jîn-sīr
人事,lîn-sīr
如願,jîr-guān
如願,lîr-guān
如願,lû-guān
如何,jîr-hô
如何,lîr-hô
如夫人,jîr-hu-jîn
如夫人,lîr-hu-lîn
如意,jîr-ì
如意,lîr-ì
如今,jîr-kim
如今,lîr-kim
如來,jîr-lâi
如來,lîr-lâi
如來佛,jîr-lâi-hu̍t
如來佛,jû-lâi-hu̍t
如來佛,lîr-lâi-hu̍t
如來佛,lû-lâi-hu̍t
如流,jîr-liû
如流,jû-liû
如流,lîr-liû
如流,lû-liû
如是,jîr-sī
如是,jîr-sǐ
如是,jû-sī
如是,lîr-sī
如是,lîr-sǐ
如是,lû-sī
如常,jîr-siông
如常,jû-siông
如常,lîr-siông
如常,lû-siông
如數,jîr-sòo
如數,jû-sòo
如數,lîr-sòo
如數,lû-sòo
如此,jîr-tshír
如此,lîr-tshír
如左,jîr-tsó
如左,jû-tsó
如左,lîr-tsó
如左,lû-tsó
傀儡,ka-lér
傀儡戲,ka-lér-hì
迦葉,ka-sia̍p
迦葉,kia-sia̍p
甘尾,kam-bé
甘尾,kam-bér
甘尾,kam-bué
感悟,kám-gōo
講師,káng-sir
工事,kang-sīr
割據,kat-kì
割據,kat-kìr
割據,kat-kù
狗母鮻,káu-bó-so
狗母鮻,káu-bór-sor
狗母鮻,káu-bú-so
教科書,kàu-khe-su
教科書,kàu-kher-sir
教科書,kàu-kho-sir
教師,kàu-sir
過溪,kè-khue
過溪,kèr-khere
過溪,kèr-khue
過溪,kuè-khe
基隆,kue-lâng
基隆,kere-lâng
地動,kē-tāng
地動,kuē-tāng
過著,kè--tio̍h
過著,kèr--tio̍h
過敏,kèr-bín
過面,kèr-bīn
過份,kèr-hūn
過分,kèr-hun
過去,kèr-khìr
過濾,kèr-līr
過往,kèr-óng
過年,kèr-nî
過磅,kèr-pōng
過磅,kèr-pǒng
過頭,kèr-thâu
過度,kèr-tōo
過水,kèr-tsuí
解說,keré-serh
解說,kué-serh
街頭,kere-thâu
雞頭,kere-thâu
雞頭,kue-thâu
楷書,khái-sir
楷書,khái-su
確據,khak-kì
確據,khak-kìr
確據,khak-kù
空虛,khang-hir
空虛,khang-hu
空虛,khong-hi
空虛,khong-hir
空虛,khong-hu
口頭語,kháu-thâu-gí
口頭語,kháu-thâu-gír
口頭語,kháu-thâu-gú
口頭話,kháu-thâu-uē
科目,khe-bo̍k
科目,kher-bo̍k
科學,khe-ha̍k
科學,kher-ha̍k
契據,khè-kì
契據,kherè-kìr
契據,khuè-kìr
契據,khuè-kù
科舉,khe-kú
科舉,kher-kír
科舉,kho-kí
科舉,kho-kír
科舉,kho-kú
葵扇,khe-sìnn
科技,kher-kī
科技,kher-kǐ
齒科,khí-khe
齒科,khí-kher
氣退,khì-thè
氣退,khì-thèr
謙虛,khiam-hir
謙虛,khiam-hu
砄砄硞硞,khih-khih-kho̍k-kho̍k
可憐,khó-lîn
可憐,khónn-lîn
考慮,khónn-līr
可傷,khó-siong
可傷,khónn-siong
酷暑,khok-sír
酷暑,khok-sú
可愛,khónn-ài
可疑,khónn-gî
可以,khónn-í
可見,khónn-kiàn
可惜,khónn-sioh
可取,khónn-tshú
看過,khuànn-kèr
寄語,kì-gí
寄語,kì-gír
寄語,kì-gú
據險,kì-hiám
據險,kìr-hiám
據險,kù-hiám
技師,kī-sir
技師,kǐ-sir
技師,kī-su
記事,kì-sīr
據實,kì-si̍t
據實,kìr-si̍t
據實,kù-si̍t
堅辭,kian-sîr
堅辭,kian-sû
見死如眠,kiàn-sír-jîr-biân
見死如眠,kiàn-sú-jû-biân
見死如眠,kiàn-sír-lîr-biân
見死如眠,kiàn-sú-lû-biân
結尾,kiat-bé
結尾,kiat-bér
結構,kiat-kiò
芎蕉霜,king-tsio-sng
溝通,kio-thong
強欲,kiông-berh
居士,kir-sīr
居士,kir-sǐr
居士,ku-sū
據在,kìr-tsāi
據在,kìr-tsǎi
根據,kirn-kìr
根據,kun-kìr
跟綴,kirn-tèr
跟綴,kun-tèr
光批,kng-phue
光批,kuinn-phe
國語,kok-gír
國師,kok-sir
國事,kok-sīr
國史,kok-sír
國史,kok-sú
公子,kong-tsír
古墓,kóo-bōo
古語,kóo-gí
古語,kóo-gír
古語,kóo-gú
故事,kòo-sīr
古史,kóo-sír
古史,kóo-sú
固辭,kòo-sîr
固辭,kòo-sû
古書,kóo-sir
古書,kóo-su
古書,kóo-tsir
句法,kù-huat
歸尾,kui-bér
規矩,kui-kír
軍師,kun-sir
軍事,kun-sīr
軍士,kun-sīr
