tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
tè-tsīng,遞增,25,tè-chēng,te3tsing7,te3cheng7,tetsing,techeng
tē-kiám,遞減,25,tē-kiám,te7kiam2,te7kiam2,tekiam,tekiam
tē-póo,遞補,25,tē-pó͘,te7poo2,te7poo2,tepoo,tepoo
tē-kái,遞解,25,tē-kái,te7kai2,te7kai2,tekai,tekai
tē-sàng,遞送,25,tē-sàng,te7sang3,te7sang3,tesang,tesang
uán-lâi,遠來,25,oán-lâi,uan2lai5,oan2lai5,uanlai,oanlai
hn̄g-tau,遠兜,25,hn̄g-tau,hng7tau,hng7tau,hngtau,hngtau
uán-in,遠因,25,oán-in,uan2in,oan2in,uanin,oanin
uán-tē,遠地,25,oán-tē,uan2te7,oan2te7,uante,oante
uán-tāi,遠大,25,oán-tāi,uan2tai7,oan2tai7,uantai,oantai
uán-kheh,遠客,25,oán-kheh,uan2kheh,oan2kheh,uankheh,oankheh
uán-tsing,遠征,25,oán-cheng,uan2tsing,oan2cheng,uantsing,oancheng
uán-tsì,遠志,25,oán-chì,uan2tsi3,oan2chi3,uantsi,oanchi
uán-pòo,遠播,25,oán-pò͘,uan2poo3,oan2poo3,uanpoo,oanpoo
uán-hong,遠方,25,oán-hong,uan2hong,oan2hong,uanhong,oanhong
uán-kíng,遠景,25,oán-kéng,uan2king2,oan2keng2,uanking,oankeng
uán-bōng,遠望,25,oán-bōng,uan2bong7,oan2bong7,uanbong,oanbong
uán-tong,遠東,25,oán-tong,uan2tong,oan2tong,uantong,oantong
uán-iûnn,遠洋,25,oán-iûⁿ,uan2iunn5,oan2iunn5,uaniunn,oaniunn
uán-thiàu,遠眺,25,oán-thiàu,uan2thiau3,oan2thiau3,uanthiau,oanthiau
uán-tshù,遠處,25,oán-chhù,uan2tshu3,oan2chhu3,uantshu,oanchhu
uán-hîng,遠行,25,oán-hêng,uan2hing5,oan2heng5,uanhing,oanheng
uán-kiàn,遠見,25,oán-kiàn,uan2kian3,oan2kian3,uankian,oankian
uán-sī,遠視,25,oán-sī,uan2si7,oan2si7,uansi,oansi
uán-tshin,遠親,25,oán-chhin,uan2tshin,oan2chhin,uantshin,oanchhin
uán-tsáu,遠走,25,oán-cháu,uan2tsau2,oan2chau2,uantsau,oanchau
uán-tsiok,遠足,25,oán-chiok,uan2tsiok,oan2chiok,uantsiok,oanchiok
hn̄g-lōo,遠路,25,hn̄g-lō͘,hng7loo7,hng7loo7,hngloo,hngloo
hn̄g-kīn,遠近,25,hn̄g-kīn,hng7kin7,hng7kin7,hngkin,hngkin
uán-kīn,遠近,25,oán-kīn,uan2kin7,oan2kin7,uankin,oankin
uán-tō,遠道,25,oán-tō,uan2to7,oan2to7,uanto,oanto
hn̄g-hn̄g,遠遠,25,hn̄g-hn̄g,hng7hng7,hng7hng7,hnghng,hnghng
uán-lī,遠離,25,oán-lī,uan2li7,oan2li7,uanli,oanli
khián-sàn,遣散,25,khián-sàn,khian2san3,khian2san3,khiansan,khiansan
khián-huán,遣返,25,khián-hoán,khian2huan2,khian2hoan2,khianhuan,khianhoan
khián-sàng,遣送,25,khián-sàng,khian2sang3,khian2sang3,khiansang,khiansang
gô-thit,遨佚,25,gô-thit,go5thit,go5thit,gothit,gothit
gô-ke,遨街,25,gô-ke,go5ke,go5ke,goke,goke
sik-jīm,適任,25,sek-jīm,sikjim7,sekjim7,sikjim,sekjim
sik-tshiat,適切,25,sek-chhiat,siktshiat,sekchhiat,siktshiat,sekchhiat
sik-ha̍p,適合,25,sek-ha̍p,sikhap8,sekhap8,sikhap,sekhap
sik-ìng,適應,25,sek-èng,siking3,sekeng3,siking,sekeng
sik-tong,適當,25,sek-tong,siktong,sektong,siktong,sektong
sik-tòng,適當,25,sek-tòng,siktong3,sektong3,siktong,sektong
sik-liāng,適量,25,sek-liāng,sikliang7,sekliang7,sikliang,sekliang
tso-kiap,遭劫,25,cho-kiap,tsokiap,chokiap,tsokiap,chokiap
tso-un,遭瘟,25,cho-un,tsoun,choun,tsoun,choun
tso-tì,遭致,25,cho-tì,tsoti3,choti3,tsoti,choti
tso-gū,遭遇,25,cho-gū,tsogu7,chogu7,tsogu,chogu
tso-lān,遭難,25,cho-lān,tsolan7,cholan7,tsolan,cholan
jia-khàm,遮khàm,25,jia-khàm,jiakham3,jiakham3,jiakham,jiakham
lia-khàm,遮khàm,25,lia-khàm,liakham3,liakham3,liakham,liakham
tsia-ê,遮個,25,chia-ê,tsiae5,chiae5,tsiae,chiae
jia-kng,遮光,25,jia-kng,jiakng,jiakng,jiakng,jiakng
lia-kng,遮光,25,lia-kng,liakng,liakng,liakng,liakng
jia-khàm,遮勘,25,jia-khàm,jiakham3,jiakham3,jiakham,jiakham
jia-iám,遮掩,25,jia-iám,jiaiam2,jiaiam2,jiaiam,jiaiam
jia-ji̍t,遮日,25,jia-ji̍t,jiajit8,jiajit8,jiajit,jiajit
jia-àm,遮暗,25,jia-àm,jiaam3,jiaam3,jiaam,jiaam
tsia-ê,遮的,25,chia-ê,tsiae5,chiae5,tsiae,chiae
jia-muâ,遮瞞,25,jia-môa,jiamua5,jiamoa5,jiamua,jiamoa
lia-muâ,遮瞞,25,lia-môa,liamua5,liamoa5,liamua,liamoa
jia-im,遮蔭,25,jia-im,jiaim,jiaim,jiaim,jiaim
tsia-lia,遮遮,25,chia-lia,tsialia,chialia,tsialia,chialia
jia-tsa̍h,遮閘,25,jia-cha̍h,jiatsah8,jiachah8,jiatsah,jiachah
lia-tsa̍h,遮閘,25,lia-cha̍h,liatsah8,liachah8,liatsah,liachah
jia-hōo,遮雨,25,jia-hō͘,jiahoo7,jiahoo7,jiahoo,jiahoo
lia-hōo,遮雨,25,lia-hō͘,liahoo7,liahoo7,liahoo,liahoo
jia-bīn,遮面,25,jia-bīn,jiabin7,jiabin7,jiabin,jiabin
lia-bīn,遮面,25,lia-bīn,liabin7,liabin7,liabin,liabin
jia-hong,遮風,25,jia-hong,jiahong,jiahong,jiahong,jiahong
tî-tò,遲到,25,tî-tò,ti5to3,ti5to3,tito,tito
tî-iân,遲延,25,tî-iân,ti5ian5,ti5ian5,tiian,tiian
tî-gōo,遲誤,25,tî-gō͘,ti5goo7,ti5goo7,tigoo,tigoo
tî-tūn,遲鈍,25,tî-tūn,ti5tun7,ti5tun7,titun,titun
lîn-suán,遴選,25,lîn-soán,lin5suan2,lin5soan2,linsuan,linsoan
tsun-bīng,遵命,25,chun-bēng,tsunbing7,chunbeng7,tsunbing,chunbeng
tsun-hōng,遵奉,25,chun-hōng,tsunhong7,chunhong7,tsunhong,chunhong
tsun-siú,遵守,25,chun-siú,tsunsiu2,chunsiu2,tsunsiu,chunsiu
tsun-tsiông,遵從,25,chun-chiông,tsuntsiong5,chunchiong5,tsuntsiong,chunchiong
tsun-sûn,遵循,25,chun-sûn,tsunsun5,chunsun5,tsunsun,chunsun
tsun-tsiàu,遵照,25,chun-chiàu,tsuntsiau3,chunchiau3,tsuntsiau,chunchiau
tsun-hîng,遵行,25,chun-hêng,tsunhing5,chunheng5,tsunhing,chunheng
tsun-thàn,遵趁,25,chun-thàn,tsunthan3,chunthan3,tsunthan,chunthan
tshian-ji̍p,遷入,25,chhian-ji̍p,tshianjip8,chhianjip8,tshianjip,chhianjip
tshian-tshut,遷出,25,chhian-chhut,tshiantshut,chhianchhut,tshiantshut,chhianchhut
tshian-tsiū,遷就,25,chhian-chiū,tshiantsiu7,chhianchiu7,tshiantsiu,chhianchiu
tshian-ki,遷居,25,chhian-ki,tshianki,chhianki,tshianki,chhianki
tshiân-kang,遷工,25,chhiân-kang,tshian5kang,chhian5kang,tshiankang,chhiankang
tshian-óng,遷往,25,chhian-óng,tshianong2,chhianong2,tshianong,chhianong
tshiân-tshiú,遷手,25,chhiân-chhiú,tshian5tshiu2,chhian5chhiu2,tshiantshiu,chhianchhiu
tshian-phoo,遷舖,25,chhian-pho͘,tshianphoo,chhianphoo,tshianphoo,chhianphoo
tshian-tiàu,遷調,25,chhian-tiàu,tshiantiau3,chhiantiau3,tshiantiau,chhiantiau
suán-siu,選修,25,soán-siu,suan2siu,soan2siu,suansiu,soansiu
suán-tshut,選出,25,soán-chhut,suan2tshut,soan2chhut,suantshut,soanchhut
suán-bū,選務,25,soán-bū,suan2bu7,soan2bu7,suanbu,soanbu
suán-khu,選區,25,soán-khu,suan2khu,soan2khu,suankhu,soankhu
suán-tshú,選取,25,soán-chhú,suan2tshu2,soan2chhu2,suantshu,soanchhu
suán-tīng,選定,25,soán-tēng,suan2ting7,soan2teng7,suanting,soanteng
suán-tshiú,選手,25,soán-chhiú,suan2tshiu2,soan2chhiu2,suantshiu,soanchhiu
suán-pua̍t,選拔,25,soán-poa̍t,suan2puat8,soan2poat8,suanpuat,soanpoat
suán-ti̍k,選擇,25,soán-te̍k,suan2tik8,soan2tek8,suantik,soantek
suán-bîn,選民,25,soán-bîn,suan2bin5,soan2bin5,suanbin,soanbin
suán-phài,選派,25,soán-phài,suan2phai3,soan2phai3,suanphai,soanphai
suán-iōng,選用,25,soán-iōng,suan2iong7,soan2iong7,suaniong,soaniong
suán-phiò,選票,25,soán-phiò,suan2phio3,soan2phio3,suanphio,soanphio
suán-bí,選美,25,soán-bí,suan2bi2,soan2bi2,suanbi,soanbi
suán-kí,選舉,25,soán-kí,suan2ki2,soan2ki2,suanki,soanki
suán-khò,選課,25,soán-khò,suan2kho3,soan2kho3,suankho,soankho
suán-tho̍k,選讀,25,soán-tho̍k,suan2thok8,soan2thok8,suanthok,soanthok
suán-kòo,選購,25,soán-kò͘,suan2koo3,soan2koo3,suankoo,soankoo
suán-tsi̍p,選集,25,soán-chi̍p,suan2tsip8,soan2chip8,suantsip,soanchip
uî-tsok,遺作,25,ûi-chok,ui5tsok,ui5chok,uitsok,uichok
uî-thuân,遺傳,25,ûi-thoân,ui5thuan5,ui5thoan5,uithuan,uithoan
uî-siōng,遺像,25,ûi-siōng,ui5siong7,ui5siong7,uisiong,uisiong
uî-tsiok,遺囑,25,ûi-chiok,ui5tsiok,ui5chiok,uitsiok,uichiok
uî-tsí,遺址,25,ûi-chí,ui5tsi2,ui5chi2,uitsi,uichi
uî-sit,遺失,25,ûi-sit,ui5sit,ui5sit,uisit,uisit
uî-song,遺孀,25,ûi-song,ui5song,ui5song,uisong,uisong
uî-iông,遺容,25,ûi-iông,ui5iong5,ui5iong5,uiiong,uiiong
uî-ài,遺愛,25,ûi-ài,ui5ai3,ui5ai3,uiai,uiai
uî-hām,遺憾,25,ûi-hām,ui5ham7,ui5ham7,uiham,uiham
uî-kàu,遺教,25,ûi-kàu,ui5kau3,ui5kau3,uikau,uikau
uî-tso̍k,遺族,25,ûi-cho̍k,ui5tsok8,ui5chok8,uitsok,uichok
uî-su,遺書,25,ûi-su,ui5su,ui5su,uisu,uisu
uî-to̍k,遺毒,25,ûi-to̍k,ui5tok8,ui5tok8,uitok,uitok
uî-bu̍t,遺物,25,ûi-bu̍t,ui5but8,ui5but8,uibut,uibut
uî-sán,遺產,25,ûi-sán,ui5san2,ui5san2,uisan,uisan
uî-liû,遺留,25,ûi-liû,ui5liu5,ui5liu5,uiliu,uiliu
uî-giân,遺言,25,ûi-giân,ui5gian5,ui5gian5,uigian,uigian
uî-gân,遺言,25,ûi-gân,ui5gan5,ui5gan5,uigan,uigan
uî-jiah,遺跡,25,ûi-jiah,ui5jiah,ui5jiah,uijiah,uijiah
uî-tsik,遺蹟,25,ûi-chek,ui5tsik,ui5chek,uitsik,uichek
uî-thé,遺體,25,ûi-thé,ui5the2,ui5the2,uithe,uithe
liâu-lîng,遼寧,25,liâu-lêng,liau5ling5,liau5leng5,liauling,liauleng
liâu-thiàu,遼眺,25,liâu-thiàu,liau5thiau3,liau5thiau3,liauthiau,liauthiau
phiah-tsè,避債,25,phiah-chè,phiahtse3,phiahche3,phiahtse,phiahche
pī-bián,避免,25,pī-bián,pi7bian2,pi7bian2,pibian,pibian
phiah-eh,避厄,25,phiah-eh,phiaheh,phiaheh,phiaheh,phiaheh
pī-huán,避反,25,pī-hoán,pi7huan2,pi7hoan2,pihuan,pihoan
phiah-hiâm,避嫌,25,phiah-hiâm,phiahhiam5,phiahhiam5,phiahhiam,phiahhiam
pī-īn,避孕,25,pī-īn,pi7in7,pi7in7,piin,piin
pī-ūn,避孕,25,pī-ūn,pi7un7,pi7un7,piun,piun
phiah-ē,避禍,25,phiah-ē,phiahe7,phiahe7,phiahe,phiahe
phiah-pī,避避,25,phiah-pī,phiahpi7,phiahpi7,phiahpi,phiahpi
pī-siâ,避邪,25,pī-siâ,pi7sia5,pi7sia5,pisia,pisia
phiah-khui,避開,25,phiah-khui,phiahkhui,phiahkhui,phiahkhui,phiahkhui
pī-lān,避難,25,pī-lān,pi7lan7,pi7lan7,pilan,pilan
phiah-hōo,避雨,25,phiah-hō͘,phiahhoo7,phiahhoo7,phiahhoo,phiahhoo
pī-biān,避面,25,pī-biān,pi7bian7,pi7bian7,pibian,pibian
pī-hong,避風,25,pī-hong,pi7hong,pi7hong,pihong,pihong
io-tuā,邀大,25,io-tōa,iotua7,iotoa7,iotua,iotoa
iau-iàn,邀宴,25,iau-iàn,iauian3,iauian3,iauian,iauian
iau-iok,邀約,25,iau-iok,iauiok,iauiok,iauiok,iauiok
iau-tshiánn,邀請,25,iau-chhiáⁿ,iautshiann2,iauchhiann2,iautshiann,iauchhiann
iau-tshíng,邀請,25,iau-chhéng,iautshing2,iauchheng2,iautshing,iauchheng
iau-tsi̍p,邀集,25,iau-chi̍p,iautsip8,iauchip8,iautsip,iauchip
māi-tshut,邁出,25,māi-chhut,mai7tshut,mai7chhut,maitshut,maichhut
māi-hiòng,邁向,25,māi-hiòng,mai7hiong3,mai7hiong3,maihiong,maihiong
māi-tsìn,邁進,25,māi-chìn,mai7tsin3,mai7chin3,maitsin,maichin
māi-khui,邁開,25,māi-khui,mai7khui,mai7khui,maikhui,maikhui
hîng-lâng,還人,25,hêng-lâng,hing5lang5,heng5lang5,hinglang,henglang
huân-sio̍k,還俗,25,hoân-sio̍k,huan5siok8,hoan5siok8,huansiok,hoansiok
hîng-tsè,還債,25,hêng-chè,hing5tse3,heng5che3,hingtse,hengche
huân-guân,還原,25,hoân-goân,huan5guan5,hoan5goan5,huanguan,hoangoan
huân-kik,還擊,25,hoân-kek,huan5kik,hoan5kek,huankik,hoankek
hîng-siàu,還數,25,hêng-siàu,hing5siau3,heng5siau3,hingsiau,hengsiau
hîng-pún,還本,25,hêng-pún,hing5pun2,heng5pun2,hingpun,hengpun
hîng-khuán,還款,25,hêng-khoán,hing5khuan2,heng5khoan2,hingkhuan,hengkhoan
hîng-tshing,還清,25,hêng-chheng,hing5tshing,heng5chheng,hingtshing,hengchheng
huân-hiong,還鄉,25,hoân-hiong,huan5hiong,hoan5hiong,huanhiong,hoanhiong
hîng-tsînn,還錢,25,hêng-chîⁿ,hing5tsinn5,heng5chinn5,hingtsinn,hengchinn
huân-guān,還願,25,hoân-goān,huan5guan7,hoan5goan7,huanguan,hoangoan
hîng-guān,還願,25,hêng-goān,hing5guan7,heng5goan7,hingguan,henggoan
pinn-á,邊仔,25,piⁿ-á,pinna2,pinna2,pinna,pinna
pian-kíng,邊境,25,pian-kéng,pianking2,piankeng2,pianking,piankeng
pinn-kînn,邊墘,25,piⁿ-kîⁿ,pinnkinn5,pinnkinn5,pinnkinn,pinnkinn
pinn-pâng,邊房,25,piⁿ-pâng,pinnpang5,pinnpang5,pinnpang,pinnpang
pinn-kin,邊根,25,piⁿ-kin,pinnkin,pinnkin,pinnkin,pinnkin
pinn-tiān,邊殿,25,piⁿ-tiān,pinntian7,pinntian7,pinntian,pinntian
pian-kài,邊界,25,pian-kài,piankai3,piankai3,piankai,piankai
pian-kiong,邊疆,25,pian-kiong,piankiong,piankiong,piankiong,piankiong
pinn-pe̍h,邊白,25,piⁿ-pe̍h,pinnpeh8,pinnpeh8,pinnpeh,pinnpeh
pinn-kak,邊角,25,piⁿ-kak,pinnkak,pinnkak,pinnkak,pinnkak
pinn-mn̂g,邊門,25,piⁿ-mn̂g,pinnmng5,pinnmng5,pinnmng,pinnmng
pian-hông,邊防,25,pian-hông,pianhong5,pianhong5,pianhong,pianhong
pinn-tsè,邊際,25,piⁿ-chè,pinntse3,pinnche3,pinntse,pinnche
pinn-bīn,邊面,25,piⁿ-bīn,pinnbin7,pinnbin7,pinnbin,pinnbin
pinn-thâu,邊頭,25,piⁿ-thâu,pinnthau5,pinnthau5,pinnthau,pinnthau
lap-tseh,邋簀,25,lap-cheh,laptseh,lapcheh,laptseh,lapcheh
lô-tsip,邏輯,25,lô-chip,lo5tsip,lo5chip,lotsip,lochip
ná-m̄,那m̄,25,ná-m̄,na2m7,na2m7,nam,nam
ná-sái,那使,25,ná-sái,na2sai2,na2sai2,nasai,nasai
ná-tshiūnn,那像,25,ná-chhiūⁿ,na2tshiunn7,na2chhiunn7,natshiunn,nachhiunn
ná-ē,那會,25,ná-ē,na2e7,na2e7,nae,nae
ná-ū,那有,25,ná-ū,na2u7,na2u7,nau,nau
ná-tsai,那知,25,ná-chai,na2tsai,na2chai,natsai,nachai
ná-tio̍h,那著,25,ná-tio̍h,na2tioh8,na2tioh8,natioh,natioh
ná-thang,那通,25,ná-thang,na2thang,na2thang,nathang,nathang
ná-kiann,那驚,25,ná-kiaⁿ,na2kiann,na2kiann,nakiann,nakiann
pang-kau,邦交,25,pang-kau,pangkau,pangkau,pangkau,pangkau
pang-liân,邦聯,25,pang-liân,panglian5,panglian5,panglian,panglian
siâ-kháu,邪口,25,siâ-kháu,sia5khau2,sia5khau2,siakhau,siakhau
siâ-kháu,邪巧,25,siâ-kháu,sia5khau2,sia5khau2,siakhau,siakhau
siâ-sim,邪心,25,siâ-sim,sia5sim,sia5sim,siasim,siasim
siâ-liām,邪念,25,siâ-liām,sia5liam7,sia5liam7,sialiam,sialiam
siâ-ok,邪惡,25,siâ-ok,sia5ok,sia5ok,siaok,siaok
siâ-khuì,邪氣,25,siâ-khùi,sia5khui3,sia5khui3,siakhui,siakhui
siâ-khì,邪氣,25,siâ-khì,sia5khi3,sia5khi3,siakhi,siakhi
siâ-huat,邪法,25,siâ-hoat,sia5huat,sia5hoat,siahuat,siahoat
siâ-sîn,邪神,25,siâ-sîn,sia5sin5,sia5sin5,siasin,siasin
siâ-tio̍h,邪著,25,siâ-tio̍h,sia5tioh8,sia5tioh8,siatioh,siatioh
siâ-su̍t,邪術,25,siâ-su̍t,sia5sut8,sia5sut8,siasut,siasut
siâ-kuí,邪鬼,25,siâ-kúi,sia5kui2,sia5kui2,siakui,siakui
siâ-tshut,邪齣,25,siâ-chhut,sia5tshut,sia5chhut,siatshut,siachhut
kau-khu,郊區,25,kau-khu,kaukhu,kaukhu,kaukhu,kaukhu
kau-guā,郊外,25,kau-gōa,kaugua7,kaugoa7,kaugua,kaugoa
kau-iû,郊遊,25,kau-iû,kauiu5,kauiu5,kauiu,kauiu
lông-tiong,郎中,25,lông-tiong,long5tiong,long5tiong,longtiong,longtiong
lông-kun,郎君,25,lông-kun,long5kun,long5kun,longkun,longkun
pōo-hā,部下,25,pō͘-hā,poo7ha7,poo7ha7,pooha,pooha
pōo-hūn,部份,25,pō͘-hūn,poo7hun7,poo7hun7,poohun,poohun
pōo-uī,部位,25,pō͘-ūi,poo7ui7,poo7ui7,pooui,pooui
pōo-hūn,部分,25,pō͘-hūn,poo7hun7,poo7hun7,poohun,poohun
pōo-tsiòng,部將,25,pō͘-chiòng,poo7tsiong3,poo7chiong3,pootsiong,poochiong
pōo-sio̍k,部屬,25,pō͘-sio̍k,poo7siok8,poo7siok8,poosiok,poosiok
pōo-huē,部會,25,pō͘-hōe,poo7hue7,poo7hoe7,poohue,poohoe
pōo-sú,部署,25,pō͘-sú,poo7su2,poo7su2,poosu,poosu
pōo-lo̍k,部落,25,pō͘-lo̍k,poo7lok8,poo7lok8,poolok,poolok
pōo-tiúnn,部長,25,pō͘-tiúⁿ,poo7tiunn2,poo7tiunn2,pootiunn,pootiunn
pōo-bûn,部門,25,pō͘-bûn,poo7bun5,poo7bun5,poobun,poobun
pōo-tuī,部隊,25,pō͘-tūi,poo7tui7,poo7tui7,pootui,pootui
pōo-siú,部首,25,pō͘-siú,poo7siu2,poo7siu2,poosiu,poosiu
iû-kiānn,郵件,25,iû-kiāⁿ,iu5kiann7,iu5kiann7,iukiann,iukiann
iû-pau,郵包,25,iû-pau,iu5pau,iu5pau,iupau,iupau
iû-huē,郵匯,25,iû-hōe,iu5hue7,iu5hoe7,iuhue,iuhoe
iû-pò,郵報,25,iû-pò,iu5po3,iu5po3,iupo,iupo
iû-kià,郵寄,25,iû-kià,iu5kia3,iu5kia3,iukia,iukia
iû-kio̍k,郵局,25,iû-kio̍k,iu5kiok8,iu5kiok8,iukiok,iukiok
iû-tshai,郵差,25,iû-chhai,iu5tshai,iu5chhai,iutshai,iuchhai
iû-tshe,郵差,25,iû-chhe,iu5tshe,iu5chhe,iutshe,iuchhe
iû-tshok,郵戳,25,iû-chhok,iu5tshok,iu5chhok,iutshok,iuchhok
iû-tsìng,郵政,25,iû-chèng,iu5tsing3,iu5cheng3,iutsing,iucheng
iû-tháng,郵桶,25,iû-tháng,iu5thang2,iu5thang2,iuthang,iuthang
iû-phiò,郵票,25,iû-phiò,iu5phio3,iu5phio3,iuphio,iuphio
iû-kán,郵簡,25,iû-kán,iu5kan2,iu5kan2,iukan,iukan
iû-huì,郵費,25,iû-hùi,iu5hui3,iu5hui3,iuhui,iuhui
iû-tsu,郵資,25,iû-chu,iu5tsu,iu5chu,iutsu,iuchu
iû-kòo,郵購,25,iû-kò͘,iu5koo3,iu5koo3,iukoo,iukoo
iû-tiān,郵電,25,iû-tiān,iu5tian7,iu5tian7,iutian,iutian
to-iā,都也,25,to-iā,toia7,toia7,toia,toia
too-ha̍p,都合,25,to͘-ha̍p,toohap8,toohap8,toohap,toohap
too-tshī,都市,25,to͘-chhī,tootshi7,toochhi7,tootshi,toochhi
too-huē,都會,25,to͘-hōe,toohue7,toohoe7,toohue,toohoe
to-tio̍h,都著,25,to-tio̍h,totioh8,totioh8,totioh,totioh
hiunn-ē,鄉下,25,hiuⁿ-ē,hiunne7,hiunne7,hiunne,hiunne
hiong-jîn,鄉人,25,hiong-jîn,hiongjin5,hiongjin5,hiongjin,hiongjin
hiong-iú,鄉友,25,hiong-iú,hiongiu2,hiongiu2,hiongiu,hiongiu
hiong-thóo,鄉土,25,hiong-thó͘,hiongthoo2,hiongthoo2,hiongthoo,hiongthoo
hiong-tshiû,鄉愁,25,hiong-chhiû,hiongtshiu5,hiongchhiu5,hiongtshiu,hiongchhiu
hiong-huē,鄉會,25,hiong-hōe,hionghue7,hionghoe7,hionghue,hionghoe
hiong-tshuan,鄉村,25,hiong-chhoan,hiongtshuan,hiongchhoan,hiongtshuan,hiongchhoan
hiong-tshun,鄉村,25,hiong-chhun,hiongtshun,hiongchhun,hiongtshun,hiongchhun
hiong-bîn,鄉民,25,hiong-bîn,hiongbin5,hiongbin5,hiongbin,hiongbin
hiunn-siā,鄉社,25,hiuⁿ-siā,hiunnsia7,hiunnsia7,hiunnsia,hiunnsia
hiong-tshin,鄉親,25,hiong-chhin,hiongtshin,hiongchhin,hiongtshin,hiongchhin
khan-tshin,鄉親,25,khan-chhin,khantshin,khanchhin,khantshin,khanchhin
hiunn-lí,鄉里,25,hiuⁿ-lí,hiunnli2,hiunnli2,hiunnli,hiunnli
hiong-iá,鄉野,25,hiong-iá,hiongia2,hiongia2,hiongia,hiongia
hiong-tìn,鄉鎮,25,hiong-tìn,hiongtin3,hiongtin3,hiongtin,hiongtin
hiong-tiunn,鄉長,25,hiong-tiuⁿ,hiongtiunn,hiongtiunn,hiongtiunn,hiongtiunn
hiong-tóng,鄉黨,25,hiong-tóng,hiongtong2,hiongtong2,hiongtong,hiongtong
phí-thak,鄙thak,25,phí-thak,phi2thak,phi2thak,phithak,phithak
phí-thak,鄙剔,25,phí-thak,phi2thak,phi2thak,phithak,phithak
phí-lî,鄙厘,25,phí-lî,phi2li5,phi2li5,phili,phili
phí-līn,鄙吝,25,phí-līn,phi2lin7,phi2lin7,philin,philin
pí-uí,鄙猥,25,pí-úi,pi2ui2,pi2ui2,piui,piui
phí-siùnn,鄙相,25,phí-siùⁿ,phi2siunn3,phi2siunn3,phisiunn,phisiunn
phí-tsiān,鄙賤,25,phí-chiān,phi2tsian7,phi2chian7,phitsian,phichian
tēnn-tuà,鄭帶,25,tēⁿ-tòa,tenn7tua3,tenn7toa3,tenntua,tenntoa
lîn-kok,鄰國,25,lîn-kok,lin5kok,lin5kok,linkok,linkok
lîn-kīn,鄰近,25,lîn-kīn,lin5kin7,lin5kin7,linkin,linkin
lîn-lí,鄰里,25,lîn-lí,lin5li2,lin5li2,linli,linli
lîn-tiúnn,鄰長,25,lîn-tiúⁿ,lin5tiunn2,lin5tiunn2,lintiunn,lintiunn
iú-sî,酉時,25,iú-sî,iu2si5,iu2si5,iusi,iusi
tsiok-tsîng,酌情,25,chiok-chêng,tsioktsing5,chiokcheng5,tsioktsing,chiokcheng
phuè-siāng,配上,25,phòe-siāng,phue3siang7,phoe3siang7,phuesiang,phoesiang
phuè-kiānn,配件,25,phòe-kiāⁿ,phue3kiann7,phoe3kiann7,phuekiann,phoekiann
phuè-kah,配佮,25,phòe-kah,phue3kah,phoe3kah,phuekah,phoekah
phuè-ngóo,配偶,25,phòe-ngó͘,phue3ngoo2,phoe3ngoo2,phuengoo,phoengoo
phuè-pī,配備,25,phòe-pī,phue3pi7,phoe3pi7,phuepi,phoepi
phuè-ha̍p,配合,25,phòe-ha̍p,phue3hap8,phoe3hap8,phuehap,phoehap
phuè-hô,配和,25,phòe-hô,phue3ho5,phoe3ho5,phueho,phoeho
phuè-siû,配售,25,phòe-siû,phue3siu5,phoe3siu5,phuesiu,phoesiu
phuè-thò,配套,25,phòe-thò,phue3tho3,phoe3tho3,phuetho,phoetho
phuè-tài,配戴,25,phòe-tài,phue3tai3,phoe3tai3,phuetai,phoetai
phuè-tshah,配插,25,phòe-chhah,phue3tshah,phoe3chhah,phuetshah,phoechhah
phuè-tah,配搭,25,phòe-tah,phue3tah,phoe3tah,phuetah,phoetah
phuè-liāu,配料,25,phòe-liāu,phue3liau7,phoe3liau7,phueliau,phoeliau
phuè-kíng,配景,25,phòe-kéng,phue3king2,phoe3keng2,phueking,phoekeng
phuè-pí,配比,25,phòe-pí,phue3pi2,phoe3pi2,phuepi,phoepi
phuè-huat,配發,25,phòe-hoat,phue3huat,phoe3hoat,phuehuat,phoehoat
phuè-kip,配給,25,phòe-kip,phue3kip,phoe3kip,phuekip,phoekip
phuè-suànn,配線,25,phòe-sòaⁿ,phue3suann3,phoe3soann3,phuesuann,phoesoann
phuè-tì,配置,25,phòe-tì,phue3ti3,phoe3ti3,phueti,phoeti
phuè-kioh,配腳,25,phòe-kioh,phue3kioh,phoe3kioh,phuekioh,phoekioh
phuè-sik,配色,25,phòe-sek,phue3sik,phoe3sek,phuesik,phoesek
phuè-tê,配茶,25,phòe-tê,phue3te5,phoe3te5,phuete,phoete
phuè-tshài,配菜,25,phòe-chhài,phue3tshai3,phoe3chhai3,phuetshai,phoechhai
phuè-io̍h,配藥,25,phòe-io̍h,phue3ioh8,phoe3ioh8,phueioh,phoeioh
phuè-tsè,配製,25,phòe-chè,phue3tse3,phoe3che3,phuetse,phoeche
phuè-kak,配角,25,phòe-kak,phue3kak,phoe3kak,phuekak,phoekak
phuè-ta̍t,配達,25,phòe-ta̍t,phue3tat8,phoe3tat8,phuetat,phoetat
phuè-tsiú,配酒,25,phòe-chiú,phue3tsiu2,phoe3chiu2,phuetsiu,phoechiu
