tl,hanzi
phong,豐
phang,豐
gi̍k,額
gia̍h,額
hia̍h,額
khî,騎
khiâ,騎
ngôo,鵝
gô,鵝
giâ,鵝
lông,嚨
nâ,嚨
thióng,寵
thíng,寵
pho̍k,曝
pha̍k,曝
khîng,瓊
khiông,瓊
liâm,簷
iâm,簷
tsînn,簷
sîng,繩
tsîn,繩
king,羹
kenn,羹
kinn,羹
lia̍p,臘
la̍h,臘
tîn,藤
tîng,藤
io̍k,藥
ia̍k,藥
io̍h,藥
phuan,藩
huan,藩
hāi,蟹
hē,蟹
huē,蟹
gí,蟻
hiā,蟻
kiāu,轎
kiō,轎
tsiàu,醮
tsiò,醮
tshun,鶉
tun,鶉
hiân,懸
kuân,懸
kuâinn,懸
lân,攔
nuâ,攔
ióng,癢
iáng,癢
tsiūnn,癢
tsiōnn,癢
nâ,籃
lâm,籃
jû,蠕
lû,蠕
lùn,蠕
tshiok,觸
tshik,觸
îng,贏
iânn,贏
lâu,鐃
nâ,鐃
mī,麵
biān,麵
lân,欄
nuâ,欄
lān,爛
nuā,爛
tiân,纏
tînn,纏
la̍p,蠟
la̍h,蠟
bua̍t,襪
bue̍h,襪
be̍h,襪
tsong,贓
tsng,贓
thih,鐵
thiat,鐵
ho̍k,鶴
ho̍h,鶴
than,攤
thuann,攤
huan,歡
huann,歡
jiông,瓤
liông,瓤
giông,瓤
nn̂g,瓤
ti̍k,糴
tia̍h,糴
lông,聾
lâng,聾
tsōng,臟
tsn̄g,臟
su,鬚
tshiu,鬚
piat,鱉
pih,鱉
ing,纓
enn,纓
iann,纓
king,驚
kiann,驚
kenn,驚
kinn,驚
i̍k,驛
ia̍h,驛
tshuí,髓
tshué,髓
tshé,髓
lîn,鱗
lân,鱗
tshâm,蠶
thâm,蠶
tshân,蠶
jiōng,讓
liōng,讓
giōng,讓
niū,讓
niōo,讓
kiám,鹼
kinn,鹼
thing,廳
thiann,廳
lô,籮
lôo,籮
luâ,籮
thiàu,糶
thiò,糶
kuan,觀
kuàn,觀
io̍k,鑰
ia̍k,鑰
io̍h,鑰
lám,纜
lām,纜
tsuàn,鑽
tsǹg,鑽
tsuìnn,鑽
tsho̍k,鑿
tsha̍k,鑿
tsong,妝
tsng,妝
lám,欖
ná,欖
sū,似
sāi,似
koo,溝
kio,溝
kau,溝
muî,莓
m̂,莓
hik,嚇
heh,嚇
hiannh,嚇
sí,始
tshiat,掣
tshuah,掣
tông,筒
tâng,筒
phuân,磐
puânn,磐
sik,嗇
siah,嗇
ua̍t,閱
ia̍t,閱
si̍k,蝕
si̍h,蝕
i̍k,劃
hi̍k,劃
ue̍h,劃
ui̍h,劃
it,一
it,乙
ting,丁
tshit,七
liáu,了
jī,二
lī,二
gī,二
jîn,人
lîn,人
gîn,人
ji̍p,入
li̍p,入
gi̍p,入
to,刀
too,刀
tiau,刁
thiau,刁
pok,卜
poh,卜
iū,又
kò,个
kòo,个
uân,丸
io,么
iau,么
khit,乞
iá,也
bông,亡
huân,凡
tsha,叉
tshe,叉
thóo,土
thôo,土
sū,士
tshùn,寸
kin,巾
kun,巾
kan,干
tsâi,才
put,不
thiú,丑
tan,丹
tsi,之
ú,予
û,予
í,予
î,予
jîn,仁
lîn,仁
gîn,仁
tsik,仄
tseh,仄
phok,仆
phak,仆
siû,仇
kiû,仇
ín,允
ún,允
jióng,冗
lióng,冗
gióng,冗
līng,冗
liōng,冗
hiong,凶
tshiat,切
tshè,切
koo,勾
kio,勾
kau,勾
huà,化
huè,化
phit,匹
ik,厄
eh,厄
iú,友
jîm,壬
lîm,壬
gîm,壬
thài,太
hu,夫
jia̍p,廿
lia̍p,廿
gia̍p,廿
ín,引
sim,心
hōo,戶
bûn,文
kin,斤
kun,斤
ji̍t,日
li̍t,日
gi̍t,日
khiàm,欠
tsí,止
pí,比
sī,氏
jiáu,爪
niáu,爪
giáu,爪
hū,父
ông,王
tsú,主
hoo,乎
sū,仕
hù,付
sian,仙
līng,令
í,以
tshik,冊
tsheh,冊
tshut,出
khan,刊
pau,包
siap,卌
siak,卌
tsiàm,占
tsiam,占
báu,卯
khì,去
khù,去
kóo,古
kù,句
tsí,只
kiàu,叫
kiò,叫
ting,叮
tâi,台
thai,台
siû,囚
sit,失
lôo,奴
tshī,市
pòo,布
iù,幼
bōo,戊
pài,扒
pat,扒
tánn,打
bîn,民
tsip,汁
tsiap,汁
tsap,汁
huān,犯
kam,甘
iû,由
sin,申
sī,示
hia̍t,穴
li̍p,立
kau,交
hāi,亥
i̍k,亦
kiānn,件
jīm,任
līm,任
jîm,任
lîm,任
Gīm,任
Gîm,任
hūn,份
hóng,仿
i,伊
hiu,休
tiāu,兆
tsài,再
ping,冰
tán,刐
táinn,刐
hîng,刑
lia̍t,列
tshiōng,匠
tshiāng,匠
tshiūnn,匠
tshiōnn,匠
ìn,印
kiat,吉
tiàu,吊
thóo,吐
thòo,吐
kián,囝
kiánn,囝
kánn,囝
kín,囝
kán,囝
huê,回
hê,回
sìn,囟
in,因
tsāi,在
tsùn,圳
to,多
too,多
kan,奸
jû,如
lû,如
jî,如
hui,妃
tsū,字
jū,字
jī,字
lī,字
gī,字
tsûn,存
tshûn,存
sī,寺
tsiam,尖
tsiu,州
tsong,庄
tsng,庄
sut,戌
khòo,扣
khiò,扣
khàu,扣
siu,收
tsó,早
tsóo,早
tsá,早
tsu,朱
tshù,次
tshú,此
kang,江
tî,池
bí,米
khó,考
khónn,考
sîn,臣
tsū,自
sik,色
kóo,估
thú,佇
thí,佇
tī,佇
tū,佇
pòo,佈
uī,位
khik,克
bián,免
ping,兵
líng,冷
phuàn,判
phuànn,判
tsōo,助
kiap,劫
kun,君
thun,吞
gîm,吟
ún,吮
tshńg,吮
khip,吸
hóo,吼
hió,吼
háu,吼
ik,呃
eh,呃
phái,呆
pháinn,呆
kò,告
kòo,告
tún,囤
khòng,囥
khǹg,囥
ngôo,囮
buê,囮
khám,坎
kiap,夾
ngeh,夾
ngueh,夾
gueh,夾
kueh,夾
iau,妖
kīm,妗
biāu,妙
sòng,宋
sàng,宋
uân,完
bí,尾
bué,尾
bé,尾
jiāu,尿
liāu,尿
giāu,尿
jiō,尿
liō,尿
giō,尿
kio̍k,局
ki̍k,局
phì,屁
phuì,屁
sûn,巡
hîng,形
kī,忌
khī,忌
tsì,志
bông,忘
bōng,忘
khuài,快
khuìnn,快
khuànn,快
khuàinn,快
pān,扮
tshé,扯
tsāu,找
huâ,找
ki,技
kī,技
tshau,抄
ik,抑
jiáu,抓
liáu,抓
giáu,抓
jiàu,抓
liàu,抓
giàu,抓
niàu,抓
tôo,投
tiô,投
tâu,投
kái,改
ké,改
kué,改
kong,攻
lí,李
hīng,杏
tsâi,材
tshun,村
tshuan,村
tshng,村
tshuinn,村
tsiok,杓
tsiak,杓
piau,杓
phiau,杓
sia̍h,杓
sok,束
pōo,步
muí,每
kiû,求
thài,汰
ak,沃
tshiong,沖
tsai,災
kông,狂
lâm,男
ting,疔
í,矣
ì,矣
hē,系
hán,罕
tōo,肚
tóo,肚
kak,角
giân,言
gân,言
tōo,豆
tiō,豆
tāu,豆
tsiok,足
sin,身
sin,辛
sîn,辰
siâ,邪
iú,酉
lí,里
hông,防
kuai,乖
lâi,來
lē,例
lī,例
thòo,兔
kî,其
tián,典
tsè,制
tsì,制
tshì,刺
tshik,刺
tshiah,刺
khik,刻
tsut,卒
kuà,卦
tshú,取
tshí,取
siū,受
bī,味
tsiù,咒
khiu,坵
khu,坵
iā,夜
phàu,奅
muē,妹
bē,妹
muāi,妹
māi,妹
muī,妹
tshe,妻
tshue,妻
tshiap,妾
bóo,姆
ḿ,姆
tsí,姊
tsé,姊
koo,姑
kuì,季
koo,孤
kài,屆
khut,屈
siū,岫
phà,帕
phè,帕
thiap,帖
hīng,幸
té,底
tué,底
tiàm,店
hú,府
iân,延
tshiân,延
tiong,忠
liām,念
hòo,戽
sóo,所
sé,所
pîng,抨
phi,披
buat,抹
buah,抹
thiu,抽
khu,抾
bín,抿
tú,拄
tsú,拄
thik,拆
thiah,拆
liam,拈
liâm,拈
ni,拈
kuái,拐
kiâm,拑
khiâm,拑
khînn,拑
tho,拖
thoo,拖
thua,拖
áu,拗
piān,拚
piànn,拚
ōng,旺
ho̍k,服
huì,杮
phuè,杮
phè,杮
pue,杯
pán,板
hong,枋
pang,枋
bú,武
hô,河
hôo,河
iû,油
tī,治
iân,沿
siû,泅
tut,泏
tsuat,泏
huat,法
pho,波
phoo,波
tshui,炊
tshue,炊
tshe,炊
iām,炎
tsháu,炒
tshá,炒
pâ,爬
pê,爬
pó,爸
póo,爸
pán,版
bông,盲
bîng,盲
ti̍t,直
siā,社
kiù,糾
kiú,糾
khiong,羌
kiong,羌
kiunn,羌
kionn,羌
tsiá,者
kóo,股
tsi,肢
ki,肢
khíng,肯
huì,肺
phài,肺
hì,肺
hóo,虎
kiû,虯
khiû,虯
kīn,近
kūn,近
kim,金
hui,非
tîng,亭
tân,亭
tshim,侵
sio̍k,俗
pó,保
póo,保
sìn,信
kuàn,冠
kuan,冠
thè,剃
thì,剃
thih,剃
khik,剋
ióng,勇
lâm,南
khiok,卻
khiak,卻
lî,厘
ko̍k,咯
lo̍k,咯
ai,哀
phín,品
gap,哈
ha,哈
tsòo,奏
tsiò,奏
tsàu,奏
khiat,契
siat,契
khè,契
khuè,契
i̍k,奕
î,姨
hâi,孩
sik,室
sit,室
si,屍
hāng,巷
tè,帝
tōo,度
to̍k,度
lu̍t,律
kip,急
uàn,怨
pài,拜
sik,拭
tshit,拭
àn,按
tsìng,政
kòo,故
si,施
sì,施
tshun,春
sī,是
hiau,枵
iau,枵
kam,柑
iū,柚
tsa,查
tse,查
tshâ,查
khī,柿
uai,歪
sián,洒
sá,洒
sè,洒
sián,洗
sé,洗
sué,洗
khó,洘
tōng,洞
siat,洩
sia̍p,洩
tsiu,洲
phài,派
thàn,炭
thuànn,炭
pâu,炮
phàu,炮
pû,炰
tsà,炸
uî,為
uī,為
uì,畏
pa,疤
kài,疥
kè,疥
kuè,疥
kuì,癸
kai,皆
phûn,盆
síng,省
sénn,省
tshiu,秋
kho,科
khoo,科
khe,科
iok,約
iak,約
ioh,約
bí,美
nāi,耐
uī,胃
puē,背
puè,背
phi,胚
phue,胚
phe,胚
tì,致
khóo,苦
ka,茄
kâ,茄
kiô,茄
hông,虹
khīng,虹
sam,衫
sann,衫
tìng,訂
hū,負
hù,赴
kun,軍
pik,迫
suan,閂
tshuànn,閂
hâng,降
kàng,降
kik,革
im,音
ia̍p,頁
ia̍h,頁
hong,風
siu,修
kò,個
kòo,個
kuan,倌
kuann,倌
puē,倍
pē,倍
tó,倒
tò,倒
tóo,倒
tòo,倒
tshiàn,倩
tshìng,倩
tshiànn,倩
kiam,兼
uan,冤
tsún,准
huí,匪
tshòo,厝
tshok,厝
tshù,厝
ko,哥
koo,哥
kíng,哽
kénn,哽
kínn,哽
ai,唉
bâi,埋
poo,埔
tîng,埕
tiânn,埕
thò,套
thòo,套
sun,孫
sng,孫
suinn,孫
hāi,害
iông,容
siā,射
i̍k,射
tián,展
thián,展
ban,屘
tó,島
tóo,島
si̍k,席
sia̍h,席
tsō,座
tsōo,座
khòo,庫
jio̍k,弱
lio̍k,弱
gio̍k,弱
tôo,徒
thí,恥
kiong,恭
siat,挈
thuat,挩
thuah,挩
juê,挼
lê,挼
jê,挼
bán,挽
hia̍p,挾
gia̍p,挾
nge̍h,挾
ngue̍h,挾
gue̍h,挾
hông,捀
phâng,捀
thóng,捅
khún,捆
lua̍t,捋
lua̍h,捋
sau,捎
sa,捎
liap,捏
lia̍p,捏
kap,敆
hāu,效
liāu,料
sî,時
tīm,朕
tshâi,柴
tshâ,柴
suan,栓
tshuan,栓
sng,栓
tshng,栓
suinn,栓
tshuinn,栓
hāu,校
kàu,校
kióng,栱
kin,根
kun,根
tsai,栽
tok,桌
toh,桌
kiat,桔
soo,梳
se,梳
sue,梳
hái,海
tsìm,浸
siau,消
lia̍t,烈
le̍h,烈
oo,烏
tia,爹
lông,狼
tsu,珠
pan,班
ku,痀
tsìng,症
tsin,真
hiân,眩
hîn,眩
tiam,砧
tsim,砧
tsóo,祖
tsiok,祝
sîn,神
sû,祠
tsoo,租
tshìng,秤
pîng,秤
tshìn,秤
tsām,站
hún,粉
la̍p,納
sûn,純
tsí,紙
tsuá,紙
kip,級
sòo,素
kóo,罟
koo,罟
pā,耙
pē,耙
pê,耙
lîng,能
kui,胿
kuai,胿
hiù,臭
tshiù,臭
tshàu,臭
tsī,舐
tsīnn,舐
tsn̄g,舐
tshâ,茶
tê,茶
Jím,荏
Lím,荏
Gím,荏
lám,荏
sue,衰
thó,討
thóo,討
kì,記
pà,豹
tsâi,財
khí,起
bê,迷
pìng,迸
piàng,迸
tui,追
thuè,退
thè,退
tô,逃
tôo,逃
gi̍k,逆
phuè,配
phè,配
tsiú,酒
tìng,釘
ting,釘
tan,釘
tsim,針
tsiam,針
tsam,針
siám,閃
iān,院
īnn,院
ki,飢
kut,骨
ko,高
koo,高
kuí,鬼
tsò,做
tsuè,做
thîng,停
thoo,偷
thio,偷
thau,偷
tau,兜
tsián,剪
hù,副
li̍k,勒
bū,務
pâu,匏
pû,匏
sî,匙
pián,匾
khu,區
khi,區
tsham,參
sim,參
som,參
sam,參
liām,唸
kok,國
pi,埤
pî,埤
kian,堅
tui,堆
tóo,堵
kòo,夠
kiò,夠
kàu,夠
pô,婆
pôo,婆
hun,婚
în,寅
tsiong,將
tsiòng,將
tsiang,將
tsiàng,將
tsuan,專
thè,屜
thuah,屜
kiông,強
kiōng,強
kióng,強
kiâng,強
kiāng,強
kiáng,強
sú,徙
sí,徙
suá,徙
khong,悾
so,挲
hóng,捧
phóng,捧
kuán,捲
kńg,捲
kuínn,捲
lia̍p,捻
liām,捻
hian,掀
tiāu,掉
pâi,排
ku̍t,掘
tshái,採
thàm,探
tham,探
iám,掩
kiù,救
pāi,敗
tso̍k,族
poo,晡
kìng,桱
kènn,桱
kìnn,桱
thóng,桶
tháng,桶
kán,桿
kuáinn,桿
kuínn,桿
kuánn,桿
tiâu,條
liâu,條
sok,欶
suh,欶
sat,殺
tô,淘
tôo,淘
luī,淚
lē,淚
tshim,深
iam,淹
im,淹
lê,犁
luê,犁
tshai,猜
hiān,現
hiàn,現
kiû,球
lí,理
pîn,瓶
pân,瓶
tinn,甜
tiâm,甜
sán,產
tī,痔
hûn,痕
sīng,盛
siānn,盛
bí,眯
bî,眯
kuàn,眷
tsè,祭
hû,符
pūn,笨
tē,第
tuē,第
lia̍p,粒
tshoo,粗
thiu,紬
tiû,紬
sè,細
suè,細
kàm,紺
khàm,紺
hiân,絃
tsóo,組
tsoo,組
tûn,脣
hú,脯
póo,脯
tsiong,舂
tsing,舂
suân,船
tsûn,船
kiap,莢
ngeh,莢
ngueh,莢
gueh,莢
kueh,莢
bo̍k,莫
bo̍h,莫
ham,蚶
tshi,蛆
tshu,蛆
tsu,蛆
tsi,蛆
su̍t,術
kui,規
kuat,訣
siat,設
tham,貪
sià,赦
tôo,途
sē,逝
tsuā,逝
thíng,逞
tsō,造
tsōo,造
pōo,部
iá,野
tshuàn,釧
tshuan,釧
pì,閉
puê,陪
hām,陷
tíng,頂
lo̍k,鹿
bi̍k,麥
be̍h,麥
tshong,創
tshòng,創
lô,勞
lō,勞
lôo,勞
lōo,勞
phok,博
thê,啼
thî,啼
siān,善
ok,喔
tshuán,喘
huī,喙
tshuì,喙
uî,圍
kham,堪
pò,報
pòo,報
tsun,尊
tsiū,就
mōo,帽
bō,帽
sûn,循
ok,惡
òo,惡
tsuí,捶
tuí,捶
tuî,捶
hong,揈
jiû,揉
liû,揉
giû,揉
thê,提
huān,換
uānn,換
tu̍t,揬
tu̍h,揬
khi,敧
thóo,敨
thió,敨
tháu,敨
kíng,景
thè,替
thuè,替
tiâu,朝
tiau,朝
kî,期
ki,期
kî,棋
tsong,棕
tsang,棕
tsó,棗
í,椅
khi,欺
phú,殕
thán,毯
thám,毯
kiám,減
tōo,渡
káng,港
ôo,湖
hôo,湖
lám,湳
làm,湳
puē,焙
pē,焙
bû,無
tsú,煮
tsí,煮
pâi,牌
hôo,猴
hiô,猴
kâu,猴
khîm,琴
huan,番
huā,畫
uā,畫
uē,畫
uī,畫
siau,痟
suan,痠
sng,痠
suinn,痠
tsì,痣
kì,痣
sa,痧
sua,痧
se,痧
tuán,短
té,短
kho̍k,硞
hiān,硯
hīnn,硯
suè,稅
sè,稅
pit,筆
kiáu,筊
kin,筋
kun,筋
sún,筍
tshè,粞
tshuè,粞
king,絚
ân,絚
jiông,絨
liông,絨
giông,絨
si,絲
hip,翕
pî,脾
phî,脾
koo,菇
tshài,菜
kai,街
ke,街
kue,街
tshâi,裁
bia̍t,覕
bih,覕
sòo,訴
tsù,註
lī,詈
lé,詈
lué,詈
phîng,評
sû,詞
kuì,貴
pián,貶
huì,費
bōo,貿
biō,貿
bāu,貿
ua̍t,越
pháu,跑
ku,跔
tsìn,進
soo,酥
tūn,鈍
tun,鈍
liú,鈕
jūn,閏
lūn,閏
tuī,隊
gān,雁
tsi̍p,集
hûn,雲
ûn,雲
în,雲
jīm,韌
līm,韌
gīm,韌
jūn,韌
lūn,韌
hāng,項
sūn,順
ím,飲
sú,黍
sí,黍
sé,黍
sué,黍
tshui,催
tsè,債
sán,剷
tshán,剷
thuánn,剷
khoo,剾
khio,剾
khau,剾
tsâu,剿
bōo,募
huē,匯
sà,嗄
thap,塌
thap,塔
thah,塔
thióng,塚
tiân,填
thiân,填
ùn,塭
má,媽
só,嫂
sóo,嫂
hiâm,嫌
kàn,幹
jiá,惹
liá,惹
giá,惹
tshiû,愁
tshiô,愁
jú,愈
lú,愈
ì,意
ài,愛
kám,感
tíng,戥
tsiû,揫
tshiû,揫
tsìn,搢
tsìnn,搢
siàn,搧
ùn,搵
kìng,敬
sin,新
àm,暗
huē,會
kuè,會
iâ,椰
lâm,楠
huàn,楦
hùn,楦
gia̍p,業
hiat,歇
hat,歇
hioh,歇
huí,毀
tsún,準
liu,溜
ik,溢
khe,溪
khue,溪
bia̍t,滅
ku̍t,滑
ian,煙
ia̍p,煠
sa̍h,煠
huân,煩
iâ,爺
su,獅
sai,獅
thâm,痰
bâ,痲
muâ,痲
ái,矮
é,矮
ué,矮
tshuì,碎
pi,碑
uán,碗
uánn,碗
pōng,碰
phòng,碰
kìm,禁
pāi,稗
phē,稗
phuē,稗
pín,稟
khut,窟
kuàn,絹
kìn,絹
kûn,群
gī,義
phìng,聘
lô,腡
lôo,腡
lê,腡
tsióng,腫
tsíng,腫
bān,萬
pha,葩
tsòng,葬
tè,蒂
tì,蒂
hō,號
hōo,號
lî,蜊
lâ,蜊
pôo,裒
piô,裒
kiû,裘
hiû,裘
kûn,裙
póo,補
lí,裡
sì,試
tshì,試
si,詩
huā,話
uā,話
uē,話
kai,該
khue,詼
khe,詼
tiâu,趒
tiô,趒
kin,跟
kun,跟
khau,跤
kha,跤
kuī,跪
lōo,路
thiàu,跳
tsài,載
tsáinn,載
tsái,載
tsāi,載
lông,農
pik,逼
gū,遇
gī,遇
iû,遊
at,遏
tō,道
tōo,道
lîng,鈴
sing,鉎
sian,鉎
san,鉎
iân,鉛
koo,鉤
kio,鉤
kau,鉤
tshiòng,銃
tshìng,銃
tsa̍p,閘
tsa̍h,閘
luî,雷
pa̍k,雹
pha̍uh,雹
bông,雺
tiān,電
hia,靴
sū,飼
tshī,飼
khun,髡
kóo,鼓
sòo,嗽
siò,嗽
sàu,嗽
thàn,嘆
tôo,圖
thuân,團
kíng,境
tiām,墊
bōo,墓
bōng,墓
siū,壽
tua̍t,奪
kuá,寡
kuánn,寡
tsē,寨
tuì,對
bōo,幕
bo̍k,幕
ìm,廕
tshám,慘
bān,慢
siak,摔
sak,摔
tshui,摧
bôo,摸
bo̍k,摸
bong,摸
boo,摸
tsiap,摺
tsih,摺
tsham,摻
phiat,撇
khau,敲
uat,斡
kî,旗
bîng,暝
mê,暝
mî,暝
thiòng,暢
thiàng,暢
sún,榫
thuî,槌
tshiong,槍
tshiang,槍
tshiunn,槍
tshionn,槍
kòng,槓
kǹg,槓
sìm,滲
siàm,滲
lóo,滷
kún,滾
tshik,漆
tshat,漆
ián,演
oo,漚
òo,漚
io,漚
iò,漚
au,漚
àu,漚
hàn,漢
hia̍p,熁
hiap,熁
hannh,熁
sik,熄
sit,熄
hiông,熊
hîm,熊
gî,疑
tsīn,盡
thàn,碳
thuànn,碳
hok,福
khoo,箍
po̍h,箔
tī,箸
tū,箸
tsòng,粽
tsàng,粽
kó,粿
kóo,粿
kué,粿
ké,粿
tuat,綴
tuè,綴
tè,綴
tshái,綵
liú,綹
kín,緊
hua̍t,罰
thuí,腿
hâi,膎
kê,膎
kuê,膎
ko,膏
koo,膏
bú,舞
suàn,蒜
sǹg,蒜
si̍k,蓆
tshio̍h,蓆
bi̍t,蜜
ki,裾
ku,裾
jīn,認
līn,認
gīn,認
iú,誘
kài,誡
gōo,誤
sia,賒
kuánn,趕
thè,踅
sua̍t,踅
se̍h,踅
lua̍t,辣
lua̍h,辣
phí,鄙
kàu,酵
kànn,酵
kà,酵
kau,鉸
ka,鉸
gîn,銀
gûn,銀
tông,銅
tâng,銅
khàu,銬
koh,閣
kok,閣
khik,隙
khiah,隙
píng,餅
piánn,餅
jī,餌
lī,餌
gī,餌
hûn,魂
hōng,鳳
pī,鼻
phīnn,鼻
phī,鼻
tsê,齊
tsuê,齊
ik,億
khiām,儉
kiàm,劍
liâu,嘹
pho̍k,噗
tuī,墜
kiau,嬌
sím,審
siá,寫
liâu,寮
tsîng,層
tsân,層
huan,幡
biāu,廟
biō,廟
tshióng,廠
tshiáng,廠
tshiúnn,廠
tshiónn,廠
huè,廢
huì,廢
tik,德
iu,憂
sîm,撏
jîm,撏
lîm,撏
gîm,撏
thing,撐
the,撐
thenn,撐
lián,撚
tōng,撞
pòo,播
pò,播
tsiām,暫
tsióng,槳
tsiáng,槳
tsiúnn,槳
tsiónn,槳
tsô,槽
tsôo,槽
lo̍k,樂
ga̍k,樂
ngāu,樂
lôo,樓
liô,樓
lâu,樓
bôo,模
jūn,潤
lūn,潤
thâm,潭
ut,熨
gô,熬
ngôo,熬
ngâu,熬
tsióng,獎
tsiáng,獎
liû,瘤
phong,磅
pōng,磅
khap,磕
kha̍p,磕
kó,稿
iâu,窯
iô,窯
jio̍k,箬
lio̍k,箬
gio̍k,箬
ha̍h,箬
tsiàn,糋
tsìnn,糋
sàn,線
suànn,線
iân,緣
uān,緩
liān,練
pā,罷
hu,膚
bo̍k,膜
mo̍oh,膜
kau,膠
ka,膠
phòo,舖
tsià,蔗
tshong,蔥
tshang,蔥
ìm,蔭
hâ,蝦
hê,蝦
sik,蝨
sat,蝨
tshiong,衝
po,褒
poo,褒
puè,褙
pè,褙
tiâu,調
tiāu,調
tâm,談
lūn,論
tsu,豬
tsi,豬
ti,豬
tu,豬
sù,賜
puê,賠
pê,賠
hiân,賢
tsiān,賤
tsit,質
tóo,賭
lián,輦
puè,輩
lûn,輪
tsia,遮
jia,遮
lia,遮
tshian,遷
lîn,鄰
iam,醃
am,醃
tsuì,醉
tshòo,醋
siau,銷
phoo,鋪
tîng,霆
tân,霆
khò,靠
khòo,靠
gō,餓
ngōo,餓
nāu,鬧
lāu,鬧
phik,魄
lóo,魯
tshí,齒
khí,齒
gîng,凝
khì,器
iòng,壅
ìng,壅
hiàn,憲
lún,懍
tsiàn,戰
luî,擂
ti̍k,擇
to̍h,擇
khîm,擒
kì,據
kù,據
tsíng,整
khuat,橛
kua̍t,橛
kue̍h,橛
phun,歕
pûn,歕
kik,激
ting,燈
tun,燉
tūn,燉
siau,燒
sio,燒
tōng,燙
thǹg,燙
oo,甌
io,甌
au,甌
kâ,瘸
khuê,瘸
khê,瘸
buân,瞞
muâ,瞞
tsik,積
ko,篙
tshuàn,篡
sai,篩
thai,篩
ko,糕
koo,糕
tông,糖
thn̂g,糖
po̍k,縛
pa̍k,縛
hiān,縣
kuān,縣
kuāinn,縣
kuīnn,縣
hing,興
hìng,興
hin,興
hìn,興
luí,蕊
thùn,褪
thǹg,褪
thí,褫
khòo,褲
hiok,謔
gio̍h,謔
giok,謔
biâu,貓
niau,貓
bâ,貓
phiân,蹁
pian,蹁
phîn,蹁
tê,蹄
tuê,蹄
su,輸
piān,辦
pān,辦
suán,選
kì,鋸
kù,鋸
piáu,錶
pió,錶
iam,閹
suî,隨
hiám,險
tiau,雕
siàu,鞘
siù,鞘
hám,頷
hâm,頷
ām,頷
hām,餡
ānn,餡
kuán,館
kuè,髻
kè,髻
ap,鴨
ah,鴨
pang,幫
png,幫
hì,戲
phik,擘
peh,擘
tshat,擦
tòng,檔
sip,澀
siap,澀
sip,溼
sò,燥
sòo,燥
tshiông,牆
tshiâng,牆
tshiônn,牆
gâm,癌
tîng,瞪
tìng,瞪
tènn,瞪
tìnn,瞪
siân,禪
siān,禪
suī,穗
bî,糜
muê,糜
bê,糜
muâi,糜
mâi,糜
ping,繃
penn,繃
pinn,繃
liân,聯
lîm,臨
liâm,臨
ho,薅
hoo,薅
khau,薅
kiong,薑
kiang,薑
kiunn,薑
kionn,薑
liâm,薟
hiam,薟
khok,觳
tián,輾
liàn,輾
thuî,錘
suî,錘
liān,鍊
ko,鍋
ue,鍋
e,鍋
khiat,鍥
keh,鍥
kueh,鍥
khuat,闊
khuah,闊
ún,隱
liâm,黏
tiám,點
luí,壘
khòng,壙
tsho̍k,戳
thok,戳
pái,擺
kuī,櫃
kui,歸
lī,濾
lū,濾
sià,瀉
phi̍k,甓
phia̍h,甓
òng,甕
àng,甕
phik,癖
phiah,癖
phia̍h,癖
lé,禮
siau,簫
liông,糧
liâng,糧
niû,糧
niôo,糧
tsit,織
siù,繡
khiàu,翹
huan,翻
tsit,職
hun,薰
phiâu,薸
phiô,薸
siân,蟬
giâu,蟯
jiâu,蟯
liâu,蟯
giô,蟯
sîm,蟳
tsîm,蟳
khu,軀
su,軀
i,醫
tsiòng,醬
tsiàng,醬
tsiùnn,醬
tsiònn,醬
só,鎖
sóo,鎖
tìn,鎮
siang,雙
sang,雙
song,雙
tsa̍p,雜
ke,雞
kue,雞
lî,離
lī,離
tê,題
tuê,題
gân,顏
iông,颺
iâng,颺
tshiûnn,颺
tshiônn,颺
iānn,颺
liū,餾
liû,餾
tsong,鬃
tsang,鬃
tsik,鯽
tsit,鯽
phan,攀
lóng,攏
láng,攏
lóo,櫓
tû,櫥
lāi,瀨
nāi,瀨
luā,瀨
gāi,礙
ún,穩
pò,簸
pòo,簸
puà,簸
tshiam,簽
phōo,簿
po̍k,簿
kiáu,繳
gē,藝
guē,藝
tshing,蟶
than,蟶
tsìng,證
tsìn,證
sik,識
sit,識
phóo,譜
kìng,鏡
kiànn,鏡
phiau,鏢
piau,鏢
pio,鏢
lān,難
lân,難
bū,霧
ūn,韻
guān,願
luī,類
phiàn,騙
hôo,鬍
kiok,麴
khiok,麴
khak,麴
giâm,嚴
jiáng,嚷
lióng,嚷
giáng,嚷
pó,寶
póo,寶
tsiân,瀳
tshînn,瀳
lôo,爐
hiàn,獻
tshat,礤
tshuah,礤
khòng,礦
huân,礬
bóng,蠓
báng,蠓
piān,辮
pīnn,辮
tsiong,鐘
tsing,鐘
phiau,飄
jiâu,饒
liâu,饒
giâu,饒
su,鰓
sai,鰓
tshi,鰓
hâm,鹹
kiâm,鹹
tóng,黨
táng,黨
tshut,齣
huan,嚾
uang,嚾
liap,攝
tsiam,櫼
tsinn,櫼
kuàn,灌
lân,蘭
piān,辯
lōo,露
pà,霸
hióng,響
hiáng,響
kòo,顧
lô,囉
lông,囊
uan,彎
tsuan,攢
tsuàn,攢
tsōng,欉
tsâng,欉
kuân,權
