hanzi,tl,poj,frequency,is_variant,kautian,taigitv,itaigi,sitbut,taihoa,taijit,kungge,stti,khpoo
誅,ti,ti,100,False,False,False,False,False,False,False,False,False,False
詮,tshuân,chhoân,100,False,False,False,False,False,False,False,False,False,False
許號,hit-hō,hit-hō,100,False,False,False,False,False,False,False,False,False,False
許欵,hit-khuán,hit-khoán,100,False,False,False,False,False,False,False,False,False,False
許拵,hit-tsūn,hit-chūn,100,False,False,False,False,False,False,False,False,False,False
許平,hit-pîng,hit-pêng,100,False,False,False,False,False,False,False,False,False,False
許存,hit-tsūn,hit-chūn,100,False,False,False,False,False,False,False,False,False,False
許号,hit-hō,hit-hō,100,False,False,False,False,False,False,False,False,False,False
拞,khiú,khiú,100,False,False,False,False,False,False,False,False,False,False
五十,gōo-tsa̍p,gō͘-cha̍p,100,False,False,False,False,False,False,False,False,False,False
拔杯,pua̍h-pue,poa̍h-poe,100,False,False,False,False,False,False,False,False,False,False
几点,kuí-tiám,kúi-tiám,100,False,False,False,False,False,False,False,False,False,False
十點,tsa̍p-tiám,cha̍p-tiám,100,False,False,False,False,False,False,False,False,False,False
十点,tsa̍p-tiám,cha̍p-tiám,100,False,False,False,False,False,False,False,False,False,False
十二點,tsa̍p-jī-tiám,cha̍p-jī-tiám,100,False,False,False,False,False,False,False,False,False,False
十二点,tsa̍p-jī-tiám,cha̍p-jī-tiám,100,False,False,False,False,False,False,False,False,False,False
十一點,tsa̍p-it-tiám,cha̍p-it-tiám,100,False,False,False,False,False,False,False,False,False,False
十一点,tsa̍p-it-tiám,cha̍p-it-tiám,100,False,False,False,False,False,False,False,False,False,False
區,khû,khû,100,False,False,False,False,False,False,False,False,False,False
加再,ka-tsài,ka-chài,100,False,False,False,False,False,False,False,False,False,False
創省,tshòng-siánn,chhòng-siáⁿ,100,False,False,False,False,False,False,False,False,False,False
凡世,huān-sè,hoān-sè,100,False,False,False,False,False,False,False,False,False,False
几号,kuí-hō,kúi-hō,100,False,False,False,False,False,False,False,False,False,False
呵老,o-ló,o-ló,100,False,False,False,False,False,False,False,False,False,False
凖做,tsún-tsò,chún-chò,100,False,False,False,False,False,False,False,False,False,False
兮晡,e-poo,e-po͘,100,False,False,False,False,False,False,False,False,False,False
兮昏暗,ing-àm,eng-àm,100,False,False,False,False,False,False,False,False,False,False
兮早仔,e-tsái-á,e-chái-á,100,False,False,False,False,False,False,False,False,False,False
六点,la̍k-tiám,la̍k-tiám,100,False,False,False,False,False,False,False,False,False,False
六十,la̍k-tsa̍p,la̍k-cha̍p,100,False,False,False,False,False,False,False,False,False,False
八十,peh-tsa̍p,peh-cha̍p,100,False,False,False,False,False,False,False,False,False,False
元底,guân-té,goân-té,100,False,False,False,False,False,False,False,False,False,False
價達,kè-ta̍t,kè-ta̍t,100,False,False,False,False,False,False,False,False,False,False
僥擺,hiau-pai,hiau-pai,100,False,False,False,False,False,False,False,False,False,False
卅,sann-tsa̍p,saⁿ-cha̍p,100,False,False,False,False,False,False,False,False,False,False
卓仔,toh-á,toh-á,100,False,False,False,False,False,False,False,False,False,False
卜愛,beh-ài,beh-ài,100,False,False,False,False,False,False,False,False,False,False
卡嬴,khah-iânn,khah-iâⁿ,100,False,False,False,False,False,False,False,False,False,False
呆,bái,bái,100,False,False,False,False,False,False,False,False,False,False
听講,thiann-kóng,thiaⁿ-kóng,100,False,False,False,False,False,False,False,False,False,False
听無,thiann-bô,thiaⁿ-bô,100,False,False,False,False,False,False,False,False,False,False
听有,thiann-ū,thiaⁿ-ū,100,False,False,False,False,False,False,False,False,False,False
含慢,hân-bān,hân-bān,100,False,False,False,False,False,False,False,False,False,False
含慢,hâm-bān,hâm-bān,100,False,False,False,False,False,False,False,False,False,False
后壁,āu-piah,āu-piah,100,False,False,False,False,False,False,False,False,False,False
司阜,sai-hū,sai-hū,100,False,False,False,False,False,False,False,False,False,False
司父,sai-hū,sai-hū,100,False,False,False,False,False,False,False,False,False,False
号做,hō-tsò,hō-chò,100,False,False,False,False,False,False,False,False,False,False
台員話,tâi-uân-uē,tâi-oân-ōe,100,False,False,False,False,False,False,False,False,False,False
叭,pat,pat,100,False,False,False,False,False,False,False,False,False,False
只平,tsit-pîng,chit-pêng,100,False,False,False,False,False,False,False,False,False,False
口齒,tshuì-khí,chhùi-khí,100,False,False,False,False,False,False,False,False,False,False
口礁,tshuì-ta,chhùi-ta,100,False,False,False,False,False,False,False,False,False,False
口瀾,tshuì-nuā,chhùi-nōa,100,False,False,False,False,False,False,False,False,False,False
口乾,tshuì-ta,chhùi-ta,100,False,False,False,False,False,False,False,False,False,False
危險,gûi-hiám,gûi-hiám,100,False,False,False,False,False,False,False,False,False,False
卡輸,khah-su,khah-su,100,False,False,False,False,False,False,False,False,False,False
卡早,khah-tsá,khah-chá,100,False,False,False,False,False,False,False,False,False,False
卡川,kha-tshng,kha-chhng,100,False,False,False,False,False,False,False,False,False,False
偷笑,thau-tshiò,thau-chhiò,100,False,False,False,False,False,False,False,False,False,False
停車場,thîng-tshia-tiûⁿ,thêng-chhia-tiûⁿ,100,False,False,False,False,False,False,False,False,False,False
做汝,tsò-lí,chò-lí,100,False,False,False,False,False,False,False,False,False,False
也是,ia̍h-sī,ia̍h-sī,100,False,False,False,False,False,False,False,False,False,False
九十,káu-tsa̍p,káu-cha̍p,100,False,False,False,False,False,False,False,False,False,False
乎伊,hōo-i,hō͘-i,100,False,False,False,False,False,False,False,False,False,False
乎人,hōo-lâng,hō͘-lâng,100,False,False,False,False,False,False,False,False,False,False
乍,tsah,chah,100,False,False,False,False,False,False,False,False,False,False
中昼,tiong-tàu,tiong-tàu,100,False,False,False,False,False,False,False,False,False,False
不閣,m̄-koh,m̄-koh,100,False,False,False,False,False,False,False,False,False,False
不那,m̄-nā,m̄-nā,100,False,False,False,False,False,False,False,False,False,False
不達,m̄-ta̍t,m̄-ta̍t,100,False,False,False,False,False,False,False,False,False,False
不識,m̄-pat,m̄-pat,100,False,False,False,False,False,False,False,False,False,False
不知影,m̄-tsai-iánn,m̄-chai-iáⁿ,100,False,False,False,False,False,False,False,False,False,False
不止仔,put-lí-á,put-lí-á,100,False,False,False,False,False,False,False,False,False,False
不止仔,put-chí-á,put-chí-á,100,False,False,False,False,False,False,False,False,False,False
不八,m̄-pat,m̄-pat,100,False,False,False,False,False,False,False,False,False,False
下昏暗,ing-àm,eng-àm,100,False,False,False,False,False,False,False,False,False,False
三點,sann-tiám,saⁿ-tiám,100,False,False,False,False,False,False,False,False,False,False
三角窓,sann-kak-thang,saⁿ-kak-thang,100,False,False,False,False,False,False,False,False,False,False
三百,sann-pah,saⁿ-pah,100,False,False,False,False,False,False,False,False,False,False
三点,sann-tiám,saⁿ-tiám,100,False,False,False,False,False,False,False,False,False,False
七点,tshit-tiám,chhit-tiám,100,False,False,False,False,False,False,False,False,False,False
七十,tshit-tsa̍p,chhit-cha̍p,100,False,False,False,False,False,False,False,False,False,False
拔感情,pua̍h-kám-tsîng,poa̍h-kám-chêng,100,False,False,False,False,False,False,False,False,False,False
也是,a̍h-sī,a̍h-sī,100,False,False,False,False,False,False,False,False,False,False
亀毛,ku-moo,ku-mo͘,100,False,False,False,False,False,False,False,False,False,False
做恁,tsò-lín,chò-lín,100,False,False,False,False,False,False,False,False,False,False
二万,nn̄g-bān,nn̄g-bān,100,False,False,False,False,False,False,False,False,False,False
倚昼,uá-tàu,óa-tàu,100,False,False,False,False,False,False,False,False,False,False
倒手平,tò-tshiú-pîng,tò-chhiú-pêng,100,False,False,False,False,False,False,False,False,False,False
倒平,tò-pîng,tò-pêng,100,False,False,False,False,False,False,False,False,False,False
個月,kòo-gue̍h,kò͘-goe̍h,100,False,False,False,False,False,False,False,False,False,False
個月,kòo-ge̍h,kò͘-ge̍h,100,False,False,False,False,False,False,False,False,False,False
個月,kò-gue̍h,kò-goe̍h,100,False,False,False,False,False,False,False,False,False,False
個月,kò-ge̍h,kò-ge̍h,100,False,False,False,False,False,False,False,False,False,False
作嗇,tsoh-sit,choh-sit,100,False,False,False,False,False,False,False,False,False,False
体質,thé-tsit,thé-chit,100,False,False,False,False,False,False,False,False,False,False
介成,kài-sîng,kài-sêng,100,False,False,False,False,False,False,False,False,False,False
什誌,tsa̍p-tsì,cha̍p-chì,100,False,False,False,False,False,False,False,False,False,False
什志,tsa̍p-tsì,cha̍p-chì,100,False,False,False,False,False,False,False,False,False,False
什,tsia̍p,chia̍p,100,False,False,False,False,False,False,False,False,False,False
亲,tshin,chhin,100,False,False,False,False,False,False,False,False,False,False
五點,gōo-tiám,gō͘-tiám,100,False,False,False,False,False,False,False,False,False,False
五点,gōo-tiám,gō͘-tiám,100,False,False,False,False,False,False,False,False,False,False
一点,tsi̍t-tiám,chi̍t-tiám,100,False,False,False,False,False,False,False,False,False,False
二點,nn̄g-tiám,nn̄g-tiám,100,False,False,False,False,False,False,False,False,False,False
二萬,nn̄g-bān,nn̄g-bān,100,False,False,False,False,False,False,False,False,False,False
二百,nn̄g-pah,nn̄g-pah,100,False,False,False,False,False,False,False,False,False,False
二点,nn̄g-tiám,nn̄g-tiám,100,False,False,False,False,False,False,False,False,False,False
呌做,kiò-tsuè,kiò-chòe,100,False,False,False,False,False,False,False,False,False,False
卡好,khah-hó,khah-hó,100,False,False,False,False,False,False,False,False,False,False
咁是,kám-sī,kám-sī,100,False,False,False,False,False,False,False,False,False,False
幇贈,pang-tsān,pang-chān,100,False,False,False,False,False,False,False,False,False,False
咒咀,tsiù-tsuā,chiù-chōa,100,False,False,False,False,False,False,False,False,False,False
彼冬拵,hit-tang-tsūn,hit-tang-chūn,100,False,False,False,False,False,False,False,False,False,False
彼冬存,hit-tang-tsūn,hit-tang-chūn,100,False,False,False,False,False,False,False,False,False,False
影响,íng-hióng,éng-hióng,100,False,False,False,False,False,False,False,False,False,False
强卜,kiông-beh,kiông-beh,100,False,False,False,False,False,False,False,False,False,False
延投,iân-tâu,iân-tâu,100,False,False,False,False,False,False,False,False,False,False
店店,tiām-tiām,tiām-tiām,100,False,False,False,False,False,False,False,False,False,False
庄脚,tsng-kha,chng-kha,100,False,False,False,False,False,False,False,False,False,False
幾点,kuí-tiám,kúi-tiám,100,False,False,False,False,False,False,False,False,False,False
幾号,kuí-hō,kúi-hō,100,False,False,False,False,False,False,False,False,False,False
帮贈,pang-tsān,pang-chān,100,False,False,False,False,False,False,False,False,False,False
宋,sông,sông,100,False,False,False,False,False,False,False,False,False,False
師阜,sai-hū,sai-hū,100,False,False,False,False,False,False,False,False,False,False
市場,tshī-tiûⁿ,chhī-tiûⁿ,100,False,False,False,False,False,False,False,False,False,False
市,tshi̍h,chhi̍h,100,False,False,False,False,False,False,False,False,False,False
工場,kang-tiûⁿ,kang-tiûⁿ,100,False,False,False,False,False,False,False,False,False,False
屡,lú,lú,100,False,False,False,False,False,False,False,False,False,False
屏段,pîn-tuānn,pîn-tōaⁿ,100,False,False,False,False,False,False,False,False,False,False
尾鰍,bué-liu,bóe-liu,100,False,False,False,False,False,False,False,False,False,False
尋無,tshuē-bô,chhōe-bô,100,False,False,False,False,False,False,False,False,False,False
寃家,uan-ke,oan-ke,100,False,False,False,False,False,False,False,False,False,False
宿困,hioh-khùn,hioh-khùn,100,False,False,False,False,False,False,False,False,False,False
彼号,hit-hō,hit-hō,100,False,False,False,False,False,False,False,False,False,False
彼存,hit-tsūn,hit-chūn,100,False,False,False,False,False,False,False,False,False,False
彼平,hit-pîng,hit-pêng,100,False,False,False,False,False,False,False,False,False,False
彼拵,hit-tsūn,hit-chūn,100,False,False,False,False,False,False,False,False,False,False
拍爽,phah-sńg,phah-sńg,100,False,False,False,False,False,False,False,False,False,False
拉颯,lah-sap,lah-sap,100,False,False,False,False,False,False,False,False,False,False
抵者,tú-tsiah,tú-chiah,100,False,False,False,False,False,False,False,False,False,False
抵抵仔好,tú-tú-á-hó,tú-tú-á-hó,100,False,False,False,False,False,False,False,False,False,False
抵即,tú-tsiah,tú-chiah,100,False,False,False,False,False,False,False,False,False,False
抵仔好,tú-á-hó,tú-á-hó,100,False,False,False,False,False,False,False,False,False,False
抵仔,tú-á,tú-á,100,False,False,False,False,False,False,False,False,False,False
抛抛走,pha-pha-tsáu,pha-pha-cháu,100,False,False,False,False,False,False,False,False,False,False
扭,giú,giú,100,False,False,False,False,False,False,False,False,False,False
手机仔,tshiú-ki-á,chhiú-ki-á,100,False,False,False,False,False,False,False,False,False,False
我共汝講,guá-kā-lí-kóng,góa-kā-lí-kóng,100,False,False,False,False,False,False,False,False,False,False
慣示,kuàn-sì,koàn-sì,100,False,False,False,False,False,False,False,False,False,False
想卜,siūnn-bueh,siūⁿ-boeh,100,False,False,False,False,False,False,False,False,False,False
想卜,siūnn-beh,siūⁿ-beh,100,False,False,False,False,False,False,False,False,False,False
恰輸,khah-su,khah-su,100,False,False,False,False,False,False,False,False,False,False
恰早,khah-tsá,khah-chá,100,False,False,False,False,False,False,False,False,False,False
恰嬴,khah-iânn,khah-iâⁿ,100,False,False,False,False,False,False,False,False,False,False
恰好,khah-hó,khah-hó,100,False,False,False,False,False,False,False,False,False,False
復雜,ho̍k-tsa̍p,ho̍k-cha̍p,100,False,False,False,False,False,False,False,False,False,False
復什,ho̍k-tsa̍p,ho̍k-cha̍p,100,False,False,False,False,False,False,False,False,False,False
彼欵,hit-khuán,hit-khoán,100,False,False,False,False,False,False,False,False,False,False
定定,niā-tiānn,niā-tiāⁿ,100,False,False,False,False,False,False,False,False,False,False
彼冬時,hit-tang-sî,hit-tang-sî,100,False,False,False,False,False,False,False,False,False,False
宋,sóng,sóng,100,False,False,False,False,False,False,False,False,False,False
基進党,ki-tsìn-tóng,ki-chìn-tóng,100,False,False,False,False,False,False,False,False,False,False
坎鏨,khám-tsām,khám-chām,100,False,False,False,False,False,False,False,False,False,False
坎斬,khám-tsām,khám-chām,100,False,False,False,False,False,False,False,False,False,False
土脚,thôo-kha,thô͘-kha,100,False,False,False,False,False,False,False,False,False,False
國民党,kok-bîn-tóng,kok-bîn-tóng,100,False,False,False,False,False,False,False,False,False,False
四點,sì-tiám,sì-tiám,100,False,False,False,False,False,False,False,False,False,False
四示,sù-sī,sù-sī,100,False,False,False,False,False,False,False,False,False,False
四点,sì-tiám,sì-tiám,100,False,False,False,False,False,False,False,False,False,False
四十,sì-tsa̍p,sì-cha̍p,100,False,False,False,False,False,False,False,False,False,False
噴,phun,phun,100,False,False,False,False,False,False,False,False,False,False
嘴礁,tshuì-ta,chhùi-ta,100,False,False,False,False,False,False,False,False,False,False
喜號,hit-hō,hit-hō,100,False,False,False,False,False,False,False,False,False,False
喜欵,hit-khuán,hit-khoán,100,False,False,False,False,False,False,False,False,False,False
喜拵,hit-tsūn,hit-chūn,100,False,False,False,False,False,False,False,False,False,False
喜平,hit-pîng,hit-pêng,100,False,False,False,False,False,False,False,False,False,False
喜存,hit-tsūn,hit-chūn,100,False,False,False,False,False,False,False,False,False,False
喜号,hit-hō,hit-hō,100,False,False,False,False,False,False,False,False,False,False
喜冬時,hit-tang-sî,hit-tang-sî,100,False,False,False,False,False,False,False,False,False,False
喜冬拵,hit-tang-tsūn,hit-tang-chūn,100,False,False,False,False,False,False,False,False,False,False
喜冬存,hit-tang-tsūn,hit-tang-chūn,100,False,False,False,False,False,False,False,False,False,False
啿,tsim,chim,100,False,False,False,False,False,False,False,False,False,False
唖,é,é,100,False,False,False,False,False,False,False,False,False,False
哭飫,khàu-iau,khàu-iau,100,False,False,False,False,False,False,False,False,False,False
基督敎,ki-tok-kàu,ki-tok-kàu,100,False,False,False,False,False,False,False,False,False,False
夭那,á-nā,á-nā,100,False,False,False,False,False,False,False,False,False,False
基進黨,ki-tsìn-tóng,ki-chìn-tóng,100,False,False,False,False,False,False,False,False,False,False
安,ân,ân,100,False,False,False,False,False,False,False,False,False,False
嬸,chím,chím,100,False,False,False,False,False,False,False,False,False,False
嬴,iânn,iâⁿ,100,False,False,False,False,False,False,False,False,False,False
姝,ti,ti,100,False,False,False,False,False,False,False,False,False,False
姉妹,chí-muē,chí-mōe,100,False,False,False,False,False,False,False,False,False,False
好聼,hó-thiann,hó-thiaⁿ,100,False,False,False,False,False,False,False,False,False,False
好听,hó-thiann,hó-thiaⁿ,100,False,False,False,False,False,False,False,False,False,False
好加再,hó-ka-tsài,hó-ka-chài,100,False,False,False,False,False,False,False,False,False,False
好世,hó-sè,hó-sè,100,False,False,False,False,False,False,False,False,False,False
失礼,sit-lé,sit-lé,100,False,False,False,False,False,False,False,False,False,False
安盞,án-nuá,án-nóa,100,False,False,False,False,False,False,False,False,False,False
夭若,á-nā,á-nā,100,False,False,False,False,False,False,False,False,False,False
大細声,tuā-sè-siann,tōa-sè-siaⁿ,100,False,False,False,False,False,False,False,False,False,False
大篐,tuā-khoo,tōa-kho͘,100,False,False,False,False,False,False,False,False,False,False
大條,tuā-tiâu,tōa-tiâu,100,False,False,False,False,False,False,False,False,False,False
大姉,tuā-chí,tōa-chí,100,False,False,False,False,False,False,False,False,False,False
大匝,tuā-khoo,tōa-kho͘,100,False,False,False,False,False,False,False,False,False,False
外多,guā-tsē,gōa-chē,100,False,False,False,False,False,False,False,False,False,False
塩,kiâm,kiâm,100,False,False,False,False,False,False,False,False,False,False
塗脚,thôo-kha,thô͘-kha,100,False,False,False,False,False,False,False,False,False,False
塊卜,teh-beh,teh-beh,100,False,False,False,False,False,False,False,False,False,False
隻兮,tsiah-ê,chiah-ê,74,False,False,False,False,False,False,False,False,False,False
隻个,tsiah-ê,chiah-ê,74,False,False,False,False,False,False,False,False,False,False
者兮,tsiah-ê,chiah-ê,74,False,False,False,False,False,False,False,False,False,False
者个,tsiah-ê,chiah-ê,74,False,False,False,False,False,False,False,False,False,False
叱兮,hiah-ê,hiah-ê,70,False,False,False,False,False,False,False,False,False,False
靴个,hiah-ê,hiah-ê,70,False,False,False,False,False,False,False,False,False,False
靴兮,hiah-ê,hiah-ê,70,False,False,False,False,False,False,False,False,False,False
叱个,hiah-ê,hiah-ê,70,False,False,False,False,False,False,False,False,False,False
球,khiû,khiû,69,False,False,False,False,False,False,False,False,False,False
稿,kóo,kó͘,68,False,False,False,False,False,False,False,False,False,False
槁,kóo,kó͘,68,False,False,False,False,False,False,False,False,False,False
槀,kóo,kó͘,68,False,False,False,False,False,False,False,False,False,False
咕,kóo,kó͘,68,False,False,False,False,False,False,False,False,False,False
哖,ni,ni,66,False,False,False,False,False,False,False,False,False,False
夭閣,iá-koh,iá-koh,66,False,False,False,False,False,False,False,False,False,False
夭閣,á-koh,á-koh,66,False,False,False,False,False,False,False,False,False,False
年,ni,ni,66,False,False,False,False,False,False,False,False,False,False
裡,ni,ni,66,False,False,False,False,False,False,False,False,False,False
科,khue,khoe,60,False,False,False,False,False,False,False,False,False,False
葵,khue,khoe,60,False,False,False,False,False,False,False,False,False,False
吝,lin,lin,60,False,False,False,False,False,False,False,False,False,False
共人,kâng,kâng,60,False,False,False,False,False,False,False,False,False,False
桄,kuinn,kuiⁿ,55,False,False,False,False,False,False,False,False,False,False
関,kuinn,kuiⁿ,55,False,False,False,False,False,False,False,False,False,False
菓只,ké-chí,ké-chí,50,False,False,False,False,False,False,False,False,False,False
相多,siunn-tsuē,siuⁿ-chōe,50,False,False,False,False,False,False,False,False,False,False
眞多,tsin-tsuē,chin-chōe,50,False,False,False,False,False,False,False,False,False,False
真多,tsin-tsuē,chin-chōe,50,False,False,False,False,False,False,False,False,False,False
箱多,siunn-tsuē,siuⁿ-chōe,50,False,False,False,False,False,False,False,False,False,False
細二,suè-jī,sòe-jī,50,False,False,False,False,False,False,False,False,False,False
細貳,suè-jī,sòe-jī,50,False,False,False,False,False,False,False,False,False,False
老貨仔,lāu-hè-á,lāu-hè-á,50,False,False,False,False,False,False,False,False,False,False
舺,kah,kah,50,False,False,False,False,False,False,False,False,False,False
艋,báng,báng,50,False,False,False,False,False,False,False,False,False,False
若多,juā-tsē,jōa-chē,50,False,False,False,False,False,False,False,False,False,False
若多,luā-tsuē,lōa-chōe,50,False,False,False,False,False,False,False,False,False,False
鮓,tsé,ché,50,False,False,False,False,False,False,False,False,False,False
菓子,ké-chí,ké-chí,50,False,False,False,False,False,False,False,False,False,False
済,tsé,ché,50,False,False,False,False,False,False,False,False,False,False
萕,tsé,ché,50,False,False,False,False,False,False,False,False,False,False
賴多,juā-tsē,jōa-chē,50,False,False,False,False,False,False,False,False,False,False
賴多,luā-tsuē,lōa-chōe,50,False,False,False,False,False,False,False,False,False,False
辦段,pân-tuānn,pân-tōaⁿ,50,False,False,False,False,False,False,False,False,False,False
邊仔,pinn-a,piⁿ-a,50,False,False,False,False,False,False,False,False,False,False
那會,nà-ē,nà-ē,50,False,False,False,False,False,False,False,False,False,False
那有,nà-ū,nà-ū,50,False,False,False,False,False,False,False,False,False,False
那能,nà-ē,nà-ē,50,False,False,False,False,False,False,False,False,False,False
鷄卵,kue-nn̄g,koe-nn̄g,50,False,False,False,False,False,False,False,False,False,False
𠲿,soh,soh,50,False,False,False,False,False,False,False,False,False,False
無問題,bô-būn-tuê,bô-būn-tôe,50,False,False,False,False,False,False,False,False,False,False
外多,juā-tsē,jōa-chē,50,False,False,False,False,False,False,False,False,False,False
洛,lok,lok,50,False,False,False,False,False,False,False,False,False,False
大細声,tuā-suè-siann,tōa-sòe-siaⁿ,50,False,False,False,False,False,False,False,False,False,False
母仔子,bó-á-kiánn,bó-á-kiáⁿ,50,False,False,False,False,False,False,False,False,False,False
下早仔,ê-tsái-á,ê-chái-á,50,False,False,False,False,False,False,False,False,False,False
乘續,sīn-suà,sīn-sòa,50,False,False,False,False,False,False,False,False,False,False
做汝,tsuè-lí,chòe-lí,50,False,False,False,False,False,False,False,False,False,False
八十,pueh-tsa̍p,poeh-cha̍p,50,False,False,False,False,False,False,False,False,False,False
兮早仔,ê-tsái-á,ê-chái-á,50,False,False,False,False,False,False,False,False,False,False
兮昏,ê-hng,ê-hng,50,False,False,False,False,False,False,False,False,False,False
吸,soh,soh,50,False,False,False,False,False,False,False,False,False,False
哈,há,há,50,False,False,False,False,False,False,False,False,False,False
嗹,lian,lian,50,False,False,False,False,False,False,False,False,False,False
塊卜,teh-bueh,teh-boeh,50,False,False,False,False,False,False,False,False,False,False
坌,hun,hun,50,False,False,False,False,False,False,False,False,False,False
夭若,iá-nā,iá-nā,50,False,False,False,False,False,False,False,False,False,False
尾鰍,bé-liu,bé-liu,50,False,False,False,False,False,False,False,False,False,False
朝工,tiau-kang,tiau-kang,50,False,False,False,False,False,False,False,False,False,False
想袂到,siūnn-buē-kàu,siūⁿ-bōe-kàu,50,False,False,False,False,False,False,False,False,False,False
崙,lún,lún,50,False,False,False,False,False,False,False,False,False,False
屏段,pīn-tuānn,pīn-tōaⁿ,50,False,False,False,False,False,False,False,False,False,False
屯,tùn,tùn,50,False,False,False,False,False,False,False,False,False,False
尋無,tshē-bô,chhē-bô,50,False,False,False,False,False,False,False,False,False,False
姉妹,chí-muāi,chí-moāi,50,False,False,False,False,False,False,False,False,False,False
姉,tsé,ché,50,False,False,False,False,False,False,False,False,False,False
夭那,iá-nā,iá-nā,50,False,False,False,False,False,False,False,False,False,False
銹,sian,sian,38,False,False,False,False,False,False,False,False,False,False
姨阿,î-á,î-á,36,False,False,False,False,False,False,False,False,False,False
郎球,lòng-kiû,lòng-kiû,31,False,False,False,False,False,False,False,False,False,False
𢭗球,lòng-kiû,lòng-kiû,31,False,False,False,False,False,False,False,False,False,False
棹,toh,toh,30,False,False,False,False,False,False,False,False,False,False
芉,kuann,koaⁿ,30,False,False,False,False,False,False,False,False,False,False
刀,toh,toh,30,False,False,False,False,False,False,False,False,False,False
叨,toh,toh,30,False,False,False,False,False,False,False,False,False,False
介,kái,kái,30,False,False,False,False,False,False,False,False,False,False
太會,thài,thài,26,False,False,False,False,False,False,False,False,False,False
太能,thài,thài,26,False,False,False,False,False,False,False,False,False,False
豈會,thài,thài,26,False,False,False,False,False,False,False,False,False,False
豈能,thài,thài,26,False,False,False,False,False,False,False,False,False,False
又koh,iū-koh,iū-koh,25,False,False,False,False,False,False,False,False,False,False
外多,juā-tsuē,jōa-chōe,25,False,False,False,False,False,False,False,False,False,False
外多,guā-tsuē,gōa-chōe,25,False,False,False,False,False,False,False,False,False,False
喙phué,tshuì-phué,chhùi-phóe,25,False,False,False,False,False,False,False,False,False,False
啥mih,siánn-mih,siáⁿ-mih,25,False,False,False,False,False,False,False,False,False,False
tín動,tín-tāng,tín-tāng,25,False,False,False,False,False,False,False,False,False,False
ē得,ē-tit,ē-tit,25,False,False,False,False,False,False,False,False,False,False
íng過,íng-kuè,íng-kòe,25,False,False,False,False,False,False,False,False,False,False
擧,giâ,giâ,25,False,False,False,False,False,False,False,False,False,False
tsíng著,tsíng-tio̍h,tsíng-tio̍h,25,False,False,False,False,False,False,False,False,False,False
我是,guá-sī,góa-sī,25,False,False,False,False,False,False,False,False,False,False
熟sāi,si̍k-sāi,se̍k-sāi,25,False,False,False,False,False,False,False,False,False,False
昨hng,tsa-hng,cha-hng,25,False,False,False,False,False,False,False,False,False,False
椅liâu,í-liâu,í-liâu,25,False,False,False,False,False,False,False,False,False,False
tsih接,tsih-tsiap,chih-chiap,25,False,False,False,False,False,False,False,False,False,False
看māi,khuànn-māi,khòaⁿ-māi,25,False,False,False,False,False,False,False,False,False,False
若多,guā-tsuē,gōa-chōe,25,False,False,False,False,False,False,False,False,False,False
蜈蚣,giâ,giâ,25,False,False,False,False,False,False,False,False,False,False
親tsiânn,tshin-tsiânn,chhin-chiâⁿ,25,False,False,False,False,False,False,False,False,False,False
賴多,juā-tsuē,jōa-chōe,25,False,False,False,False,False,False,False,False,False,False
陰thim,im-thim,im-thim,25,False,False,False,False,False,False,False,False,False,False
齒thok,khí-thok,khí-thok,25,False,False,False,False,False,False,False,False,False,False
tsiânn做,tsiânn-tsò,chiâⁿ-chò,25,False,False,False,False,False,False,False,False,False,False
sù常,sù-siông,sù-siông,25,False,False,False,False,False,False,False,False,False,False
tshím頭,tshím-thâu,tshím-thâu,25,False,False,False,False,False,False,False,False,False,False
tshiàu談,tshiàu-tâm,chhiàu-tâm,25,False,False,False,False,False,False,False,False,False,False
iah是,iah-sī,iah-sī,25,False,False,False,False,False,False,False,False,False,False
ing暗,ing-àm,eng-àm,25,False,False,False,False,False,False,False,False,False,False
iáu未,iáu-buē,iáu-bōe,25,False,False,False,False,False,False,False,False,False,False
kah意,kah-ì,kah-ì,25,False,False,False,False,False,False,False,False,False,False
khîng分,khîng-hun,khêng-hun,25,False,False,False,False,False,False,False,False,False,False
khîng實,khîng-si̍t,khêng-si̍t,25,False,False,False,False,False,False,False,False,False,False
king體,king-thé,keng-thé,25,False,False,False,False,False,False,False,False,False,False
kuân低,kuân-kē,koân-kē,25,False,False,False,False,False,False,False,False,False,False
niáu鼠,niáu-tshí,niáu-tshí,25,False,False,False,False,False,False,False,False,False,False
pû仔,pû-á,pû-á,25,False,False,False,False,False,False,False,False,False,False
pān勢,pān-sè,pān-sè,25,False,False,False,False,False,False,False,False,False,False
siàu念,siàu-liām,siàu-liām,25,False,False,False,False,False,False,False,False,False,False
siàu想,siàu-siūnn,siàu-siūⁿ,25,False,False,False,False,False,False,False,False,False,False
hip相,hip-siòng,hip-siòng,25,False,False,False,False,False,False,False,False,False,False
tak纏,tak-tînn,tak-tîⁿ,25,False,False,False,False,False,False,False,False,False,False
tang時,tang-sî,tang-sî,25,False,False,False,False,False,False,False,False,False,False
thìng候,thìng-hāu,thèng-hāu,25,False,False,False,False,False,False,False,False,False,False
tsha̍k目,tsha̍k-ba̍k,chha̍k-ba̍k,25,False,False,False,False,False,False,False,False,False,False
tshiàng聲,tshiàng-siann,chhiàng-siaⁿ,25,False,False,False,False,False,False,False,False,False,False
