tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev
tó-kî-lîn,倒麒麟,16,tó-kî-lîn,to2ki5lin5,to2ki5lin5,tokilin,tokilin,tkl,tkl
siong-si̍t-tsháu,傷食草,16,siong-si̍t-chháu,siongsit8tshau2,siongsit8chhau2,siongsittshau,siongsitchhau,sst,ssc
guân-siau-kam,元宵柑,16,goân-siau-kam,guan5siaukam,goan5siaukam,guansiaukam,goansiaukam,gsk,gsk
thòo-á-tshài,兔仔草,16,thò͘-á-chhài,thoo3a2tshai3,thoo3a2chhai3,thooatshai,thooachhai,tat,tac
thòo-hī-tsháu,兔耳草,16,thò͘-hī-chháu,thoo3hi7tshau2,thoo3hi7chhau2,thoohitshau,thoohichhau,tht,thc
lāi-tang-tsí,內冬子,16,lāi-tang-chí,lai7tangtsi2,lai7tangchi2,laitangtsi,laitangchi,ltt,ltc
pat-kuà-tsháu,八卦草,16,pat-kòa-chháu,patkua3tshau2,patkoa3chhau2,patkuatshau,patkoachhau,pkt,pkc
pueh-kak-á,八角仔,16,poeh-kak-á,puehkaka2,poehkaka2,puehkaka,poehkaka,pka,pka
pueh-kak-liân,八角蓮,16,poeh-kak-liân,puehkaklian5,poehkaklian5,puehkaklian,poehkaklian,pkl,pkl
kong-sun-kiat,公孫橘,16,kong-sun-kiat,kongsunkiat,kongsunkiat,kongsunkiat,kongsunkiat,ksk,ksk
la̍k-ge̍h-seh,六月雪,16,la̍k-ge̍h-seh,lak8geh8seh,lak8geh8seh,lakgehseh,lakgehseh,lgs,lgs
la̍k-liàm-á,六棯仔,16,la̍k-liàm-á,lak8liam3a2,lak8liam3a2,lakliama,lakliama,lla,lla
la̍k-kiám-á,六檢仔,16,la̍k-kiám-á,lak8kiam2a2,lak8kiam2a2,lakkiama,lakkiama,lka,lka
la̍k-kak-ing,六角英,16,la̍k-kak-eng,lak8kaking,lak8kakeng,lakkaking,lakkakeng,lki,lke
la̍k-kak-tsháu,六角草,16,la̍k-kak-chháu,lak8kaktshau2,lak8kakchhau2,lakkaktshau,lakkakchhau,lkt,lkc
tsài-sing-kiat,再生橘,16,chài-seng-kiat,tsai3singkiat,chai3sengkiat,tsaisingkiat,chaisengkiat,tsk,csk
líng-pn̄g-tîn,冷飯藤,16,léng-pn̄g-tîn,ling2png7tin5,leng2png7tin5,lingpngtin,lengpngtin,lpt,lpt
tshìn-pn̄g-tîn,凊飯藤,16,chhìn-pn̄g-tîn,tshin3png7tin5,chhin3png7tin5,tshinpngtin,chhinpngtin,tpt,cpt
tshut-sing-láu,出生老,16,chhut-seng-láu,tshutsinglau2,chhutsenglau2,tshutsinglau,chhutsenglau,tsl,csl
to-siong-tsháu,刀傷草,16,to-siong-chháu,tosiongtshau2,tosiongchhau2,tosiongtshau,tosiongchhau,tst,tsc
tò-kè-tsháu,到繼草,16,tò-kè-chháu,to3ke3tshau2,to3ke3chhau2,toketshau,tokechhau,tkt,tkc
tshì-tōo-bi̍t,刺杜蜜,16,chhì-tō͘-bi̍t,tshi3too7bit8,chhi3too7bit8,tshitoobit,chhitoobit,ttb,ctb
tshì-kam-á,刺柑仔,16,chhì-kam-á,tshi3kama2,chhi3kama2,tshikama,chhikama,tka,cka
tshì-keh-á,刺格仔,16,chhì-keh-á,tshi3keha2,chhi3keha2,tshikeha,chhikeha,tka,cka
tshì-kiû-hue,刺毬花,16,chhì-kiû-hoe,tshi3kiu5hue,chhi3kiu5hoe,tshikiuhue,chhikiuhoe,tkh,ckh
tshì-tshang-tshiū,刺葱樹,16,chhì-chhang-chhiū,tshi3tshangtshiu7,chhi3chhangchhiu7,tshitshangtshiu,chhichhangchhiu,ttt,ccc
tsián-jiông-hue,剪絨花,16,chián-jiông-hoe,tsian2jiong5hue,chian2jiong5hoe,tsianjionghue,chianjionghoe,tjh,cjh
ka-ji̍p-kū,加入舅,16,ka-ji̍p-kū,kajip8ku7,kajip8ku7,kajipku,kajipku,kjk,kjk
ka-po̍h-mî,加薄棉,16,ka-po̍h-mî,kapoh8mi5,kapoh8mi5,kapohmi,kapohmi,kpm,kpm
sip-lí-hiong,十里香,16,sip-lí-hiong,sipli2hiong,sipli2hiong,siplihiong,siplihiong,slh,slh
tshian-kun-puih,千斤拔,16,chhian-kun-puih,tshiankunpuih,chhiankunpuih,tshiankunpuih,chhiankunpuih,tkp,ckp
tshian-lí-kong,千里光,16,chhian-lí-kong,tshianli2kong,chhianli2kong,tshianlikong,chhianlikong,tlk,clk
gōo-sî-tsháu,午時草,16,gō͘-sî-chháu,goo7si5tshau2,goo7si5chhau2,goositshau,goosichhau,gst,gsc
lâm-hong-tsháu,南風草,16,lâm-hong-chháu,lam5hongtshau2,lam5hongchhau2,lamhongtshau,lamhongchhau,lht,lhc
kāu-khak-á,厚殼仔,16,kāu-khak-á,kau7khaka2,kau7khaka2,kaukhaka,kaukhaka,kka,kka
kau-khak-kuì,厚殼桂,16,kau-khak-kùi,kaukhakkui3,kaukhakkui3,kaukhakkui,kaukhakkui,kkk,kkk
sim-á-hio̍h,參仔葉,16,sim-á-hio̍h,sima2hioh8,sima2hioh8,simahioh,simahioh,sah,sah
kháu-kha-á,口脚仔,16,kháu-kha-á,khau2khaa2,khau2khaa2,khaukhaa,khaukhaa,kka,kka
kóo-gua̍t-kun,古月根,16,kó͘-goa̍t-kun,koo2guat8kun,koo2goat8kun,kooguatkun,koogoatkun,kgk,kgk
tông-tī-tsháu,同治草,16,tông-tī-chháu,tong5ti7tshau2,tong5ti7chhau2,tongtitshau,tongtichhau,ttt,ttc
hiòng-thian-tsuánn,向天盞,16,hiòng-thian-chóaⁿ,hiong3thiantsuann2,hiong3thianchoann2,hiongthiantsuann,hiongthianchoann,htt,htc
hiòng-thian-hông,向天黃,16,hiòng-thian-hông,hiong3thianhong5,hiong3thianhong5,hiongthianhong,hiongthianhong,hth,hth
hiòng-ji̍t-kuî,向日葵,16,hiòng-ji̍t-kûi,hiong3jit8kui5,hiong3jit8kui5,hiongjitkui,hiongjitkui,hjk,hjk
kā-lâng-káu,咬人狗,16,kā-lâng-káu,ka7lang5kau2,ka7lang5kau2,kalangkau,kalangkau,klk,klk
kā-lâng-niau,咬人猫,16,kā-lâng-niau,ka7lang5niau,ka7lang5niau,kalangniau,kalangniau,kln,kln
hâm-hong-tsháu,咸豐草,16,hâm-hong-chháu,ham5hongtshau2,ham5hongchhau2,hamhongtshau,hamhongchhau,hht,hhc
to-nî-á,哆哖仔,16,to-nî-á,toni5a2,toni5a2,tonia,tonia,tna,tna
lā-lí-á,嘮哩仔,16,lā-lí-á,la7li2a2,la7li2a2,lalia,lalia,lla,lla
sù-kuì-tshun,四季春,16,sù-kùi-chhun,su3kui3tshun,su3kui3chhun,sukuitshun,sukuichhun,skt,skc
sù-kuì-kiat,四季橘,16,sù-kùi-kiat,su3kui3kiat,su3kui3kiat,sukuikiat,sukuikiat,skk,skk
sù-sî-tshun,四時春,16,sù-sî-chhun,su3si5tshun,su3si5chhun,susitshun,susichhun,sst,ssc
sù-bí-tsháu,四米草,16,sù-bí-chháu,su3bi2tshau2,su3bi2chhau2,subitshau,subichhau,sbt,sbc
sì-hio̍h-tshài,四葉菜,16,sì-hio̍h-chhài,si3hioh8tshai3,si3hioh8chhai3,sihiohtshai,sihiohchhai,sht,shc
sì-hio̍h-liân,四葉蓮,16,sì-hio̍h-liân,si3hioh8lian5,si3hioh8lian5,sihiohlian,sihiohlian,shl,shl
înn-á-hue,圓仔花,16,îⁿ-á-hoe,inn5a2hue,inn5a2hoe,innahue,innahoe,iah,iah
înn-tshài-thâu,圓菜頭,16,îⁿ-chhài-thâu,inn5tshai3thau5,inn5chhai3thau5,inntshaithau,innchhaithau,itt,ict
thóo-puàn-hā,土半夏,16,thó͘-poàn-hā,thoo2puan3ha7,thoo2poan3ha7,thoopuanha,thoopoanha,tph,tph
thóo-tshuan-nî,土川連,16,thó͘-chhoan-nî,thoo2tshuanni5,thoo2chhoanni5,thootshuanni,thoochhoanni,ttn,tcn
thóo-tîm-hiunn,土沈香,16,thó͘-tîm-hiuⁿ,thoo2tim5hiunn,thoo2tim5hiunn,thootimhiunn,thootimhiunn,tth,tth
thóo-giû-tshit,土牛七,16,thó͘-giû-chhit,thoo2giu5tshit,thoo2giu5chhit,thoogiutshit,thoogiuchhit,tgt,tgc
thóo-jio̍k-kuì,土肉桂,16,thó͘-jio̍k-kùi,thoo2jiok8kui3,thoo2jiok8kui3,thoojiokkui,thoojiokkui,tjk,tjk
thóo-ho̍k-lîng,土茯苓,16,thó͘-ho̍k-lêng,thoo2hok8ling5,thoo2hok8leng5,thoohokling,thoohokleng,thl,thl
thôo-tāu-kū,土豆舅,16,thô͘-tāu-kū,thoo5tau7ku7,thoo5tau7ku7,thootauku,thootauku,ttk,ttk
tuē-giâ-kang,地蜈蚣,16,tōe-giâ-kang,tue7gia5kang,toe7gia5kang,tuegiakang,toegiakang,tgk,tgk
tē-kut-phî,地骨皮,16,tē-kut-phî,te7kutphi5,te7kutphi5,tekutphi,tekutphi,tkp,tkp
poo-lûn-á,埔崙仔,16,po͘-lûn-á,poolun5a2,poolun5a2,pooluna,pooluna,pla,pla
poo-pit-á,埔筆仔,16,po͘-pit-á,poopita2,poopita2,poopita,poopita,ppa,ppa
poo-tsháu-iūnn,埔草樣,16,po͘-chháu-iūⁿ,pootshau2iunn7,poochhau2iunn7,pootshauiunn,poochhauiunn,pti,pci
poo-iâm-á,埔鹽仔,16,po͘-iâm-á,pooiam5a2,pooiam5a2,pooiama,pooiama,pia,pia
hē-koo-tsháu,夏枯草,16,hē-ko͘-chháu,he7kootshau2,he7koochhau2,hekootshau,hekoochhau,hkt,hkc
hâ-phî-lâm,夏皮楠,16,hâ-phî-lâm,ha5phi5lam5,ha5phi5lam5,haphilam,haphilam,hpl,hpl
tāi-ting-hông,大丁黃,16,tāi-teng-hông,tai7tinghong5,tai7tenghong5,taitinghong,taitenghong,tth,tth
tuā-phànn-tshiū,大冇樹,16,tōa-phàⁿ-chhiū,tua7phann3tshiu7,toa7phann3chhiu7,tuaphanntshiu,toaphannchhiu,tpt,tpc
tuā-huê-hûn,大回魂,16,tōa-hôe-hûn,tua7hue5hun5,toa7hoe5hun5,tuahuehun,toahoehun,thh,thh
tuā-gōng-tshiū,大戇樹,16,tōa-gōng-chhiū,tua7gong7tshiu7,toa7gong7chhiu7,tuagongtshiu,toagongchhiu,tgt,tgc
tuā-táu-iū,大斗柚,16,tōa-táu-iū,tua7tau2iu7,toa7tau2iu7,tuatauiu,toatauiu,tti,tti
tuā-phànn-tshiū,大有樹,16,tōa-phàⁿ-chhiū,tua7phann3tshiu7,toa7phann3chhiu7,tuaphanntshiu,toaphannchhiu,tpt,tpc
tuā-tsuí-phiô,大水萍,16,tōa-chúi-phiô,tua7tsui2phio5,toa7chui2phio5,tuatsuiphio,toachuiphio,ttp,tcp
tāi-kah-tsháu,大甲草,16,tāi-kah-chháu,tai7kahtshau2,tai7kahchhau2,taikahtshau,taikahchhau,tkt,tkc
tuā-pe̍h-hue,大白花,16,tōa-pe̍h-hoe,tua7peh8hue,toa7peh8hoe,tuapehhue,toapehhoe,tph,tph
tuā-âng-sim,大紅心,16,tōa-âng-sim,tua7ang5sim,toa7ang5sim,tuaangsim,toaangsim,tas,tas
tuā-âng-hue,大紅花,16,tōa-âng-hoe,tua7ang5hue,toa7ang5hoe,tuaanghue,toaanghoe,tah,tah
tuā-huan-hûn,大翻魂,16,tōa-hoan-hûn,tua7huanhun5,toa7hoanhun5,tuahuanhun,toahoanhun,thh,thh
tuā-hio̍h-phànn,大葉冇,16,tōa-hio̍h-phàⁿ,tua7hioh8phann3,toa7hioh8phann3,tuahiohphann,toahiohphann,thp,thp
tuā-hio̍h-tōo,大葉杜,16,tōa-hio̍h-tō͘,tua7hioh8too7,toa7hioh8too7,tuahiohtoo,toahiohtoo,tht,tht
tuā-hio̍h-lâm,大葉楠,16,tōa-hio̍h-lâm,tua7hioh8lam5,toa7hioh8lam5,tuahiohlam,toahiohlam,thl,thl
tuā-phû-tô,大葡萄,16,tōa-phû-tô,tua7phu5to5,toa7phu5to5,tuaphuto,toaphuto,tpt,tpt
tuā-thè-hông,大退癀,16,tōa-thè-hông,tua7the3hong5,toa7the3hong5,tuathehong,toathehong,tth,tth
tuā-kim-ing,大金英,16,tōa-kim-eng,tua7kiming,toa7kimeng,tuakiming,toakimeng,tki,tke
tuā-thâu-tê,大頭茶,16,tōa-thâu-tê,tua7thau5te5,toa7thau5te5,tuathaute,toathaute,ttt,ttt
tuā-thâu-tshang,大頭葱,16,tōa-thâu-chhang,tua7thau5tshang,toa7thau5chhang,tuathautshang,toathauchhang,ttt,ttc
tuā-hong-tsháu,大風草,16,tōa-hong-chháu,tua7hongtshau2,toa7hongchhau2,tuahongtshau,toahongchhau,tht,thc
tuā-hong-tîn,大風藤,16,tōa-hong-tîn,tua7hongtin5,toa7hongtin5,tuahongtin,toahongtin,tht,tht
tāi-hông-tsháu,大黃草,16,tāi-hông-chháu,tai7hong5tshau2,tai7hong5chhau2,taihongtshau,taihongchhau,tht,thc
thian-lâm-sing,天南星,16,thian-lâm-seng,thianlam5sing,thianlam5seng,thianlamsing,thianlamseng,tls,tls
thian-bûn-tong,天門冬,16,thian-bûn-tong,thianbun5tong,thianbun5tong,thianbuntong,thianbuntong,tbt,tbt
kip-tik-thô,夾竹桃,16,kip-tek-thô,kiptiktho5,kiptektho5,kiptiktho,kiptektho,ktt,ktt
ko-pô-ōo,姑婆芋,16,ko-pô-ō͘,kopo5oo7,kopo5oo7,kopooo,kopooo,kpo,kpo
ui-lîng-sian,威靈仙,16,ui-lêng-sian,uiling5sian,uileng5sian,uilingsian,uilengsian,uls,uls
bēng-tsong-tik,孟宗竹,16,bēng-chong-tek,beng7tsongtik,beng7chongtek,bengtsongtik,bengchongtek,btt,bct
tīng-king-tsháu,定經草,16,tēng-keng-chháu,ting7kingtshau2,teng7kengchhau2,tingkingtshau,tengkengchhau,tkt,tkc
gî-hoo-tuan,宜呼端,16,gî-ho͘-toan,gi5hootuan,gi5hootoan,gihootuan,gihootoan,ght,ght
hu-kuì-tāu,富貴豆,16,hu-kùi-tāu,hukui3tau7,hukui3tau7,hukuitau,hukuitau,hkt,hkt
sió-lé-hue,小禮花,16,sió-lé-hoe,sio2le2hue,sio2le2hoe,siolehue,siolehoe,slh,slh
sió-huan-hûn,小翻魂,16,sió-hoan-hûn,sio2huanhun5,sio2hoanhun5,siohuanhun,siohoanhun,shh,shh
sió-kim-ing,小金英,16,sió-kim-eng,sio2kiming,sio2kimeng,siokiming,siokimeng,ski,ske
tsiam-bé-hong,尖尾峯,16,chiam-bé-hong,tsiambe2hong,chiambe2hong,tsiambehong,chiambehong,tbh,cbh
tsiam-bé-hong,尖尾風,16,chiam-bé-hong,tsiambe2hong,chiambe2hong,tsiambehong,chiambehong,tbh,cbh
bé-ia̍h-hue,尾蝶花,16,bé-ia̍h-hoe,be2iah8hue,be2iah8hoe,beiahhue,beiahhoe,bih,bih
suann-siann-tsa,山仙查,16,soaⁿ-siaⁿ-cha,suannsianntsa,soannsianncha,suannsianntsa,soannsianncha,sst,ssc
suann-tshì-kue,山刺瓜,16,soaⁿ-chhì-koe,suanntshi3kue,soannchhi3koe,suanntshikue,soannchhikoe,stk,sck
suann-sù-ing,山四英,16,soaⁿ-sù-eng,suannsu3ing,soannsu3eng,suannsuing,soannsueng,ssi,sse
suann-thôo-tāu,山土豆,16,soaⁿ-thô͘-tāu,suannthoo5tau7,soannthoo5tau7,suannthootau,soannthootau,stt,stt
suann-poo-kiunn,山埔姜,16,soaⁿ-po͘-kiuⁿ,suannpookiunn,soannpookiunn,suannpookiunn,soannpookiunn,spk,spk
suann-poo-iâm,山埔鹽,16,soaⁿ-po͘-iâm,suannpooiam5,soannpooiam5,suannpooiam,soannpooiam,spi,spi
suann-pòo-tsí,山布子,16,soaⁿ-pò͘-chí,suannpoo3tsi2,soannpoo3chi2,suannpootsi,soannpoochi,spt,spc
suann-tang-iū,山東柚,16,soaⁿ-tang-iū,suanntangiu7,soanntangiu7,suanntangiu,soanntangiu,sti,sti
suann-gî-pê,山枇杷,16,soaⁿ-gî-pê,suanngi5pe5,soanngi5pe5,suanngipe,soanngipe,sgp,sgp
suann-nâ-tâu,山林投,16,soaⁿ-nâ-tâu,suannna5tau5,soannna5tau5,suannnatau,soannnatau,snt,snt
suann-kam-á,山柑仔,16,soaⁿ-kam-á,suannkama2,soannkama2,suannkama,soannkama,ska,ska
suann-iū-á,山柚仔,16,soaⁿ-iū-á,suanniu7a2,soanniu7a2,suanniua,soanniua,sia,sia
suann-kun-lîng,山根龍,16,soaⁿ-kun-lêng,suannkunling5,soannkunleng5,suannkunling,soannkunleng,skl,skl
suann-kuì-hue,山桂花,16,soaⁿ-kùi-hoe,suannkui3hue,soannkui3hoe,suannkuihue,soannkuihoe,skh,skh
suann-suāinn-á,山檨仔,16,soaⁿ-soāiⁿ-á,suannsuainn7a2,soannsoainn7a2,suannsuainna,soannsoainna,ssa,ssa
suann-pin-nn̂g,山檳榔,16,soaⁿ-pin-nn̂g,suannpinnng5,soannpinnng5,suannpinnng,soannpinnng,spn,spn
suann-eng-thô,山櫻桃,16,soaⁿ-eng-thô,suannengtho5,soannengtho5,suannengtho,soannengtho,set,set
suann-tsuí-liú,山水柳,16,soaⁿ-chúi-liú,suanntsui2liu2,soannchui2liu2,suanntsuiliu,soannchuiliu,stl,scl
suann-ti̍k-lân,山澤蘭,16,soaⁿ-te̍k-lân,suanntik8lan5,soanntek8lan5,suanntiklan,soannteklan,stl,stl
suann-hun-tsháu,山煙草,16,soaⁿ-hun-chháu,suannhuntshau2,soannhunchhau2,suannhuntshau,soannhunchhau,sht,shc
suann-gû-lin,山牛乳,16,soaⁿ-gû-lin,suanngu5lin,soanngu5lin,suanngulin,soanngulin,sgl,sgl
suann-ti-kê,山猪枷,16,soaⁿ-ti-kê,suanntike5,soanntike5,suanntike,soanntike,stk,stk
suann-ti-bah,山猪肉,16,soaⁿ-ti-bah,suanntibah,soanntibah,suanntibah,soanntibah,stb,stb
suann-ti-kuann,山猪肝,16,soaⁿ-ti-koaⁿ,suanntikuann,soanntikoann,suanntikuann,soanntikoann,stk,stk
suann-kue-tshài,山瓜菜,16,soaⁿ-koe-chhài,suannkuetshai3,soannkoechhai3,suannkuetshai,soannkoechhai,skt,skc
suann-pe̍h-tshài,山白菜,16,soaⁿ-pe̍h-chhài,suannpeh8tshai3,soannpeh8chhai3,suannpehtshai,soannpehchhai,spt,spc
suann-bé-tsî,山碼薯,16,soaⁿ-bé-chî,suannbe2tsi5,soannbe2chi5,suannbetsi,soannbechi,sbt,sbc
suann-âng-be̍h,山紅麥,16,soaⁿ-âng-be̍h,suannang5beh8,soannang5beh8,suannangbeh,soannangbeh,sab,sab
suann-sòo-ing,山素英,16,soaⁿ-sò͘-eng,suannsoo3ing,soannsoo3eng,suannsooing,soannsooeng,ssi,sse
suann-tsí-soo,山紫蘇,16,soaⁿ-chí-so͘,suanntsi2soo,soannchi2soo,suanntsisoo,soannchisoo,sts,scs
suann-iûnn-sái,山羊屎,16,soaⁿ-iûⁿ-sái,suanniunn5sai2,soanniunn5sai2,suanniunnsai,soanniunnsai,sis,sis
suann-iûnn-hī,山羊耳,16,soaⁿ-iûⁿ-hī,suanniunn5hi7,soanniunn5hi7,suanniunnhi,soanniunnhi,sih,sih
suann-jio̍k-kuì,山肉桂,16,soaⁿ-jio̍k-kùi,suannjiok8kui3,soannjiok8kui3,suannjiokkui,soannjiokkui,sjk,sjk
suann-bah-tāu,山肉豆,16,soaⁿ-bah-tāu,suannbahtau7,soannbahtau7,suannbahtau,soannbahtau,sbt,sbt
suann-ho-tsio,山胡椒,16,soaⁿ-ho-chio,suannhotsio,soannhochio,suannhotsio,soannhochio,sht,shc
suann-tshàu-tsiunn,山臭樟,16,soaⁿ-chhàu-chiuⁿ,suanntshau3tsiunn,soannchhau3chiunn,suanntshautsiunn,soannchhauchiunn,stt,scc
suann-king-tsio,山芎蕉,16,soaⁿ-keng-chio,suannkingtsio,soannkengchio,suannkingtsio,soannkengchio,skt,skc
suann-phû-iông,山芙蓉,16,soaⁿ-phû-iông,suannphu5iong5,soannphu5iong5,suannphuiong,soannphuiong,spi,spi
suann-kuà-tshài,山芥菜,16,soaⁿ-kòa-chhài,suannkua3tshai3,soannkoa3chhai3,suannkuatshai,soannkoachhai,skt,skc
suann-khóo-līng,山苦楝,16,soaⁿ-khó͘-lēng,suannkhoo2ling7,soannkhoo2leng7,suannkhooling,soannkhooleng,skl,skl
suann-khóo-kue,山苦瓜,16,soaⁿ-khó͘-koe,suannkhoo2kue,soannkhoo2koe,suannkhookue,soannkhookoe,skk,skk
suann-tê-á,山茶仔,16,soaⁿ-tê-á,suannte5a2,soannte5a2,suanntea,soanntea,sta,sta
suann-hīng-tshài,山莕菜,16,soaⁿ-hēng-chhài,suannhing7tshai3,soannheng7chhai3,suannhingtshai,soannhengchhai,sht,shc
suann-kuann-lân,山菅蘭,16,soaⁿ-koaⁿ-lân,suannkuannlan5,soannkoannlan5,suannkuannlan,soannkoannlan,skl,skl
suann-tshài-tāu,山菜豆,16,soaⁿ-chhài-tāu,suanntshai3tau7,soannchhai3tau7,suanntshaitau,soannchhaitau,stt,sct
suann-pe-lîng,山菠薐,16,soaⁿ-pe-lêng,suannpeling5,soannpeleng5,suannpeling,soannpeleng,spl,spl
suann-kuah-tshài,山葛菜,16,soaⁿ-koah-chhài,suannkuahtshai3,soannkoahchhai3,suannkuahtshai,soannkoahchhai,skt,skc
suann-phû-tô,山葡萄,16,soaⁿ-phû-tô,suannphu5to5,soannphu5to5,suannphuto,soannphuto,spt,spt
suann-suàn-thâu,山蒜頭,16,soaⁿ-soàn-thâu,suannsuan3thau5,soannsoan3thau5,suannsuanthau,soannsoanthau,sst,sst
suann-neh-kiau,山蕨猫,16,soaⁿ-neh-kiau,suannnehkiau,soannnehkiau,suannnehkiau,soannnehkiau,snk,snk
suann-io̍k-tsû,山藥薯,16,soaⁿ-io̍k-chû,suanniok8tsu5,soanniok8chu5,suannioktsu,soanniokchu,sit,sic
suann-ti-bah,山豬肉,16,soaⁿ-ti-bah,suanntibah,soanntibah,suanntibah,soanntibah,stb,stb
suann-tsha̍t-á,山賊仔,16,soaⁿ-chha̍t-á,suanntshat8a2,soannchhat8a2,suanntshata,soannchhata,sta,sca
suann-hiunn-înn,山香圓,16,soaⁿ-hiuⁿ-îⁿ,suannhiunninn5,soannhiunninn5,suannhiunninn,soannhiunninn,shi,shi
suann-bé-tê,山馬茶,16,soaⁿ-bé-tê,suannbe2te5,soannbe2te5,suannbete,soannbete,sbt,sbt
suann-bé-tê,山馬蹄,16,soaⁿ-bé-tê,suannbe2te5,soannbe2te5,suannbete,soannbete,sbt,sbt
suann-tsiáu-tsiunn,山鳥樟,16,soaⁿ-chiáu-chiuⁿ,suanntsiau2tsiunn,soannchiau2chiunn,suanntsiautsiunn,soannchiauchiunn,stt,scc
suann-iâm-tshinn,山鹽菁,16,soaⁿ-iâm-chhiⁿ,suanniam5tshinn,soanniam5chhinn,suanniamtshinn,soanniamchhinn,sit,sic
suann-iâm-sng,山鹽酸,16,soaⁿ-iâm-sng,suanniam5sng,soanniam5sng,suanniamsng,soanniamsng,sis,sis
suann-n̂g-ki,山黃枝,16,soaⁿ-n̂g-ki,suannng5ki,soannng5ki,suannngki,soannngki,snk,snk
suann-n̂g-kinn,山黃梔,16,soaⁿ-n̂g-kiⁿ,suannng5kinn,soannng5kinn,suannngkinn,soannngkinn,snk,snk
suann-iûnn-muâ,山黃麻,16,soaⁿ-iûⁿ-môa,suanniunn5mua5,soanniunn5moa5,suanniunnmua,soanniunnmoa,sim,sim
suann-gîng-gíng,山龍眼,16,soaⁿ-gêng-géng,suannging5ging2,soanngeng5geng2,suanngingging,soanngenggeng,sgg,sgg
pòo-pòo-oo,布布烏,16,pò͘-pò͘-o͘,poo3poo3oo,poo3poo3oo,poopoooo,poopoooo,ppo,ppo
pòo-kut-siau,布骨梢,16,pò͘-kut-siau,poo3kutsiau,poo3kutsiau,pookutsiau,pookutsiau,pks,pks
sai-kong-giang,師公銒,16,sai-kong-giang,saikonggiang,saikonggiang,saikonggiang,saikonggiang,skg,skg
siông-san-nî,常山尼,16,siông-san-nî,siong5sanni5,siong5sanni5,siongsanni,siongsanni,ssn,ssn
siông-san-tshiū,常山樹,16,siông-san-chhiū,siong5santshiu7,siong5sanchhiu7,siongsantshiu,siongsanchhiu,sst,ssc
bō-á-tún,帽仔盾,16,bō-á-tún,bo7a2tun2,bo7a2tun2,boatun,boatun,bat,bat
liân-siau-kam,年宵柑,16,liân-siau-kam,lian5siaukam,lian5siaukam,liansiaukam,liansiaukam,lsk,lsk
kóng-hio̍h-sam,廣葉杉,16,kóng-hio̍h-sam,kong2hioh8sam,kong2hioh8sam,konghiohsam,konghiohsam,khs,khs
sim-kong-tsháu,心廣草,16,sim-kong-chháu,simkongtshau2,simkongchhau2,simkongtshau,simkongchhau,skt,skc
jím-tang-tîn,忍冬藤,16,jím-tang-tîn,jim2tangtin5,jim2tangtin5,jimtangtin,jimtangtin,jtt,jtt
ò-giô-tsí,愛玉子,16,ò-giô-chí,o3gio5tsi2,o3gio5chi2,ogiotsi,ogiochi,ogt,ogc
gōng-gōng-tsháu,戇戇草,16,gōng-gōng-chháu,gong7gong7tshau2,gong7gong7chhau2,gonggongtshau,gonggongchhau,ggt,ggc
phah-bóo-tshài,打妻菜,16,phah-bó͘-chhài,phahboo2tshai3,phahboo2chhai3,phahbootshai,phahboochhai,pbt,pbc
khînn-piah-tîn,扲壁藤,16,khîⁿ-piah-tîn,khinn5piahtin5,khinn5piahtin5,khinnpiahtin,khinnpiahtin,kpt,kpt
hû-song-hue,扶桑花,16,hû-song-hoe,hu5songhue,hu5songhoe,husonghue,husonghoe,hsh,hsh
liam-la̍t-á,拈力仔,16,liam-la̍t-á,liamlat8a2,liamlat8a2,liamlata,liamlata,lla,lla
tsńg-kah-hue,指甲花,16,chńg-kah-hoe,tsng2kahhue,chng2kahhoe,tsngkahhue,chngkahhoe,tkh,ckh
sàu-tshiú-tsháu,掃箒草,16,sàu-chhiú-chháu,sau3tshiu2tshau2,sau3chhiu2chhau2,sautshiutshau,sauchhiuchhau,stt,scc
tuah-phīnn-tsháu,掇鼻草,16,toah-phīⁿ-chháu,tuahphinn7tshau2,toahphinn7chhau2,tuahphinntshau,toahphinnchhau,tpt,tpc
tsiap-kut-tang,接骨筒,16,chiap-kut-tang,tsiapkuttang,chiapkuttang,tsiapkuttang,chiapkuttang,tkt,ckt
tsiap-kut-tsháu,接骨草,16,chiap-kut-chháu,tsiapkuttshau2,chiapkutchhau2,tsiapkuttshau,chiapkutchhau,tkt,ckc
tah-bah-tshì,搭肉刺,16,tah-bah-chhì,tahbahtshi3,tahbahchhi3,tahbahtshi,tahbahchhi,tbt,tbc
tshuah-phīnn-tsháu,擦鼻草,16,chhoah-phīⁿ-chháu,tshuahphinn7tshau2,chhoahphinn7chhau2,tshuahphinntshau,chhoahphinnchhau,tpt,cpc
bûn-tsu-lân,文珠蘭,16,bûn-chu-lân,bun5tsulan5,bun5chulan5,buntsulan,bunchulan,btl,bcl
bûn-thâu-ké,文頭菓,16,bûn-thâu-ké,bun5thau5ke2,bun5thau5ke2,bunthauke,bunthauke,btk,btk
ji̍t-ji̍t-tshun,日日春,16,ji̍t-ji̍t-chhun,jit8jit8tshun,jit8jit8chhun,jitjittshun,jitjitchhun,jjt,jjc
