tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
tsuí-liân-hue,水蓮花,16,chúi-liân-hoe,tsui2lian5hue1,chui2lian5hoe1,tsuilianhue,chuilianhoe
tsuí-lôo-tik,水蘆竹,16,chúi-lô͘-tek,tsui2loo5tik1,chui2loo5tek1,tsuilootik,chuilootek
tsuí-kòng-á,水貢仔,16,chúi-kòng-á,tsui2kong3a2,chui2kong3a2,tsuikonga,chuikonga
tsuí-tsha̍t-á,水賊仔,16,chúi-chha̍t-á,tsui2tshat8a2,chui2chhat8a2,tsuitshata,chuichhata
tsuí-kim-tiānn,水金定,16,chúi-kim-tiāⁿ,tsui2kim1tiann7,chui2kim1tiann7,tsuikimtiann,chuikimtiann
tsiú-gím-hue,水錦花,16,chiú-gím-hoe,tsiu2gim2hue1,chiu2gim2hoe1,tsiugimhue,chiugimhoe
tsuí-hûn-á,水魂仔,16,chúi-hûn-á,tsui2hun5a2,chui2hun5a2,tsuihuna,chuihuna
tsuí-kue-iû,水鷄油,16,chúi-koe-iû,tsui2kue1iu5,chui2koe1iu5,tsuikueiu,chuikoeiu
tsuí-iâm-sng,水鹽酸,16,chúi-iâm-sng,tsui2iam5sng1,chui2iam5sng1,tsuiiamsng,chuiiamsng
iû-tông-tshiū,油桐樹,16,iû-tông-chhiū,iu5tong5tshiu7,iu5tong5chhiu7,iutongtshiu,iutongchhiu
iû-tê-tshiū,油茶樹,16,iû-tê-chhiū,iu5te5tshiu7,iu5te5chhiu7,iutetshiu,iutechhiu
iû-hio̍h-lâm,油葉楠,16,iû-hio̍h-lâm,iu5hioh8lam5,iu5hioh8lam5,iuhiohlam,iuhiohlam
iû-hio̍h-tê,油葉茶,16,iû-hio̍h-tê,iu5hioh8te5,iu5hioh8te5,iuhiohte,iuhiohte
pho-lô-bi̍t,波羅蜜,16,pho-lô-bi̍t,pho1lo5bit8,pho1lo5bit8,pholobit,pholobit
hái-poo-kiunn,海埔姜,16,hái-po͘-kiuⁿ,hai2poo1kiunn1,hai2poo1kiunn1,haipookiunn,haipookiunn
hái-lâi-kam,海梨柑,16,hái-lâi-kam,hai2lai5kam1,hai2lai5kam1,hailaikam,hailaikam
hái-suāinn-á,海檨仔,16,hái-soāiⁿ-á,hai2suainn7a2,hai2soainn7a2,haisuainna,haisoainna
hái-iông-phoo,海洋波,16,hái-iông-pho͘,hai2iong5phoo1,hai2iong5phoo1,haiiongphoo,haiiongphoo
hái-ka-tang,海茄苳,16,hái-ka-tang,hai2ka1tang1,hai2ka1tang1,haikatang,haikatang
hái-ka-tîn,海茄藤,16,hái-ka-tîn,hai2ka1tin5,hai2ka1tin5,haikatin,haikatin
tshing-bîng-tsháu,清明草,16,chheng-bêng-chháu,tshing1bing5tshau2,chheng1beng5chhau2,tshingbingtshau,chhengbengchhau
un-tsiu-sam,溫州杉,16,un-chiu-sam,un1tsiu1sam1,un1chiu1sam1,untsiusam,unchiusam
muá-thian-sing,滿天星,16,móa-thian-seng,mua2thian1sing1,moa2thian1seng1,muathiansing,moathianseng
muá-suann-âng,滿山紅,16,móa-soaⁿ-âng,mua2suann1ang5,moa2soann1ang5,muasuannang,moasoannang
tshat-tshit-tshiū,漆七樹,16,chhat-chhit-chhiū,tshat1tshit1tshiu7,chhat1chhit1chhiu7,tshattshittshiu,chhatchhitchhiu
tsiunn-linn-á,漿乳仔,16,chiuⁿ-liⁿ-á,tsiunn1linn1a2,chiunn1linn1a2,tsiunnlinna,chiunnlinna
siap-á-tshiū,澁仔樹,16,siap-á-chhiū,siap1a2tshiu7,siap1a2chhiu7,siapatshiu,siapachhiu
te̍k-lân-tsháu,澤蘭草,16,te̍k-lân-chháu,tek8lan5tshau2,tek8lan5chhau2,teklantshau,teklanchhau
hé-sio-kua,火燒柯,16,hé-sio-koa,he2sio1kua1,he2sio1koa1,hesiokua,hesiokoa
hé-kn̂g-tik,火管竹,16,hé-kn̂g-tek,he2kng5tik1,he2kng5tek1,hekngtik,hekngtek
phàu-á-tsháu,炮仔草,16,phàu-á-chháu,phau3a2tshau2,phau3a2chhau2,phauatshau,phauachhau
uî-hōo-sian,為候仙,16,ûi-hō͘-sian,ui5hoo7sian1,ui5hoo7sian1,uihoosian,uihoosian
oo-á-tshài,烏仔菜,16,o͘-á-chhài,oo1a2tshai3,oo1a2chhai3,ooatshai,ooachhai
oo-tshì-á,烏刺仔,16,o͘-chhì-á,oo1tshi3a2,oo1chhi3a2,ootshia,oochhia
oo-tshì-kiô,烏刺茄,16,o͘-chhì-kiô,oo1tshi3kio5,oo1chhi3kio5,ootshikio,oochhikio
oo-tsí-kiô,烏子茄,16,o͘-chí-kiô,oo1tsi2kio5,oo1chi2kio5,ootsikio,oochikio
oo-sim-tsio̍h,烏心石,16,o͘-sim-chio̍h,oo1sim1tsioh8,oo1sim1chioh8,oosimtsioh,oosimchioh
oo-tshâi-á,烏材仔,16,o͘-chhâi-á,oo1tshai5a2,oo1chhai5a2,ootshaia,oochhaia
oo-tshâi-khī,烏材柿,16,o͘-chhâi-khī,oo1tshai5khi7,oo1chhai5khi7,ootshaikhi,oochhaikhi
oo-kam-á,烏柑仔,16,o͘-kam-á,oo1kam1a2,oo1kam1a2,ookama,ookama
oo-hun-hue,烏煙花,16,o͘-hun-hoe,oo1hun1hue1,oo1hun1hoe1,oohunhue,oohunhoe
oo-tinn-á,烏甜仔,16,o͘-tiⁿ-á,oo1tinn1a2,oo1tinn1a2,ootinna,ootinna
oo-tshân-oo,烏田烏,16,o͘-chhân-o͘,oo1tshan5oo1,oo1chhan5oo1,ootshanoo,oochhanoo
oo-phê-tê,烏皮茶,16,o͘-phê-tê,oo1phe5te5,oo1phe5te5,oophete,oophete
oo-tik-á,烏竹仔,16,o͘-tek-á,oo1tik1a2,oo1tek1a2,ootika,ooteka
oo-hio̍h-iū,烏葉柚,16,o͘-hio̍h-iū,oo1hioh8iu7,oo1hioh8iu7,oohiohiu,oohiohiu
oo-kue-bú,烏雞母,16,o͘-koe-bú,oo1kue1bu2,oo1koe1bu2,ookuebu,ookoebu
oo-bīn-bé,烏面馬,16,o͘-bīn-bé,oo1bin7be2,oo1bin7be2,oobinbe,oobinbe
oo-hî-hue,烏魚花,16,o͘-hî-hoe,oo1hi5hue1,oo1hi5hoe1,oohihue,oohihoe
oo-kue-kut,烏鷄骨,16,o͘-koe-kut,oo1kue1kut1,oo1koe1kut1,ookuekut,ookoekut
bô-kun-tsháu,無根草,16,bô-kun-chháu,bo5kun1tshau2,bo5kun1chhau2,bokuntshau,bokunchhau
bû-hua-kô,無花果,16,bû-hoa-kô,bu5hua1ko5,bu5hoa1ko5,buhuako,buhoako
bô-thâu-hiunn,無頭香,16,bô-thâu-hiuⁿ,bo5thau5hiunn1,bo5thau5hiunn1,bothauhiunn,bothauhiunn
ting-á-tsháu,燈仔草,16,teng-á-chháu,ting1a2tshau2,teng1a2chhau2,tingatshau,tengachhau
ting-sim-tsháu,燈心草,16,teng-sim-chháu,ting1sim1tshau2,teng1sim1chhau2,tingsimtshau,tengsimchhau
ting-phing-á,燈秤仔,16,teng-pheng-á,ting1phing1a2,teng1pheng1a2,tingphinga,tengphenga
ting-phîng-hue,燈秤花,16,teng-phêng-hoe,ting1phing5hue1,teng1pheng5hoe1,tingphinghue,tengphenghoe
ting-tshing-hue,燈稱花,16,teng-chheng-hoe,ting1tshing1hue1,teng1chheng1hoe1,tingtshinghue,tengchhenghoe
nuānn-sim-bo̍k,爛心木,16,nōaⁿ-sim-bo̍k,nuann7sim1bok8,noann7sim1bok8,nuannsimbok,noannsimbok
gû-lin-pông,牛乳房,16,gû-lin-pông,gu5lin1pong5,gu5lin1pong5,gulinpong,gulinpong
gû-lin-tshiū,牛乳樹,16,gû-lin-chhiū,gu5lin1tshiu7,gu5lin1chhiu7,gulintshiu,gulinchhiu
gû-sái-tê,牛屎茶,16,gû-sái-tê,gu5sai2te5,gu5sai2te5,gusaite,gusaite
giû-sim-lâi,牛心梨,16,giû-sim-lâi,giu5sim1lai5,giu5sim1lai5,giusimlai,giusimlai
gû-kak-uai,牛角歪,16,gû-kak-oai,gu5kak1uai1,gu5kak1oai1,gukakuai,gukakoai
gû-kak-hue,牛角花,16,gû-kak-hoe,gu5kak1hue1,gu5kak1hoe1,gukakhue,gukakhoe
gû-tùn-tsháu,牛頓草,16,gû-tùn-chháu,gu5tun3tshau2,gu5tun3chhau2,gutuntshau,gutunchhau
gû-kut-á,牛骨仔,16,gû-kut-á,gu5kut1a2,gu5kut1a2,gukuta,gukuta
gû-tsang-tshì,牛鬃刺,16,gû-chang-chhì,gu5tsang1tshi3,gu5chang1chhi3,gutsangtshi,guchangchhi
luê-piah-tshì,犁壁刺,16,lôe-piah-chhì,lue5piah1tshi3,loe5piah1chhi3,luepiahtshi,loepiahchhi
luê-piah-tsháu,犁壁草,16,lôe-piah-chháu,lue5piah1tshau2,loe5piah1chhau2,luepiahtshau,loepiahchhau
luê-piah-tîn,犁壁藤,16,lôe-piah-tîn,lue5piah1tin5,loe5piah1tin5,luepiahtin,loepiahtin
káu-bé-tsháu,狗尾草,16,káu-bé-chháu,kau2be2tshau2,kau2be2chhau2,kaubetshau,kaubechhau
káu-sái-kue,狗屎瓜,16,káu-sái-koe,kau2sai2kue1,kau2sai2koe1,kausaikue,kausaikoe
káu-lia̍p-bí,狗粒米,16,káu-lia̍p-bí,kau2liap8bi2,kau2liap8bi2,kauliapbi,kauliapbi
káu-kha-tuê,狗腳蹄,16,káu-kha-tôe,kau2kha1tue5,kau2kha1toe5,kaukhatue,kaukhatoe
káu-kut-á,狗骨仔,16,káu-kut-á,kau2kut1a2,kau2kut1a2,kaukuta,kaukuta
káu-kut-siau,狗骨消,16,káu-kut-siau,kau2kut1siau1,kau2kut1siau1,kaukutsiau,kaukutsiau
ti-bú-lin,猪母乳,16,ti-bú-lin,ti1bu2lin1,ti1bu2lin1,tibulin,tibulin
ti-bú-tsháu,猪母草,16,ti-bú-chháu,ti1bu2tshau2,ti1bu2chhau2,tibutshau,tibuchhau
ti-kha-lâm,猪脚楠,16,ti-kha-lâm,ti1kha1lam5,ti1kha1lam5,tikhalam,tikhalam
kâu-huann-hí,猴歡喜,16,kâu-hoaⁿ-hí,kau5huann1hi2,kau5hoann1hi2,kauhuannhi,kauhoannhi
ông-put-liû,王不留,16,ông-put-liû,ong5put1liu5,ong5put1liu5,ongputliu,ongputliu
tin-tiong-pit,珍中筆,16,tin-tiong-pit,tin1tiong1pit1,tin1tiong1pit1,tintiongpit,tintiongpit
tsu-á-tsháu,珠仔草,16,chu-á-chháu,tsu1a2tshau2,chu1a2chhau2,tsuatshau,chuachhau
pan-tsi-tshiū,班芝樹,16,pan-chi-chhiū,pan1tsi1tshiu7,pan1chi1chhiu7,pantsitshiu,panchichhiu
liû-kiû-tik,琉球竹,16,liû-kiû-tek,liu5kiu5tik1,liu5kiu5tek1,liukiutik,liukiutek
kue-tsi-tsháu,瓜子草,16,koe-chi-chháu,kue1tsi1tshau2,koe1chi1chhau2,kuetsitshau,koechichhau
ìng-tshài-hông,甕菜黃,16,èng-chhài-hông,ing3tshai3hong5,eng3chhai3hong5,ingtshaihong,engchhaihong
kam-a-bi̍t,甘仔蜜,16,kam-a-bi̍t,kam1a1bit8,kam1a1bit8,kamabit,kamabit
kam-á-bìt,甘仔蜜,16,kam-á-bìt,kam1a2bit3,kam1a2bit3,kamabit,kamabit
tinn-á-puânn,甜仔盤,16,tiⁿ-á-pôaⁿ,tinn1a2puann5,tinn1a2poann5,tinnapuann,tinnapoann
tshinn-to-tsháu,生刀草,16,chhiⁿ-to-chháu,tshinn1to1tshau2,chhinn1to1chhau2,tshinntotshau,chhinntochhau
tshinn-to-io̍h,生刀藥,16,chhiⁿ-to-io̍h,tshinn1to1ioh8,chhinn1to1ioh8,tshinntoioh,chhinntoioh
tshinn-ki-hiunn,生支香,16,chhiⁿ-ki-hiuⁿ,tshinn1ki1hiunn1,chhinn1ki1hiunn1,tshinnkihiunn,chhinnkihiunn
tshân-oo-tsháu,田烏草,16,chhân-o͘-chháu,tshan5oo1tshau2,chhan5oo1chhau2,tshanootshau,chhanoochhau
tshân-ōo-á,田芋仔,16,chhân-ō͘-á,tshan5oo7a2,chhan5oo7a2,tshanooa,chhanooa
tshân-pinn-tsháu,田邊草,16,chhân-piⁿ-chháu,tshan5pinn1tshau2,chhan5pinn1chhau2,tshanpinntshau,chhanpinnchhau
tshân-hiunn-tsháu,田香草,16,chhân-hiuⁿ-chháu,tshan5hiunn1tshau2,chhan5hiunn1chhau2,tshanhiunntshau,chhanhiunnchhau
ting-khiā-u,登竪杇,16,teng-khiā-u,ting1khia7u1,teng1khia7u1,tingkhiau,tengkhiau
ting-lông-tsháu,登郎草,16,teng-lông-chháu,ting1long5tshau2,teng1long5chhau2,tinglongtshau,tenglongchhau
pe̍h-kî-tshun,白其春,16,pe̍h-kî-chhun,peh8ki5tshun1,peh8ki5chhun1,pehkitshun,pehkichhun
pe̍h-pû-á,白匏仔,16,pe̍h-pû-á,peh8pu5a2,peh8pu5a2,pehpua,pehpua
pe̍h-kāu-phoh,白厚朴,16,pe̍h-kāu-phoh,peh8kau7phoh1,peh8kau7phoh1,pehkauphoh,pehkauphoh
pe̍h-poo-kiunn,白埔姜,16,pe̍h-po͘-kiuⁿ,peh8poo1kiunn1,peh8poo1kiunn1,pehpookiunn,pehpookiunn
pe̍h-khun-tsháu,白昆草,16,pe̍h-khun-chháu,peh8khun1tshau2,peh8khun1chhau2,pehkhuntshau,pehkhunchhau
pe̍h-tshîng-peh,白松柏,16,pe̍h-chhêng-peh,peh8tshing5peh1,peh8chheng5peh1,pehtshingpeh,pehchhengpeh
pe̍h-káu-tsan,白校櫕,16,pe̍h-káu-chan,peh8kau2tsan1,peh8kau2chan1,pehkautsan,pehkauchan
pe̍h-tshiū-á,白樹仔,16,pe̍h-chhiū-á,peh8tshiu7a2,peh8chhiu7a2,pehtshiua,pehchhiua
pe̍h-sia̍h-liû,白石榴,16,pe̍h-sia̍h-liû,peh8siah8liu5,peh8siah8liu5,pehsiahliu,pehsiahliu
pe̍h-tsí-soo,白紫蘇,16,pe̍h-chí-so͘,peh8tsi2soo1,peh8chi2soo1,pehtsisoo,pehchisoo
pe̍h-bah-iū,白肉柚,16,pe̍h-bah-iū,peh8bah1iu7,peh8bah1iu7,pehbahiu,pehbahiu
pe̍h-bah-tshîng,白肉榕,16,pe̍h-bah-chhêng,peh8bah1tshing5,peh8bah1chheng5,pehbahtshing,pehbahchheng
pe̍h-bah-tāu,白肉豆,16,pe̍h-bah-tāu,peh8bah1tau7,peh8bah1tau7,pehbahtau,pehbahtau
pe̍h-hue-tsháu,白花草,16,pe̍h-hoe-chháu,peh8hue1tshau2,peh8hoe1chhau2,pehhuetshau,pehhoechhau
pe̍h-khóo-thiāu,白苦柱,16,pe̍h-khó͘-thiāu,peh8khoo2thiau7,peh8khoo2thiau7,pehkhoothiau,pehkhoothiau
pe̍h-kiok-hue,白菊花,16,pe̍h-kiok-hoe,peh8kiok1hue1,peh8kiok1hoe1,pehkiokhue,pehkiokhoe
pe̍h-pi-sián,白萆蘚,16,pe̍h-pi-sián,peh8pi1sian2,peh8pi1sian2,pehpisian,pehpisian
pe̍h-hio̍h-ē,白葉下,16,pe̍h-hio̍h-ē,peh8hioh8e7,peh8hioh8e7,pehhiohe,pehhiohe
pe̍h-hio̍h-á,白葉仔,16,pe̍h-hio̍h-á,peh8hioh8a2,peh8hioh8a2,pehhioha,pehhioha
pe̍h-hio̍h-iū,白葉柚,16,pe̍h-hio̍h-iū,peh8hioh8iu7,peh8hioh8iu7,pehhiohiu,pehhiohiu
pe̍h-tsi̍t-lê,白蒺藜,16,pe̍h-chi̍t-lê,peh8tsit8le5,peh8chit8le5,pehtsitle,pehchitle
peh-tsû-nn̂g,白薯榔,16,peh-chû-nn̂g,peh1tsu5nng5,peh1chu5nng5,pehtsunng,pehchunng
pe̍h-hiong-hù,白香附,16,pe̍h-hiong-hù,peh8hiong1hu3,peh8hiong1hu3,pehhionghu,pehhionghu
pe̍h-bé-sái,白馬屎,16,pe̍h-bé-sái,peh8be2sai2,peh8be2sai2,pehbesai,pehbesai
pe̍h-hōng-tshài,白鳳菜,16,pe̍h-hōng-chhài,peh8hong7tshai3,peh8hong7chhai3,pehhongtshai,pehhongchhai
pe̍h-kue-kè,白鷄冠,16,pe̍h-koe-kè,peh8kue1ke3,peh8koe1ke3,pehkueke,pehkoeke
pe̍h-kue-iû,白鷄油,16,pe̍h-koe-iû,peh8kue1iu5,peh8koe1iu5,pehkueiu,pehkoeiu
pah-ji̍t-tsháu,百日草,16,pah-ji̍t-chháu,pah1jit8tshau2,pah1jit8chhau2,pahjittshau,pahjitchhau
pah-jit-tshinn,百日青,16,pah-jit-chhiⁿ,pah1jit1tshinn1,pah1jit1chhinn1,pahjittshinn,pahjitchhinn
hông-tè-tāu,皇帝豆,16,hông-tè-tāu,hong5te3tau7,hong5te3tau7,hongtetau,hongtetau
ah-bú-tsháu,益母草,16,ah-bú-chháu,ah1bu2tshau2,ah1bu2chhau2,ahbutshau,ahbuchhau
siunn-si-á,相思仔,16,siuⁿ-si-á,siunn1si1a2,siunn1si1a2,siunnsia,siunnsia
hiong-si-siū,相思樹,16,hiong-si-siū,hiong1si1siu7,hiong1si1siu7,hiongsisiu,hiongsisiu
siunn-su-tsháu,相思草,16,siuⁿ-su-chháu,siunn1su1tshau2,siunn1su1chhau2,siunnsutshau,siunnsuchhau
tsin-hong-tîn,真風藤,16,chin-hong-tîn,tsin1hong1tin5,chin1hong1tin5,tsinhongtin,chinhongtin
tsìnn-tik-á,矢竹仔,16,chìⁿ-tek-á,tsinn3tik1a2,chinn3tek1a2,tsinntika,chinnteka
tsio̍h-lîng-kū,石柃舅,16,chio̍h-lêng-kū,tsioh8ling5ku7,chioh8leng5ku7,tsiohlingku,chiohlengku
tsio̍h-tsu-á,石珠仔,16,chio̍h-chu-á,tsioh8tsu1a2,chioh8chu1a2,tsiohtsua,chiohchua
tsio̍h-tik-á,石竹仔,16,chio̍h-tek-á,tsioh8tik1a2,chioh8tek1a2,tsiohtika,chiohteka
tsio̍h-tshiong-pô,石菖蒲,16,chio̍h-chhiong-pô,tsioh8tshiong1po5,chioh8chhiong1po5,tsiohtshiongpo,chiohchhiongpo
tsio̍h-tshiong-pôo,石菖蒲,16,chio̍h-chhiong-pô͘,tsioh8tshiong1poo5,chioh8chhiong1poo5,tsiohtshiongpoo,chiohchhiongpoo
tsio̍h-thâu-iū,石頭柚,16,chio̍h-thâu-iū,tsioh8thau5iu7,chioh8thau5iu7,tsiohthauiu,chiohthauiu
phuà-pòo-tsí,破布子,16,phòa-pò͘-chí,phua3poo3tsi2,phoa3poo3chi2,phuapootsi,phoapoochi
phuà-pòo-bo̍k,破布木,16,phòa-pò͘-bo̍k,phua3poo3bok8,phoa3poo3bok8,phuapoobok,phoapoobok
uánn-kong-hue,碗公花,16,óaⁿ-kong-hoe,uann2kong1hue1,oann2kong1hoe1,uannkonghue,oannkonghoe
uánn-lîng-tshiū,碗龍樹,16,óaⁿ-lêng-chhiū,uann2ling5tshiu7,oann2leng5chhiu7,uannlingtshiu,oannlengchhiu
mn̂g-huē-bak,磅蟹目,16,mn̂g-hōe-bak,mng5hue7bak1,mng5hoe7bak1,mnghuebak,mnghoebak
mn̂g-huē-tsháu,磅蟹草,16,mn̂g-hōe-chháu,mng5hue7tshau2,mng5hoe7chhau2,mnghuetshau,mnghoechhau
bō-á-tsháu,磨仔草,16,bō-á-chháu,bo7a2tshau2,bo7a2chhau2,boatshau,boachhau
hok-tsiu-sam,福州杉,16,hok-chiu-sam,hok1tsiu1sam1,hok1chiu1sam1,hoktsiusam,hokchiusam
tsu̍t-bí-tsháu,秫米草,16,chu̍t-bí-chháu,tsut8bi2tshau2,chut8bi2chhau2,tsutbitshau,chutbichhau
hi-tshiam-tsháu,稀簽草,16,hi-chhiam-chháu,hi1tshiam1tshau2,hi1chhiam1chhau2,hitshiamtshau,hichhiamchhau
tshuan-san-liông,穿山龍,16,chhoan-san-liông,tshuan1san1liong5,chhoan1san1liong5,tshuansanliong,chhoansanliong
tik-á-tshài,竹仔菜,16,tek-á-chhài,tik1a2tshai3,tek1a2chhai3,tikatshai,tekachhai
tik-á-hio̍h,竹仔葉,16,tek-á-hio̍h,tik1a2hioh8,tek1a2hioh8,tikahioh,tekahioh
tik-tsat-hông,竹節黃,16,tek-chat-hông,tik1tsat1hong5,tek1chat1hong5,tiktsathong,tekchathong
tik-hio̍h-lâm,竹葉楠,16,tek-hio̍h-lâm,tik1hioh8lam5,tek1hioh8lam5,tikhiohlam,tekhiohlam
pit-á-tsháu,筆仔草,16,pit-á-chháu,pit1a2tshau2,pit1a2chhau2,pitatshau,pitachhau
pit-tâng-tshiū,筆筒樹,16,pit-tâng-chhiū,pit1tang5tshiu7,pit1tang5chhiu7,pittangtshiu,pittangchhiu
pit-lô-tsí,筆羅子,16,pit-lô-chí,pit1lo5tsi2,pit1lo5chi2,pitlotsi,pitlochi
kun-thâu-tik,筋頭竹,16,kun-thâu-tek,kun1thau5tik1,kun1thau5tek1,kunthautik,kunthautek
tsat-tsat-âng,節節紅,16,chat-chat-âng,tsat1tsat1ang5,chat1chat1ang5,tsattsatang,chatchatang
tsat-tsat-hue,節節花,16,chat-chat-hoe,tsat1tsat1hue1,chat1chat1hoe1,tsattsathue,chatchathoe
tîn-tik-á,籐竹仔,16,tîn-tek-á,tin5tik1a2,tin5tek1a2,tintika,tinteka
bí-nâ-tsháu,米籃草,16,bí-nâ-chháu,bi2na5tshau2,bi2na5chhau2,binatshau,binachhau
tshoo-khng-á,粗糠仔,16,chho͘-khng-á,tshoo1khng1a2,chhoo1khng1a2,tshookhnga,chhookhnga
tshoo-khng-kak,粗糠壳,16,chho͘-khng-kak,tshoo1khng1kak1,chhoo1khng1kak1,tshookhngkak,chhookhngkak
pùn-ki-tîn,糞箕藤,16,pùn-ki-tîn,pun3ki1tin5,pun3ki1tin5,punkitin,punkitin
âng-lin-tsháu,紅乳草,16,âng-lin-chháu,ang5lin1tshau2,ang5lin1chhau2,anglintshau,anglinchhau
âng-kāu-khak,紅厚殼,16,âng-kāu-khak,ang5kau7khak1,ang5kau7khak1,angkaukhak,angkaukhak
âng-tsí-á,紅子仔,16,âng-chí-á,ang5tsi2a2,ang5chi2a2,angtsia,angchia
âng-sim-á,紅心仔,16,âng-sim-á,ang5sim1a2,ang5sim1a2,angsima,angsima
âng-tshîng-peh,紅松柏,16,âng-chhêng-peh,ang5tshing5peh1,ang5chheng5peh1,angtshingpeh,angchhengpeh
âng-káu-tsan,紅校櫕,16,âng-káu-chan,ang5kau2tsan1,ang5kau2chan1,angkautsan,angkauchan
âng-mn̂g-tsháu,紅毛草,16,âng-mn̂g-chháu,ang5mng5tshau2,ang5mng5chhau2,angmngtshau,angmngchhau
âng-tām-pí,紅淡比,16,âng-tām-pí,ang5tam7pi2,ang5tam7pi2,angtampi,angtampi
âng-tsu-á,紅珠仔,16,âng-chu-á,ang5tsu1a2,ang5chu1a2,angtsua,angchua
âng-tsu-bo̍k,紅珠木,16,âng-chu-bo̍k,ang5tsu1bok8,ang5chu1bok8,angtsubok,angchubok
âng-tshân-oo,紅田烏,16,âng-chhân-o͘,ang5tshan5oo1,ang5chhan5oo1,angtshanoo,angchhanoo
âng-phê-kua,紅皮柯,16,âng-phê-koa,ang5phe5kua1,ang5phe5koa1,angphekua,angphekoa
âng-sia̍h-liû,紅石榴,16,âng-sia̍h-liû,ang5siah8liu5,ang5siah8liu5,angsiahliu,angsiahliu
âng-tsí-soo,紅紫蘇,16,âng-chí-so͘,ang5tsi2soo1,ang5chi2soo1,angtsisoo,angchisoo
âng-bah-tōo,紅肉杜,16,âng-bah-tō͘,ang5bah1too7,ang5bah1too7,angbahtoo,angbahtoo
âng-ka-tang,紅茄苳,16,âng-ka-tang,ang5ka1tang1,ang5ka1tang1,angkatang,angkatang
âng-tshài-thâu,紅菜頭,16,âng-chhài-thâu,ang5tshai3thau5,ang5chhai3thau5,angtshaithau,angchhaithau
âng-pi-muâ,紅蓖麻,16,âng-pi-môa,ang5pi1mua5,ang5pi1moa5,angpimua,angpimoa
âng-ì-á,紅薏仔,16,âng-ì-á,ang5i3a2,ang5i3a2,angia,angia
âng-bīn-huan,紅面番,16,âng-bīn-hoan,ang5bin7huan1,ang5bin7hoan1,angbinhuan,angbinhoan
âng-kut-tsuâ,紅骨蛇,16,âng-kut-chôa,ang5kut1tsua5,ang5kut1choa5,angkuttsua,angkutchoa
âng-hōng-tshài,紅鳳菜,16,âng-hōng-chhài,ang5hong7tshai3,ang5hong7chhai3,anghongtshai,anghongchhai
âng-kue-iû,紅鷄油,16,âng-koe-iû,ang5kue1iu5,ang5koe1iu5,angkueiu,angkoeiu
suè-hio̍h-lâm,細葉楠,16,sòe-hio̍h-lâm,sue3hioh8lam5,soe3hioh8lam5,suehiohlam,soehiohlam
sù-bî-tsháu,絮薇草,16,sù-bî-chháu,su3bi5tshau2,su3bi5chhau2,subitshau,subichhau
si-suànn-tsháu,絲線草,16,si-sòaⁿ-chháu,si1suann3tshau2,si1soann3chhau2,sisuanntshau,sisoannchhau
lik-san-ôo,綠珊瑚,16,lek-san-ô͘,lik1san1oo5,lek1san1oo5,liksanoo,leksanoo
tiû-tshun-hue,綢春花,16,tiû-chhun-hoe,tiu5tshun1hue1,tiu5chhun1hoe1,tiutshunhue,tiuchhunhoe
tàu-piah-hông,罩壁黃,16,tàu-piah-hông,tau3piah1hong5,tau3piah1hong5,taupiahhong,taupiahhong
iûnn-tài-lâi,羊帶來,16,iûⁿ-tài-lâi,iunn5tai3lai5,iunn5tai3lai5,iunntailai,iunntailai
iûnn-kang-tshì,羊牨刺,16,iûⁿ-kang-chhì,iunn5kang1tshi3,iunn5kang1chhi3,iunnkangtshi,iunnkangchhi
iûnn-kak-tāu,羊角豆,16,iûⁿ-kak-tāu,iunn5kak1tau7,iunn5kak1tau7,iunnkaktau,iunnkaktau
gī-nâ-puânn,義藍盤,16,gī-nâ-pôaⁿ,gi7na5puann5,gi7na5poann5,ginapuann,ginapoann
huan-hûn-tsháu,翻魂草,16,hoan-hûn-chháu,huan1hun5tshau2,hoan1hun5chhau2,huanhuntshau,hoanhunchhau
hī-kau-tsháu,耳鉤草,16,hī-kau-chháu,hi7kau1tshau2,hi7kau1chhau2,hikautshau,hikauchhau
ian-tsi-hue,胭脂花,16,ian-chi-hoe,ian1tsi1hue1,ian1chi1hoe1,iantsihue,ianchihoe
kha-bú-tsháu,脚母草,16,kha-bú-chháu,kha1bu2tshau2,kha1bu2chhau2,khabutshau,khabuchhau
kha-bak-tsháu,脚目草,16,kha-bak-chháu,kha1bak1tshau2,kha1bak1chhau2,khabaktshau,khabakchhau
kha-pe̍h-sún,腳白筍,16,kha-pe̍h-sún,kha1peh8sun2,kha1peh8sun2,khapehsun,khapehsun
sàn-huih-tsháu,臭天黃,16,sàn-huih-chháu,san3huih1tshau2,san3huih1chhau2,sanhuihtshau,sanhuihchhau
tshàu-sái-lâm,臭屎楠,16,chhàu-sái-lâm,tshau3sai2lam5,chhau3sai2lam5,tshausailam,chhausailam
tshàu-sái-kue,臭屎瓜,16,chhàu-sái-koe,tshau3sai2kue1,chhau3sai2koe1,tshausaikue,chhausaikoe
tshàu-tshuan-kiong,臭川芎,16,chhàu-chhoan-kiong,tshau3tshuan1kiong1,chhau3chhoan1kiong1,tshautshuankiong,chhauchhoankiong
tshàu-kám-tsháu,臭敢草,16,chhàu-kám-chháu,tshau3kam2tshau2,chhau3kam2chhau2,tshaukamtshau,chhaukamchhau
