hanzi,tl
豐,phang
額,gi̍k
額,gia̍h
額,hia̍h
騎,khî
騎,khiâ
鵝,ngôo
鵝,gô
鵝,giâ
嚨,lông
嚨,nâ
寵,thióng
寵,thíng
曝,pho̍k
曝,pha̍k
瓊,khîng
瓊,khiông
簷,liâm
簷,iâm
簷,tsînn
繩,sîng
繩,tsîn
羹,king
羹,kenn
羹,kinn
臘,lia̍p
臘,la̍h
藤,tîn
藤,tîng
藥,io̍k
藥,ia̍k
藥,io̍h
藩,phuan
藩,huan
蟹,hāi
蟹,hē
蟹,huē
蟻,gí
蟻,hiā
轎,kiāu
轎,kiō
醮,tsiàu
醮,tsiò
鶉,tshun
鶉,tun
懸,hiân
懸,kuân
懸,kuâinn
攔,lân
攔,nuâ
癢,ióng
癢,iáng
癢,tsiūnn
癢,tsiōnn
籃,nâ
籃,lâm
蠕,jû
蠕,lû
蠕,lùn
觸,tshiok
觸,tshik
贏,îng
贏,iânn
鐃,lâu
鐃,nâ
麵,mī
麵,biān
欄,lân
欄,nuâ
爛,lān
爛,nuā
纏,tiân
纏,tînn
蠟,la̍p
蠟,la̍h
襪,bua̍t
襪,bue̍h
襪,be̍h
贓,tsong
贓,tsng
鐵,thih
鐵,thiat
鶴,ho̍k
鶴,ho̍h
攤,than
攤,thuann
歡,huan
歡,huann
瓤,jiông
瓤,liông
瓤,giông
瓤,nn̂g
糴,ti̍k
糴,tia̍h
聾,lông
聾,lâng
臟,tsōng
臟,tsn̄g
鬚,su
鬚,tshiu
鱉,piat
鱉,pih
纓,ing
纓,enn
纓,iann
驚,king
驚,kiann
驚,kenn
驚,kinn
驛,i̍k
驛,ia̍h
髓,tshuí
髓,tshué
髓,tshé
鱗,lîn
鱗,lân
蠶,tshâm
蠶,thâm
蠶,tshân
讓,jiōng
讓,liōng
讓,giōng
讓,niū
讓,niōo
鹼,kiám
鹼,kinn
廳,thing
廳,thiann
籮,lô
籮,lôo
籮,luâ
糶,thiàu
糶,thiò
觀,kuan
觀,kuàn
鑰,io̍k
鑰,ia̍k
鑰,io̍h
纜,lám
纜,lām
鑽,tsuàn
鑽,tsǹg
鑽,tsuìnn
鑿,tsho̍k
鑿,tsha̍k
妝,tsong
妝,tsng
欖,lám
欖,ná
似,sū
似,sāi
溝,koo
溝,kio
溝,kau
莓,muî
莓,m̂
嚇,hik
嚇,heh
嚇,hiannh
始,sí
掣,tshiat
掣,tshuah
筒,tông
筒,tâng
磐,phuân
磐,puânn
嗇,sik
嗇,siah
閱,ua̍t
閱,ia̍t
蝕,si̍k
蝕,si̍h
劃,i̍k
劃,hi̍k
劃,ue̍h
劃,ui̍h
一,it
乙,it
丁,ting
七,tshit
了,liáu
二,jī
二,lī
二,gī
人,jîn
人,lîn
人,gîn
入,ji̍p
入,li̍p
入,gi̍p
刀,to
刀,too
刁,tiau
刁,thiau
卜,pok
卜,poh
又,iū
个,kò
个,kòo
丸,uân
么,io
么,iau
乞,khit
也,iá
亡,bông
凡,huân
叉,tsha
叉,tshe
土,thóo
土,thôo
士,sū
寸,tshùn
巾,kin
巾,kun
干,kan
才,tsâi
不,put
丑,thiú
丹,tan
之,tsi
予,ú
予,û
予,í
予,î
仁,jîn
仁,lîn
仁,gîn
仄,tsik
仄,tseh
仆,phok
仆,phak
仇,siû
仇,kiû
允,ín
允,ún
冗,jióng
冗,lióng
冗,gióng
冗,līng
冗,liōng
凶,hiong
切,tshiat
切,tshè
勾,koo
勾,kio
勾,kau
化,huà
化,huè
匹,phit
厄,ik
厄,eh
友,iú
壬,jîm
壬,lîm
壬,gîm
太,thài
夫,hu
廿,jia̍p
廿,lia̍p
廿,gia̍p
引,ín
心,sim
戶,hōo
文,bûn
斤,kin
斤,kun
日,ji̍t
日,li̍t
日,gi̍t
欠,khiàm
止,tsí
比,pí
氏,sī
爪,jiáu
爪,niáu
爪,giáu
父,hū
王,ông
主,tsú
乎,hoo
仕,sū
付,hù
仙,sian
令,līng
以,í
冊,tshik
冊,tsheh
出,tshut
刊,khan
包,pau
卌,siap
卌,siak
占,tsiàm
占,tsiam
卯,báu
去,khì
去,khù
古,kóo
句,kù
只,tsí
叫,kiàu
叫,kiò
叮,ting
台,tâi
台,thai
囚,siû
失,sit
奴,lôo
市,tshī
布,pòo
幼,iù
戊,bōo
扒,pài
扒,pat
打,tánn
民,bîn
汁,tsip
汁,tsiap
汁,tsap
犯,huān
甘,kam
由,iû
申,sin
示,sī
穴,hia̍t
立,li̍p
交,kau
亥,hāi
亦,i̍k
件,kiānn
任,jīm
任,līm
任,jîm
任,lîm
任,Gīm
任,Gîm
份,hūn
仿,hóng
伊,i
休,hiu
兆,tiāu
再,tsài
冰,ping
刐,tán
刐,táinn
刑,hîng
列,lia̍t
匠,tshiōng
匠,tshiāng
匠,tshiūnn
匠,tshiōnn
印,ìn
吉,kiat
吊,tiàu
吐,thóo
吐,thòo
囝,kián
囝,kiánn
囝,kánn
囝,kín
囝,kán
回,huê
回,hê
囟,sìn
因,in
在,tsāi
圳,tsùn
多,to
多,too
奸,kan
如,jû
如,lû
如,jî
妃,hui
字,tsū
字,jū
字,jī
字,lī
字,gī
存,tsûn
存,tshûn
寺,sī
尖,tsiam
州,tsiu
庄,tsong
庄,tsng
戌,sut
扣,khòo
扣,khiò
扣,khàu
收,siu
早,tsó
早,tsóo
早,tsá
朱,tsu
次,tshù
此,tshú
江,kang
池,tî
米,bí
考,khó
考,khónn
臣,sîn
自,tsū
色,sik
估,kóo
佇,thú
佇,thí
佇,tī
佇,tū
佈,pòo
位,uī
克,khik
免,bián
兵,ping
冷,líng
判,phuàn
判,phuànn
助,tsōo
劫,kiap
君,kun
吞,thun
吟,gîm
吮,ún
吮,tshńg
吸,khip
吼,hóo
吼,hió
吼,háu
呃,ik
呃,eh
呆,phái
呆,pháinn
告,kò
告,kòo
囤,tún
囥,khòng
囥,khǹg
囮,ngôo
囮,buê
坎,khám
夾,kiap
夾,ngeh
夾,ngueh
夾,gueh
夾,kueh
妖,iau
妗,kīm
妙,biāu
宋,sòng
宋,sàng
完,uân
尾,bí
尾,bué
尾,bé
尿,jiāu
尿,liāu
尿,giāu
尿,jiō
尿,liō
尿,giō
局,kio̍k
局,ki̍k
屁,phì
屁,phuì
巡,sûn
形,hîng
忌,kī
忌,khī
志,tsì
忘,bông
忘,bōng
快,khuài
快,khuìnn
快,khuànn
快,khuàinn
扮,pān
扯,tshé
找,tsāu
找,huâ
技,ki
技,kī
抄,tshau
抑,ik
抓,jiáu
抓,liáu
抓,giáu
抓,jiàu
抓,liàu
抓,giàu
抓,niàu
投,tôo
投,tiô
投,tâu
改,kái
改,ké
改,kué
攻,kong
李,lí
杏,hīng
材,tsâi
村,tshun
村,tshuan
村,tshng
村,tshuinn
杓,tsiok
杓,tsiak
杓,piau
杓,phiau
杓,sia̍h
束,sok
步,pōo
每,muí
求,kiû
汰,thài
沃,ak
沖,tshiong
災,tsai
狂,kông
男,lâm
疔,ting
矣,í
矣,ì
系,hē
罕,hán
肚,tōo
肚,tóo
角,kak
言,giân
言,gân
豆,tōo
豆,tiō
豆,tāu
足,tsiok
身,sin
辛,sin
辰,sîn
邪,siâ
酉,iú
里,lí
防,hông
乖,kuai
來,lâi
例,lē
例,lī
兔,thòo
其,kî
典,tián
制,tsè
制,tsì
刺,tshì
刺,tshik
刺,tshiah
刻,khik
卒,tsut
卦,kuà
取,tshú
取,tshí
受,siū
味,bī
咒,tsiù
坵,khiu
坵,khu
夜,iā
奅,phàu
妹,muē
妹,bē
妹,muāi
妹,māi
妹,muī
妻,tshe
妻,tshue
妾,tshiap
姆,bóo
姆,ḿ
姊,tsí
姊,tsé
姑,koo
季,kuì
孤,koo
屆,kài
屈,khut
岫,siū
帕,phà
帕,phè
帖,thiap
幸,hīng
底,té
底,tué
店,tiàm
府,hú
延,iân
延,tshiân
忠,tiong
念,liām
戽,hòo
所,sóo
所,sé
抨,pîng
披,phi
抹,buat
抹,buah
抽,thiu
抾,khu
抿,bín
拄,tú
拄,tsú
拆,thik
拆,thiah
拈,liam
拈,liâm
拈,ni
拐,kuái
拑,kiâm
拑,khiâm
拑,khînn
拖,tho
拖,thoo
拖,thua
拗,áu
拚,piān
拚,piànn
旺,ōng
服,ho̍k
杮,huì
杮,phuè
杮,phè
杯,pue
板,pán
枋,hong
枋,pang
武,bú
河,hô
河,hôo
油,iû
治,tī
沿,iân
泅,siû
泏,tut
泏,tsuat
法,huat
波,pho
波,phoo
炊,tshui
炊,tshue
炊,tshe
炎,iām
炒,tsháu
炒,tshá
爬,pâ
爬,pê
爸,pó
爸,póo
版,pán
盲,bông
盲,bîng
直,ti̍t
社,siā
糾,kiù
糾,kiú
羌,khiong
羌,kiong
羌,kiunn
羌,kionn
者,tsiá
股,kóo
肢,tsi
肢,ki
肯,khíng
肺,huì
肺,phài
肺,hì
虎,hóo
虯,kiû
虯,khiû
近,kīn
近,kūn
金,kim
非,hui
亭,tîng
亭,tân
侵,tshim
俗,sio̍k
保,pó
保,póo
信,sìn
冠,kuàn
冠,kuan
剃,thè
剃,thì
剃,thih
剋,khik
勇,ióng
南,lâm
卻,khiok
卻,khiak
厘,lî
咯,ko̍k
咯,lo̍k
哀,ai
品,phín
哈,gap
哈,ha
奏,tsòo
奏,tsiò
奏,tsàu
契,khiat
契,siat
契,khè
契,khuè
奕,i̍k
姨,î
孩,hâi
室,sik
室,sit
屍,si
巷,hāng
帝,tè
度,tōo
度,to̍k
律,lu̍t
急,kip
怨,uàn
拜,pài
拭,sik
拭,tshit
按,àn
政,tsìng
故,kòo
施,si
施,sì
春,tshun
是,sī
枵,hiau
枵,iau
柑,kam
柚,iū
查,tsa
查,tse
查,tshâ
柿,khī
歪,uai
洒,sián
洒,sá
洒,sè
洗,sián
洗,sé
洗,sué
洘,khó
洞,tōng
洩,siat
洩,sia̍p
洲,tsiu
派,phài
炭,thàn
炭,thuànn
炮,pâu
炮,phàu
炰,pû
炸,tsà
為,uî
為,uī
畏,uì
疤,pa
疥,kài
疥,kè
疥,kuè
癸,kuì
皆,kai
盆,phûn
省,síng
省,sénn
秋,tshiu
科,kho
科,khoo
科,khe
約,iok
約,iak
約,ioh
美,bí
耐,nāi
胃,uī
背,puē
背,puè
胚,phi
胚,phue
胚,phe
致,tì
苦,khóo
茄,ka
茄,kâ
茄,kiô
虹,hông
虹,khīng
衫,sam
衫,sann
訂,tìng
負,hū
赴,hù
軍,kun
迫,pik
閂,suan
閂,tshuànn
降,hâng
降,kàng
革,kik
音,im
頁,ia̍p
頁,ia̍h
風,hong
修,siu
個,kò
個,kòo
倌,kuan
倌,kuann
倍,puē
倍,pē
倒,tó
倒,tò
倒,tóo
倒,tòo
倩,tshiàn
倩,tshìng
倩,tshiànn
兼,kiam
冤,uan
准,tsún
匪,huí
厝,tshòo
厝,tshok
厝,tshù
哥,ko
哥,koo
哽,kíng
哽,kénn
哽,kínn
唉,ai
埋,bâi
埔,poo
埕,tîng
埕,tiânn
套,thò
套,thòo
孫,sun
孫,sng
孫,suinn
害,hāi
容,iông
射,siā
射,i̍k
展,tián
展,thián
屘,ban
島,tó
島,tóo
席,si̍k
席,sia̍h
座,tsō
座,tsōo
庫,khòo
弱,jio̍k
弱,lio̍k
弱,gio̍k
徒,tôo
恥,thí
恭,kiong
挈,siat
挩,thuat
挩,thuah
挼,juê
挼,lê
挼,jê
挽,bán
挾,hia̍p
挾,gia̍p
挾,nge̍h
挾,ngue̍h
挾,gue̍h
捀,hông
捀,phâng
捅,thóng
捆,khún
捋,lua̍t
捋,lua̍h
捎,sau
捎,sa
捏,liap
捏,lia̍p
敆,kap
效,hāu
料,liāu
時,sî
朕,tīm
柴,tshâi
柴,tshâ
栓,suan
栓,tshuan
栓,sng
栓,tshng
栓,suinn
栓,tshuinn
校,hāu
校,kàu
栱,kióng
根,kin
根,kun
栽,tsai
桌,tok
桌,toh
桔,kiat
梳,soo
梳,se
梳,sue
海,hái
浸,tsìm
消,siau
烈,lia̍t
烈,le̍h
烏,oo
爹,tia
狼,lông
珠,tsu
班,pan
痀,ku
症,tsìng
真,tsin
眩,hiân
眩,hîn
砧,tiam
砧,tsim
祖,tsóo
祝,tsiok
神,sîn
祠,sû
租,tsoo
秤,tshìng
秤,pîng
秤,tshìn
站,tsām
粉,hún
納,la̍p
純,sûn
紙,tsí
紙,tsuá
級,kip
素,sòo
罟,kóo
罟,koo
耙,pā
耙,pē
耙,pê
能,lîng
胿,kui
胿,kuai
臭,hiù
臭,tshiù
臭,tshàu
舐,tsī
舐,tsīnn
舐,tsn̄g
茶,tshâ
茶,tê
荏,Jím
荏,Lím
荏,Gím
荏,lám
衰,sue
討,thó
討,thóo
記,kì
豹,pà
財,tsâi
起,khí
迷,bê
迸,pìng
迸,piàng
追,tui
退,thuè
退,thè
逃,tô
逃,tôo
逆,gi̍k
配,phuè
配,phè
酒,tsiú
釘,tìng
釘,ting
釘,tan
針,tsim
針,tsiam
針,tsam
閃,siám
院,iān
院,īnn
飢,ki
骨,kut
高,ko
高,koo
鬼,kuí
做,tsò
做,tsuè
停,thîng
偷,thoo
偷,thio
偷,thau
兜,tau
剪,tsián
副,hù
勒,li̍k
務,bū
匏,pâu
匏,pû
匙,sî
匾,pián
區,khu
區,khi
參,tsham
參,sim
參,som
參,sam
唸,liām
國,kok
埤,pi
埤,pî
堅,kian
堆,tui
堵,tóo
夠,kòo
夠,kiò
夠,kàu
婆,pô
婆,pôo
婚,hun
寅,în
將,tsiong
將,tsiòng
將,tsiang
將,tsiàng
專,tsuan
屜,thè
屜,thuah
強,kiông
強,kiōng
強,kióng
強,kiâng
強,kiāng
強,kiáng
徙,sú
徙,sí
徙,suá
悾,khong
挲,so
捧,hóng
捧,phóng
捲,kuán
捲,kńg
捲,kuínn
捻,lia̍p
捻,liām
掀,hian
掉,tiāu
排,pâi
掘,ku̍t
採,tshái
探,thàm
探,tham
掩,iám
救,kiù
敗,pāi
族,tso̍k
晡,poo
桱,kìng
桱,kènn
桱,kìnn
桶,thóng
桶,tháng
桿,kán
桿,kuáinn
桿,kuínn
桿,kuánn
條,tiâu
條,liâu
欶,sok
欶,suh
殺,sat
淘,tô
淘,tôo
淚,luī
淚,lē
深,tshim
淹,iam
淹,im
犁,lê
犁,luê
猜,tshai
現,hiān
現,hiàn
球,kiû
理,lí
瓶,pîn
瓶,pân
甜,tinn
甜,tiâm
產,sán
痔,tī
痕,hûn
盛,sīng
盛,siānn
眯,bí
眯,bî
眷,kuàn
祭,tsè
符,hû
笨,pūn
第,tē
第,tuē
粒,lia̍p
粗,tshoo
紬,thiu
紬,tiû
細,sè
細,suè
紺,kàm
紺,khàm
絃,hiân
組,tsóo
組,tsoo
脣,tûn
脯,hú
脯,póo
舂,tsiong
舂,tsing
船,suân
船,tsûn
莢,kiap
莢,ngeh
莢,ngueh
莢,gueh
莢,kueh
莫,bo̍k
莫,bo̍h
蚶,ham
蛆,tshi
蛆,tshu
蛆,tsu
蛆,tsi
術,su̍t
規,kui
訣,kuat
設,siat
貪,tham
赦,sià
途,tôo
逝,sē
逝,tsuā
逞,thíng
造,tsō
造,tsōo
部,pōo
野,iá
釧,tshuàn
釧,tshuan
閉,pì
陪,puê
陷,hām
頂,tíng
鹿,lo̍k
麥,bi̍k
麥,be̍h
創,tshong
創,tshòng
勞,lô
勞,lō
勞,lôo
勞,lōo
博,phok
啼,thê
啼,thî
善,siān
喔,ok
喘,tshuán
喙,huī
喙,tshuì
圍,uî
堪,kham
報,pò
報,pòo
尊,tsun
就,tsiū
帽,mōo
帽,bō
循,sûn
惡,ok
惡,òo
捶,tsuí
捶,tuí
捶,tuî
揈,hong
揉,jiû
揉,liû
揉,giû
提,thê
換,huān
換,uānn
揬,tu̍t
揬,tu̍h
敧,khi
敨,thóo
敨,thió
敨,tháu
景,kíng
替,thè
替,thuè
朝,tiâu
朝,tiau
期,kî
期,ki
棋,kî
棕,tsong
棕,tsang
棗,tsó
椅,í
欺,khi
殕,phú
毯,thán
毯,thám
減,kiám
渡,tōo
港,káng
湖,ôo
湖,hôo
湳,lám
湳,làm
焙,puē
焙,pē
無,bû
煮,tsú
煮,tsí
牌,pâi
猴,hôo
猴,hiô
猴,kâu
琴,khîm
番,huan
畫,huā
畫,uā
畫,uē
畫,uī
痟,siau
痠,suan
痠,sng
痠,suinn
痣,tsì
痣,kì
痧,sa
痧,sua
痧,se
短,tuán
短,té
硞,kho̍k
硯,hiān
硯,hīnn
稅,suè
稅,sè
筆,pit
筊,kiáu
筋,kin
筋,kun
筍,sún
粞,tshè
粞,tshuè
絚,king
絚,ân
絨,jiông
絨,liông
絨,giông
絲,si
翕,hip
脾,pî
脾,phî
菇,koo
菜,tshài
街,kai
街,ke
街,kue
裁,tshâi
覕,bia̍t
覕,bih
訴,sòo
註,tsù
詈,lī
詈,lé
詈,lué
評,phîng
詞,sû
貴,kuì
貶,pián
費,huì
貿,bōo
貿,biō
貿,bāu
越,ua̍t
跑,pháu
跔,ku
進,tsìn
酥,soo
鈍,tūn
鈍,tun
鈕,liú
閏,jūn
閏,lūn
隊,tuī
雁,gān
集,tsi̍p
雲,hûn
雲,ûn
雲,în
韌,jīm
韌,līm
韌,gīm
韌,jūn
韌,lūn
項,hāng
順,sūn
飲,ím
黍,sú
黍,sí
黍,sé
黍,sué
催,tshui
債,tsè
剷,sán
剷,tshán
剷,thuánn
剾,khoo
剾,khio
剾,khau
剿,tsâu
募,bōo
匯,huē
嗄,sà
塌,thap
塔,thap
塔,thah
塚,thióng
填,tiân
填,thiân
塭,ùn
媽,má
嫂,só
嫂,sóo
嫌,hiâm
幹,kàn
惹,jiá
惹,liá
惹,giá
愁,tshiû
愁,tshiô
愈,jú
愈,lú
意,ì
愛,ài
感,kám
戥,tíng
揫,tsiû
揫,tshiû
搢,tsìn
搢,tsìnn
搧,siàn
搵,ùn
敬,kìng
新,sin
暗,àm
會,huē
會,kuè
椰,iâ
楠,lâm
楦,huàn
楦,hùn
業,gia̍p
歇,hiat
歇,hat
歇,hioh
毀,huí
準,tsún
溜,liu
溢,ik
溪,khe
溪,khue
滅,bia̍t
滑,ku̍t
煙,ian
煠,ia̍p
煠,sa̍h
煩,huân
爺,iâ
獅,su
獅,sai
痰,thâm
痲,bâ
痲,muâ
矮,ái
矮,é
矮,ué
碎,tshuì
碑,pi
碗,uán
碗,uánn
碰,pōng
碰,phòng
禁,kìm
稗,pāi
稗,phē
稗,phuē
稟,pín
窟,khut
絹,kuàn
絹,kìn
群,kûn
義,gī
聘,phìng
腡,lô
腡,lôo
腡,lê
腫,tsióng
腫,tsíng
萬,bān
葩,pha
葬,tsòng
蒂,tè
蒂,tì
號,hō
號,hōo
蜊,lî
蜊,lâ
裒,pôo
裒,piô
裘,kiû
裘,hiû
裙,kûn
補,póo
裡,lí
試,sì
試,tshì
詩,si
話,huā
話,uā
話,uē
該,kai
詼,khue
詼,khe
趒,tiâu
趒,tiô
跟,kin
跟,kun
跤,khau
跤,kha
跪,kuī
路,lōo
跳,thiàu
載,tsài
載,tsáinn
載,tsái
載,tsāi
農,lông
逼,pik
遇,gū
遇,gī
遊,iû
遏,at
道,tō
道,tōo
鈴,lîng
鉎,sing
鉎,sian
鉎,san
鉛,iân
鉤,koo
鉤,kio
鉤,kau
銃,tshiòng
銃,tshìng
閘,tsa̍p
閘,tsa̍h
雷,luî
雹,pa̍k
雹,pha̍uh
雺,bông
電,tiān
靴,hia
飼,sū
飼,tshī
髡,khun
鼓,kóo
嗽,sòo
嗽,siò
嗽,sàu
嘆,thàn
圖,tôo
團,thuân
境,kíng
墊,tiām
墓,bōo
墓,bōng
壽,siū
奪,tua̍t
寡,kuá
寡,kuánn
寨,tsē
對,tuì
幕,bōo
幕,bo̍k
廕,ìm
慘,tshám
慢,bān
摔,siak
摔,sak
摧,tshui
摸,bôo
摸,bo̍k
摸,bong
摸,boo
摺,tsiap
摺,tsih
摻,tsham
撇,phiat
敲,khau
斡,uat
旗,kî
暝,bîng
暝,mê
暝,mî
暢,thiòng
暢,thiàng
榫,sún
槌,thuî
槍,tshiong
槍,tshiang
槍,tshiunn
槍,tshionn
槓,kòng
槓,kǹg
滲,sìm
滲,siàm
滷,lóo
滾,kún
漆,tshik
漆,tshat
演,ián
漚,oo
漚,òo
漚,io
漚,iò
漚,au
漚,àu
漢,hàn
熁,hia̍p
熁,hiap
熁,hannh
熄,sik
熄,sit
熊,hiông
熊,hîm
疑,gî
盡,tsīn
碳,thàn
碳,thuànn
福,hok
箍,khoo
箔,po̍h
箸,tī
箸,tū
粽,tsòng
粽,tsàng
粿,kó
粿,kóo
粿,kué
粿,ké
綴,tuat
綴,tuè
綴,tè
綵,tshái
綹,liú
緊,kín
罰,hua̍t
腿,thuí
膎,hâi
膎,kê
膎,kuê
膏,ko
膏,koo
舞,bú
蒜,suàn
蒜,sǹg
蓆,si̍k
蓆,tshio̍h
蜜,bi̍t
裾,ki
裾,ku
認,jīn
認,līn
認,gīn
誘,iú
誡,kài
誤,gōo
賒,sia
趕,kuánn
踅,thè
踅,sua̍t
踅,se̍h
辣,lua̍t
辣,lua̍h
鄙,phí
酵,kàu
酵,kànn
酵,kà
鉸,kau
鉸,ka
銀,gîn
銀,gûn
銅,tông
銅,tâng
銬,khàu
閣,koh
閣,kok
隙,khik
隙,khiah
餅,píng
餅,piánn
餌,jī
餌,lī
餌,gī
魂,hûn
鳳,hōng
鼻,pī
鼻,phīnn
鼻,phī
齊,tsê
齊,tsuê
億,ik
儉,khiām
劍,kiàm
嘹,liâu
噗,pho̍k
墜,tuī
嬌,kiau
審,sím
寫,siá
寮,liâu
層,tsîng
層,tsân
幡,huan
廟,biāu
廟,biō
廠,tshióng
廠,tshiáng
廠,tshiúnn
廠,tshiónn
廢,huè
廢,huì
德,tik
憂,iu
撏,sîm
撏,jîm
撏,lîm
撏,gîm
撐,thing
撐,the
撐,thenn
撚,lián
撞,tōng
播,pòo
播,pò
暫,tsiām
槳,tsióng
槳,tsiáng
槳,tsiúnn
槳,tsiónn
槽,tsô
槽,tsôo
樂,lo̍k
樂,ga̍k
樂,ngāu
樓,lôo
樓,liô
樓,lâu
模,bôo
潤,jūn
潤,lūn
潭,thâm
熨,ut
熬,gô
熬,ngôo
熬,ngâu
獎,tsióng
獎,tsiáng
瘤,liû
磅,phong
磅,pōng
磕,khap
磕,kha̍p
稿,kó
窯,iâu
窯,iô
箬,jio̍k
箬,lio̍k
箬,gio̍k
箬,ha̍h
糋,tsiàn
糋,tsìnn
線,sàn
線,suànn
緣,iân
緩,uān
練,liān
罷,pā
膚,hu
膜,bo̍k
膜,mo̍oh
膠,kau
膠,ka
舖,phòo
蔗,tsià
蔥,tshong
蔥,tshang
蔭,ìm
蝦,hâ
蝦,hê
蝨,sik
蝨,sat
衝,tshiong
褒,po
褒,poo
褙,puè
褙,pè
調,tiâu
調,tiāu
談,tâm
論,lūn
豬,tsu
豬,tsi
豬,ti
豬,tu
賜,sù
賠,puê
賠,pê
賢,hiân
賤,tsiān
質,tsit
賭,tóo
輦,lián
輩,puè
輪,lûn
遮,tsia
遮,jia
遮,lia
遷,tshian
鄰,lîn
醃,iam
醃,am
醉,tsuì
醋,tshòo
銷,siau
鋪,phoo
霆,tîng
霆,tân
靠,khò
靠,khòo
餓,gō
餓,ngōo
鬧,nāu
鬧,lāu
魄,phik
魯,lóo
齒,tshí
齒,khí
凝,gîng
器,khì
壅,iòng
壅,ìng
憲,hiàn
懍,lún
戰,tsiàn
擂,luî
擇,ti̍k
擇,to̍h
擒,khîm
據,kì
據,kù
整,tsíng
橛,khuat
橛,kua̍t
橛,kue̍h
歕,phun
歕,pûn
激,kik
燈,ting
燉,tun
燉,tūn
燒,siau
燒,sio
燙,tōng
燙,thǹg
甌,oo
甌,io
甌,au
瘸,kâ
瘸,khuê
瘸,khê
瞞,buân
瞞,muâ
積,tsik
篙,ko
篡,tshuàn
篩,sai
篩,thai
糕,ko
糕,koo
糖,tông
糖,thn̂g
縛,po̍k
縛,pa̍k
縣,hiān
縣,kuān
縣,kuāinn
縣,kuīnn
興,hing
興,hìng
興,hin
興,hìn
蕊,luí
褪,thùn
褪,thǹg
褫,thí
褲,khòo
謔,hiok
謔,gio̍h
謔,giok
貓,biâu
貓,niau
貓,bâ
蹁,phiân
蹁,pian
蹁,phîn
蹄,tê
蹄,tuê
輸,su
辦,piān
辦,pān
選,suán
鋸,kì
鋸,kù
錶,piáu
錶,pió
閹,iam
隨,suî
險,hiám
雕,tiau
鞘,siàu
鞘,siù
頷,hám
頷,hâm
頷,ām
餡,hām
餡,ānn
館,kuán
髻,kuè
髻,kè
鴨,ap
鴨,ah
幫,pang
幫,png
戲,hì
擘,phik
擘,peh
擦,tshat
檔,tòng
澀,sip
澀,siap
溼,sip
燥,sò
燥,sòo
牆,tshiông
牆,tshiâng
牆,tshiônn
癌,gâm
瞪,tîng
瞪,tìng
瞪,tènn
瞪,tìnn
禪,siân
禪,siān
穗,suī
糜,bî
糜,muê
糜,bê
糜,muâi
糜,mâi
繃,ping
繃,penn
繃,pinn
聯,liân
臨,lîm
臨,liâm
薅,ho
薅,hoo
薅,khau
薑,kiong
薑,kiang
薑,kiunn
薑,kionn
薟,liâm
薟,hiam
觳,khok
輾,tián
輾,liàn
錘,thuî
錘,suî
鍊,liān
鍋,ko
鍋,ue
鍋,e
鍥,khiat
鍥,keh
鍥,kueh
闊,khuat
闊,khuah
隱,ún
黏,liâm
點,tiám
壘,luí
壙,khòng
戳,tsho̍k
戳,thok
擺,pái
櫃,kuī
歸,kui
濾,lī
濾,lū
瀉,sià
甓,phi̍k
甓,phia̍h
甕,òng
甕,àng
癖,phik
癖,phiah
癖,phia̍h
禮,lé
簫,siau
糧,liông
糧,liâng
糧,niû
糧,niôo
織,tsit
繡,siù
翹,khiàu
翻,huan
職,tsit
薰,hun
薸,phiâu
薸,phiô
蟬,siân
蟯,giâu
蟯,jiâu
蟯,liâu
蟯,giô
蟳,sîm
蟳,tsîm
軀,khu
軀,su
醫,i
醬,tsiòng
醬,tsiàng
醬,tsiùnn
醬,tsiònn
鎖,só
鎖,sóo
鎮,tìn
雙,siang
雙,sang
雙,song
雜,tsa̍p
雞,ke
雞,kue
離,lî
離,lī
題,tê
題,tuê
顏,gân
颺,iông
颺,iâng
颺,tshiûnn
颺,tshiônn
颺,iānn
餾,liū
餾,liû
鬃,tsong
鬃,tsang
鯽,tsik
鯽,tsit
攀,phan
攏,lóng
攏,láng
櫓,lóo
櫥,tû
瀨,lāi
瀨,nāi
瀨,luā
礙,gāi
穩,ún
簸,pò
簸,pòo
簸,puà
簽,tshiam
簿,phōo
簿,po̍k
繳,kiáu
藝,gē
藝,guē
蟶,tshing
蟶,than
證,tsìng
證,tsìn
識,sik
識,sit
譜,phóo
鏡,kìng
鏡,kiànn
鏢,phiau
鏢,piau
鏢,pio
難,lān
難,lân
霧,bū
韻,ūn
願,guān
類,luī
騙,phiàn
鬍,hôo
麴,kiok
麴,khiok
麴,khak
嚴,giâm
嚷,jiáng
嚷,lióng
嚷,giáng
寶,pó
寶,póo
瀳,tsiân
瀳,tshînn
爐,lôo
獻,hiàn
礤,tshat
礤,tshuah
礦,khòng
礬,huân
蠓,bóng
蠓,báng
辮,piān
辮,pīnn
鐘,tsiong
鐘,tsing
飄,phiau
饒,jiâu
饒,liâu
饒,giâu
鰓,su
鰓,sai
鰓,tshi
鹹,hâm
鹹,kiâm
黨,tóng
黨,táng
齣,tshut
嚾,huan
嚾,uang
攝,liap
櫼,tsiam
櫼,tsinn
灌,kuàn
蘭,lân
辯,piān
露,lōo
霸,pà
響,hióng
響,hiáng
顧,kòo
囉,lô
囊,lông
彎,uan
攢,tsuan
攢,tsuàn
欉,tsōng
欉,tsâng
權,kuân
權,khuân
