tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev
tshut-sinn,出生,25,chhut-siⁿ,tshut4sinn1,chhut4sinn1,tshutsinn,chhutsinn,ts,cs
tshut-sán,出產,25,chhut-sán,tshut4san2,chhut4san2,tshutsan,chhutsan,ts,cs
tshut-tsiòng,出眾,25,chhut-chiòng,tshut4tsiong3,chhut4chiong3,tshuttsiong,chhutchiong,tt,cc
tshut-tsìng,出眾,25,chhut-chèng,tshut4tsing3,chhut4cheng3,tshuttsing,chhutcheng,tt,cc
tshut-phuà,出破,25,chhut-phòa,tshut4phua3,chhut4phoa3,tshutphua,chhutphoa,tp,cp
tshut-sîn,出神,25,chhut-sîn,tshut4sin5,chhut4sin5,tshutsin,chhutsin,ts,cs
tshut-tsoo,出租,25,chhut-cho͘,tshut4tsoo1,chhut4choo1,tshuttsoo,chhutchoo,tt,cc
tshut-tshuê,出箠,25,chhut-chhôe,tshut4tshue5,chhut4chhoe5,tshuttshue,chhutchhoe,tt,cc
tshut-tshê,出箠,25,chhut-chhê,tshut4tshe5,chhut4chhe5,tshuttshe,chhutchhe,tt,cc
tshut-kioh,出腳,25,chhut-kioh,tshut4kioh4,chhut4kioh4,tshutkioh,chhutkioh,tk,ck
tshut-lâng,出膿,25,chhut-lâng,tshut4lang5,chhut4lang5,tshutlang,chhutlang,tl,cl
tshut-sik,出色,25,chhut-sek,tshut4sik4,chhut4sek4,tshutsik,chhutsek,ts,cs
tshut-gê,出芽,25,chhut-gê,tshut4ge5,chhut4ge5,tshutge,chhutge,tg,cg
tshut-tsòng,出葬,25,chhut-chòng,tshut4tsong3,chhut4chong3,tshuttsong,chhutchong,tt,cc
tshut-hueh,出血,25,chhut-hoeh,tshut4hueh4,chhut4hoeh4,tshuthueh,chhuthoeh,th,ch
tshut-huih,出血,25,chhut-huih,tshut4huih4,chhut4huih4,tshuthuih,chhuthuih,th,ch
tshut-huè,出貨,25,chhut-hòe,tshut4hue3,chhut4hoe3,tshuthue,chhuthoe,th,ch
tshut-hè,出貨,25,chhut-hè,tshut4he3,chhut4he3,tshuthe,chhuthe,th,ch
tshut-sin,出身,25,chhut-sin,tshut4sin1,chhut4sin1,tshutsin,chhutsin,ts,cs
tshut-tsiú,出酒,25,chhut-chiú,tshut4tsiu2,chhut4chiu2,tshuttsiu,chhutchiu,tt,cc
tshut-bīn,出面,25,chhut-bīn,tshut4bin7,chhut4bin7,tshutbin,chhutbin,tb,cb
tshut-má,出馬,25,chhut-má,tshut4ma2,chhut4ma2,tshutma,chhutma,tm,cm
hâm-sòo,函數,25,hâm-sò͘,ham5soo3,ham5soo3,hamsoo,hamsoo,hs,hs
to-kū,刀具,25,to-kū,to1ku7,to1ku7,toku,toku,tk,tk
to-tshuì,刀喙,25,to-chhùi,to1tshui3,to1chhui3,totshui,tochhui,tt,tc
to-pènn,刀柄,25,to-pèⁿ,to1penn3,to1penn3,topenn,topenn,tp,tp
to-pìnn,刀柄,25,to-pìⁿ,to1pinn3,to1pinn3,topinn,topinn,tp,tp
to-tsio̍h,刀石,25,to-chio̍h,to1tsioh8,to1chioh8,totsioh,tochioh,tt,tc
to-tiam,刀砧,25,to-tiam,to1tiam1,to1tiam1,totiam,totiam,tt,tt
to-bah,刀肉,25,to-bah,to1bah4,to1bah4,tobah,tobah,tb,tb
to-khing,刀銎,25,to-kheng,to1khing1,to1kheng1,tokhing,tokheng,tk,tk
to-mê,刀鋩,25,to-mê,to1me5,to1me5,tome,tome,tm,tm
to-mî,刀鋩,25,to-mî,to1mi5,to1mi5,tomi,tomi,tm,tm
thiau-kang,刁工,25,thiau-kang,thiau1kang1,thiau1kang1,thiaukang,thiaukang,tk,tk
tiau-kang,刁工,25,tiau-kang,tiau1kang1,tiau1kang1,tiaukang,tiaukang,tk,tk
thiau-tî,刁持,25,thiau-tî,thiau1ti5,thiau1ti5,thiauti,thiauti,tt,tt
tiau-tî,刁持,25,tiau-tî,tiau1ti5,tiau1ti5,tiauti,tiauti,tt,tt
pun-phenn,分伻,25,pun-pheⁿ,pun1phenn1,pun1phenn1,punphenn,punphenn,pp,pp
hun-pòo,分佈,25,hun-pò͘,hun1poo3,hun1poo3,hunpoo,hunpoo,hp,hp
hun-kuah,分割,25,hun-koah,hun1kuah4,hun1koah4,hunkuah,hunkoah,hk,hk
hun-huà,分化,25,hun-hòa,hun1hua3,hun1hoa3,hunhua,hunhoa,hh,hh
hun-khu,分區,25,hun-khu,hun1khu1,hun1khu1,hunkhu,hunkhu,hk,hk
hun-tsú,分子,25,hun-chú,hun1tsu2,hun1chu2,huntsu,hunchu,ht,hc
hun-tshùn,分寸,25,hun-chhùn,hun1tshun3,hun1chhun3,huntshun,hunchhun,ht,hc
hun-kio̍k,分局,25,hun-kio̍k,hun1kiok8,hun1kiok8,hunkiok,hunkiok,hk,hk
hun-ki,分居,25,hun-ki,hun1ki1,hun1ki1,hunki,hunki,hk,hk
hun-ku,分居,25,hun-ku,hun1ku1,hun1ku1,hunku,hunku,hk,hk
hun-tiàm,分店,25,hun-tiàm,hun1tiam3,hun1tiam3,huntiam,huntiam,ht,ht
hun-sim,分心,25,hun-sim,hun1sim1,hun1sim1,hunsim,hunsim,hs,hs
hun-tam,分擔,25,hun-tam,hun1tam1,hun1tam1,huntam,huntam,ht,ht
hun-thuann,分攤,25,hun-thoaⁿ,hun1thuann1,hun1thoann1,hunthuann,hunthoann,ht,ht
hun-tsi,分支,25,hun-chi,hun1tsi1,hun1chi1,huntsi,hunchi,ht,hc
hun-sòo,分數,25,hun-sò͘,hun1soo3,hun1soo3,hunsoo,hunsoo,hs,hs
hun-hāu,分校,25,hun-hāu,hun1hau7,hun1hau7,hunhau,hunhau,hh,hh
hun-ki,分機,25,hun-ki,hun1ki1,hun1ki1,hunki,hunki,hk,hk
hun-kî,分歧,25,hun-kî,hun1ki5,hun1ki5,hunki,hunki,hk,hk
hun-pì,分泌,25,hun-pì,hun1pi3,hun1pi3,hunpi,hunpi,hp,hp
hun-phài,分派,25,hun-phài,hun1phai3,hun1phai3,hunphai,hunphai,hp,hp
hun-huat,分發,25,hun-hoat,hun1huat4,hun1hoat4,hunhuat,hunhoat,hh,hh
pun-âng,分紅,25,pun-âng,pun1ang5,pun1ang5,punang,punang,pa,pa
hun-kip,分級,25,hun-kip,hun1kip4,hun1kip4,hunkip,hunkip,hk,hk
hun-tsoo,分組,25,hun-cho͘,hun1tsoo1,hun1choo1,huntsoo,hunchoo,ht,hc
hun-hâng,分行,25,hun-hâng,hun1hang5,hun1hang5,hunhang,hunhang,hh,hh
hun-kái,分解,25,hun-kái,hun1kai2,hun1kai2,hunkai,hunkai,hk,hk
hun-puè,分貝,25,hun-pòe,hun1pue3,hun1poe3,hunpue,hunpoe,hp,hp
hun-sin,分身,25,hun-sin,hun1sin1,hun1sin1,hunsin,hunsin,hs,hs
hun-piān,分辨,25,hun-piān,hun1pian7,hun1pian7,hunpian,hunpian,hp,hp
hun-phuè,分配,25,hun-phòe,hun1phue3,hun1phoe3,hunphue,hunphoe,hp,hp
hun-phè,分配,25,hun-phè,hun1phe3,hun1phe3,hunphe,hunphe,hp,hp
pun-tsînn,分錢,25,pun-chîⁿ,pun1tsinn5,pun1chinn5,puntsinn,punchinn,pt,pc
hun-tuī,分隊,25,hun-tūi,hun1tui7,hun1tui7,huntui,huntui,ht,ht
hun-lî,分離,25,hun-lî,hun1li5,hun1li5,hunli,hunli,hl,hl
hun-lī,分離,25,hun-lī,hun1li7,hun1li7,hunli,hunli,hl,hl
pun-tsia̍h,分食,25,pun-chia̍h,pun1tsiah8,pun1chiah8,puntsiah,punchiah,pt,pc
khi̍t-teh,切手,25,khi̍t-teh,khit8teh4,khit8teh4,khitteh,khitteh,kt,kt
tshiat-tshiú,切手,25,chhiat-chhiú,tshiat4tshiu2,chhiat4chhiu2,tshiattshiu,chhiatchhiu,tt,cc
tshiat-uānn,切換,25,chhiat-ōaⁿ,tshiat4uann7,chhiat4oann7,tshiatuann,chhiatoann,tu,co
tshiat-tn̄g,切斷,25,chhiat-tn̄g,tshiat4tng7,chhiat4tng7,tshiattng,chhiattng,tt,ct
tshiat-phìnn,切片,25,chhiat-phìⁿ,tshiat4phinn3,chhiat4phinn3,tshiatphinn,chhiatphinn,tp,cp
tshiat-khui,切開,25,chhiat-khui,tshiat4khui1,chhiat4khui1,tshiatkhui,chhiatkhui,tk,ck
tshiat-tû,切除,25,chhiat-tû,tshiat4tu5,chhiat4tu5,tshiattu,chhiattu,tt,ct
khan-ting,刊登,25,khan-teng,khan1ting1,khan1teng1,khanting,khanteng,kt,kt
khan-tsài,刊載,25,khan-chài,khan1tsai3,khan1chai3,khantsai,khanchai,kt,kc
hîng-kî,刑期,25,hêng-kî,hing5ki5,heng5ki5,hingki,hengki,hk,hk
hîng-huat,刑法,25,hêng-hoat,hing5huat4,heng5hoat4,hinghuat,henghoat,hh,hh
hîng-kìng,刑警,25,hêng-kèng,hing5king3,heng5keng3,hingking,hengkeng,hk,hk
hîng-kíng,刑警,25,hêng-kéng,hing5king2,heng5keng2,hingking,hengkeng,hk,hk
lia̍t-tshut,列出,25,lia̍t-chhut,liat8tshut4,liat8chhut4,liattshut,liatchhut,lt,lc
lia̍t-ìn,列印,25,lia̍t-ìn,liat8in3,liat8in3,liatin,liatin,li,li
lia̍t-si̍k,列席,25,lia̍t-se̍k,liat8sik8,liat8sek8,liatsik,liatsek,ls,ls
lia̍t-kí,列舉,25,lia̍t-kí,liat8ki2,liat8ki2,liatki,liatki,lk,lk
lia̍t-kú,列舉,25,lia̍t-kú,liat8ku2,liat8ku2,liatku,liatku,lk,lk
lia̍t-tshia,列車,25,lia̍t-chhia,liat8tshia1,liat8chhia1,liattshia,liatchhia,lt,lc
tshoo-it,初一,25,chho͘-it,tshoo1it4,chhoo1it4,tshooit,chhooit,ti,ci
tshoo-tshoo,初初,25,chho͘-chho͘,tshoo1tshoo1,chhoo1chhoo1,tshootshoo,chhoochhoo,tt,cc
tshoo-kî,初期,25,chho͘-kî,tshoo1ki5,chhoo1ki5,tshooki,chhooki,tk,ck
tshoo-pōo,初步,25,chho͘-pō͘,tshoo1poo7,chhoo1poo7,tshoopoo,chhoopoo,tp,cp
tshoo-pán,初版,25,chho͘-pán,tshoo1pan2,chhoo1pan2,tshoopan,chhoopan,tp,cp
tshoo-kó,初稿,25,chho͘-kó,tshoo1ko2,chhoo1ko2,tshooko,chhooko,tk,ck
tshoo-tíng,初等,25,chho͘-téng,tshoo1ting2,chhoo1teng2,tshooting,chhooteng,tt,ct
tshoo-kip,初級,25,chho͘-kip,tshoo1kip4,chhoo1kip4,tshookip,chhookip,tk,ck
tshoo-tsín,初診,25,chho͘-chín,tshoo1tsin2,chhoo1chin2,tshootsin,chhoochin,tt,cc
tshoo-tshì,初試,25,chho͘-chhì,tshoo1tshi3,chhoo1chhi3,tshootshi,chhoochhi,tt,cc
tshoo-suán,初選,25,chho͘-soán,tshoo1suan2,chhoo1soan2,tshoosuan,chhoosoan,ts,cs
thâi-thâu,刣頭,25,thâi-thâu,thai5thau5,thai5thau5,thaithau,thaithau,tt,tt
phuànn-hîng,判刑,25,phòaⁿ-hêng,phuann3hing5,phoann3heng5,phuannhing,phoannheng,ph,ph
phuànn-kuann,判官,25,phòaⁿ-koaⁿ,phuann3kuann1,phoann3koann1,phuannkuann,phoannkoann,pk,pk
phuànn-tīng,判定,25,phòaⁿ-tēng,phuann3ting7,phoann3teng7,phuannting,phoannteng,pt,pt
phuànn-kuat,判決,25,phòaⁿ-koat,phuann3kuat4,phoann3koat4,phuannkuat,phoannkoat,pk,pk
phuànn-tsuē,判罪,25,phòaⁿ-chōe,phuann3tsue7,phoann3choe7,phuanntsue,phoannchoe,pt,pc
pia̍t-sè,別世,25,pia̍t-sè,piat8se3,piat8se3,piatse,piatse,ps,ps
pa̍t-kang,別工,25,pa̍t-kang,pat8kang1,pat8kang1,patkang,patkang,pk,pk
pa̍t-tah,別搭,25,pa̍t-tah,pat8tah4,pat8tah4,pattah,pattah,pt,pt
pa̍t-ji̍t,別日,25,pa̍t-ji̍t,pat8jit8,pat8jit8,patjit,patjit,pj,pj
pa̍t-li̍t,別日,25,pa̍t-li̍t,pat8lit8,pat8lit8,patlit,patlit,pl,pl
pa̍t-khuán,別款,25,pa̍t-khoán,pat8khuan2,pat8khoan2,patkhuan,patkhoan,pk,pk
lī-jiō,利尿,25,lī-jiō,li7jio7,li7jio7,lijio,lijio,lj,lj
lī-liō,利尿,25,lī-liō,li7lio7,li7lio7,lilio,lilio,ll,ll
lī-jūn,利潤,25,lī-jūn,li7jun7,li7jun7,lijun,lijun,lj,lj
lī-lūn,利潤,25,lī-lūn,li7lun7,li7lun7,lilun,lilun,ll,ll
lī-lu̍t,利率,25,lī-lu̍t,li7lut8,li7lut8,lilut,lilut,ll,ll
lī-thâu,利頭,25,lī-thâu,li7thau5,li7thau5,lithau,lithau,lt,lt
san-tî,刪除,25,san-tî,san1ti5,san1ti5,santi,santi,st,st
san-tû,刪除,25,san-tû,san1tu5,san1tu5,santu,santu,st,st
kàu-tè,到地,25,kàu-tè,kau3te3,kau3te3,kaute,kaute,kt,kt
kàu-bué,到尾,25,kàu-bóe,kau3bue2,kau3boe2,kaubue,kauboe,kb,kb
kàu-bé,到尾,25,kàu-bé,kau3be2,kau3be2,kaube,kaube,kb,kb
tàu-tué,到底,25,tàu-tóe,tau3tue2,tau3toe2,tautue,tautoe,tt,tt
tàu-té,到底,25,tàu-té,tau3te2,tau3te2,taute,taute,tt,tt
kàu-tsām,到站,25,kàu-chām,kau3tsam7,kau3cham7,kautsam,kaucham,kt,kc
tsè-sik,制式,25,chè-sek,tse3sik4,che3sek4,tsesik,chesek,ts,cs
tsè-hiàn,制憲,25,chè-hiàn,tse3hian3,che3hian3,tsehian,chehian,th,ch
tsè-suah,制煞,25,chè-soah,tse3suah4,che3soah4,tsesuah,chesoah,ts,cs
tsè-tshâi,制裁,25,chè-chhâi,tse3tshai5,che3chhai5,tsetshai,chechhai,tt,cc
kuàn-siong,券商,25,koàn-siong,kuan3siong1,koan3siong1,kuansiong,koansiong,ks,ks
tshì-kui,刺䲅,25,chhì-kui,tshi3kui1,chhi3kui1,tshikui,chhikui,tk,ck
tshì-á,刺仔,25,chhì-á,tshi3a2,chhi3a2,tshia,chhia,ta,ca
tshiah-lī,刺字,25,chhiah-lī,tshiah4li7,chhiah4li7,tshiahli,chhiahli,tl,cl
tshì-thàm,刺探,25,chhì-thàm,tshi3tham3,chhi3tham3,tshitham,chhitham,tt,ct
tshì-sat,刺殺,25,chhì-sat,tshi3sat4,chhi3sat4,tshisat,chhisat,ts,cs
tshì-khik,刺激,25,chhì-khek,tshi3khik4,chhi3khek4,tshikhik,chhikhek,tk,ck
tshì-kik,刺激,25,chhì-kek,tshi3kik4,chhi3kek4,tshikik,chhikek,tk,ck
tshiah-ia̍h,刺疫,25,chhiah-ia̍h,tshiah4iah8,chhiah4iah8,tshiahiah,chhiahiah,ti,ci
tshì-tik,刺竹,25,chhì-tek,tshi3tik4,chhi3tek4,tshitik,chhitek,tt,ct
tshiah-siù,刺繡,25,chhiah-siù,tshiah4siu3,chhiah4siu3,tshiahsiu,chhiahsiu,ts,cs
tshiah-hue,刺花,25,chhiah-hoe,tshiah4hue1,chhiah4hoe1,tshiahhue,chhiahhoe,th,ch
tshì-tsha̍k,刺鑿,25,chhì-chha̍k,tshi3tshak8,chhi3chhak8,tshitshak,chhichhak,tt,cc
khik-pán,刻板,25,khek-pán,khik4pan2,khek4pan2,khikpan,khekpan,kp,kp
tshò-tshâ,剉柴,25,chhò-chhâ,tsho3tsha5,chho3chha5,tshotsha,chhochha,tt,cc
tsîng-sì,前世,25,chêng-sì,tsing5si3,cheng5si3,tsingsi,chengsi,ts,cs
tsîng-jīm,前任,25,chêng-jīm,tsing5jim7,cheng5jim7,tsingjim,chengjim,tj,cj
tsîng-līm,前任,25,chêng-līm,tsing5lim7,cheng5lim7,tsinglim,chenglim,tl,cl
tsiân-lē,前例,25,chiân-lē,tsian5le7,chian5le7,tsianle,chianle,tl,cl
tsîng-lē,前例,25,chêng-lē,tsing5le7,cheng5le7,tsingle,chengle,tl,cl
tsiân-óng,前往,25,chiân-óng,tsian5ong2,chian5ong2,tsianong,chianong,to,co
tsîng-āu,前後,25,chêng-āu,tsing5au7,cheng5au7,tsingau,chengau,ta,ca
tsîng-khok,前擴,25,chêng-khok,tsing5khok4,cheng5khok4,tsingkhok,chengkhok,tk,ck
tsîng-ji̍t,前日,25,chêng-ji̍t,tsing5jit8,cheng5jit8,tsingjit,chengjit,tj,cj
tsîng-li̍t,前日,25,chêng-li̍t,tsing5lit8,cheng5lit8,tsinglit,chenglit,tl,cl
tsiân-kíng,前景,25,chiân-kéng,tsian5king2,chian5keng2,tsianking,chiankeng,tk,ck
tsîng-bóo,前某,25,chêng-bó͘,tsing5boo2,cheng5boo2,tsingboo,chengboo,tb,cb
tsiân-kho,前科,25,chiân-kho,tsian5kho1,chian5kho1,tsiankho,chiankho,tk,ck
tsiân-suànn,前線,25,chiân-sòaⁿ,tsian5suann3,chian5soann3,tsiansuann,chiansoann,ts,cs
tsîng-ang,前翁,25,chêng-ang,tsing5ang1,cheng5ang1,tsingang,chengang,ta,ca
tsiân-uē,前衛,25,chiân-ōe,tsian5ue7,chian5oe7,tsianue,chianoe,tu,co
tsiân-uī,前衛,25,chiân-ūi,tsian5ui7,chian5ui7,tsianui,chianui,tu,cu
tsiân-giân,前言,25,chiân-giân,tsian5gian5,chian5gian5,tsiangian,chiangian,tg,cg
tsîng-siā,前謝,25,chêng-siā,tsing5sia7,cheng5sia7,tsingsia,chengsia,ts,cs
tsîng-ia̍h,前驛,25,chêng-ia̍h,tsing5iah8,cheng5iah8,tsingiah,chengiah,ti,ci
tsîng-khí,前齒,25,chêng-khí,tsing5khi2,cheng5khi2,tsingkhi,chengkhi,tk,ck
thak-thik,剔斥,25,thak-thek,thak4thik4,thak4thek4,thakthik,thakthek,tt,tt
pak-phuê,剝皮,25,pak-phôe,pak4phue5,pak4phoe5,pakphue,pakphoe,pp,pp
pak-phê,剝皮,25,pak-phê,pak4phe5,pak4phe5,pakphe,pakphe,pp,pp
tsián-pòo,剪布,25,chián-pò͘,tsian2poo3,chian2poo3,tsianpoo,chianpoo,tp,cp
tsián-kiáu,剪筊,25,chián-kiáu,tsian2kiau2,chian2kiau2,tsiankiau,chiankiau,tk,ck
tsián-tshái,剪綵,25,chián-chhái,tsian2tshai2,chian2chhai2,tsiantshai,chianchhai,tt,cc
tsián-liú,剪綹,25,chián-liú,tsian2liu2,chian2liu2,tsianliu,chianliu,tl,cl
tsián-tsua̍h,剪蚻,25,chián-choa̍h,tsian2tsuah8,chian2choah8,tsiantsuah,chianchoah,tt,cc
tsián-thâng,剪蟲,25,chián-thâng,tsian2thang5,chian2thang5,tsianthang,chianthang,tt,ct
tsián-tshâi,剪裁,25,chián-chhâi,tsian2tshai5,chian2chhai5,tsiantshai,chianchhai,tt,cc
tsián-tsi̍p,剪輯,25,chián-chi̍p,tsian2tsip8,chian2chip8,tsiantsip,chianchip,tt,cc
hù-khan,副刊,25,hù-khan,hu3khan1,hu3khan1,hukhan,hukhan,hk,hk
hù-tshiú,副手,25,hù-chhiú,hu3tshiu2,hu3chhiu2,hutshiu,huchhiu,ht,hc
hù-pún,副本,25,hù-pún,hu3pun2,hu3pun2,hupun,hupun,hp,hp
hù-lí,副理,25,hù-lí,hu3li2,hu3li2,huli,huli,hl,hl
hù-tsóng,副總,25,hù-chóng,hu3tsong2,hu3chong2,hutsong,huchong,ht,hc
kuah-kè,割價,25,koah-kè,kuah4ke3,koah4ke3,kuahke,koahke,kk,kk
kuah-pau,割包,25,koah-pau,kuah4pau1,koah4pau1,kuahpau,koahpau,kp,kp
kuah-âu,割喉,25,koah-âu,kuah4au5,koah4au5,kuahau,koahau,ka,ka
kuah-tiàm,割店,25,koah-tiàm,kuah4tiam3,koah4tiam3,kuahtiam,koahtiam,kt,kt
kat-ín,割引,25,kat-ín,kat4in2,kat4in2,katin,katin,ki,ki
kuah-ín,割引,25,koah-ín,kuah4in2,koah4in2,kuahin,koahin,ki,ki
kuah-pē,割耙,25,koah-pē,kuah4pe7,koah4pe7,kuahpe,koahpe,kp,kp
kuah-bah,割肉,25,koah-bah,kuah4bah4,koah4bah4,kuahbah,koahbah,kb,kb
kuah-huè,割貨,25,koah-hòe,kuah4hue3,koah4hoe3,kuahhue,koahhoe,kh,kh
kuah-hè,割貨,25,koah-hè,kuah4he3,koah4he3,kuahhe,koahhe,kh,kh
kuah-kim,割金,25,koah-kim,kuah4kim1,koah4kim1,kuahkim,koahkim,kk,kk
kuah-hiunn,割香,25,koah-hiuⁿ,kuah4hiunn1,koah4hiunn1,kuahhiunn,koahhiunn,kh,kh
tshòng-hā,創下,25,chhòng-hā,tshong3ha7,chhong3ha7,tshongha,chhongha,th,ch
tshòng-tsok,創作,25,chhòng-chok,tshong3tsok4,chhong3chok4,tshongtsok,chhongchok,tt,cc
tshòng-khan,創刊,25,chhòng-khan,tshong3khan1,chhong3khan1,tshongkhan,chhongkhan,tk,ck
tshòng-sí,創始,25,chhòng-sí,tshong3si2,chhong3si2,tshongsi,chhongsi,ts,cs
tshòng-ì,創意,25,chhòng-ì,tshong3i3,chhong3i3,tshongi,chhongi,ti,ci
tshòng-sin,創新,25,chhòng-sin,tshong3sin1,chhong3sin1,tshongsin,chhongsin,ts,cs
tshòng-kíng,創景,25,chhòng-kéng,tshong3king2,chhong3keng2,tshongking,chhongkeng,tk,ck
tshòng-gia̍p,創業,25,chhòng-gia̍p,tshong3giap8,chhong3giap8,tshonggiap,chhonggiap,tg,cg
tshòng-li̍p,創立,25,chhòng-li̍p,tshong3lip8,chhong3lip8,tshonglip,chhonglip,tl,cl
tshòng-kí,創舉,25,chhòng-kí,tshong3ki2,chhong3ki2,tshongki,chhongki,tk,ck
tshòng-kú,創舉,25,chhòng-kú,tshong3ku2,chhong3ku2,tshongku,chhongku,tk,ck
tshòng-pān,創辦,25,chhòng-pān,tshong3pan7,chhong3pan7,tshongpan,chhongpan,tp,cp
thuánn tsháu,剷草,25,thóaⁿ chháu,thuann2tshau2,thoann2chhau2,thuanntshau,thoannchhau,tt,tc
lì-phuà,剺破,25,lì-phòa,li3phua3,li3phoa3,liphua,liphoa,lp,lp
le̍h tōo,剺肚,25,le̍h tō͘,leh8too7,leh8too7,lehtoo,lehtoo,lt,lt
le̍h-hue,剺花,25,le̍h-hoe,leh8hue1,leh8hoe1,lehhue,lehhoe,lh,lh
khau-á,剾仔,25,khau-á,khau1a2,khau1a2,khaua,khaua,ka,ka
khau-to,剾刀,25,khau-to,khau1to1,khau1to1,khauto,khauto,kt,kt
khau-siah,剾削,25,khau-siah,khau1siah4,khau1siah4,khausiah,khausiah,ks,ks
khau-sué,剾洗,25,khau-sóe,khau1sue2,khau1soe2,khausue,khausoe,ks,ks
khau-sé,剾洗,25,khau-sé,khau1se2,khau1se2,khause,khause,ks,ks
khau-sua,剾痧,25,khau-soa,khau1sua1,khau1soa1,khausua,khausoa,ks,ks
khau phuê,剾皮,25,khau phôe,khau1phue5,khau1phoe5,khauphue,khauphoe,kp,kp
khau phê,剾皮,25,khau phê,khau1phe5,khau1phe5,khauphe,khauphe,kp,kp
khau-hong,剾風,25,khau-hong,khau1hong1,khau1hong1,khauhong,khauhong,kh,kh
ue̍h-puah,劃撥,25,oe̍h-poah,ueh8puah4,oeh8poah4,uehpuah,oehpoah,up,op
kio̍k-thuân,劇團,25,kio̍k-thoân,kiok8thuan5,kiok8thoan5,kiokthuan,kiokthoan,kt,kt
ki̍k-thuân,劇團,25,ke̍k-thoân,kik8thuan5,kek8thoan5,kikthuan,kekthoan,kt,kt
kio̍k-tiûnn,劇場,25,kio̍k-tiûⁿ,kiok8tiunn5,kiok8tiunn5,kioktiunn,kioktiunn,kt,kt
kio̍k-tsîng,劇情,25,kio̍k-chêng,kiok8tsing5,kiok8cheng5,kioktsing,kiokcheng,kt,kc
ki̍k-tsîng,劇情,25,ke̍k-chêng,kik8tsing5,kek8cheng5,kiktsing,kekcheng,kt,kc
ki̍k-lia̍t,劇烈,25,ke̍k-lia̍t,kik8liat8,kek8liat8,kikliat,kekliat,kl,kl
kio̍k-īnn,劇院,25,kio̍k-īⁿ,kiok8inn7,kiok8inn7,kiokinn,kiokinn,ki,ki
ki̍k-īnn,劇院,25,ke̍k-īⁿ,kik8inn7,kek8inn7,kikinn,kekinn,ki,ki
lâu-tionn,劉張,25,lâu-tioⁿ,lau5tionn1,lau5tionn1,lautionn,lautionn,lt,lt
lâu-tiunn,劉張,25,lâu-tiuⁿ,lau5tiunn1,lau5tiunn1,lautiunn,lautiunn,lt,lt
lâu-huān,劉范,25,lâu-hoān,lau5huan7,lau5hoan7,lauhuan,lauhoan,lh,lh
lâu-khóo,劉許,25,lâu-khó͘,lau5khoo2,lau5khoo2,laukhoo,laukhoo,lk,lk
lâu-n̂g,劉黃,25,lâu-n̂g,lau5ng5,lau5ng5,laung,laung,ln,ln
lâu-uînn,劉黃,25,lâu-ûiⁿ,lau5uinn5,lau5uinn5,lauuinn,lauuinn,lu,lu
kiàm-tik,劍竹,25,kiàm-tek,kiam3tik4,kiam3tek4,kiamtik,kiamtek,kt,kt
kiàm-sún,劍筍,25,kiàm-sún,kiam3sun2,kiam3sun2,kiamsun,kiamsun,ks,ks
tsè-liōng,劑量,25,chè-liōng,tse3liong7,che3liong7,tseliong,cheliong,tl,cl
li̍k-ha̍k,力學,25,le̍k-ha̍k,lik8hak8,lek8hak8,likhak,lekhak,lh,lh
kong-lī,功利,25,kong-lī,kong1li7,kong1li7,kongli,kongli,kl,kl
kong-li̍k,功力,25,kong-le̍k,kong1lik8,kong1lek8,konglik,konglek,kl,kl
kong-lô,功勞,25,kong-lô,kong1lo5,kong1lo5,konglo,konglo,kl,kl
kang-hu,功夫,25,kang-hu,kang1hu1,kang1hu1,kanghu,kanghu,kh,kh
kong-tik,功德,25,kong-tek,kong1tik4,kong1tek4,kongtik,kongtek,kt,kt
kong-hāu,功效,25,kong-hāu,kong1hau7,kong1hau7,konghau,konghau,kh,kh
kong-lu̍t,功率,25,kong-lu̍t,kong1lut8,kong1lut8,konglut,konglut,kl,kl
kong-iōng,功用,25,kong-iōng,kong1iong7,kong1iong7,kongiong,kongiong,ki,ki
kong-sîn,功臣,25,kong-sîn,kong1sin5,kong1sin5,kongsin,kongsin,ks,ks
ka-siōng,加上,25,ka-siōng,ka1siong7,ka1siong7,kasiong,kasiong,ks,ks
ka-puē,加倍,25,ka-pōe,ka1pue7,ka1poe7,kapue,kapoe,kp,kp
ka-li̍p,加入,25,ka-li̍p,ka1lip8,ka1lip8,kalip,kalip,kl,kl
ka-hun,加分,25,ka-hun,ka1hun1,ka1hun1,kahun,kahun,kh,kh
ka-nn̂g,加圇,25,ka-nn̂g,ka1nng5,ka1nng5,kanng,kanng,kn,kn
ke-kang,加工,25,ke-kang,ke1kang1,ke1kang1,kekang,kekang,kk,kk
ka-kiông,加強,25,ka-kiông,ka1kiong5,ka1kiong5,kakiong,kakiong,kk,kk
ka-tann,加擔,25,ka-taⁿ,ka1tann1,ka1tann1,katann,katann,kt,kt
ka-huat,加法,25,ka-hoat,ka1huat4,ka1hoat4,kahuat,kahoat,kh,kh
ka-pan,加班,25,ka-pan,ka1pan1,ka1pan1,kapan,kapan,kp,kp
ka-bîng,加盟,25,ka-bêng,ka1bing5,ka1beng5,kabing,kabeng,kb,kb
ka-lo̍k,加祿,25,ka-lo̍k,ka1lok8,ka1lok8,kalok,kalok,kl,kl
