tl,hanzi,frequency,poj,tl_num,poj_num
ké-tsò,假做,25,ké-chò,ke2tso3,ke2cho3
ké-pâu,假包,25,ké-pâu,ke2pau5,ke2pau5
ké-phok,假博,25,ké-phok,ke2phok4,ke2phok4
ké-miâ,假名,25,ké-miâ,ke2mia5,ke2mia5
ká-tīng,假定,25,ká-tēng,ka2ting7,ka2teng7
ké-suann,假山,25,ké-soaⁿ,ke2suann1,ke2soann1
ké-iánn,假影,25,ké-iáⁿ,ke2iann2,ke2iann2
ké-sim,假心,25,ké-sim,ke2sim1,ke2sim1
ké-ì,假意,25,ké-ì,ke2i3,ke2i3
ké-gōng,假戇,25,ké-gōng,ke2gong7,ke2gong7
ké-tshiú,假手,25,ké-chhiú,ke2tshiu2,ke2chhiu2
ké-pān,假扮,25,ké-pān,ke2pan7,ke2pan7
ké-sàn,假散,25,ké-sàn,ke2san3,ke2san3
kà-ji̍t,假日,25,kà-ji̍t,ka3jit8,ka3jit8
kà-kî,假期,25,kà-kî,ka3ki5,ka3ki5
ká-kî,假期,25,ká-kî,ka2ki5,ka2ki5
ké-sí,假死,25,ké-sí,ke2si2,ke2si2
ké-mi̍h,假物,25,ké-mi̍h,ke2mih8,ke2mih8
ké-mé,假猛,25,ké-mé,ke2me2,ke2me2
ké-siáu,假痟,25,ké-siáu,ke2siau2,ke2siau2
ké-ê,假的,25,ké-ê,ke2e5,ke2e5
ké-phuê,假皮,25,ké-phôe,ke2phue5,ke2phoe5
ké-khùn,假睏,25,ké-khùn,ke2khun3,ke2khun3
ké-khang,假空,25,ké-khang,ke2khang1,ke2khang1
ké-tâng,假童,25,ké-tâng,ke2tang5,ke2tang5
ké-siann,假聲,25,ké-siaⁿ,ke2siann1,ke2siann1
ká-ki,假肢,25,ká-ki,ka2ki1,ka2ki1
ké-king,假肩,25,ké-keng,ke2king1,ke2keng1
ké-kha,假腳,25,ké-kha,ke2kha1,ke2kha1
ká-ná,假若,25,ká-ná,ka2na2,ka2na2
ká-nā,假若,25,ká-nā,ka2na7,ka2na7
ké-khiân,假虔,25,ké-khiân,ke2khian5,ke2khian5
ké-pâu,假袍,25,ké-pâu,ke2pau5,ke2pau5
ká-tsong,假裝,25,ká-chong,ka2tsong1,ka2chong1
ká-siat,假設,25,ká-siat,ka2siat4,ka2siat4
ké-tsìng,假證,25,ké-chèng,ke2tsing3,ke2cheng3
ké-siōng,假象,25,ké-siōng,ke2siong7,ke2siong7
ké-huè,假貨,25,ké-hòe,ke2hue3,ke2hoe3
ké-tsō,假造,25,ké-chō,ke2tso7,ke2cho7
kah-ná,假那,25,kah-ná,kah4na2,kah4na2
ká-ná,假那,25,ká-ná,ka2na2,ka2na2
ké-tsuì,假醉,25,ké-chùi,ke2tsui3,ke2chui3
ká-sik,假釋,25,ká-sek,ka2sik4,ka2sek4
ké-tsînn,假錢,25,ké-chîⁿ,ke2tsinn5,ke2chinn5
ké-khí,假齒,25,ké-khí,ke2khi2,ke2khi2
ké-gâu,假,25,ké-gâu,ke2gau5,ke2gau5
uí-jîn,偉人,25,úi-jîn,ui2jin5,ui2jin5
uí-tāi,偉大,25,úi-tāi,ui2tai7,ui2tai7
uí-tsik,偉績,25,úi-chek,ui2tsik4,ui2chek4
juā-kú,偌久,25,jōa-kú,jua7ku2,joa7ku2
luā-kú,偌久,25,lōa-kú,lua7ku2,loa7ku2
guā-á,偌仔,25,gōa-á,gua7a2,goa7a2
juā-á,偌仔,25,jōa-á,jua7a2,joa7a2
luā-á,偌仔,25,lōa-á,lua7a2,loa7a2
juā-tsē,偌儕,25,jōa-chē,jua7tse7,joa7che7
juā-nī,偌呢,25,jōa-nī,jua7ni7,joa7ni7
juā-tuā,偌大,25,jōa-tōa,jua7tua7,joa7toa7
luā-tuā,偌大,25,lōa-tōa,lua7tua7,loa7toa7
juā-hó,偌好,25,jōa-hó,jua7ho2,joa7ho2
luā-hó,偌好,25,lōa-hó,lua7ho2,loa7ho2
juā-kuâinn,偌懸,25,jōa-koâiⁿ,jua7kuainn5,joa7koainn5
luā-kuâinn,偌懸,25,lōa-koâiⁿ,lua7kuainn5,loa7koainn5
juā-tsē,偌濟,25,jōa-chē,jua7tse7,joa7che7
luā-tsē,偌濟,25,lōa-chē,lua7tse7,loa7che7
juā-tāng,偌重,25,jōa-tāng,jua7tang7,joa7tang7
luā-tāng,偌重,25,lōa-tāng,lua7tang7,loa7tang7
ue-uá,偎倚,25,oe-óa,ue1ua2,oe1oa2
ue-sueh,偎揳,25,oe-soeh,ue1sueh4,oe1soeh4
phenn-lâng,偏人,25,pheⁿ-lâng,phenn1lang5,phenn1lang5
phian-kē,偏低,25,phian-kē,phian1ke7,phian1ke7
phian-phian,偏偏,25,phian-phian,phian1phian1,phian1phian1
phian-phiah,偏僻,25,phian-phiah,phian1phiah4,phian1phiah4
phian-pak,偏北,25,phian-pak,phian1pak4,phian1pak4
phian-miâ,偏名,25,phian-miâ,phian1mia5,phian1mia5
phian-hiòng,偏向,25,phian-hiòng,phian1hiong3,phian1hiong3
phian-tsip,偏執,25,phian-chip,phian1tsip4,phian1chip4
phian-hó,偏好,25,phian-hó,phian1ho2,phian1ho2
phian-tsha,偏差,25,phian-chha,phian1tsha1,phian1chha1
phian-kióng,偏強,25,phian-kióng,phian1kiong2,phian1kiong2
phian-sim,偏心,25,phian-sim,phian1sim1,phian1sim1
phian-ài,偏愛,25,phian-ài,phian1ai3,phian1ai3
phian-pâng,偏房,25,phian-pâng,phian1pang5,phian1pang5
phian-tiān,偏殿,25,phian-tiān,phian1tian7,phian1tian7
phian-sán,偏產,25,phian-sán,phian1san2,phian1san2
phian-thiāu,偏祧,25,phian-thiāu,phian1thiau7,phian1thiau7
phian-su,偏私,25,phian-su,phian1su1,phian1su1
phian-khiàu,偏竅,25,phian-khiàu,phian1khiau3,phian1khiau3
phian-hō,偏號,25,phian-hō,phian1ho7,phian1ho7
phian-thán,偏袒,25,phian-thán,phian1than2,phian1than2
phian-kiàn,偏見,25,phian-kiàn,phian1kian3,phian1kian3
phian-sī,偏視,25,phian-sī,phian1si7,phian1si7
phian-hōo,偏護,25,phian-hō͘,phian1hoo7,phian1hoo7
phian-lōo,偏路,25,phian-lō͘,phian1loo7,phian1loo7
phian-tôo,偏途,25,phian-tô͘,phian1too5,phian1too5
phian-uán,偏遠,25,phian-oán,phian1uan2,phian1oan2
phenn-hîng,偏還,25,pheⁿ-hêng,phenn1hing5,phenn1heng5
phian-pinn,偏邊,25,phian-piⁿ,phian1pinn1,phian1pinn1
phian-tiōng,偏重,25,phian-tiōng,phian1tiong7,phian1tiong7
phian-mn̂g,偏門,25,phian-mn̂g,phian1mng5,phian1mng5
phian-lī,偏離,25,phian-lī,phian1li7,phian1li7
phenn-thâu,偏頭,25,pheⁿ-thâu,phenn1thau5,phenn1thau5
phian-si̍t,偏食,25,phian-si̍t,phian1sit8,phian1sit8
ak-tsak,偓促,25,ak-chak,ak4tsak4,ak4chak4
tsò-kiūnn,做kiūnn,25,chò-kiūⁿ,tso3kiunn7,cho3kiunn7
tsoh-tsú,做主,25,choh-chú,tsoh4tsu2,choh4chu2
tsò-tsú,做主,25,chò-chú,tso3tsu2,cho3chu2
tsò-liáu,做了,25,chò-liáu,tso3liau2,cho3liau2
tsoh-sū,做事,25,choh-sū,tsoh4su7,choh4su7
tsò-lâng,做人,25,chò-lâng,tso3lang5,cho3lang5
tsò-sian,做仙,25,chò-sian,tso3sian1,cho3sian1
tsò-tāi,做代,25,chò-tāi,tso3tai7,cho3tai7
tsò-kiānn,做件,25,chò-kiāⁿ,tso3kiann7,cho3kiann7
tsò-i,做伊,25,chò-i,tso3i1,cho3i1
tsò-hué,做伙,25,chò-hóe,tso3hue2,cho3hoe2
tsò-phuānn,做伴,25,chò-phōaⁿ,tso3phuann7,cho3phoann7
tsò-piān,做便,25,chò-piān,tso3pian7,cho3pian7
tsò-ké,做假,25,chò-ké,tso3ke2,cho3ke2
tsoh-kè,做價,25,choh-kè,tsoh4ke3,choh4ke3
tsò-ping,做兵,25,chò-peng,tso3ping1,cho3peng1
tsò-tshut,做出,25,chò-chhut,tso3tshut4,cho3chhut4
tsò-kàu,做到,25,chò-kàu,tso3kau3,cho3kau3
tsò-kang,做功,25,chò-kang,tso3kang1,cho3kang1
tsò-ûn,做勻,25,chò-ûn,tso3un5,cho3un5
tsoh-hn̂g,做園,25,choh-hn̂g,tsoh4hng5,choh4hng5
tsò-thôo,做土,25,chò-thô͘,tso3thoo5,cho3thoo5
tsò-tui,做堆,25,chò-tui,tso3tui1,cho3tui1
tsò-bāng,做夢,25,chò-bāng,tso3bang7,cho3bang7
tsò-hué,做夥,25,chò-hóe,tso3hue2,cho3hoe2
tsò-hé,做夥,25,chò-hé,tso3he2,cho3he2
tsò-thò,做套,25,chò-thò,tso3tho3,cho3tho3
tsoh-hó,做好,25,choh-hó,tsoh4ho2,choh4ho2
tsò-hó,做好,25,chò-hó,tso3ho2,cho3ho2
tsò-piáu,做婊,25,chò-piáu,tso3piau2,cho3piau2
tsò-khang,做孔,25,chò-khang,tso3khang1,cho3khang1
tsò-uân,做完,25,chò-oân,tso3uan5,cho3oan5
tsò-kheh,做客,25,chò-kheh,tso3kheh4,cho3kheh4
tsò-ke,做家,25,chò-ke,tso3ke1,cho3ke1
tsò-tuì,做對,25,chò-tùi,tso3tui3,cho3tui3
tsò-kio̍k,做局,25,chò-kio̍k,tso3kiok8,cho3kiok8
tsoh-kang,做工,25,choh-kang,tsoh4kang1,choh4kang1
tsò-kang,做工,25,chò-kang,tso3kang1,cho3kang1
tsò-kì,做忌,25,chò-kì,tso3ki3,cho3ki3
tsoh-sik,做息,25,choh-sek,tsoh4sik4,choh4sek4
tsò-tsîng,做情,25,chò-chêng,tso3tsing5,cho3cheng5
tsò-hì,做戲,25,chò-hì,tso3hi3,cho3hi3
tsò-tshiú,做手,25,chò-chhiú,tso3tshiu2,cho3chhiu2
tsò-pàng,做放,25,chò-pàng,tso3pang3,cho3pang3
tsò-uānn,做旱,25,chò-ōaⁿ,tso3uann7,cho3oann7
tsò-thè,做替,25,chò-thè,tso3the3,cho3the3
tsò-huē,做會,25,chò-hōe,tso3hue7,cho3hoe7
tsò-ba̍k,做木,25,chò-ba̍k,tso3bak8,cho3bak8
tsoh-tong,做東,25,choh-tong,tsoh4tong1,choh4tong1
tsò-tong,做東,25,chò-tong,tso3tong1,cho3tong1
tsoh-àn,做案,25,choh-àn,tsoh4an3,choh4an3
tsò-àn,做案,25,chò-àn,tso3an3,cho3an3
tsò-phái,做歹,25,chò-phái,tso3phai2,cho3phai2
tsò-pháinn,做歹,25,chò-pháiⁿ,tso3phainn2,cho3phainn2
tsò-tsuí,做水,25,chò-chúi,tso3tsui2,cho3chui2
tsò-huat,做法,25,chò-hoat,tso3huat4,cho3hoat4
tsò-íng,做涌,25,chò-éng,tso3ing2,cho3eng2
tsoh-bu̍t,做物,25,choh-bu̍t,tsoh4but8,choh4but8
tsò-ông,做王,25,chò-ông,tso3ong5,cho3ong5
tsoh-tshân,做田,25,choh-chhân,tsoh4tshan5,choh4chhan5
tsò-tshân,做田,25,chò-chhân,tso3tshan5,cho3chhan5
tsò-lī,做痢,25,chò-lī,tso3li7,cho3li7
tsò-sîn,做神,25,chò-sîn,tso3sin5,cho3sin5
tsò-sió,做秀,25,chò-sió,tso3sio2,cho3sio2
tsò-khe,做科,25,chò-khe,tso3khe1,cho3khe1
tsoh-sit,做穡,25,choh-sit,tsoh4sit4,choh4sit4
tsò-sit,做穡,25,chò-sit,tso3sit4,cho3sit4
tsò-khang,做空,25,chò-khang,tso3khang1,cho3khang1
tsò-khiò,做竅,25,chò-khiò,tso3khio3,cho3khio3
tsoh-tap,做答,25,choh-tap,tsoh4tap4,choh4tap4
tsò-tseh,做節,25,chò-cheh,tso3tseh4,cho3cheh4
tsò-siann,做聲,25,chò-siaⁿ,tso3siann1,cho3siann1
tsò-bah,做肉,25,chò-bah,tso3bah4,cho3bah4
tsò-tánn,做膽,25,chò-táⁿ,tso3tann2,cho3tann2
tsò-sik,做色,25,chò-sek,tso3sik4,cho3sek4
tsò-tê,做茶,25,chò-tê,tso3te5,cho3te5
tsò-tsng,做莊,25,chò-chng,tso3tsng1,cho3chng1
tsò-tio̍h,做著,25,chò-tio̍h,tso3tioh8,cho3tioh8
tsò-gē,做藝,25,chò-gē,tso3ge7,cho3ge7
tsò-hō,做號,25,chò-hō,tso3ho7,cho3ho7
tsò-khōng,做誆,25,chò-khōng,tso3khong7,cho3khong7
tsò-kōng,做誆,25,chò-kōng,tso3kong7,cho3kong7
tsoh-tsìng,做證,25,choh-chèng,tsoh4tsing3,choh4cheng3
tsò-tsìng,做證,25,chò-chèng,tso3tsing3,cho3cheng3
tsò-kuì,做貴,25,chò-kùi,tso3kui3,cho3kui3
tsò-khí,做起,25,chò-khí,tso3khi2,cho3khi2
tsò-tsiò,做醮,25,chò-chiò,tso3tsio3,cho3chio3
tsò-tsūn,做陣,25,chò-chūn,tso3tsun7,cho3chun7
tsò-tīn,做陣,25,chò-tīn,tso3tin7,cho3tin7
tsò-thâu,做頭,25,chò-thâu,tso3thau5,cho3thau5
tsò-kuí,做鬼,25,chò-kúi,tso3kui2,cho3kui2
thîng-tī,停tī,25,thêng-tī,thing5ti7,theng5ti7
thîng-tshuán,停喘,25,thêng-chhoán,thing5tshuan2,theng5chhoan2
thîng-tshuì,停嘴,25,thêng-chhùi,thing5tshui3,theng5chhui3
thîng-o̍h,停學,25,thêng-o̍h,thing5oh8,theng5oh8
thîng-si,停屍,25,thêng-si,thing5si1,theng5si1
thîng-kang,停工,25,thêng-kang,thing5kang1,theng5kang1
thîng-tsiàn,停戰,25,thêng-chiàn,thing5tsian3,theng5chian3
thîng-tshiú,停手,25,thêng-chhiú,thing5tshiu2,theng5chhiu2
thîng-pán,停板,25,thêng-pán,thing5pan2,theng5pan2
thîng-gia̍p,停業,25,thêng-gia̍p,thing5giap8,theng5giap8
thîng-ki,停機,25,thêng-ki,thing5ki1,theng5ki1
thîng-hioh,停歇,25,thêng-hioh,thing5hioh4,theng5hioh4
thîng-tsí,停止,25,thêng-chí,thing5tsi2,theng5chi2
thîng-pōo,停步,25,thêng-pō͘,thing5poo7,theng5poo7
thîng-khuì,停氣,25,thêng-khùi,thing5khui3,theng5khui3
thîng-tsuí,停水,25,thêng-chúi,thing5tsui2,theng5chui2
thîng-hué,停火,25,thêng-hóe,thing5hue2,theng5hoe2
thîng-sán,停產,25,thêng-sán,thing5san2,theng5san2
thîng-puânn,停盤,25,thêng-pôaⁿ,thing5puann5,theng5poann5
thîng-khùn,停睏,25,thêng-khùn,thing5khun3,theng5khun3
thîng-tiànn,停碇,25,thêng-tiàⁿ,thing5tiann3,theng5tiann3
thîng-tiānn,停碇,25,thêng-tiāⁿ,thing5tiann7,theng5tiann7
thîng-king,停經,25,thêng-keng,thing5king1,theng5keng1
thîng-tsit,停職,25,thêng-chit,thing5tsit4,theng5chit4
thîng-kha,停腳,25,thêng-kha,thing5kha1,theng5kha1
thîng-uē,停話,25,thêng-ōe,thing5ue7,theng5oe7
thîng-khò,停課,25,thêng-khò,thing5kho3,theng5kho3
thîng-tshia,停車,25,thêng-chhia,thing5tshia1,theng5chhia1
thîng-pān,停辦,25,thêng-pān,thing5pan7,theng5pan7
thîng-tiān,停電,25,thêng-tiān,thing5tian7,theng5tian7
thîng-lîng,停靈,25,thêng-lêng,thing5ling5,theng5leng5
thîng-khò,停靠,25,thêng-khò,thing5kho3,theng5kho3
thîng-tùn,停頓,25,thêng-tùn,thing5tun3,theng5tun3
kiān-tiu,健丟,25,kiān-tiu,kian7tiu1,kian7tiu1
kiān-kuai,健乖,25,kiān-koai,kian7kuai1,kian7koai1
kiān-jî,健兒,25,kiān-jî,kian7ji5,kian7ji5
kiān-tsuân,健全,25,kiān-choân,kian7tsuan5,kian7choan5
kiān-tsāi,健在,25,kiān-chāi,kian7tsai7,kian7chai7
kiān-tsiòng,健將,25,kiān-chiòng,kian7tsiong3,kian7chiong3
kiān-khong,健康,25,kiān-khong,kian7khong1,kian7khong1
kiān-bông,健忘,25,kiān-bông,kian7bong5,kian7bong5
kiānn-tsâng,健欉,25,kiāⁿ-châng,kiann7tsang5,kiann7chang5
kiān-bí,健美,25,kiān-bí,kian7bi2,kian7bi2
kiān-hîng,健行,25,kiān-hêng,kian7hing5,kian7heng5
kiān-tâm,健談,25,kiān-tâm,kian7tam5,kian7tam5
kiān-sin,健身,25,kiān-sin,kian7sin1,kian7sin1
kiānn-sin,健身,25,kiāⁿ-sin,kiann7sin1,kiann7sin1
tshik-peh,側柏,25,chhek-peh,tshik4peh4,chhek4peh4
tshik-mn̂g,側門,25,chhek-mn̂g,tshik4mng5,chhek4mng5
tsing-tshat,偵察,25,cheng-chhat,tsing1tshat4,cheng1chhat4
tsing-thàm,偵探,25,cheng-thàm,tsing1tham3,cheng1tham3
tsing-tsa,偵查,25,cheng-cha,tsing1tsa1,cheng1cha1
tsing-tshik,偵測,25,cheng-chhek,tsing1tshik4,cheng1chhek4
tsing-phuà,偵破,25,cheng-phòa,tsing1phua3,cheng1phoa3
tsing-phò,偵破,25,cheng-phò,tsing1pho3,cheng1pho3
tsing-sìn,偵訊,25,cheng-sìn,tsing1sin3,cheng1sin3
tsing-pān,偵辦,25,cheng-pān,tsing1pan7,cheng1pan7
tsing-hông,偵防,25,cheng-hông,tsing1hong5,cheng1hong5
ngóo-siōng,偶像,25,ngó͘-siōng,ngoo2siong7,ngoo2siong7
ngóo-sòo,偶數,25,ngó͘-sò͘,ngoo2soo3,ngoo2soo3
ngóo-jiân,偶然,25,ngó͘-jiân,ngoo2jian5,ngoo2jian5
ngóo-huat,偶發,25,ngó͘-hoat,ngoo2huat4,ngoo2hoat4
thau-bih,偷bih,25,thau-bih,thau1bih4,thau1bih4
thau-khioh,偷khioh,25,thau-khioh,thau1khioh4,thau1khioh4
thau-khǹg,偷khǹg,25,thau-khǹg,thau1khng3,thau1khng3
thau-the̍h,偷the̍h,25,thau-the̍h,thau1theh8,thau1theh8
thau-ho̍k,偷伏,25,thau-ho̍k,thau1hok8,thau1hok8
thau-kânn,偷含,25,thau-kâⁿ,thau1kann5,thau1kann5
thau-pò,偷報,25,thau-pò,thau1po3,thau1po3
thau-ni,偷拈,25,thau-ni,thau1ni1,thau1ni1
thau-uè,偷挩,25,thau-òe,thau1ue3,thau1oe3
thau-the̍h,偷提,25,thau-the̍h,thau1theh8,thau1theh8
thau-iap,偷揜,25,thau-iap,thau1iap4,thau1iap4
thau-tōo,偷渡,25,thau-tō͘,thau1too7,thau1too7
thau-khuànn,偷看,25,thau-khòaⁿ,thau1khuann3,thau1khoann3
thau-bi,偷瞇,25,thau-bi,thau1bi1,thau1bi1
thau-lió,偷瞭,25,thau-lió,thau1lio2,thau1lio2
thau-siam,偷瞻,25,thau-siam,thau1siam1,thau1siam1
thau-tsiam,偷瞻,25,thau-chiam,thau1tsiam1,thau1chiam1
thau-thiann,偷聽,25,thau-thiaⁿ,thau1thiann1,thau1thiann1
thau-tshàng,偷藏,25,thau-chhàng,thau1tshang3,thau1chhang3
thau-si̍p,偷襲,25,thau-si̍p,thau1sip8,thau1sip8
thau-bē,偷賣,25,thau-bē,thau1be7,thau1be7
thau-tsáu,偷走,25,thau-cháu,thau1tsau2,thau1chau2
thau-tāng,偷重,25,thau-tāng,thau1tang7,thau1tang7
thau-îng,偷閒,25,thau-êng,thau1ing5,thau1eng5
thau-tiān,偷電,25,thau-tiān,thau1tian7,thau1tian7
thau-niá,偷領,25,thau-niá,thau1nia2,thau1nia2
thau-tsia̍h,偷食,25,thau-chia̍h,thau1tsiah8,thau1chiah8
guī-pè,偽幣,25,gūi-pè,gui7pe3,gui7pe3
guī-io̍h,偽藥,25,gūi-io̍h,gui7ioh8,gui7ioh8
guī-tsong,偽裝,25,gūi-chong,gui7tsong1,gui7chong1
guī-tsìng,偽證,25,gūi-chèng,gui7tsing3,gui7cheng3
guī-tsō,偽造,25,gūi-chō,gui7tso7,gui7cho7
ka-lé,傀儡,25,ka-lé,ka1le2,ka1le2
pn̄g-siûnn,傍瘍,25,pn̄g-siûⁿ,png7siunn5,png7siunn5
pn̄g-ìm,傍蔭,25,pn̄g-ìm,png7im3,png7im3
pn̄g-sue,傍衰,25,pn̄g-soe,png7sue1,png7soe1
kia̍t-tsok,傑作,25,kia̍t-chok,kiat8tsok4,kiat8chok4
kiat-khik,傑克,25,kiat-khek,kiat4khik4,kiat4khek4
kia̍t-tshut,傑出,25,kia̍t-chhut,kiat8tshut4,kiat8chhut4
kia̍t-hî,傑魚,25,kia̍t-hî,kiat8hi5,kiat8hi5
sông-sông,傖傖,25,sông-sông,song5song5,song5song5
sông-tâng,傖筒,25,sông-tâng,song5tang5,song5tang5
suànn-ping,傘兵,25,sòaⁿ-peng,suann3ping1,soann3peng1
pī-tshú,備取,25,pī-chhú,pi7tshu2,pi7chhu2
pī-siū,備受,25,pī-siū,pi7siu7,pi7siu7
pī-tsiàn,備戰,25,pī-chiàn,pi7tsian3,pi7chian3
pī-iú,備有,25,pī-iú,pi7iu2,pi7iu2
pī-tsa,備查,25,pī-cha,pi7tsa1,pi7cha1
pī-tshâ,備查,25,pī-chhâ,pi7tsha5,pi7chha5
pī-àn,備案,25,pī-àn,pi7an3,pi7an3
pī-iōng,備用,25,pī-iōng,pi7iong7,pi7iong7
pī-thai,備胎,25,pī-thai,pi7thai1,pi7thai1
pī-pān,備辦,25,pī-pān,pi7pan7,pi7pan7
ka-kū,傢俱,25,ka-kū,ka1ku7,ka1ku7
ke-si,傢司,25,ke-si,ke1si1,ke1si1
tshui-tshiok,催促,25,chhui-chhiok,tshui1tshiok4,chhui1chhiok4
tshui-huà,催化,25,chhui-hòa,tshui1hua3,chhui1hoa3
tshui-tshian,催千,25,chhui-chhian,tshui1tshian1,chhui1chhian1
tshui-kò,催告,25,chhui-kò,tshui1ko3,chhui1ko3
tshui-sí,催死,25,chhui-sí,tshui1si2,chhui1si2
tshui-iû,催油,25,chhui-iû,tshui1iu5,chhui1iu5
tshui-bîn,催眠,25,chhui-bîn,tshui1bin5,chhui1bin5
tshui-tsūn,催陣,25,chhui-chūn,tshui1tsun7,chhui1chun7
ngōo-bān,傲慢,25,ngō͘-bān,ngoo7ban7,ngoo7ban7
ngōo-sī,傲視,25,ngō͘-sī,ngoo7si7,ngoo7si7
thuân-hōo,傳hōo,25,thoân-hō͘,thuan5hoo7,thoan5hoo7
thuân-sè,傳世,25,thoân-sè,thuan5se3,thoan5se3
thuân-tāi,傳代,25,thoân-tāi,thuan5tai7,thoan5tai7
thuân-līng,傳令,25,thoân-lēng,thuan5ling7,thoan5leng7
thuân-lâi,傳來,25,thoân-lâi,thuan5lai5,thoan5lai5
thuân-sìn,傳信,25,thoân-sìn,thuan5sin3,thoan5sin3
thuân-tshut,傳出,25,thoân-chhut,thuan5tshut4,thoan5chhut4
thuân-kàu,傳到,25,thoân-kàu,thuan5kau3,thoan5kau3
thuân-tōng,傳動,25,thoân-tōng,thuan5tong7,thoan5tong7
thuân-tiàu,傳召,25,thoân-tiàu,thuan5tiau3,thoan5tiau3
thuân-miâ,傳名,25,thoân-miâ,thuan5mia5,thoan5mia5
thuân-tuann,傳單,25,thoân-toaⁿ,thuan5tuann1,thoan5toann1
thuân-sû,傳嗣,25,thoân-sû,thuan5su5,thoan5su5
thuân-huê,傳回,25,thoân-hôe,thuan5hue5,thoan5hoe5
thuân-kî,傳奇,25,thoân-kî,thuan5ki5,thoan5ki5
thuân-ka,傳家,25,thoân-ka,thuan5ka1,thoan5ka1
thuân-tsîng,傳情,25,thoân-chêng,thuan5tsing5,thoan5cheng5
thuân-sîng,傳承,25,thoân-sêng,thuan5sing5,thoan5seng5
thuân-siū,傳授,25,thoân-siū,thuan5siu7,thoan5siu7
thuân-tsiap,傳接,25,thoân-chiap,thuan5tsiap4,thoan5chiap4
thuân-iông,傳揚,25,thoân-iông,thuan5iong5,thoan5iong5
thuân-pòo,傳播,25,thoân-pò͘,thuan5poo3,thoan5poo3
thuân-kàu,傳教,25,thoân-kàu,thuan5kau3,thoan5kau3
thuân-jiám,傳染,25,thoân-jiám,thuan5jiam2,thoan5jiam2
thuân-liám,傳染,25,thoân-liám,thuan5liam2,thoan5liam2
thuân-jia̍t,傳熱,25,thoân-jia̍t,thuan5jiat8,thoan5jiat8
thuân-tsin,傳真,25,thoân-chin,thuan5tsin1,thoan5chin1
thuân-phiò,傳票,25,thoân-phiò,thuan5phio3,thoan5phio3
thn̂g-tsíng,傳種,25,thn̂g-chéng,thng5tsing2,thng5cheng2
thuân-tsíng,傳種,25,thoân-chéng,thuan5tsing2,thoan5cheng2
thuân-thóng,傳統,25,thoân-thóng,thuan5thong2,thoan5thong2
thuân-si̍p,傳習,25,thoân-si̍p,thuan5sip8,thoan5sip8
thuân-bûn,傳聞,25,thoân-bûn,thuan5bun5,thoan5bun5
thuân-giân,傳言,25,thoân-giân,thuan5gian5,thoan5gian5
thuân-sìn,傳訊,25,thoân-sìn,thuan5sin3,thoan5sin3
tuān-kì,傳記,25,toān-kì,tuan7ki3,toan7ki3
thuân-suat,傳說,25,thoân-soat,thuan5suat4,thoan5soat4
thuân-su,傳輸,25,thoân-su,thuan5su1,thoan5su1
thuân-su̍t,傳述,25,thoân-su̍t,thuan5sut8,thoan5sut8
thuân-sàng,傳送,25,thoân-sàng,thuan5sang3,thoan5sang3
thuân-piàn,傳遍,25,thoân-piàn,thuan5pian3,thoan5pian3
thuân-tō,傳道,25,thoân-tō,thuan5to7,thoan5to7
thuân-ta̍t,傳達,25,thoân-ta̍t,thuan5tat8,thoan5tat8
thuân-tē,傳遞,25,thoân-tē,thuan5te7,thoan5te7
thuân-lô,傳鑼,25,thoân-lô,thuan5lo5,thoan5lo5
thuân-khui,傳開,25,thoân-khui,thuan5khui1,thoan5khui1
thuân-ua̍t,傳閱,25,thoân-oa̍t,thuan5uat8,thoan5oat8
tsè-tsú,債主,25,chè-chú,tse3tsu2,che3chu2
tsè-kǹg,債券,25,chè-kǹg,tse3kng3,che3kng3
tsè-bū,債務,25,chè-bū,tse3bu7,che3bu7
tsè-kuân,債權,25,chè-koân,tse3kuan5,che3koan5
siunn-tsē,傷tsē,25,siuⁿ-chē,siunn1tse7,siunn1che7
siong-bông,傷亡,25,siong-bông,siong1bong5,siong1bong5
siong-sì,傷勢,25,siong-sì,siong1si3,siong1si3
siong-tshuì,傷嘴,25,siong-chhùi,siong1tshui3,siong1chhui3
siong-hāi,傷害,25,siong-hāi,siong1hai7,siong1hai7
siong-hân,傷寒,25,siong-hân,siong1han5,siong1han5
siunn-tshím,傷寢,25,siuⁿ-chhím,siunn1tshim2,siunn1chhim2
siunn-tsió,傷少,25,siuⁿ-chió,siunn1tsio2,siunn1chio2
siong-sim,傷心,25,siong-sim,siong1sim1,siong1sim1
siong-huān,傷患,25,siong-hoān,siong1huan7,siong1hoan7
siong-tsîng,傷情,25,siong-chêng,siong1tsing5,siong1cheng5
siong-kám,傷感,25,siong-kám,siong1kam2,siong1kam2
siunn-bān,傷慢,25,siuⁿ-bān,siunn1ban7,siunn1ban7
siunn-kuâinn,傷懸,25,siuⁿ-koâiⁿ,siunn1kuainn5,siunn1koainn5
siunn-tsá,傷早,25,siuⁿ-chá,siunn1tsa2,siunn1cha2
siong-sú,傷暑,25,siong-sú,siong1su2,siong1su2
siong-pún,傷本,25,siong-pún,siong1pun2,siong1pun2
siong-tshân,傷殘,25,siong-chhân,siong1tshan5,siong1chhan5
siunn-sńg,傷爽,25,siuⁿ-sńg,siunn1sng2,siunn1sng2
siong-sán,傷產,25,siong-sán,siong1san2,siong1san2
