tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
io̍h-tû,藥櫥,25,io̍h-tû,ioh8tu5,ioh8tu5,iohtu,iohtu
io̍h-tsuí,藥水,25,io̍h-chúi,ioh8tsui2,ioh8chui2,iohtsui,iohchui
io̍h-sué,藥洗,25,io̍h-sóe,ioh8sue2,ioh8soe2,iohsue,iohsoe
io̍h-sé,藥洗,25,io̍h-sé,ioh8se2,ioh8se2,iohse,iohse
io̍h-phìnn,藥片,25,io̍h-phìⁿ,ioh8phinn3,ioh8phinn3,iohphinn,iohphinn
io̍h-bu̍t,藥物,25,io̍h-bu̍t,ioh8but8,ioh8but8,iohbut,iohbut
io̍h-hún,藥粉,25,io̍h-hún,ioh8hun2,ioh8hun2,iohhun,iohhun
io̍h-phoh,藥粕,25,io̍h-phoh,ioh8phoh4,ioh8phoh4,iohphoh,iohphoh
io̍h-ko,藥膏,25,io̍h-ko,ioh8ko1,ioh8ko1,iohko,iohko
io̍h-tê,藥茶,25,io̍h-tê,ioh8te5,ioh8te5,iohte,iohte
io̍h-tsháu,藥草,25,io̍h-chháu,ioh8tshau2,ioh8chhau2,iohtshau,iohchhau
io̍h-tsiú,藥酒,25,io̍h-chiú,ioh8tsiu2,ioh8chiu2,iohtsiu,iohchiu
io̍h-thâu,藥頭,25,io̍h-thâu,ioh8thau5,ioh8thau5,iohthau,iohthau
io̍h-piánn,藥餅,25,io̍h-piáⁿ,ioh8piann2,ioh8piann2,iohpiann,iohpiann
lôo-sún,蘆筍,25,lô͘-sún,loo5sun2,loo5sun2,loosun,loosun
lôo-tîn,蘆藤,25,lô͘-tîn,loo5tin5,loo5tin5,lootin,lootin
lôo-sué,蘆黍,25,lô͘-sóe,loo5sue2,loo5soe2,loosue,loosoe
lôo-sé,蘆黍,25,lô͘-sé,loo5se2,loo5se2,loose,loose
soo-tân,蘇陳,25,so͘-tân,soo1tan5,soo1tan5,sootan,sootan
phîng-kó,蘋果,25,phêng-kó,phing5ko2,pheng5ko2,phingko,phengko
phông-kó,蘋果,25,phông-kó,phong5ko2,phong5ko2,phongko,phongko
phông-kór,蘋果,25,phông-kór,phong5kor2,phong5kor2,phongkor,phongkor
môo-koo,蘑菇,25,mô͘-ko͘,moo5koo1,moo5koo1,mookoo,mookoo
lân-hue,蘭花,25,lân-hoe,lan5hue1,lan5hoe1,lanhue,lanhoe
hóo-kháu,虎口,25,hó͘-kháu,hoo2khau2,hoo2khau2,hookhau,hookhau
hóo-phuê,虎皮,25,hó͘-phôe,hoo2phue5,hoo2phoe5,hoophue,hoophoe
hóo-phê,虎皮,25,hó͘-phê,hoo2phe5,hoo2phe5,hoophe,hoophe
hóo-tshiu,虎鬚,25,hó͘-chhiu,hoo2tshiu1,hoo2chhiu1,hootshiu,hoochhiu
gi̍k-thāi,虐待,25,ge̍k-thāi,gik8thai7,gek8thai7,gikthai,gekthai
tshú-hūn,處份,25,chhú-hūn,tshu2hun7,chhu2hun7,tshuhun,chhuhun
tshú-kíng,處境,25,chhú-kéng,tshu2king2,chhu2keng2,tshuking,chhukeng
tshú-lí,處女,25,chhú-lí,tshu2li2,chhu2li2,tshuli,chhuli
tshú-lú,處女,25,chhú-lú,tshu2lu2,chhu2lu2,tshulu,chhulu
tshú-hng,處方,25,chhú-hng,tshu2hng1,chhu2hng1,tshuhng,chhuhng
tshù-sú,處暑,25,chhù-sú,tshu3su2,chhu3su2,tshusu,chhusu
tshú-tì,處置,25,chhú-tì,tshu2ti3,chhu2ti3,tshuti,chhuti
tshú-hua̍t,處罰,25,chhú-hoa̍t,tshu2huat8,chhu2hoat8,tshuhuat,chhuhoat
tshù-tiúnn,處長,25,chhù-tiúⁿ,tshu3tiunn2,chhu3tiunn2,tshutiunn,chhutiunn
hi-jio̍k,虛弱,25,hi-jio̍k,hi1jiok8,hi1jiok8,hijiok,hijiok
hi-lio̍k,虛弱,25,hi-lio̍k,hi1liok8,hi1liok8,hiliok,hiliok
hi-gí,虛擬,25,hi-gí,hi1gi2,hi1gi2,higi,higi
hi-kòo,虛構,25,hi-kò͘,hi1koo3,hi1koo3,hikoo,hikoo
hi-hué,虛火,25,hi-hóe,hi1hue2,hi1hoe2,hihue,hihoe
hi-hé,虛火,25,hi-hé,hi1he2,hi1he2,hihe,hihe
hi-lám,虛荏,25,hi-lám,hi1lam2,hi1lam2,hilam,hilam
hō-līng,號令,25,hō-lēng,ho7ling7,ho7leng7,holing,holeng
hō-tiàu,號召,25,hō-tiàu,ho7tiau3,ho7tiau3,hotiau,hotiau
hō-guā,號外,25,hō-gōa,ho7gua7,ho7goa7,hogua,hogoa
hō-thâu,號頭,25,hō-thâu,ho7thau5,ho7thau5,hothau,hothau
khui-sim,虧心,25,khui-sim,khui1sim1,khui1sim1,khuisim,khuisim
khui-sún,虧損,25,khui-sún,khui1sun2,khui1sun2,khuisun,khuisun
khui-sńg,虧損,25,khui-sńg,khui1sng2,khui1sng2,khuisng,khuisng
khui-khiàm,虧欠,25,khui-khiàm,khui1khiam3,khui1khiam3,khuikhiam,khuikhiam
khui-khong,虧空,25,khui-khong,khui1khong1,khui1khong1,khuikhong,khuikhong
khiû-khiām,虯儉,25,khiû-khiām,khiu5khiam7,khiu5khiam7,khiukhiam,khiukhiam
khiû-khiǎm,虯儉,25,khiû-khiǎm,khiu5khiam6,khiu5khiam6,khiukhiam,khiukhiam
khiû-mn̂g,虯毛,25,khiû-mn̂g,khiu5mng5,khiu5mng5,khiumng,khiumng
khiû-moo,虯毛,25,khiû-mo͘,khiu5moo1,khiu5moo1,khiumoo,khiumoo
khiû-môo,虯毛,25,khiû-mô͘,khiu5moo5,khiu5moo5,khiumoo,khiumoo
khiû-khiû,虯虯,25,khiû-khiû,khiu5khiu5,khiu5khiu5,khiukhiu,khiukhiu
sat-ba̍k,虱目,25,sat-ba̍k,sat4bak8,sat4bak8,satbak,satbak
ka-tsáu,虼蚤,25,ka-cháu,ka1tsau2,ka1chau2,katsau,kachau
ka-tsua̍h,虼蚻,25,ka-choa̍h,ka1tsuah8,ka1choah8,katsuah,kachoah
ka-tsuā,虼蚻,25,ka-chōa,ka1tsua7,ka1choa7,katsua,kachoa
ôr-á,蚵仔,25,ôr-á,or5a2,or5a2,ora,ora
ô-te,蚵炱,25,ô-te,o5te1,o5te1,ote,ote
tsiù-thâng,蛀蟲,25,chiù-thâng,tsiu3thang5,chiu3thang5,tsiuthang,chiuthang
tsiù-phīnn,蛀鼻,25,chiù-phīⁿ,tsiu3phinn7,chiu3phinn7,tsiuphinn,chiuphinn
tsiù-khí,蛀齒,25,chiù-khí,tsiu3khi2,chiu3khi2,tsiukhi,chiukhi
tsuâ-kue,蛇瓜,25,chôa-koe,tsua5kue1,choa5koe1,tsuakue,choakoe
kau-liông,蛟龍,25,kau-liông,kau1liong5,kau1liong5,kauliong,kauliong
kiat-le,蛣蛚,25,kiat-le,kiat4le1,kiat4le1,kiatle,kiatle
kap-á,蛤仔,25,kap-á,kap4a2,kap4a2,kapa,kapa
ia̍h-á,蛾仔,25,ia̍h-á,iah8a2,iah8a2,iaha,iaha
phang-siū,蜂岫,25,phang-siū,phang1siu7,phang1siu7,phangsiu,phangsiu
phang-bi̍t,蜂蜜,25,phang-bi̍t,phang1bit8,phang1bit8,phangbit,phangbit
phang-hê,蜂蝦,25,phang-hê,phang1he5,phang1he5,phanghe,phanghe
môo-khî,蜈蜞,25,mô͘-khî,moo5khi5,moo5khi5,mookhi,mookhi
ngôo-khî,蜈蜞,25,ngô͘-khî,ngoo5khi5,ngoo5khi5,ngookhi,ngookhi
lâi-á,蜊仔,25,lâi-á,lai5a2,lai5a2,laia,laia
bi̍t-gua̍t,蜜月,25,bi̍t-goa̍t,bit8guat8,bit8goat8,bitguat,bitgoat
bi̍t-tsian,蜜餞,25,bi̍t-chian,bit8tsian1,bit8chian1,bittsian,bitchian
bīn-thâng,蝒蟲,25,bīn-thâng,bin7thang5,bin7thang5,binthang,binthang
būn-thâng,蝒蟲,25,būn-thâng,bun7thang5,bun7thang5,bunthang,bunthang
bǔn-thâng,蝒蟲,25,bǔn-thâng,bun6thang5,bun6thang5,bunthang,bunthang
gūn-thâng,蝒蟲,25,gūn-thâng,gun7thang5,gun7thang5,gunthang,gunthang
sit-ji̍t,蝕日,25,sit-ji̍t,sit4jit8,sit4jit8,sitjit,sitjit
sit-li̍t,蝕日,25,sit-li̍t,sit4lit8,sit4lit8,sitlit,sitlit
sit-ge̍h,蝕月,25,sit-ge̍h,sit4geh8,sit4geh8,sitgeh,sitgeh
sit-ge̍rh,蝕月,25,sit-ge̍rh,sit4gerh8,sit4gerh8,sitgerh,sitgerh
sit-gue̍h,蝕月,25,sit-goe̍h,sit4gueh8,sit4goeh8,sitgueh,sitgoeh
sit-guē,蝕月,25,sit-gōe,sit4gue7,sit4goe7,sitgue,sitgoe
sit-gēr,蝕月,25,sit-gēr,sit4ger7,sit4ger7,sitger,sitger
si̍h-pún,蝕本,25,si̍h-pún,sih8pun2,sih8pun2,sihpun,sihpun
si̍h-pńg,蝕本,25,si̍h-pńg,sih8png2,sih8png2,sihpng,sihpng
sī-pún,蝕本,25,sī-pún,si7pun2,si7pun2,sipun,sipun
si̍h-tāng,蝕重,25,si̍h-tāng,sih8tang7,sih8tang7,sihtang,sihtang
pián-hok,蝙蝠,25,pián-hok,pian2hok4,pian2hok4,pianhok,pianhok
hê-lîn,蝦仁,25,hê-lîn,he5lin5,he5lin5,helin,helin
hê-kńg,蝦卷,25,hê-kńg,he5kng2,he5kng2,hekng,hekng
hê-kâu,蝦猴,25,hê-kâu,he5kau5,he5kau5,hekau,hekau
hê-kô,蝦笱,25,hê-kô,he5ko5,he5ko5,heko,heko
hê-kián,蝦繭,25,hê-kián,he5kian2,he5kian2,hekian,hekian
hê-kuê,蝦膎,25,hê-kôe,he5kue5,he5koe5,hekue,hekoe
hê-kê,蝦膎,25,hê-kê,he5ke5,he5ke5,heke,heke
hê-koo,蝦蛄,25,hê-ko͘,he5koo1,he5koo1,hekoo,hekoo
sat-bó,蝨母,25,sat-bó,sat4bo2,sat4bo2,satbo,satbo
sat-bór,蝨母,25,sat-bór,sat4bor2,sat4bor2,satbor,satbor
sat-bú,蝨母,25,sat-bú,sat4bu2,sat4bu2,satbu,satbu
sat-pìn,蝨篦,25,sat-pìn,sat4pin3,sat4pin3,satpin,satpin
iā-á,蝶仔,25,iā-á,ia7a2,ia7a2,iaa,iaa
ia̍h-pô,蝶婆,25,ia̍h-pô,iah8po5,iah8po5,iahpo,iahpo
tia̍p-sik,蝶式,25,tia̍p-sek,tiap8sik4,tiap8sek4,tiapsik,tiapsek
lâm-tsuâ,蝻蛇,25,lâm-chôa,lam5tsua5,lam5choa5,lamtsua,lamchoa
iông-kuàn,融券,25,iông-koàn,iong5kuan3,iong5koan3,iongkuan,iongkoan
iông-tsu,融資,25,iông-chu,iong5tsu1,iong5chu1,iongtsu,iongchu
îng-bōo,螢幕,25,êng-bō͘,ing5boo7,eng5boo7,ingboo,engboo
tông-bông,螳螂,25,tông-bông,tong5bong5,tong5bong5,tongbong,tongbong
lê-iâng,螺陽,25,lê-iâng,le5iang5,le5iang5,leiang,leiang
tsionn-tsû,螿蜍,25,chioⁿ-chû,tsionn1tsu5,chionn1chu5,tsionntsu,chionnchu
tsiunn-tsî,螿蜍,25,chiuⁿ-chî,tsiunn1tsi5,chiunn1chi5,tsiunntsi,chiunnchi
tsiunn-tsîr,螿蜍,25,chiuⁿ-chîr,tsiunn1tsir5,chiunn1chir5,tsiunntsir,chiunnchir
tsiunn-tsû,螿蜍,25,chiuⁿ-chû,tsiunn1tsu5,chiunn1chu5,tsiunntsu,chiunnchu
sik-sut,蟋蟀,25,sek-sut,sik4sut4,sek4sut4,siksut,seksut
sik-suì,蟋蟀,25,sek-sùi,sik4sui3,sek4sui3,siksui,seksui
tik-sut,蟋蟀,25,tek-sut,tik4sut4,tek4sut4,tiksut,teksut
lâ-giâ,蟧蜈,25,lâ-giâ,la5gia5,la5gia5,lagia,lagia
siân-ni,蟬蠳,25,siân-ni,sian5ni1,sian5ni1,sianni,sianni
sin-lâng,蟮螂,25,sin-lâng,sin1lang5,sin1lang5,sinlang,sinlang
siān-lâng,蟮螂,25,siān-lâng,sian7lang5,sian7lang5,sianlang,sianlang
sīn-lâng,蟮螂,25,sīn-lâng,sin7lang5,sin7lang5,sinlang,sinlang
giô-á,蟯仔,25,giô-á,gio5a2,gio5a2,gioa,gioa
giô-pe,蟯桮,25,giô-pe,gio5pe1,gio5pe1,giope,giope
giô-pue,蟯桮,25,giô-poe,gio5pue1,gio5poe1,giopue,giopoe
giôr-pue,蟯桮,25,giôr-poe,gior5pue1,gior5poe1,giorpue,giorpoe
thâng-á,蟲仔,25,thâng-á,thang5a2,thang5a2,thanga,thanga
thâng-thuā,蟲豸,25,thâng-thōa,thang5thua7,thang5thoa7,thangthua,thangthoa
tsîm-kóng,蟳管,25,chîm-kóng,tsim5kong2,chim5kong2,tsimkong,chimkong
tsîm-ko,蟳膏,25,chîm-ko,tsim5ko1,chim5ko1,tsimko,chimko
siâm-sîr,蟾蜍,25,siâm-sîr,siam5sir5,siam5sir5,siamsir,siamsir
giat-á,蠍仔,25,giat-á,giat4a2,giat4a2,giata,giata
báng-á,蠓仔,25,báng-á,bang2a2,bang2a2,banga,banga
báng-tiùnn,蠓帳,25,báng-tiùⁿ,bang2tiunn3,bang2tiunn3,bangtiunn,bangtiunn
báng-tà,蠓罩,25,báng-tà,bang2ta3,bang2ta3,bangta,bangta
báng-tàu,蠓罩,25,báng-tàu,bang2tau3,bang2tau3,bangtau,bangtau
báng-thâng,蠓蟲,25,báng-thâng,bang2thang5,bang2thang5,bangthang,bangthang
la̍h-tiâu,蠟條,25,la̍h-tiâu,lah8tiau5,lah8tiau5,lahtiau,lahtiau
la̍h-pit,蠟筆,25,la̍h-pit,lah8pit4,lah8pit4,lahpit,lahpit
la̍h-tsuá,蠟紙,25,la̍h-chóa,lah8tsua2,lah8choa2,lahtsua,lahchoa
thâm-á,蠶仔,25,thâm-á,tham5a2,tham5a2,thama,thama
tshân-tāu,蠶豆,25,chhân-tāu,tshan5tau7,chhan5tau7,tshantau,chhantau
bân-phuê,蠻皮,25,bân-phôe,ban5phue5,ban5phoe5,banphue,banphoe
bân-phê,蠻皮,25,bân-phê,ban5phe5,ban5phe5,banphe,banphe
bân-bân,蠻蠻,25,bân-bân,ban5ban5,ban5ban5,banban,banban
hueh-tàng,血凍,25,hoeh-tàng,hueh4tang3,hoeh4tang3,huehtang,hoehtang
huih-tàng,血凍,25,huih-tàng,huih4tang3,huih4tang3,huihtang,huihtang
hueh-ap,血壓,25,hoeh-ap,hueh4ap4,hoeh4ap4,huehap,hoehap
huih-ap,血壓,25,huih-ap,huih4ap4,huih4ap4,huihap,huihap
hiat-hūn,血暈,25,hiat-hūn,hiat4hun7,hiat4hun7,hiathun,hiathun
hueh-khì,血氣,25,hoeh-khì,hueh4khi3,hoeh4khi3,huehkhi,hoehkhi
huih-khì,血氣,25,huih-khì,huih4khi3,huih4khi3,huihkhi,huihkhi
hueh-tsuí,血水,25,hoeh-chúi,hueh4tsui2,hoeh4chui2,huehtsui,hoehchui
huih-tsuí,血水,25,huih-chúi,huih4tsui2,huih4chui2,huihtsui,huihchui
hueh-i̍k,血液,25,hoeh-e̍k,hueh4ik8,hoeh4ek8,huehik,hoehek
huih-i̍k,血液,25,huih-e̍k,huih4ik8,huih4ek8,huihik,huihek
hueh-tshing,血清,25,hoeh-chheng,hueh4tshing1,hoeh4chheng1,huehtshing,hoehchheng
huih-tshing,血清,25,huih-chheng,huih4tshing1,huih4chheng1,huihtshing,huihchheng
hueh-tái,血滓,25,hoeh-tái,hueh4tai2,hoeh4tai2,huehtai,hoehtai
huih-tái,血滓,25,huih-tái,huih4tai2,huih4tai2,huihtai,huihtai
hueh-kiû,血球,25,hoeh-kiû,hueh4kiu5,hoeh4kiu5,huehkiu,hoehkiu
huih-kiû,血球,25,huih-kiû,huih4kiu5,huih4kiu5,huihkiu,huihkiu
hueh-gâm,血癌,25,hoeh-gâm,hueh4gam5,hoeh4gam5,huehgam,hoehgam
huih-gâm,血癌,25,huih-gâm,huih4gam5,huih4gam5,huihgam,huihgam
hueh-kin,血筋,25,hoeh-kin,hueh4kin1,hoeh4kin1,huehkin,hoehkin
huih-kun,血筋,25,huih-kun,huih4kun1,huih4kun1,huihkun,huihkun
hueh-kńg,血管,25,hoeh-kńg,hueh4kng2,hoeh4kng2,huehkng,hoehkng
huih-kńg,血管,25,huih-kńg,huih4kng2,huih4kng2,huihkng,huihkng
hiat-thóng,血統,25,hiat-thóng,hiat4thong2,hiat4thong2,hiatthong,hiatthong
hueh-si,血絲,25,hoeh-si,hueh4si1,hoeh4si1,huehsi,hoehsi
huih-si,血絲,25,huih-si,huih4si1,huih4si1,huihsi,huihsi
hueh-me̍h,血脈,25,hoeh-me̍h,hueh4meh8,hoeh4meh8,huehmeh,hoehmeh
huih-me̍h,血脈,25,huih-me̍h,huih4meh8,huih4meh8,huihmeh,huihmeh
hueh-sik,血色,25,hoeh-sek,hueh4sik4,hoeh4sek4,huehsik,hoehsek
huih-sik,血色,25,huih-sek,huih4sik4,huih4sek4,huihsik,huihsek
hueh-ham,血蚶,25,hoeh-ham,hueh4ham1,hoeh4ham1,huehham,hoehham
huih-ham,血蚶,25,huih-ham,huih4ham1,huih4ham1,huihham,huihham
hiat-tshin,血親,25,hiat-chhin,hiat4tshin1,hiat4chhin1,hiattshin,hiatchhin
hueh-kak,血角,25,hoeh-kak,hueh4kak4,hoeh4kak4,huehkak,hoehkak
huih-kak,血角,25,huih-kak,huih4kak4,huih4kak4,huihkak,huihkak
hueh-jiah,血跡,25,hoeh-jiah,hueh4jiah4,hoeh4jiah4,huehjiah,hoehjiah
huih-liah,血跡,25,huih-liah,huih4liah4,huih4liah4,huihliah,huihliah
hiat-lōo,血路,25,hiat-lō͘,hiat4loo7,hiat4loo7,hiatloo,hiatloo
hîng-sú,行使,25,hêng-sú,hing5su2,heng5su2,hingsu,hengsu
hâng-lia̍t,行列,25,hâng-lia̍t,hang5liat8,hang5liat8,hangliat,hangliat
hâng-guân,行員,25,hâng-goân,hang5guan5,hang5goan5,hangguan,hanggoan
hâng-uân,行員,25,hâng-oân,hang5uan5,hang5oan5,hanguan,hangoan
kiânn-suann,行山,25,kiâⁿ-soaⁿ,kiann5suann1,kiann5soann1,kiannsuann,kiannsoann
hâng-khòo,行庫,25,hâng-khò͘,hang5khoo3,hang5khoo3,hangkhoo,hangkhoo
hâng-tsîng,行情,25,hâng-chêng,hang5tsing5,hang5cheng5,hangtsing,hangcheng
hîng-bûn,行文,25,hêng-bûn,hing5bun5,heng5bun5,hingbun,hengbun
hîng-tshinn,行星,25,hêng-chhiⁿ,hing5tshinn1,heng5chhinn1,hingtshinn,hengchhinn
kiânn-tshun,行春,25,kiâⁿ-chhun,kiann5tshun1,kiann5chhun1,kianntshun,kiannchhun
hâng-gia̍p,行業,25,hâng-gia̍p,hang5giap8,hang5giap8,hanggiap,hanggiap
kiânn-khì,行氣,25,kiâⁿ-khì,kiann5khi3,kiann5khi3,kiannkhi,kiannkhi
hîng-uî,行為,25,hêng-ûi,hing5ui5,heng5ui5,hingui,hengui
kiânn-lé,行禮,25,kiâⁿ-lé,kiann5le2,kiann5le2,kiannle,kiannle
hîng-thîng,行程,25,hêng-thêng,hing5thing5,heng5theng5,hingthing,hengtheng
hîng-tîng,行程,25,hêng-têng,hing5ting5,heng5teng5,hingting,hengteng
kiânn-king,行經,25,kiâⁿ-keng,kiann5king1,kiann5keng1,kiannking,kiannkeng
hâng-hō,行號,25,hâng-hō,hang5ho7,hang5ho7,hangho,hangho
hîng-tsong,行蹤,25,hêng-chong,hing5tsong1,heng5chong1,hingtsong,hengchong
hîng-tshia,行車,25,hêng-chhia,hing5tshia1,heng5chhia1,hingtshia,hengchhia
hîng-kun,行軍,25,hêng-kun,hing5kun1,heng5kun1,hingkun,hengkun
kiânn-ūn,行運,25,kiâⁿ-ūn,kiann5un7,kiann5un7,kiannun,kiannun
hâng-kau,行郊,25,hâng-kau,hang5kau1,hang5kau1,hangkau,hangkau
hîng-i,行醫,25,hêng-i,hing5i1,heng5i1,hingi,hengi
hîng-siau,行銷,25,hêng-siau,hing5siau1,heng5siau1,hingsiau,hengsiau
ián-sing,衍生,25,ián-seng,ian2sing1,ian2seng1,iansing,ianseng
su̍t-á,術仔,25,su̍t-á,sut8a2,sut8a2,suta,suta
ke-bú,街舞,25,ke-bú,ke1bu2,ke1bu2,kebu,kebu
ke-thâu,街頭,25,ke-thâu,ke1thau5,ke1thau5,kethau,kethau
kue-thâu,街頭,25,koe-thâu,kue1thau5,koe1thau5,kuethau,koethau
uē-ping,衛兵,25,ōe-peng,ue7ping1,oe7peng1,ueping,oepeng
uī-ping,衛兵,25,ūi-peng,ui7ping1,ui7peng1,uiping,uipeng
uē-kàu,衛教,25,ōe-kàu,ue7kau3,oe7kau3,uekau,oekau
uī-kàu,衛教,25,ūi-kàu,ui7kau3,ui7kau3,uikau,uikau
uē-tshenn,衛星,25,ōe-chheⁿ,ue7tshenn1,oe7chhenn1,uetshenn,oechhenn
uē-tshinn,衛星,25,ōe-chhiⁿ,ue7tshinn1,oe7chhinn1,uetshinn,oechhinn
uī-tshenn,衛星,25,ūi-chheⁿ,ui7tshenn1,ui7chhenn1,uitshenn,uichhenn
uī-tshinn,衛星,25,ūi-chhiⁿ,ui7tshinn1,ui7chhinn1,uitshinn,uichhinn
uē-i̍k,衛浴,25,ōe-e̍k,ue7ik8,oe7ek8,ueik,oeek
uī-i̍k,衛浴,25,ūi-e̍k,ui7ik8,ui7ek8,uiik,uiek
tshóng-pōng,衝碰,25,chhóng-pōng,tshong2pong7,chhong2pong7,tshongpong,chhongpong
piáu-tsé,表姊,25,piáu-ché,piau2tse2,piau2che2,piautse,piauche
piáu-tsí,表姊,25,piáu-chí,piau2tsi2,piau2chi2,piautsi,piauchi
piáu-tsân,表層,25,piáu-chân,piau2tsan5,piau2chan5,piautsan,piauchan
piáu-tsiong,表彰,25,piáu-chiong,piau2tsiong1,piau2chiong1,piautsiong,piauchiong
piáu-thài,表態,25,piáu-thài,piau2thai3,piau2thai3,piauthai,piauthai
piáu-iông,表揚,25,piáu-iông,piau2iong5,piau2iong5,piauiong,piauiong
pió-keh,表格,25,pió-keh,pio2keh4,pio2keh4,piokeh,piokeh
piáu-kuat,表決,25,piáu-koat,piau2kuat4,piau2koat4,piaukuat,piaukoat
piáu-pi̍k,表白,25,piáu-pe̍k,piau2pik8,piau2pek8,piaupik,piaupek
piáu-tshin,表親,25,piáu-chhin,piau2tshin1,piau2chhin1,piautshin,piauchhin
sann-tû,衫櫥,25,saⁿ-tû,sann1tu5,sann1tu5,sanntu,sanntu
sue-bái,衰䆀,25,soe-bái,sue1bai2,soe1bai2,suebai,soebai
sue-bué,衰尾,25,soe-bóe,sue1bue2,soe1boe2,suebue,soeboe
sue-bé,衰尾,25,soe-bé,sue1be2,soe1be2,suebe,soebe
sue-lio̍k,衰弱,25,soe-lio̍k,sue1liok8,soe1liok8,sueliok,soeliok
sue-bî,衰微,25,soe-bî,sue1bi5,soe1bi5,suebi,soebi
sue-pāi,衰敗,25,soe-pāi,sue1pai7,soe1pai7,suepai,soepai
sue-ōng,衰旺,25,soe-ōng,sue1ong7,soe1ong7,sueong,soeong
sue-siâu,衰潲,25,soe-siâu,sue1siau5,soe1siau5,suesiau,soesiau
sue-thè,衰退,25,soe-thè,sue1the3,soe1the3,suethe,soethe
sue-ūn,衰運,25,soe-ūn,sue1un7,soe1un7,sueun,soeun
sue-tuê,衰頹,25,soe-tôe,sue1tue5,soe1toe5,suetue,soetoe
buē-bái,袂䆀,25,bōe-bái,bue7bai2,boe7bai2,buebai,boebai
bē-bái,袂䆀,25,bē-bái,be7bai2,be7bai2,bebai,bebai
buē sái,袂使,25,bōe sái,bue7sai2,boe7sai2,buesai,boesai
buē-saih,袂使,25,bōe-saih,bue7saih4,boe7saih4,buesaih,boesaih
buě-sái,袂使,25,bǒe-sái,bue6sai2,boe6sai2,buesai,boesai
bē-saih,袂使,25,bē-saih,be7saih4,be7saih4,besaih,besaih
buē ha̍h,袂合,25,bōe ha̍h,bue7hah8,boe7hah8,buehah,boehah
bē ha̍h,袂合,25,bē ha̍h,be7hah8,be7hah8,behah,behah
buē-hiáng,袂曉,25,bōe-hiáng,bue7hiang2,boe7hiang2,buehiang,boehiang
buě-hiáu,袂曉,25,bǒe-hiáu,bue6hiau2,boe6hiau2,buehiau,boehiau
bē-hiáng,袂曉,25,bē-hiáng,be7hiang2,be7hiang2,behiang,behiang
buē pháinn,袂歹,25,bōe pháiⁿ,bue7phainn2,boe7phainn2,buephainn,boephainn
bē pháinn,袂歹,25,bē pháiⁿ,be7phainn2,be7phainn2,bephainn,bephainn
buē-tàng,袂當,25,bōe-tàng,bue7tang3,boe7tang3,buetang,boetang
buě-tàng,袂當,25,bǒe-tàng,bue6tang3,boe6tang3,buetang,boetang
bē-tàng,袂當,25,bē-tàng,be7tang3,be7tang3,betang,betang
buē-ti̍t,袂直,25,bōe-ti̍t,bue7tit8,boe7tit8,buetit,boetit
bē-ti̍t,袂直,25,bē-ti̍t,be7tit8,be7tit8,betit,betit
tēr-á,袋仔,25,tēr-á,ter7a2,ter7a2,tera,tera
phua̍h-kin,袚巾,25,phoa̍h-kin,phuah8kin1,phoah8kin1,phuahkin,phoahkin
phua̍h-kun,袚巾,25,phoa̍h-kun,phuah8kun1,phoah8kun1,phuahkun,phoahkun
phua̍h-liān,袚鍊,25,phoa̍h-liān,phuah8lian7,phoah8lian7,phuahlian,phoahlian
kún-song,袞桑,25,kún-song,kun2song1,kun2song1,kunsong,kunsong
phēr-iāng,被偝,25,phēr-iāng,pher7iang7,pher7iang7,pheriang,pheriang
pī-kò,被告,25,pī-kò,pi7ko3,pi7ko3,piko,piko
phuē-tuann,被單,25,phōe-toaⁿ,phue7tuann1,phoe7toann1,phuetuann,phoetoann
phē-tuann,被單,25,phē-toaⁿ,phe7tuann1,phe7toann1,phetuann,phetoann
phuē-long,被囊,25,phōe-long,phue7long1,phoe7long1,phuelong,phoelong
phuē-lông,被囊,25,phōe-lông,phue7long5,phoe7long5,phuelong,phoelong
phē-long,被囊,25,phē-long,phe7long1,phe7long1,phelong,phelong
phē-lông,被囊,25,phē-lông,phe7long5,phe7long5,phelong,phelong
pī-hāi,被害,25,pī-hāi,pi7hai7,pi7hai7,pihai,pihai
pī-pik,被迫,25,pī-pek,pi7pik4,pi7pek4,pipik,pipek
tshâi-to,裁刀,25,chhâi-to,tshai5to1,chhai5to1,tshaito,chhaito
tshâi-phuànn,裁判,25,chhâi-phòaⁿ,tshai5phuann3,chhai5phoann3,tshaiphuann,chhaiphoann
tshâi-guân,裁員,25,chhâi-goân,tshai5guan5,chhai5goan5,tshaiguan,chhaigoan
tshâi-uân,裁員,25,chhâi-oân,tshai5uan5,chhai5oan5,tshaiuan,chhaioan
tshâi-tīng,裁定,25,chhâi-tēng,tshai5ting7,chhai5teng7,tshaiting,chhaiteng
tshâi-kuat,裁決,25,chhâi-koat,tshai5kuat4,chhai5koat4,tshaikuat,chhaikoat
tshâi-sī,裁示,25,chhâi-sī,tshai5si7,chhai5si7,tshaisi,chhaisi
li̍h-hûn,裂痕,25,li̍h-hûn,lih8hun5,lih8hun5,lihhun,lihhun
kiap-hiû,裌裘,25,kiap-hiû,kiap4hiu5,kiap4hiu5,kiaphiu,kiaphiu
póo-sióng,補償,25,pó͘-sióng,poo2siong2,poo2siong2,poosiong,poosiong
