tl,hanzi,frequency,poj,tl_num,poj_num
phīnn-tī,鼻痔,25,phīⁿ-tī,phinn7ti7,phinn7ti7
phīnn-khiàu,鼻竅,25,phīⁿ-khiàu,phinn7khiau3,phinn7khiau3
phīnn-ko,鼻膏,25,phīⁿ-ko,phinn7ko,phinn7ko
phī-sô,鼻趖,25,phī-sô,phi7so5,phi7so5
phīnn-sô,鼻趖,25,phīⁿ-sô,phinn7so5,phinn7so5
phīnn-kut,鼻骨,25,phīⁿ-kut,phinn7kut,phinn7kut
tsê-kok,齊國,25,chê-kok,tse5kok,che5kok
tsê-hong,齊風,25,chê-hong,tse5hong,che5hong
khí-king,齒弓,25,khí-keng,khi2king,khi2keng
khí-puânn,齒盤,25,khí-pôaⁿ,khi2puann5,khi2poann5
khí-tsio̍h,齒石,25,khí-chio̍h,khi2tsioh8,khi2chioh8
khí-kóng,齒管,25,khí-kóng,khi2kong2,khi2kong2
khí-sùann,齒線,25,khí-sòaⁿ,khi2suann3,khi2soann3
giàng-gê,齴牙,25,giàng-gê,giang3ge5,giang3ge5
ak-tsak,齷齪,25,ak-chak,aktsak,akchak
liông-kiā,龍崎,25,liông-kiā,liong5kia7,liong5kia7
lîng-nâ,龍巖,25,lêng-nâ,ling5na5,leng5na5
liông-bûn,龍文,25,liông-bûn,liong5bun5,liong5bun5
liông-tsuân,龍泉,25,liông-choân,liong5tsuan5,liong5choan5
liông-hái,龍海,25,liông-hái,liong5hai2,liong5hai2
liông-iû,龍游,25,liông-iû,liong5iu5,liong5iu5
liông-uan,龍灣,25,liông-oan,liong5uan,liong5oan
liông-phuân,龍磐,25,liông-phoân,liong5phuan5,liong5phoan5
liông-be̍h,龍脈,25,liông-be̍h,liong5beh8,liong5beh8
liông-kut,龍骨,25,liông-kut,liong5kut,liong5kut
lîng-kut,龍骨,25,lêng-kut,ling5kut,leng5kut
ku-á,龜仔,25,ku-á,kua2,kua2
ku-piah,龜壁,25,ku-piah,kupiah,kupiah
ku-kuài,龜怪,25,ku-koài,kukuai3,kukoai3
ku-kun,龜根,25,ku-kun,kukun,kukun
ku-sîn,龜神,25,ku-sîn,kusin5,kusin5
ku-kué,龜粿,25,ku-kóe,kukue2,kukoe2
ku-ké,龜粿,25,ku-ké,kuke2,kuke2
ku-kér,龜粿,25,ku-kér,kuker2,kuker2
ku-tsuâ,龜蛇,25,ku-chôa,kutsua5,kuchoa5
ku-sîn,龜蠅,25,ku-sîn,kusin5,kusin5
ku-kòo,龜顧,25,ku-kò͘,kukoo3,kukoo3
hân-kiû,球,25,hân-kiû,han5kiu5,han5kiu5
tīng-phànn,𠕇冇,25,tēng-phàⁿ,ting7phann3,teng7phann3
tīng-kó,𠕇果,25,tēng-kó,ting7ko2,teng7ko2
tīng-khak,𠕇殼,25,tēng-khak,ting7khak,teng7khak
tīng-tauh,𠕇篤,25,tēng-tauh,ting7tauh,teng7tauh
tēng-thé,𠕇體,25,tēng-thé,teng7the2,teng7the2
liô-hue,𠞭花,25,liô-hoe,lio5hue,lio5hoe
gâu-lâng,𠢕人,25,gâu-lâng,gau5lang5,gau5lang5
gâu-tsá,𠢕早,25,gâu-chá,gau5tsa2,gau5cha2
gâu-po,𠢕褒,25,gâu-po,gau5po,gau5po
gâu-khai,𠢕開,25,gâu-khai,gau5khai,gau5khai
kán-á,𡢃仔,25,kán-á,kan2a2,kan2a2
kán-pi,𡢃婢,25,kán-pi,kan2pi,kan2pi
kán-pī,𡢃婢,25,kán-pī,kan2pi7,kan2pi7
lān-pha,𡳞脬,25,lān-pha,lan7pha,lan7pha
lān-muā,𡳞蔓,25,lān-mōa,lan7mua7,lan7moa7
lān-tsiáu,𡳞鳥,25,lān-chiáu,lan7tsiau2,lan7chiau2
mooh-piah,𢯾壁,25,mo͘h-piah,moohpiah,moohpiah
mooh-mooh,𢯾𢯾,25,mo͘h-mo͘h,moohmooh,moohmooh
tshuā-pháinn,𤆬歹,25,chhōa-pháiⁿ,tshua7phainn2,chhoa7phainn2
tshuā-pan,𤆬班,25,chhōa-pan,tshua7pan,chhoa7pan
tshuā-lōo,𤆬路,25,chhōa-lō͘,tshua7loo7,chhoa7loo7
tshuā-thâu,𤆬頭,25,chhōa-thâu,tshua7thau5,chhoa7thau5
kheh-tuī,𤲍兌,25,kheh-tūi,khehtui7,khehtui7
khueh-tuī,𤲍兌,25,khoeh-tūi,khuehtui7,khoehtui7
kheh-tse̍h,𤲍截,25,kheh-che̍h,khehtseh8,khehcheh8
khueh-tsue̍h,𤲍截,25,khoeh-choe̍h,khuehtsueh8,khoehchoeh8
siān-neh,𤺪呢,25,siān-neh,sian7neh,sian7neh
phín-á,𥰔仔,25,phín-á,phin2a2,phin2a2
thit-thô,𨑨迌,25,thit-thô,thittho5,thittho5
tshit-thô,𨑨迌,25,chhit-thô,tshittho5,chhittho5
kauh-kuānn,𩛩汗,25,kauh-kōaⁿ,kauhkuann7,kauhkoann7
kauh-bông,𩛩雺,25,kauh-bông,kauhbong5,kauhbong5
tshio-ko,𪁎膏,25,chhio-ko,tshioko,chhioko
tshio-tiô,𪁎趒,25,chhio-tiô,tshiotio5,chhiotio5
tshio-tîo,𪁎趒,25,chhio-tiô,tshiotio5,chhiotio5
thun-un,𪎶縕,25,thun-un,thunun,thunun
huê-nn̄g,𫝻卵,25,hôe-nn̄g,hue5nng7,hoe5nng7
peh-kiā,𬦰崎,25,peh-kiā,pehkia7,pehkia7
ha̍p-pa̍k-khì,Ha̍p-pa̍k-khì,16,ha̍p-pa̍k-khì,hap8pak8khi3,hap8pak8khi3
hu̍t-lóo-it,Hu̍t-lóo-it,16,hu̍t-ló͘-it,hut8loo2it,hut8loo2it
ka-puà-suá,Ka-puà-suá,16,ka-pòa-sóa,kapua3sua2,kapoa3soa2
khá-sū-khòo,Khá-sū-khòo,16,khá-sū-khò͘,kha2su7khoo3,kha2su7khoo3
ma-khu-to͘h,Ma-khu-to͘h,16,ma-khu-to͘h,makhuto͘h,makhutooh
moo-hí-tooh,Moo-hí-tooh,16,mo͘-hí-to͘h,moohi2tooh,moohi2tooh
thi-siá-tsù,T siá-tsù,16,thi-siá-chù,thisia2tsu3,thisia2chu3
thāi-lóo-kooh,Thāi-lóo-kooh,16,thāi-ló͘-ko͘h,thai7loo2kooh,thai7loo2kooh
tsiù-tse-á,Tsiù tse á,16,chiù-che-á,tsiu3tsea2,chiu3chea2
tsu-ná-mih,Tsu-ná-mih,16,chu-ná-mih,tsuna2mih,chuna2mih
a-lú-mih,a-lú-mih,16,a-lú-mih,alu2mih,alu2mih
a-ní-khih,a-ní-khih,16,a-ní-khih,ani2khih,ani2khih
a̋i-sat-tsuh,a̋i-sat-tsuh,16,ăi-sat-chuh,aisattsuh,ai9satchuh
a̍t-sá-lih,a̍t-sá-lih,16,a̍t-sá-lih,at8sa2lih,at8sa2lih
ba-lú-buh,ba-lú-buh,16,ba-lú-buh,balu2buh,balu2buh
bai-óo-lín,bai-óo-lín,16,bai-ó͘-lín,baioo2lin2,baioo2lin2
bat-té-lih,bat-té-lih,16,bat-té-lih,batte2lih,batte2lih
ba̋ng-sóo-khóo,ba̋ng-sóo-khóo,16,băng-só͘-khó͘,bangsoo2khoo2,bang9soo2khoo2
ba̍t-té-lih,ba̍t-té-lih,16,ba̍t-té-lih,bat8te2lih,bat8te2lih
bi-tá-bín,bi-tá-bín,16,bi-tá-bín,bita2bin2,bita2bin2
bih-luh-tóo,bih-luh 肚,16,bih-luh-tó͘,bihluhtoo2,bihluhtoo2
bo̍k-sìn-gù,bo̍k-sìn-gù,16,bo̍k-sìn-gù,bok8sin3gu3,bok8sin3gu3
bu-là-jià,bu-là-jià,16,bu-là-jià,bula3jia3,bula3jia3
bu-lá-tsià,bu-lá-tsià,16,bu-lá-chià,bula2tsia3,bula2chia3
bu-láu-sah,bu-láu-sah,16,bu-láu-sah,bulau2sah,bulau2sah
e-móo-jih,e-móo-jih,16,e-mó͘-jih,emoo2jih,emoo2jih
e-pú-lóng,e-pú-lóng,16,e-pú-lóng,epu2long2,epu2long2
ga-sóo-lín,ga-sóo-lín,16,ga-só͘-lín,gasoo2lin2,gasoo2lin2
gat-lá-iû,gat-lá-油,16,gat-lá-iû,gatla2iu5,gatla2iu5
goo-lú-huh,goo-lú-huh,16,go͘-lú-huh,goolu2huh,goolu2huh
gá-suh-tháng,gá-suh桶,16,gá-suh-tháng,ga2suhthang2,ga2suhthang2
ha-sí-khah,ha-sí-khah,16,ha-sí-khah,hasi2khah,hasi2khah
ha̋n-tóo-luh,ha̋n-tóo-luh,16,hăn-tó͘-luh,hantoo2luh,han9too2luh
hi-nóo-khih,hi-nóo-khih,16,hi-nó͘-khih,hinoo2khih,hinoo2khih
hia̋n-tóo-sián,hia̋n-tóo-sián,16,hiăn-tó͘-sián,hiantoo2sian2,hian9too2sian2
hoo-lú-bóng,hoo-lú-bóng,16,ho͘-lú-bóng,hoolu2bong2,hoolu2bong2
hoo-té-luh,hoo-té-luh,16,ho͘-té-luh,hoote2luh,hoote2luh
hu-lóo-king,hu-lóo-間,16,hu-ló͘-keng,huloo2king,huloo2keng
hái-kat-lá,hái-kat-lá,16,hái-kat-lá,hai2katla2,hai2katla2
hóo-suh-kóng,hóo-suh管,16,hó͘-suh-kóng,hoo2suhkong2,hoo2suhkong2
hùn-liān-su,hùn-liān su,16,hùn-liān-su,hun3lian7su,hun3lian7su
hō-luh-bóng,hō-luh-bóng,16,hō-luh-bóng,ho7luhbong2,ho7luhbong2
i--á,i--á,16,i--á,ia2,ia2
i-tshí-gooh,i-tshí-gooh,16,i-chhí-go͘h,itshi2gooh,ichhi2gooh
iu-tsí-ián,iu-tsí-ián,16,iu-chí-ián,iutsi2ian2,iuchi2ian2
iân-jín-kah,iân-jín蓋,16,iân-jín-kah,ian5jin2kah,ian5jin2kah
ji-lò-sià,ji-lò-sià,16,ji-lò-sià,jilo3sia3,jilo3sia3
ji-lòo-sià,ji-lòo-sià,16,ji-lò͘-sià,jiloo3sia3,jiloo3sia3
ji-lú-bah,ji-lú-bah,16,ji-lú-bah,jilu2bah,jilu2bah
ji-siá-kuh,ji-siá-kuh,16,ji-siá-kuh,jisia2kuh,jisia2kuh
kha-mé-lah,kha-mé-lah,16,kha-mé-lah,khame2lah,khame2lah
khe-tsi-páng,khe-tsi-páng,16,khe-chi-páng,khetsipang2,khechipang2
khe-tsiap-puh,khe-tsiap-puh,16,khe-chiap-puh,khetsiappuh,khechiappuh
khe-tsí-báng,khe-tsí-báng,16,khe-chí-báng,khetsi2bang2,khechi2bang2
khi-móo-tsih,khi-móo-tsih,16,khi-mó͘-chih,khimoo2tsih,khimoo2chih
khoo-lé-lah,khoo-lé-lah,16,kho͘-lé-lah,khoole2lah,khoole2lah
khoo-lé-lù,khoo-lé-lù,16,kho͘-lé-lù,khoole2lu3,khoole2lu3
khoo-mí-sióng,khoo-mí-sióng,16,kho͘-mí-sióng,khoomi2siong2,khoomi2siong2
khu-lá-tsih,khu-lá-tsih,16,khu-lá-chih,khula2tsih,khula2chih
khu-lì-mù,khu-lì-mù,16,khu-lì-mù,khuli3mu3,khuli3mu3
khu-lí-muh,khu-lí-muh,16,khu-lí-muh,khuli2muh,khuli2muh
khōng-ku-lí,khōng-ku-lí,16,khōng-ku-lí,khong7kuli2,khong7kuli2
khőng-jiak-kuh,khőng-jiak-kuh,16,khŏng-jiak-kuh,khongjiakkuh,khong9jiakkuh
khőng-niá-kuh,khőng-niá-kuh,16,khŏng-niá-kuh,khongnia2kuh,khong9nia2kuh
kinn-ka-kê,kinn-ka-kê,16,kiⁿ-ka-kê,kinnkake5,kinnkake5
kiuh-siú-á,kiuh 首仔,16,kiuh-siú-á,kiuhsiu2a2,kiuhsiu2a2
la-jí-ooh,la-jí-ooh,16,la-jí-o͘h,laji2ooh,laji2ooh
la-kiat-tooh,la-kiat-tooh,16,la-kiat-to͘h,lakiattooh,lakiattooh
la-mè-ǹg,la-mè-ǹg,16,la-mè-ǹg,lame3ng3,lame3ng3
la-mú-neh,la-mú-neh,16,la-mú-neh,lamu2neh,lamu2neh
lam-má-khóng,lam-má-khóng,16,lam-má-khóng,lamma2khong2,lamma2khong2
lam-á-khóng,lam-á-khóng,16,lam-á-khóng,lama2khong2,lama2khong2
la̋i-jiòo-bù,la̋i-jiòo-bù,16,lăi-jiò͘-bù,laijioo3bu3,lai9jioo3bu3
la̋i-lín-gù,la̋i-lín-gù,16,lăi-lín-gù,lailin2gu3,lai9lin2gu3
le-khoo-tòo,le-khoo-tòo,16,le-kho͘-tò͘,lekhootoo3,lekhootoo3
li-mó͘-khóng,li-mó͘-khóng,16,li-mó͘-khóng,limo͘2khong2,limoo2khong2
li-á-khah,li-á-khah,16,li-á-khah,lia2khah,lia2khah
lo-lí-á,lo-lí-仔,16,lo-lí-á,loli2a2,loli2a2
loo-lái-bà,loo-lái-bà,16,lo͘-lái-bà,loolai2ba3,loolai2ba3
lán-lîn-pau,lán-lîn-pau,16,lán-lîn-pau,lan2lin5pau,lan2lin5pau
lòo-sù-bah,lòo-sù-肉,16,lò͘-sù-bah,loo3su3bah,loo3su3bah
lóo-lí-á,lóo-lí-á,16,ló͘-lí-á,loo2li2a2,loo2li2a2
lī-móo-khòng,lī-móo-khòng,16,lī-mó͘-khòng,li7moo2khong3,li7moo2khong3
ma-lá-sóng,ma-lá-sóng,16,ma-lá-sóng,mala2song2,mala2song2
ma-sà-tsì,ma-sà-tsì,16,ma-sà-chì,masa3tsi3,masa3chi3
me-lí-á,me-lí-á,16,me-lí-á,meli2a2,meli2a2
me-lóo-tih,me-lóo-tih,16,me-ló͘-tih,meloo2tih,meloo2tih
má-khá-lóng,má-khá-lóng,16,má-khá-lóng,ma2kha2long2,ma2kha2long2
mâ-kha-lóng,mâ-kha-lóng,16,mâ-kha-lóng,ma5khalong2,ma5khalong2
mé-lóng-pháng,mé-lóng麭,16,mé-lóng-pháng,me2long2phang2,me2long2phang2
ne-kut-tái,ne-kut-tái,16,ne-kut-tái,nekuttai2,nekuttai2
o-lín-gió,o-lín-gió,16,o-lín-gió,olin2gio2,olin2gio2
oo-bá-sán,oo-bá-sán,16,o͘-bá-sán,ooba2san2,ooba2san2
oo-jí-sáng,oo-jí-sáng,16,o͘-jí-sáng,ooji2sang2,ooji2sang2
oo-khà-sàng,oo-khà-sàng,16,o͘-khà-sàng,ookha3sang3,ookha3sang3
oo-lín-gióo,oo-lín-gióo,16,o͘-lín-gió͘,oolin2gioo2,oolin2gioo2
oo-nè-sàng,oo-nè-sàng,16,o͘-nè-sàng,oone3sang3,oone3sang3
oo-tóo-bái,oo-tóo-bái,16,o͘-tó͘-bái,ootoo2bai2,ootoo2bai2
pha-tshìn-kò,pha-tshìn-kò,16,pha-chhìn-kò,phatshin3ko3,phachhin3ko3
pha-tsìn-kòo,pha-tsìn-kòo,16,pha-chìn-kò͘,phatsin3koo3,phachin3koo3
pha̋-siàn-tòo,pha̋-siàn-tòo,16,phă-siàn-tò͘,phasian3too3,pha9sian3too3
phi-á-nooh,phi-á-nooh,16,phi-á-no͘h,phia2nooh,phia2nooh
phok-phok-thn̂g,phok-phok糖,16,phok-phok-thn̂g,phokphokthng5,phokphokthng5
phū-lōng-kòng,phū-lōng-kòng,16,phū-lōng-kòng,phu7long7kong3,phu7long7kong3
pu-lù-sù,pu-lù-sù,16,pu-lù-sù,pulu3su3,pulu3su3
sa-khú-lah,sa-khú-lah,16,sa-khú-lah,sakhu2lah,sakhu2lah
sa-sí-mih,sa-sí-mih,16,sa-sí-mih,sasi2mih,sasi2mih
sa̋-bì-sù,sa̋-bì-sù,16,să-bì-sù,sabi3su3,sa9bi3su3
sa̋m-phú-luh,sa̋m-phú-luh,16,săm-phú-luh,samphu2luh,sam9phu2luh
se-bí-looh,se-bí-looh,16,se-bí-lo͘h,sebi2looh,sebi2looh
si-siá-mooh,si-siá-mooh,16,si-siá-mo͘h,sisia2mooh,sisia2mooh
si-á-geh,si-á-geh,16,si-á-geh,sia2geh,sia2geh
sio̍k-pháng-kauh,sio̍k-pháng-𩛩,16,sio̍k-pháng-kauh,siok8phang2kauh,siok8phang2kauh
sir-lí-pah,sir-lí-pah,16,sir-lí-pah,sirli2pah,sirli2pah
si̍p-pán-án,si̍p-pán-án,16,si̍p-pán-án,sip8pan2an2,sip8pan2an2
su-khù-tà,su-khù-tà,16,su-khù-tà,sukhu3ta3,sukhu3ta3
su-lit-pah,su-lit-pah,16,su-lit-pah,sulitpah,sulitpah
su-lài-tah,su-lài-tah,16,su-lài-tah,sulai3tah,sulai3tah
sű-lí-khóng,sű-lí-khóng,16,sŭ-lí-khóng,suli2khong2,su9li2khong2
tha-khú-sih,tha-khú-sih,16,tha-khú-sih,thakhu2sih,thakhu2sih
tha-khú-áng,tha-khú-áng,16,tha-khú-áng,thakhu2ang2,thakhu2ang2
tha-thá-mih,tha-thá-mih,16,tha-thá-mih,thatha2mih,thatha2mih
the-ní-suh,the-ní-suh,16,the-ní-suh,theni2suh,theni2suh
thia̋n-pú-lah,thia̋n-pú-lah,16,thiăn-pú-lah,thianpu2lah,thian9pu2lah
tho-lu-kî,tho-lu-kî,16,tho-lu-kî,tholuki5,tholuki5
thoo-lá-khuh,thoo-lá-khuh,16,tho͘-lá-khuh,thoola2khuh,thoola2khuh
thoo-má-tooh,thoo-má-tooh,16,tho͘-má-to͘h,thooma2tooh,thooma2tooh
thí-siat-tsuh,thí-siat-tsuh,16,thí-siat-chuh,thi2siattsuh,thi2siatchuh
ua-lú-tsuh,ua-lú-tsuh,16,oa-lú-chuh,ualu2tsuh,oalu2chuh
ua-sá-bih,ua-sá-bih,16,oa-sá-bih,uasa2bih,oasa2bih
uan-iunn-io,uan-iunn 腰,16,oan-iuⁿ-io,uaniunnio,oaniunnio
ua̋i-siat-tsuh,ua̋i-siat-tsuh,16,oăi-siat-chuh,uaisiattsuh,oai9siatchuh
á-nī-mè,á-nī-mè,16,á-nī-mè,a2ni7me3,a2ni7me3
ba-lú-bù,バルブ,16,ba-lú-bù,balu2bu3,balu2bu3
ba-lú-hù,バルブ,16,ba-lú-hù,balu2hu3,balu2hu3
hu-lú-góo,フルゴ,16,hu-lú-gó͘,hulu2goo2,hulu2goo2
phu-lá-kuh,プラグ,16,phu-lá-kuh,phula2kuh,phula2kuh
lân-kam-tsià,㔂甘蔗,16,lân-kam-chià,lan5kamtsia3,lan5kamchia3
kap-tsuá-ki,㪉紙機,16,kap-chóa-ki,kaptsua2ki,kapchoa2ki
bái-tshiú-á,䆀手仔,16,bái-chhiú-á,bai2tshiu2a2,bai2chhiu2a2
ló-lí-á,䇭履仔,16,ló-lí-á,lo2li2a2,lo2li2a2
thē-ái-tsúi,䖳仔水,16,thē-ái-chúi,the7ai2tsui2,the7ai2chui2
lìm-tsi̍t-ē,䫐一下,16,lìm-chi̍t-ē,lim3tsit8e7,lim3chit8e7
tsi̍t-thōng-tsînn,一thiōng錢,16,chi̍t-thōng-chîⁿ,tsit8thong7tsinn5,chit8thong7chinn5
tsi̍t-tòng-tsînn,一tòng錢,16,chi̍t-tòng-chîⁿ,tsit8tong3tsinn5,chit8tong3chinn5
tsi̍t-ē-luî,一下雷,16,chi̍t-ē-lûi,tsit8e7lui5,chit8e7lui5
it-put-tsok,一不作,16,it-put-chok,itputtsok,itputchok
tsi̍t-ê-lâng,一个人,16,chi̍t-ê-lâng,tsit8e5lang5,chit8e5lang5
tsi̍t-ê-so,一个挲,16,chi̍t-ê-so,tsit8e5so,chit8e5so
it-kiú-khàu,一九扣,16,it-kiú-khàu,itkiu2khau3,itkiu2khau3
tsi̍t-lâng-tì,一人智,16,chi̍t-lâng-tì,tsit8lang5ti3,chit8lang5ti3
tsi̍t-hun-tsing,一分鐘,16,chi̍t-hun-cheng,tsit8huntsing,chit8huncheng
it-pí-tiòng,一匕中,16,it-pí-tiòng,itpi2tiong3,itpi2tiong3
it-khá-thong,一卡通,16,it-khá-thong,itkha2thong,itkha2thong
tsi̍t-tshuì-khuì,一喙氣,16,chi̍t-chhùi-khùi,tsit8tshui3khui3,chit8chhui3khui3
tsi̍t-khûn-tsháu,一囷草,16,chi̍t-khûn-chháu,tsit8khun5tshau2,chit8khun5chhau2
tsi̍t-khu-tshân,一坵田,16,chi̍t-khu-chhân,tsit8khutshan5,chit8khuchhan5
tsi̍t-pak-tôo,一幅圖,16,chi̍t-pak-tô͘,tsit8paktoo5,chit8paktoo5
tsi̍t-lia̍h-tn̂g,一掠長,16,chi̍t-lia̍h-tn̂g,tsit8liah8tng5,chit8liah8tng5
tsi̍t-tshok-á,一撮仔,16,chi̍t-chhok-á,tsit8tshoka2,chit8chhoka2
it-ki-iô,一枝搖,16,it-ki-iô,itkiio5,itkiio5
tsi̍t-tiâu-kua,一條歌,16,chi̍t-tiâu-koa,tsit8tiau5kua,chit8tiau5koa
tsi̍t-tiâu-tsînn,一條錢,16,chi̍t-tiâu-chîⁿ,tsit8tiau5tsinn5,chit8tiau5chinn5
tsi̍t-pōo-tsha,一步差,16,chi̍t-pō͘-chha,tsit8poo7tsha,chit8poo7chha
tsi̍t-tù-tsînn,一注錢,16,chi̍t-tù-chîⁿ,tsit8tu3tsinn5,chit8tu3chinn5
tsi̍t-tsù-hiunn,一炷香,16,chi̍t-chù-hiuⁿ,tsit8tsu3hiunn,chit8chu3hiunn
it-lí-thong,一理通,16,it-lí-thong,itli2thong,itli2thong
tsi̍t-hê-tshân,一畦田,16,chi̍t-hê-chhân,tsit8he5tshan5,chit8he5chhan5
it-huan-tsióng,一番獎,16,it-hoan-chióng,ithuantsiong2,ithoanchiong2
tsi̍t-pah-khoo,一百箍,16,chi̍t-pah-kho͘,tsit8pahkhoo,chit8pahkhoo
tsi̍t-ba̍k-nih,一目𥍉,16,chi̍t-ba̍k-nih,tsit8bak8nih,chit8bak8nih
it-ti̍t-leh,一直咧,16,it-ti̍t-leh,ittit8leh,ittit8leh
tsi̍t-lé-pài,一禮拜,16,chi̍t-lé-pài,tsit8le2pai3,chit8le2pai3
tsi̍t-pit-tsînn,一筆錢,16,chi̍t-pit-chîⁿ,tsit8pittsinn5,chit8pitchinn5
tsi̍t-khoo-lâng,一箍人,16,chi̍t-kho͘-lâng,tsit8khoolang5,chit8khoolang5
tsi̍t-tsiat-khò,一節課,16,chi̍t-chiat-khò,tsit8tsiatkho3,chit8chiatkho3
it-lia̍p-it,一粒一,16,it-lia̍p-it,itliap8it,itliap8it
tsi̍t-ngauh-hāu,一耦鱟,16,chi̍t-ngauh-hāu,tsit8ngauhhau7,chit8ngauhhau7
tsi̍t-pha-hué,一葩火,16,chi̍t-pha-hóe,tsit8phahue2,chit8phahoe2
tsi̍t-huân-tsi̍t,一還一,16,chi̍t-hoân-chi̍t,tsit8huan5tsit8,chit8hoan5chit8
tsi̍t-khai-sí,一開始,16,chi̍t-khai-sí,tsit8khaisi2,chit8khaisi2
tsi̍t-tīn-lâng,一陣人,16,chi̍t-tīn-lâng,tsit8tin7lang5,chit8tin7lang5
tsi̍t-tsiah-kiánn,一隻囝,16,chi̍t-chiah-kiáⁿ,tsit8tsiahkiann2,chit8chiahkiann2
tsi̍t-siú-kua,一首歌,16,chi̍t-siú-koa,tsit8siu2kua,chit8siu2koa
tsit-tiám-á,一點仔,16,chit-tiám-á,tsittiam2a2,chittiam2a2
tsi̍t-tshut-tshài,一齣菜,16,chi̍t-chhut-chhài,tsit8tshuttshai3,chit8chhutchhai3
ting-jī-khòo,丁字褲,16,teng-jī-khò͘,tingji7khoo3,tengji7khoo3
ting-buat-kok,丁抹國,16,teng-boat-kok,tingbuatkok,tengboatkok
ting-sī-ting,丁是丁,16,teng-sī-teng,tingsi7ting,tengsi7teng
tshit--á,七仔,16,chhit--á,tshita2,chhita2
tshit-tshái-pit,七彩筆,16,chhit-chhái-pit,tshittshai2pit,chhitchhai2pit
tshit-gue̍h-puànn,七月半,16,chhit-goe̍h-pòaⁿ,tshitgueh8puann3,chhitgoeh8poann3
tshit-gue̍h-bué,七月尾,16,chhit-goe̍h-bóe,tshitgueh8bue2,chhitgoeh8boe2
tshit--ê,七的,16,chhit--ê,tshite5,chhite5
tshit-sik-tôo,七色圖,16,chhit-sek-tô͘,tshitsiktoo5,chhitsektoo5
tshit-hio̍h-lân,七葉蘭,16,chhit-hio̍h-lân,tshithioh8lan5,chhithioh8lan5
tshit-hō-á,七號仔,16,chhit-hō-á,tshitho7a2,chhitho7a2
sam-khe-tóng,三K黨,16,sam-khe-tóng,samkhetong2,samkhetong2
sann-put-tíng,三不等,16,saⁿ-put-téng,sannputting2,sannputteng2
sann-ê-lâng,三个人,16,saⁿ-ê-lâng,sanne5lang5,sanne5lang5
sam-sian-tâi,三仙台,16,sam-sian-tâi,samsiantai5,samsiantai5
sam-ho̍k-thinn,三伏天,16,sam-ho̍k-thiⁿ,samhok8thinn,samhok8thinn
sam-pat-tsi,三八膣,16,sam-pat-chi,sampattsi,sampatchi
sam-pat-hōo,三八雨,16,sam-pat-hō͘,sampathoo7,sampathoo7
sann-hun-kiû,三分球,16,saⁿ-hun-kiû,sannhunkiu5,sannhunkiu5
sann-tsa̍p-thóng,三十捅,16,saⁿ-cha̍p-thóng,sanntsap8thong2,sannchap8thong2
sann-tsa̍p-mê,三十暝,16,saⁿ-cha̍p-mê,sanntsap8me5,sannchap8me5
sann-tsa̍p-mî,三十暝,16,saⁿ-cha̍p-mî,sanntsap8mi5,sannchap8mi5
sam-tshe-hô,三叉河,16,sam-chhe-hô,samtsheho5,samchheho5
sann-tshe-hô,三叉河,16,saⁿ-chhe-hô,sanntsheho5,sannchheho5
sann-ha̍p-it,三合一,16,saⁿ-ha̍p-it,sannhap8it,sannhap8it
sam-kok-tsì,三國志,16,sam-kok-chì,samkoktsi3,samkokchi3
sam-tē-mn̂g,三地門,16,sam-tē-mn̂g,samte7mng5,samte7mng5
sann-tè-tshù,三塊厝,16,saⁿ-tè-chhù,sannte3tshu3,sannte3chhu3
sam-jī-king,三字經,16,sam-jī-keng,samji7king,samji7keng
sam-bi̍t-tsik,三密擠,16,sam-bi̍t-chek,sambit8tsik,sambit8chek
sam-pó-gân,三寶顏,16,sam-pó-gân,sampo2gan5,sampo2gan5
sam-bué-gû,三尾牛,16,sam-bóe-gû,sambue2gu5,samboe2gu5
sann-bué-gû,三尾牛,16,saⁿ-bóe-gû,sannbue2gu5,sannboe2gu5
sann-kap-thih,三敆鐵,16,saⁿ-kap-thih,sannkapthih,sannkapthih
sam-bûn-hî,三文魚,16,sam-bûn-hî,sambun5hi5,sambun5hi5
sann-ji̍t-tseh,三日節,16,saⁿ-ji̍t-cheh,sannjit8tseh,sannjit8cheh
sann--ge̍h,三月,16,saⁿ--ge̍h,sanngeh8,sanngeh8
sann--gue̍h,三月,16,saⁿ--goe̍h,sanngueh8,sanngoeh8
sann-gue̍h-tseh,三月節,16,saⁿ-goe̍h-cheh,sanngueh8tseh,sanngoeh8cheh
sam-lîm-tìn,三林鎮,16,sam-lîm-tìn,samlim5tin3,samlim5tin3
sann-khi-nn̄g,三欺兩,16,saⁿ-khi-nn̄g,sannkhinng7,sannkhinng7
sann-siau-pēnn,三消病,16,saⁿ-siau-pēⁿ,sannsiaupenn7,sannsiaupenn7
sann-siau-tsìng,三消症,16,saⁿ-siau-chèng,sannsiautsing3,sannsiaucheng3
sann-ba̍k-thih,三目鐵,16,saⁿ-ba̍k-thih,sannbak8thih,sannbak8thih
sann-tsat-á,三節仔,16,saⁿ-chat-á,sanntsata2,sannchata2
sam-sik-tāu,三色豆,16,sam-sek-tāu,samsiktau7,samsektau7
sann-kak-tiàm,三角店,16,saⁿ-kak-tiàm,sannkaktiam3,sannkaktiam3
