tl,hanzi
lìng phuē,躘被
lìng phē,躘被
pìnn-khuán,變款
liân-tsi,靈芝
go̍k-hî,鱷魚
go̍k-hû,鱷魚
liò,躼
liò-kha,躼跤
liò-kha-á,躼跤仔
si̍p,𠯗
si̍p--tsi̍t-ē,𠯗一下
uaih,𨂿
uaih-tio̍h,𨂿著
thenn,䖙
thenn-í,䖙椅
thit-thô,𨑨迌
thit-thô-lâng,𨑨迌人
thit-thô gín-á,𨑨迌囡仔
thit-thô-mi̍h,𨑨迌物
thit-thô-mn̍gh,𨑨迌物
thit-thô-mih-á,𨑨迌物仔
but,𢪱
thap,塌
puî-lut-lut,肥朒朒
ka-tshia-tîn,枷車藤
kau-tiāng,交仗
gī-sènn,字姓
sann-tshuā,相𤆬
sann-mā-pún,相罵本
kóo-guā-gue̍h,個外月
kóo-guā-ge̍h,個外月
ko-tshiâng,高長
tuà-sin-lâng,帶身人
buán-tang,晚冬
thôo-muâi,塗糜
giú-phiò,搝票
ē-kì--tsit,會記得
ē-kì--lit,會記得
ē-kì--lih,會記得
ē-kì--eh,會記得
tuì-siàng,對相
iánn-jiah,影跡
iánn-liah,影跡
thenn-tōo,撐渡
hē-hē-kiò,嚇嚇叫
kiâm-buê,鹹梅
ut-áunn,鬱拗
siāng-bué,上尾
siāng-bô,上無
e-tàu-tǹg,下晝頓
phái-kiat-tiāu,歹吉兆
puàn-ting,半丁
piàn-suī,半遂
sai-kong-á-sīn-pue,司公仔象桮
iang-kà,央教
hó-bī-sī,好唯是
gī-ûn,字勻
tshiânn-keh,成格
tsū-ka-īng--ê,自家用的
toh-lo̍h,佗落
tah-lo̍h,佗落
hu̍t-siú-kam,佛手柑
thah ē,呔會
tsē-m̄-tio̍h,坐毋著
tsē-té,坐底
tsē-tué,坐底
bông-un-puē-gī,忘恩背義
koo-niáu,孤鳥
tīng-huè,定貨
tīng-hè,定貨
tú-leh,拄咧
tú-lih,拄咧
khang-su-bāng-sióng,空思夢想
tsióng-tsì,長志
siok-pháng,俗麭
kheh-muá,客滿
tsńg-kah-bâi,指甲眉
khī-song,柿霜
sann-thīn,相伨
sann-tshē,相揣
kí-nî,紀年
hiunn-iân-kue,香櫞瓜
lîng-li̍k,凌勒
oo-jí-á-tshài,烏子仔菜
juā-kú,偌久
luā-kú,偌久
sam-á-khuì,參仔氣
som-á-khuì,參仔氣
m̂-á-tê,梅仔茶
muâi-á-tê,梅仔茶
buê-á-tê,梅仔茶
tshuì-pe,喙桮
hân-san,寒酸
thue̍h-gín-á,提囡仔
e̍h-gín-á,提囡仔
kiám-sī,敢是
pian-tsi,斑芝
ba̍uh-huè-té,貿貨底
ba̍uh-hè-tué,貿貨底
thôo-tsio̍h-liû,塗石流
giú-āu-kha,搝後跤
heh-liâng,歇涼
hennh-liâng,歇涼
heh-khùn-ji̍t,歇睏日
hennh-khùn-ji̍t,歇睏日
heh-khùn-sî-á,歇睏時仔
hennh-khùn-sî-á,歇睏時仔
in-tsîng-lâng,恩情人
tiān-thâu-moo-tiàm,電頭毛店
bōo-tsuá,墓紙
tùn,噸
tshiū-lin-sok-á,樹奶束仔
àng-láng,聬儱
thǹg-moo,褪毛
sa̍p-sa̍p-á-hōo,霎霎仔雨
liâm-sî-liâm-iāu,臨時臨曜
kuâinn-tíng,懸頂
pìnn-siùnn,變相
pìnn-sánn-báng,變啥魍
lù-khá,鑢卡
tshǹg-tsuí-bī,鑽水沬
siûnn-la̍p-la̍p,𣻸塌塌
m̄-tiō,毋就
tap-kuann,膽肝
phái-kuí-tshuā-thâu,歹鬼𤆬頭
tshut-lâng-tsiân,出人前
khá-khì,巧氣
thah,呔
jî-ká-ká,挐絞絞
tsuá-liâu-á,紙條仔
tsûn-pe,船桮
muà-phuē-á,幔被仔
muà-phē-á,幔被仔
khîm-hing,襟胸
nāu-jia̍t-kún-kún,鬧熱滾滾
nāu-lia̍t-kún-kún,鬧熱滾滾
pìnn-bô-lián,變無撚
sng-suînn,桑椹
tsuí-khiò,水筧
bó--á,母仔
kau-kuah,交葛
káu-bú-so,狗母鮻
tong-tshoo-sî,當初時
hioh-kà,歇假
kún-lìng,滾躘
tuann-tiah,端的
lin-khí,奶齒
tsit-hō,這號
sù-thīn,四伨
liò-kha-báng,躼跤蠓
sann-tsiap,相接
àm-moo-moo,暗摸摸
gû-lin-hún,牛奶粉
lāu-tiâng-siū,老長壽
înn-lìn-lìn,圓輾輾
sann-thiànn-thàng,相疼痛
siū-kà,受教
sin-ki̍k,新劇
Hu̍t-tsóo-senn,佛祖生
Hu̍t-tsóo-sinn,佛祖生
tshenn-thî-á,青苔仔
tshinn-thî-á,青苔仔
sio-thia̍p,相疊
tsiàm-kuân,僭權
tshiàm-khuân,僭權
tshiàm-kuân,僭權
tshenn-ling-ling,青蘢蘢
tshinn-ling-ling,青蘢蘢
tshenn-lang-lang,青蘢蘢
tshinn-lang-lang,青蘢蘢
moo-sui,毛繐
môo-sui,毛繐
bān-liân-kiú-uán,萬年久遠
pua̍h-phái-kiáu,跋歹筊
ke-tshuì pìnn ah-tshuì,雞喙變鴨喙
kue-tshuì pìnn ah-tshuì,雞喙變鴨喙
kat-ín,割引
tsò-nāu-jia̍t,做鬧熱
tsuè-nāu-lia̍t,做鬧熱
jî-thâu,挐頭
ke-moo-kóng-á,雞毛管仔
tsiám-jiân,嶄然
tsiám-liân,嶄然
kuân-tah,懸踏
phái-tshenn,歹星
phái-tshinn,歹星
kuân-kē-gám,懸低坎
tshut-tsiòng,出眾
put-sám-sî,不三時
thái-thó,呔討
tshàu-lin-hiàn,臭奶羶
tho tsînn,叨錢
sann-hiòng,相向
uànn-toh,案桌
koo-tâ,枯焦
sng-lam,酸甘
siáu-kio̍k,小局
khí-jî,起挐
siàn-bak-tóo-pinn,搧腹肚邊
tsò-bī-sī,做唯是
tsuè-bī-sī,做唯是
hun-hun--á,分分仔
tshui-pâi,推排
sann-ue-the,相挨推
pang-phoh,崩駁
bí-kóng,米管
káng-sian-kóo,講仙古
tuā-bó-thâu,大拇頭
tuā-bó-kong,大拇公
ē-hng-tǹg,下昏頓
enn-hng-tǹg,下昏頓
siāng bān,上慢
tuā-thâu-káu-bú,大頭狗母
phái tāi-tsì,歹代誌
phái--khì,歹去
tsái-khí-sî,早起時
na-khá-sih,那卡西
hiunn-uànn-toh,香案桌
bô-án-nuá,無按怎
bô-án-ná,無按怎
tshiū-lin-tshit-á,樹奶拭仔
phái siau-sit,歹消息
phái-tshái-thâu,歹彩頭
phái-thâu-tshái,歹頭彩
phái-sū,歹事
liâm-sî-liâm-tsūn,臨時臨陣
siûnn-le̍h-le̍h,𣻸肭肭
tsuí-tiùnn,水漲
bú-tâi-ki̍k,舞台劇
phái-liāu,歹料
phái-káu,歹狗
tāi-tsong,大宗
ti-bú-ling,豬母奶
tu-bú-ni,豬母奶
ti-bó-lin,豬母奶
ji̍p-tiûnn-kǹg,入場券
li̍p-tiûnn-kǹg,入場券
hā-to̍k,下毒
hān-kan,凡間
kong-bū-guân,公務員
tshiú-tsiáng,手掌
tshui-tuàn,推斷
jiá-ē,惹禍
liá-ē,惹禍
tshui-tshut,推出
kuè-thîng,過程
kè-thîng,過程
kìng-hong,警方
thîng-sik,程式
guân-kang,員工
kiû-guân,球員
tshing-tshóo,清楚
hū-kīn,附近
hū-kūn,附近
biān-tuì,面對
tsham-ū,參與
tshui-tōng,推動
kang-khū,工具
tài-lâi,帶來
iú-hāu,有效
sîng-guân,成員
kì-lio̍k,紀錄
tāi-kài,大概
pó-tsiòng,保障
huē-guân,會員
kìng-suán,競選
tshui-tsiàn,推薦
sîng-sio̍k,成熟
tsí-phiau,指標
sòo-biâu,素描
líng-i̍k,領域
tái-tôo,歹徒
hîng-thîng,行程
khài-liām,概念
kì-lio̍k,記錄
huân-pó,環保
im-hiáng,音響
hun-hiáng,分享
pò-tshut,播出
hu̍t-sim,核心
tshú-tik,取得
lo̍h-si̍t,落實
kua-ki̍k,歌劇
kìng-tsing-li̍k,競爭力
îng-î,盈餘
tong-tiong,當中
phiau-sī,標示
lio̍k-tshú,錄取
pâi-tî,排除
hông-hōo,皇后
kìng-sài,競賽
kuàn-tshuan,眷村
î-hōo,維護
tsīng-í,贈與
ngôo-lo̍k,娛樂
gû-lo̍k,娛樂
tsiân-uī,前衛
ka-khū,家具
pò-hòng,播放
hóo-jīn,否認
hóo-līn,否認
hū-siat,附設
uân-khu,園區
thuân-guân,團員
īng-lâi,用來
tsìn-tsū,進駐
ha̍k-guân,學員
kuân-ik,權益
kóo-nóo,古老
guân-kíng,員警
hu̍t-bú,核武
ting-lio̍k,登錄
uán-lî,遠離
po̍k-li̍k,暴力
kóo-kuân,股權
kóng-pò,廣播
bîn-tiàu,民調
siong-iông,相容
hòng-bo̍k,放牧
pa-lé,芭蕾
tî-liáu,除了
siū-kuân,授權
tsiàu-bîng,照明
ki̍k-tsîng,劇情
tsuí-pênn,水平
tsuí-pînn,水平
pòo-buán,佈滿
liû-sing,流星
hua̍t-li̍k,活力
bí-biāu,美妙
î-siu,維修
lân-bông,難忘
hun-lî,分離
thiat-ha̍k,哲學
bô-hîng,無形
gia̍p-î,業餘
khài-hóng,概況
siu-lio̍k,收錄
liû-thîng,流程
mn̄g-kǹg,問卷
tit-phiò-lu̍t,得票率
thuân-pò,傳播
liâu-thîng,療程
phan-gâm,攀岩
Ji̍t-ki̍k,日劇
Li̍t-ki̍k,日劇
pîng-tâi,平台
bîng-sû,名詞
uī-i̍k,衛浴
tāi-to-sòo,大多數
jio̍k-thé,肉體
lio̍k-thé,肉體
tshuan-bîn,村民
khik-kuan,客觀
tsuan-lâng,專人
po̍k-tōng,暴動
lio̍k-tsè,錄製
tsuán-pò,轉播
kìng-guân,警員
lāi-tsāi,內在
phênn-sòo,坪數
phînn-sòo,坪數
kim-khiok,金曲
hîng-lio̍k,型錄
tî-kuân,除權
tsuan-lân,專欄
kiông-kuân,強權
tshui-tián,推展
huè-khì-bu̍t,廢棄物
pu̍t-tsu,佛珠
hióng-iú,享有
tsóo-la̍t,阻力
sìn-lāi,信賴
ti̍k-phài-guân,特派員
ko-tòng,高檔
tòng-kî,檔期
siâm-su,禪師
khì-tî,去除
lin-tsuí,奶水
kau-hiáng-khik,交響曲
hîng-kìng,刑警
Pu̍t-tián,佛典
hòng-ká,放假
pàng-kà,放假
hòng-kà,放假
huat-bûn,法門
tsa-sûn,查詢
tiông-pòo,重播
tîng-pò,重播
tiông-pò,重播
hái-i̍k,海域
ká-kî,假期
tshing-tî,清除
khai-pò,開播
í-huē,與會
niá-tuī,領隊
suán-īng,選用
sing-uān,聲援
jîn-bīng,人命
kái-īng,改用
i-hū,依附
pun-pho,奔波
siong-pí,相比
sann-pí,相比
tô-senn,逃生
tô-sinn,逃生
siok-sià,宿舍
bo̍k-bîng-kî-biāu,莫名其妙
lōo-phiau,路標
thiàu-uán,跳遠
ki̍k-thuân,劇團
gī-thîng,議程
tiong-kàu,中校
ji̍t-thîng,日程
li̍t-thîng,日程
iû-tông-hue,油桐花
hū-ka,附加
tshui-kí,推舉
tshui-kú,推舉
phiò-kuàn,票券
bô-lîng,無能
phiau-kì,標記
tiong-su,中樞
lāi-bōo,內幕
siáu-tsiòng,少將
bûn-khū,文具
gue̍h-tâi,月台
tsú-tsái,主宰
puàn-sòo,半數
tâng-phuānn,同伴
huê-hiáng,回響
san-tî,刪除
sìng-bîng,姓名
huat-kìng,法警
hū-tài,附帶
phín-tsióng,品種
tsa-tshut,查出
phài-tsū,派駐
tsiap-tsiáng,接掌
tshing-sǹg,清算
phiau-tsì,標誌
phiau-tê,標題
phiau-tuê,標題
tn̄g-kau,斷交
siōng-kàu,上校
tuā-sū,大事
kong-tsiànn,公正
tsuí-tshiú,水手
pênn-thán,平坦
pînn-thán,平坦
hiong-tshiú,兇手
pu̍t-king,佛經
hóo-tīng,否定
hông-uī,防衛
sóo-iú-kuân,所有權
hū-sio̍k,附屬
āu-uē,後衛
tsa-khàu,查扣
tsa-hong,查封
bīn-tâm,面談
thiat-lí,哲理
hu̍t-tsú,核子
kàu-huat,教法
pò-kìng,報警
pit-lio̍k,筆錄
bî-biāu,微妙
hî-tshuan,漁村
hû-tshuan,漁村
bāng-i̍k,網域
koh-guân,閣員
huè-tsuí,廢水
huè-tû,廢除
huì-tî,廢除
huè-tî,廢除
ìng-tong,應當
tòng-miâ,檔名
sài-thîng,賽程
tóng-guân,黨員
thian-hōo,天后
siáu-kàu,少校
miâ-i,名醫
huê-thîng,回程
hê-thîng,回程
tsûn-tòng,存檔
ū-hîng,有形
iú-iân,有緣
Pu̍t-huat,佛法
pán-kuân,版權
siā-guân,社員
tshái-kǹg,彩券
sàu-tî,掃除
tshui-sǹg,推算
kàu-khū,教具
kiat-tsing,結晶
khai-tî,開除
hn̂g-tē,園地
hn̂g-tuē,園地
uī-kàu,衛教
ki̍k-tōng,激動
kiám-kìng,檢警
thuàn-liān,鍛鍊
tiám-pò,點播
siang-tsàn,雙層
kìng-pio,競標
gōo-sing-kip,五星級
tsuí-i̍k,水域
lin-tê,奶茶
bó-gí,母語
bó-gú,母語
kau-hiáng-ga̍k,交響樂
tsuân-thîng,全程
hó-iōng,好用
siú-uī,守衛
hóo-kuat,否決
biāu-hng,妙方
pun-tsáu,奔走
giâm-tsio̍h,岩石
ui-kuân,威權
kàu-tsit-guân,教職員
tsiáng-kuán,掌管
ò-biāu,奧妙
khe-liû,溪流
khue-liû,溪流
huè-khì,廢棄
huè-pio,廢標
po̍k-luān,暴亂
phiau-tiám,標點
pian-ki̍k,編劇
ha̍k-tióng,學長
kìng-kuann,警官
kìng-tiúnn,警長
kíng-uī,警衛
kuân-sè,權勢
it-iā-tsîng,一夜情
sió-piān,小便
guân-nóo,元老
tsú-pò,主播
Gio̍k-suann,玉山
īng-huat,用法
miâ-ū,名譽
tē-phiau,地標
tuē-phiau,地標
tsū-uī,自衛
hâng-guân,行員
Pu̍t-ha̍k,佛學
gôo-kueh-hî,吳郭魚
gôo-kueh-hû,吳郭魚
tshuan-tiúnn,村長
ti̍t-pò,直播
hù-lio̍k,附錄
tsiân-thîng,前程
tsa-bîng,查明
tsa-tsìng,查證
liû-i̍k,流域
lâu-pio,流標
siong-liân,相連
siā-thîng,射程
phò-tî,破除
hâng-thîng,航程
hâng-kuân,航權
sok-miā,宿命
tsuan-guân,專員
tit-phiò,得票
tshui-àn,推案
tshâi-guân,裁員
tsi̍p-kuân,集權
uē-ki̍k,話劇
pá-buán,飽滿
tsè-pò,製播
ki̍k-īnn,劇院
huè-khì,廢氣
phiau-bîng,標明
uī-ping,衛兵
tsū-kun,駐軍
ting-khū,燈具
lio̍k-iōng,錄用
lio̍k-iánn,錄影
gím-piau,錦標
liân-pò,聯播
tuān-tīng,斷定
tsuán-sok,轉速
lī-sàn,離散
lī-tsit,離職
kìng-ki,競技
kìng-kio̍k,警局
kìng-tshia,警車
lân-uī,欄位
hōo-nuâ,護欄
pà-kuân,霸權
tāi-pōo-hūn,大部份
guân-guē,員外
tsióng-kǹg,獎券
buán-luí,滿壘
thian-ting,天燈
ap-tó,壓倒
hòng-sing,放生
im-phiau,音標
ke-khì-lâng,機器人
kong-kuân,公權
kuà-liām,掛念
lāng-kuân,弄權
gîng-sin,迎新
phiau-tshiam,標籤
phiau-gí,標語
phiau-gú,標語
sòng-hîng,送行
sòng-pia̍t,送別
suàn-su̍t,算術
song-ke,喪家
sú-iōng-kuân,使用權
tē-i̍k,地域
tuē-i̍k,地域
tùn-gōo,頓悟
tsîng-lē,前例
tsing-kuân-tua̍t-lī,爭權奪利
bó-im,母音
tshah-pò,插播
tshui-lí,推理
uí-guân-huē,委員會
phiau-kè,標價
puann-tshian,搬遷
pue-hâng,飛航
pe-hâng,飛航
phài-guân,派員
li̍p-hā,立夏
a̋i-sat-tsirh,a̋i-sat-tsuh
àu-tsirh,àu-tsuh
bá-sirh,bá-suh
ha̋i-khé-khá-khuh,ha̋i-khé-khá-kuh
khu-lìn-mù,khu-lì-mù
la-khiat-tooh,la-kiat-tooh
lìn-gò,lìn-gòo
lò-sù,lòo-suh
mí-soh,mí-sooh
oo-kám-má-tooh,ua-khá-móo-tooh
Pat-kuà-san,八卦山
Tāi-tūn-suann,大屯山
Thái-bú-suann,大武山
Tāi-siat-suann,大雪山
Tan-tāi-suann,丹大山
Tiong-iang Suann-me̍h,中央山脈
Tiong-iang-tsiam-suann,中央尖山
Pa-lóng,巴陵
Thā-lóo-kooh-tuā-suann,太魯閣大山
Pak-tshah-thinn-suann,北插天山
Gio̍k-suann,玉山
Iûnn-bîng-suann(陽明山),草山
Suat-san,雪山
Iông-bîng-san,陽明山
Tsháu-suann(草山),陽明山
Siū-suann,壽山
Sin-kong-hn̂g(新公園),二二八公園
Uán-si̍k-ka Phok-si̍k-kuán,玩石家博石館
Hái-sing-kuán(海生館),海洋生物館
Jī-jī-pat Kong-hn̂g(二二八公園),新公園
Báng-kah(艋舺),萬華
Tshiū-nâ-á(樹林仔),樹林
Suann-á-kha(山仔跤),山佳
Iûnn-buê,楊梅
Miâu-li̍k,苗栗
Thâm-á-kînn(潭仔墘),潭子
Tsiong-huà,彰化
Tshân-tiong-ng(田中央),田中
Tsuí-siāng,水上
Kiô-thâu,橋頭
Lâm-á-khenn(楠仔坑),楠梓
Tshing-suí,清水
Liông-tsénn,龍井
Nâ-pinn,林邊
Kâu-tōng,猴硐
Khōng-á-liâu,貢寮
Tann-khe,礁溪
Tann-khenn,礁溪
Tang-kue-suann(冬瓜山),冬山
Sin-bé,新馬
Hua-lian,花蓮
Hue-lian,花蓮
Suī-suī,瑞穗
Kim-lūn,金崙
Tsa̍p-hūn-liâu(十分寮),十分
Bāng-kóo,望古
Pînn-khue,平溪
Tshenn-tông,菁桐
Tsiunn-ló-liâu,樟腦寮
Kau-li̍k-pênn,交力坪
To-nâ,多林
Kū-tsām(舊站),沼平
Si̍p-tsí-khu,汐止區
Tshim-khenn-khu,深坑區
Pênn-nâ-khu,坪林區
Pîng-khe-khu,平溪區
Tann-khe-hiong,礁溪鄉
Tann-khenn-hiong,礁溪鄉
Miâu-li̍k-kuān,苗栗縣
Miâu-li̍k-tshī,苗栗市
Tá-lân-tìn,卓蘭鎮
Sin-kong-khu,神岡區
Liông-tsénn-khu,龍井區
Tsháu-tūn（草屯）,草屯鎮
Lūn-puē-hiong,崙背鄉
Tsuí-siōng-hiong,水上鄉
Bî-lô-khu,彌陀區
Mî-lô-khu,彌陀區
Tiông-tī-hiong,長治鄉
Bān-luân-hiong,萬巒鄉
Liû-kiû-hiong,琉球鄉
Tshia-siânn-hiong,車城鄉
Hua-lian-kuān,花蓮縣
Hue-lian-kuān,花蓮縣
Hua-lian-tshī,花蓮市
Hue-lian-tshī,花蓮市
Phênn-ôo-kuān,澎湖縣
Se-khu,西區
Se-tūn-khu,西屯區
Se-khu,西區
Oo-khu-hiong,烏坵鄉
Sann-kak-înn-khuân,三多商圈
Kiô-á-thâu Thn̂g-tshiúnn,橋頭糖廠
Kiô-á-thâu Hué-tshia-tsām,橋頭火車站
Hua-lian-káng,花蓮港
Hue-lian-káng,花蓮港
Lân-iông-khe,蘭陽溪
Tuā-tann-khe,大礁溪
Sió-tann-khe,小礁溪
Tuā-kho-khàm-khe(大嵙崁溪),大漢溪
Kíng-bué-khe,景美溪
Siōng-pênn-khe,上坪溪
Bâ-lô-khe,貓羅溪
Thâu-piān-khenn-khe,頭汴坑溪
Tang-poo-lā-khe,東埔蚋溪
Pat-tsióng-khe,八掌溪
Ē-tām-tsuí-khe(下淡水溪),高屏溪
Bú-lo̍k-khe,武洛溪
Hua-lian-khe,花蓮溪
Hue-lian-khe,花蓮溪
Tūa-lô-tsuí-khe(大濁水溪),和平溪
Thian-hōo-kiong,天后宮
Tè-thian-hú,代天府
Tshinn-suann-ông(青山王),青山國王廟
Pó-an-king,保安宮
Kan-tāu-má(干豆媽),關渡宮
Suann-kha,山仔跤
Sam-tiông-poo,三重埔
Tuā-kho-khàm,大嵙崁
Tuā-kho-hām,大嵙陷
Guân-tsiáng,元掌
Gû-má-thâu,牛罵頭
Tánn-káu,打狗
Tik-tsām,竹塹
Hê-siūnn-tsiu,和尚洲
Pênn-nâ-bué,坪林尾
Āu-piah-liâu(後壁寮),後壁厝
Lîng-ngá-liâu,苓仔寮、能雅寮
Thô-á-huînn,桃仔園
Ma-tá-án,馬大安
Muî-á-khenn,梅仔坑
Pūn-káng,笨港
Lâm-á-khe,楠仔坑
Khòng-liâu,槓仔寮
Tsiong-hô,漳和
Ti-ló-sán,諸羅山
Tshiū-nâ-á-kháu,樹林口
Phoh-si̍h-koh,璞石閣
Siau-lâng,蕭壟
Bâ-káng,貓公
Bâ-lî,貓里
Kiâm-tshài-pênn(鹹菜棚),鹹菜甕
Sîng,成
Î,余
Gôo,吳
Sàng,宋
Siāu,邵
Jî,俞
Tông,唐
Hā,夏
Sng,孫
Ong,翁
Bé,馬
Tsiong,章
Bo̍k,莫
Tsiau,焦
Tông,童
Pì,費
Tsoo,鄒
Hân,樊
Sio,蕭
Lo̍k,駱
Liông,龍
Siā,謝
Tsiong,鍾
Tsiong,鐘
Si̍p-tsí,汐止
Tsuí-tńg-kha,汐止
