tl,hanzi
bôo,謀
biôr,謀
thiôr,頭
thiôr,頭
ionn,鴦
enn,嬰
sī,嶼
tè,戴
tshòr,糙
kí,舉
tsionn,螿
tsiā,謝
kok,顎
khok,顎
lôr,羅
tenn,蹬
tshionn,鯧
lē,鑢
kenn,驚
thâm,蠶
thâm,蠶
peh,八
tor,刀
tsiūnn,上
tshiūnn,上
lú,女
tsú,子
kin,巾
tiong,中
hōo,予
gōo,五
tsénn,井
píng,反
kin,斤
ji̍t,日
gue̍h,月
mn̂g,毛
hué,火
khì,去
khór,可
ling,奶
pênn,平
buē,未
biór,母
tsiap,汁
huān,犯
tshenn,生
senn,生
phuê,皮
kng,光
tshiūnn,匠
kiánn,囝
huê,回
tē,地
hór,好
jī,字
tshù,次
iûnn,羊
khór,考
hīnn,耳
tsū,自
hueh,血
tī,佇
lí,你
nn̄g,卵
puī,吠
tshue,吹
khenn,坑
ngeh,夾
bué,尾
jiàu,抓
kenn,更
pōo,步
tse,災
tōo,肚
ōo,芋
guán,阮
sū,事
niú,兩
tshe,初
kńg,卷
khia,奇
muē,妹
sènn,姓
té,底
kenn,庚
phōr,抱
puānn,拌
pue̍h,拔
hôr,河
tshue,炊
tsenn,爭
kiunn,羌
sing,芟
kīn,近
hānn,迒
tiúnn,長
mn̂g,門
hōo,雨
tshenn,青
pór,保
tshòr,剉
kāu,厚
khè,契
tōo,度
tshenn,星
pènn,柄
iûnn,洋
sé,洗
te,炱
kè,疥
siùnn,相
gíng,研
tshīng,穿
tshng,穿
luán,耎
phue,胚
khīng,虹
pue,飛
hiunn,香
puē,倍
tór,倒
tòr,倒
pōo,哺
kénn,哽
niû,娘
tór,島
su,師
un,恩
un,恩
e,挨
juê,挼
lua̍h,捋
tēnn,捏
thôr,桃
torh,桌
e̍h,狹
pēnn,病
sorh,索
khueh,缺
tshè,脆
me̍h,脈
iúnn,舀
tshór,草
hng,荒
thór,討
thè,退
phuè,配
tsiam,針
tî,除
tî,除
tsòr,做
tshiùnn,唱
tok,啄
mn̄g,問
pôr,婆
tiunn,張
ńg,捥
kńg,捲
the,推
ng,掩
tsn̄g,旋
muê,梅
beh,欲
tshing,清
lê,犁
tsiunn,章
le̍h,笠
phorh,粕
sè,細
ngeh,莢
ôr,蚵
tshi,蛆
tē,袋
phuē,被
huè,貨
kǹg,貫
kué,跂
nńg,軟
jiok,逐
seh,雪
hî,魚
pòr,報
tiûnn,場
bōr,帽
tsiúnn,掌
pué,掰
tshuē,揣
nê,晾
thè,替
tsór,棗
pênn,棚
puē,焙
bôr,無
tsú,煮
uē,畫
té,短
ngē,硬
suè,稅
kin,筋
tse̍h,絕
tiùnn,脹
khiunn,腔
tshu,舒
tio̍rh,著
to̍rh,著
ke,街
tshiūnn,象
hīng,貺
niû,量
niū,量
pn̄g,飯
n̂g,黃
sé,黍
thn̂g,傳
siunn,傷
hn̂g,園
tè,塊
sór,嫂
siūnn,想
sńg,損
khiú,搝
giú,搝
me,搣
tshiúnn,搶
ē,會
kīng,楗
huè,歲
khe,溪
iûnn,溶
gîn,睨
é,矮
tseh,節
kenn,經
hōr,號
gū,遇
kuè,過
sian,鉎
tǹg,頓
tshí,鼠
tshiūnn,像
orh,僫
ue̍h,劃
bōng,墓
bong,摸
mê,暝
tshiunn,槍
tiùnn,漲
sǹg,算
kńg,管
tī,箸
kué,粿
tuè,綴
kê,膎
gí,語
sueh,說
sôr,趖
se̍h,踅
hn̄g,遠
sng,酸
gîn,銀
phīnn,鼻
tsê,齊
tsiâu,齊
tshiúnn,廠
tsheh,慼
tshiâu,撨
tsiúnn,槳
tsôr,槽
tsiunn,樟
iūnn,樣
tsiunn,漿
thn̄g,熥
kheh,瞌
tshuê,箠
siunn,箱
mē,罵
por,褒
tsènn,諍
ti,豬
siúnn,賞
puê,賠
khòr,靠
ê,鞋
iúnn,養
gōr,餓
o̍rh,學
kì,據
tsng,磚
bōr,磨
kor,篙
kor,糕
kuān,縣
thǹg,褪
tê,蹄
tshénn,醒
kì,鋸
kuè,髻
tsē,濟
sòr,燥
tshiûnn,牆
tènn,瞪
muâi,糜
po̍rh,薄
kiunn,薑
tsî,薯
lê,螺
tsiā,謝
hîng,還
ue,鍋
tn̄g,斷
niû,糧
nǹg,軁
tńg,轉
tsiùnn,醬
sór,鎖
siang,雙
ke,雞
tê,題
tshiûnn,颺
gôr,鵝
phōo,簿
kenn,羹
kuainn,關
khǹg,勸
pór,寶
tsiūnn,癢
bue̍h,襪
tshué,髓
kuè,鱖
niū,讓
neh,躡
tsǹg,鑽
the,䖙
ńg,䘼
tshorh,𧮙
tīng,𠕇
siûnn,𣻸
tē,苧
kuáinn,稈
tiūnn,丈
png,方
tsn̂g,全
huî,危
hiōr,后
hiōr,后
hue,灰
ngôo,吳
ki,車
ńg,阮
jú,乳
or,呵
siūnn,尚
ki,居
tshiú,帚
sènn,性
póo,斧
hng,昏
kué,果
khîn,芹
thôr,迌
hōo,厚
hōo,後
hiōr,後
hōo,後
hiōr,後
hīn,恨
tsíng,指
senn,牲
por,玻
siunn,相
kia̍h,屐
tshî,徐
sû,殊
kí,矩
ting,釘
sim,參
sim,參
tiùnn,帳
sòr,掃
tsôr,曹
niû,梁
huâinn,莖
hīng,莧
tshù,處
hí,許
kueh,郭
muê,媒
ú,寓
tsè,晬
tshiunn,腔
pue,菠
tôr,萄
hiunn,鄉
ńg,鈗
iûnn,陽
khîn,勤
sû,嗣
līng,楝
ênn,楹
ī,預
lī,慮
niû,樑
huān,範
liân,蓮
khuè,課
tēnn,鄭
tî,鋤
khiūnn,噤
tshenn,親
môo,謀
thiôr,頭
thiôr,頭
iunn,鴦
enn,嬰
sū,嶼
tè,戴
tshòr,糙
kí,舉
tsiunn,螿
tsiā,謝
kok,顎
lôr,羅
tenn,蹬
tshiunn,鯧
lē,鑢
kenn,驚
thâm,蠶
thâm,蠶
pueh,八
to,刀
tsiūnn,上
tshiūnn,上
lír,女
tsír,子
kun,巾
tiong,中
hōo,予
gōo,五
tsínn,井
páinn,反
kun,斤
li̍t,日
ge̍rh,月
mn̂g,毛
hér,火
khìr,去
khó,可
lin,奶
pînn,平
bēr,未
bió,母
tsap,汁
huān,犯
tshinn,生
sinn,生
phêr,皮
kng,光
táinn,刐
tshiūnn,匠
kiánn,囝
hêr,回
tuē,地
hó,好
lī,字
tshìr,次
iûnn,羊
khó,考
hī,耳
tsīr,自
huih,血
tī,佇
lír,你
nn̄g,卵
puī,吠
tsher,吹
khinn,坑
ngueh,夾
bér,尾
liàu,抓
kinn,更
pōo,步
tser,災
tōo,肚
ōo,芋
guán,阮
sīr,事
niú,兩
tshue,初
kńg,卷
khia,奇
bēr,妹
sìnn,姓
tué,底
kinn,庚
phō,抱
puānn,拌
pui̍h,拔
hô,河
tsher,炊
tsinn,爭
kiunn,羌
san,芟
kūn,近
hānn,迒
tiúnn,長
mn̂g,門
hōo,雨
tshinn,青
pó,保
tshò,剉
kāu,厚
khuè,契
tōo,度
tshinn,星
pìnn,柄
iûnn,洋
sué,洗
ter,炱
kuè,疥
siùnn,相
ngái,研
tshīng,穿
tshng,穿
luán,耎
pher,胚
khīng,虹
per,飛
hiunn,香
pēr,倍
tó,倒
tò,倒
pōo,哺
kínn,哽
niû,娘
tó,島
sir,師
un,恩
un,恩
ue,挨
lêr,挼
lua̍h,捋
tīnn,捏
thô,桃
toh,桌
ue̍h,狹
pīnn,病
soh,索
kherh,缺
tshèr,脆
be̍h,脈
iúnn,舀
tshó,草
hng,荒
thó,討
thèr,退
phèr,配
tsam,針
tîr,除
tîr,除
tsuè,做
tshiùnn,唱
terh,啄
mn̄g,問
pô,婆
tiunn,張
áinn,捥
kńg,捲
ther,推
ng,掩
tsn̄g,旋
m̂,梅
berh,欲
tshinn,清
luê,犁
tsiunn,章
lue̍h,笠
phoh,粕
suè,細
ngueh,莢
ô,蚵
tshir,蛆
tēr,袋
phēr,被
hèr,貨
kǹg,貫
kér,跂
nńg,軟
tsip,逐
serh,雪
hîr,魚
pò,報
tiûnn,場
bō,帽
tsiúnn,掌
pér,掰
tshěr,揣
nî,晾
thuè,替
tsó,棗
pînn,棚
pēr,焙
bô,無
tsír,煮
uī,畫
tér,短
ngī,硬
sèr,稅
kun,筋
tse̍rh,絕
tiùnn,脹
khiunn,腔
tshir,舒
tio̍h,著
to̍h,著
kue,街
tshiūnn,象
hīng,貺
niû,量
niū,量
pn̄g,飯
n̂g,黃
sué,黍
tuân,傳
siunn,傷
hn̂g,園
tèr,塊
só,嫂
siūnn,想
sńg,損
khiú,搝
giú,搝
mi,搣
tshiúnn,搶
ē,會
kāinn,楗
hèr,歲
khue,溪
iûnn,溶
gûn,睨
ué,矮
tsueh,節
kinn,經
hō,號
gū,遇
kèr,過
san,鉎
tǹg,頓
tshír,鼠
tshiūnn,像
oh,僫
ui̍h,劃
bōo,墓
boo,摸
mî,暝
tshiunn,槍
tiùnn,漲
sǹg,算
kńg,管
tīr,箸
kér,粿
tèr,綴
kuê,膎
gír,語
serh,說
sô,趖
se̍rh,踅
hn̄g,遠
sng,酸
gûn,銀
phī,鼻
tsuê,齊
tsâu,齊
tshiúnn,廠
tshueh,慼
tshâu,撨
tsiúnn,槳
tsô,槽
tsiunn,樟
iūnn,樣
tsiunn,漿
thn̄g,熥
khueh,瞌
tshêr,箠
siunn,箱
mā,罵
po,褒
tsìnn,諍
tir,豬
siúnn,賞
pêr,賠
khò,靠
uê,鞋
iúnn,養
gǒ,餓
o̍h,學
kìr,據
tshiū,樹
tsng,磚
bō,磨
ko,篙
ko,糕
kuāinn,縣
thǹg,褪
tuê,蹄
tshínn,醒
kìr,鋸
kèr,髻
tsuē,濟
sò,燥
tshiûnn,牆
tìnn,瞪
bêr,糜
po̍h,薄
kiunn,薑
tsîr,薯
lêr,螺
siā,謝
hîng,還
er,鍋
tn̄g,斷
niû,糧
nǹg,軁
tńg,轉
tsiùnn,醬
só,鎖
sang,雙
kue,雞
tuê,題
tshiûnn,颺
giâ,鵝
phōo,簿
kinn,羹
kuinn,關
khǹg,勸
pó,寶
tsiūnn,癢
be̍rh,襪
tshér,髓
kèr,鱖
niū,讓
nih,躡
tsǹg,鑽
the,䖙
ńg,䘼
tsho̍h,𧮙
tīng,𠕇
siûnn,𣻸
tuē,苧
kuáinn,稈
tiūnn,丈
png,方
tsn̂g,全
guî,危
hōo,后
hōo,后
her,灰
gôo,吳
kir,車
ńg,阮
lú,乳
o,呵
siūnn,尚
kir,居
tsiú,帚
sìnn,性
póo,斧
hng,昏
kér,果
khûn,芹
thô,迌
hōo,厚
hōo,後
hōo,後
hūn,恨
tsńg,指
sinn,牲
po,玻
siunn,相
khia̍h,屐
sîr,徐
sîr,殊
kír,矩
tan,釘
sim,參
sim,參
tiùnn,帳
sò,掃
tsô,曹
niû,梁
huâinn,莖
hīng,莧
tshìr,處
hír,許
kerh,郭
hm̂,媒
ú,寓
tsèr,晬
tshiunn,腔
per,菠
tô,萄
hiunn,鄉
ńg,鈗
iûnn,陽
khûn,勤
sîr,嗣
līng,楝
înn,楹
īr,預
līr,慮
niû,樑
huān,範
nâi,蓮
khèr,課
tīnn,鄭
tîr,鋤
tshinn,親
bôo,謀
thôo,頭
thôo,頭
iunn,鴦
inn,嬰
sīr,嶼
tèr,戴
tshò,糙
kír,舉
tsiunn,螿
siā,謝
khok,顎
lô,羅
tinn,蹬
tshiunn,鯧
luē,鑢
kinn,驚
tshâm,蠶
tshâm,蠶
pueh,八
to,刀
tsiūnn,上
tshiūnn,上
lú,女
tsú,子
kun,巾
tiong,中
hōo,予
gōo,五
tsínn,井
pán,反
kun,斤
ji̍t,日
ge̍h,月
mn̂g,毛
hé,火
khù,去
khó,可
ni,奶
pînn,平
bē,未
bió,母
tsap,汁
huān,犯
tshinn,生
sinn,生
phê,皮
kng,光
tán,刐
tshiūnn,匠
kiánn,囝
hê,回
tuē,地
hó,好
jī,字
tshù,次
iûnn,羊
khó,考
hī,耳
tsū,自
huih,血
tū,佇
lú,你
nn̄g,卵
puī,吠
tshe,吹
khinn,坑
ngeh,夾
bé,尾
jiàu,抓
kinn,更
pōo,步
tse,災
tōo,肚
ōo,芋
guán,阮
sū,事
niú,兩
tshue,初
kńg,卷
khia,奇
bē,妹
sìnn,姓
tué,底
kinn,庚
phō,抱
puānn,拌
pue̍h,拔
hô,河
tshe,炊
tsinn,爭
kiunn,羌
san,芟
kūn,近
hānn,迒
tiúnn,長
mn̂g,門
hōo,雨
tshinn,青
pó,保
tshò,剉
kāu,厚
khuè,契
tōo,度
tshinn,星
pìnn,柄
iûnn,洋
sué,洗
te,炱
kuè,疥
siùnn,相
gán,研
tshīng,穿
tshng,穿
juán,耎
phe,胚
khīng,虹
pe,飛
hiunn,香
pē,倍
tó,倒
tò,倒
pōo,哺
kínn,哽
niû,娘
tóo,島
su,師
un,恩
un,恩
ue,挨
jê,挼
lua̍h,捋
tīnn,捏
thô,桃
toh,桌
ue̍h,狹
pīnn,病
soh,索
kheh,缺
tshè,脆
me̍h,脈
iúnn,舀
tshó,草
hng,荒
thó,討
thè,退
phè,配
tsam,針
tû,除
tû,除
tsuè,做
tshiùnn,唱
teh,啄
mn̄g,問
pô,婆
tiunn,張
áinn,捥
ńg,捥
kńg,捲
the,推
ng,掩
tsn̄g,旋
m̂,梅
boh,欲
tshinn,清
luê,犁
tsiunn,章
lue̍h,笠
phoh,粕
suè,細
kueh,莢
ô,蚵
tshu,蛆
tē,袋
phē,被
hè,貨
kǹg,貫
ké,跂
nńg,軟
jiok,逐
seh,雪
hû,魚
pò,報
tiûnn,場
bō,帽
tsiúnn,掌
pé,掰
tshē,揣
nî,晾
thuè,替
tsó,棗
pînn,棚
pē,焙
bô,無
tsú,煮
uī,畫
té,短
ngī,硬
sè,稅
kun,筋
tse̍h,絕
tiùnn,脹
khiunn,腔
tshu,舒
tio̍h,著
to̍h,著
kue,街
tshiūnn,象
hīng,貺
hān,貺
niû,量
niū,量
pn̄g,飯
n̂g,黃
sué,黍
siunn,傷
hn̂g,園
tè,塊
só,嫂
siūnn,想
sńg,損
khiú,搝
giú,搝
mi,搣
tshiúnn,搶
ē,會
kān,楗
hè,歲
khue,溪
iûnn,溶
gîn,睨
ué,矮
tsueh,節
kinn,經
hō,號
gū,遇
kè,過
san,鉎
tǹg,頓
tshú,鼠
tshiūnn,像
oh,僫
ui̍h,劃
bōo,墓
boo,摸
mî,暝
tshiunn,槍
tiùnn,漲
sǹg,算
kńg,管
tū,箸
ké,粿
tè,綴
kuê,膎
gú,語
seh,說
sô,趖
se̍h,踅
hn̄g,遠
sng,酸
gûn,銀
phīnn,鼻
tsuê,齊
tsâu,齊
tshiúnn,廠
tshueh,慼
tshâu,撨
tsiúnn,槳
tsô,槽
tsiunn,樟
iūnn,樣
tsiunn,漿
thn̄g,熥
khueh,瞌
tshê,箠
siunn,箱
mī,罵
po,褒
tsìnn,諍
tu,豬
siúnn,賞
pê,賠
khò,靠
uê,鞋
iúnn,養
gō,餓
o̍h,學
kù,據
tshiūnn,樹
tsng,磚
bō,磨
ko,篙
ko,糕
kuān,縣
thǹg,褪
tuê,蹄
tshínn,醒
kù,鋸
kè,髻
tsuē,濟
sò,燥
tshiûnn,牆
tìnn,瞪
bê,糜
po̍h,薄
kiunn,薑
tsû,薯
lê,螺
siā,謝
hân,還
e,鍋
tn̄g,斷
niû,糧
nǹg,軁
tńg,轉
tsiùnn,醬
só,鎖
sang,雙
kue,雞
tuê,題
tshiûnn,颺
giâ,鵝
phōo,簿
kinn,羹
kuinn,關
khǹg,勸
pó,寶
tsiūnn,癢
be̍h,襪
tshé,髓
kè,鱖
niū,讓
nih,躡
tsǹg,鑽
the,䖙
ńg,䘼
tsho̍h,𧮙
tān,𠕇
tīng,𠕇
siûnn,𣻸
tuē,苧
kuínn,稈
tiūnn,丈
png,方
tsn̂g,全
guî,危
hiō,后
hiō,后
he,灰
ngôo,吳
ku,車
ńg,阮
jú,乳
o,呵
siūnn,尚
ku,居
tsiú,帚
sìnn,性
póo,斧
hng,昏
ké,果
khûn,芹
thô,迌
hiō,厚
hiō,後
hiō,後
hūn,恨
tsíng,指
sinn,牲
po,玻
siunn,相
khia̍h,屐
kia̍h,屐
tshî,徐
sû,殊
kú,矩
tan,釘
sim,參
song,參
sim,參
song,參
tiùnn,帳
sò,掃
tsô,曹
niû,梁
huâinn,莖
hīng,莧
hāng,莧
tshù,處
hú,許
keh,郭
hûn,媒
gū,寓
tsè,晬
tshiunn,腔
pe,菠
tô,萄
hiunn,鄉
ńg,鈗
iûnn,陽
khûn,勤
sû,嗣
līng,楝
înn,楹
ū,預
lū,慮
niû,樑
huān,範
lân,蓮
khè,課
tīnn,鄭
tû,鋤
tshinn,親
bôo,謀
thôo,頭
thôo,頭
iunn,鴦
inn,嬰
sū,嶼
tè,戴
tshò,糙
kú,舉
tsiunn,螿
siā,謝
khok,顎
lô,羅
tinn,蹬
tshiunn,鯧
luē,鑢
kinn,驚
tshâm,蠶
tshâm,蠶
pueh,八
to,刀
tsiūnn,上
tshiūnn,上
lír,女
lí,女
tsú,子
kun,巾
tiong,中
hōo,予
gōo,五
tsínn,井
píng,反
kun,斤
ji̍t,日
li̍t,日
ge̍rh,月
ge̍h,月
mn̂g,毛
hér,火
hé,火
khìr,去
khì,去
khó,可
lin,奶
pînn,平
bēr,未
bió,母
tsap,汁
huān,犯
tshinn,生
sinn,生
phêr,皮
phê,皮
kng,光
tshiūnn,匠
kiánn,囝
hêr,回
hê,回
tuē,地
hó,好
jī,字
lī,字
tshìr,次
iûnn,羊
khó,考
hī,耳
tsīr,自
huih,血
tī,佇
lí,你
lír,你
nn̄g,卵
puī,吠
tsher,吹
tshe,吹
khinn,坑
gueh,夾
bér,尾
bé,尾
liàu,抓
ngiàu,抓
kinn,更
pōo,步
tser,災
tse,災
tōo,肚
ōo,芋
gún,阮
sīr,事
niú,兩
tshue,初
kńg,卷
khia,奇
bēr,妹
bē,妹
sìnn,姓
tué,底
kinn,庚
phō,抱
puānn,拌
pui̍h,拔
hô,河
tsher,炊
tshe,炊
tsinn,爭
kiunn,羌
sing,芟
kūn,近
hānn,迒
tiúnn,長
mn̂g,門
hōo,雨
tshinn,青
pó,保
tshò,剉
kāu,厚
khuè,契
tōo,度
tshinn,星
pìnn,柄
iûnn,洋
sué,洗
ter,炱
te,炱
kuè,疥
siùnn,相
gíng,研
tshīng,穿
tshng,穿
luán,耎
pher,胚
phe,胚
khīng,虹
per,飛
pe,飛
hiunn,香
pēr,倍
pē,倍
tó,倒
tò,倒
pōo,哺
niû,娘
tóo,島
sir,師
su,師
un,恩
un,恩
ue,挨
jêr,挼
lêr,挼
lê,挼
lua̍h,捋
tīnn,捏
thô,桃
toh,桌
ue̍h,狹
pīnn,病
soh,索
kherh,缺
kheh,缺
tshèr,脆
tshè,脆
be̍h,脈
ió,舀
tshó,草
hng,荒
thó,討
thèr,退
thuè,退
phèr,配
phè,配
tsam,針
tsiam,針
tîr,除
tû,除
tîr,除
tû,除
tsuè,做
tshiùnn,唱
tok,啄
mn̄g,問
pô,婆
tiunn,張
ńg,捥
kńg,捲
ther,推
the,推
ng,掩
tsn̄g,旋
m̂,梅
muî,梅
beh,欲
tshinn,清
luê,犁
tsiunn,章
lue̍h,笠
phoh,粕
suè,細
ngueh,莢
ô,蚵
tshir,蛆
tēr,袋
tē,袋
phēr,被
phē,被
hèr,貨
hè,貨
kǹg,貫
kér,跂
ké,跂
nńg,軟
lip,逐
serh,雪
seh,雪
hîr,魚
hî,魚
pò,報
tiûnn,場
bō,帽
tsiúnn,掌
pér,掰
pé,掰
tshēr,揣
tshē,揣
nî,晾
thuè,替
tsó,棗
pînn,棚
pēr,焙
pē,焙
bô,無
tsú,煮
uī,畫
tér,短
té,短
ngī,硬
sèr,稅
sè,稅
kun,筋
tse̍rh,絕
tse̍h,絕
tiùnn,脹
khiunn,腔
tshu,舒
tio̍h,著
to̍h,著
kue,街
tshiūnn,象
hīng,貺
niû,量
niū,量
pn̄g,飯
n̂g,黃
sué,黍
thn̂g,傳
siunn,傷
hn̂g,園
tèr,塊
tè,塊
só,嫂
siūnn,想
sńg,損
khiú,搝
giú,搝
mi,搣
tshiúnn,搶
ē,會
kīng,楗
hèr,歲
hè,歲
khue,溪
iûnn,溶
gîn,睨
ué,矮
tsueh,節
kinn,經
hō,號
bū,遇
kèr,過
kè,過
san,鉎
tǹg,頓
tshír,鼠
tshí,鼠
tshiūnn,像
oh,僫
ui̍h,劃
bōo,墓
bōng,墓
bong,摸
mî,暝
tshiunn,槍
tiùnn,漲
sǹg,算
kńg,管
tīr,箸
tī,箸
kér,粿
ké,粿
tèr,綴
tè,綴
kuê,膎
gír,語
gí,語
serh,說
seh,說
sô,趖
se̍rh,踅
se̍h,踅
hn̄g,遠
sng,酸
gûn,銀
phīnn,鼻
tsuê,齊
tsâu,齊
tshiúnn,廠
tshueh,慼
tshâu,撨
tsiúnn,槳
tsô,槽
tsiunn,樟
iūnn,樣
tsiunn,漿
thn̄g,熥
khueh,瞌
tshêr,箠
tshê,箠
siunn,箱
mā,罵
po,褒
tsìnn,諍
tir,豬
ti,豬
siúnn,賞
pêr,賠
pê,賠
khò,靠
uê,鞋
iúnn,養
gō,餓
o̍h,學
kìr,據
kì,據
tsng,磚
bō,磨
ko,篙
ko,糕
kuīnn,縣
thǹg,褪
tuê,蹄
tshínn,醒
kìr,鋸
kì,鋸
kèr,髻
kè,髻
tsuē,濟
sò,燥
tshiûnn,牆
tìnn,瞪
bêr,糜
bê,糜
po̍h,薄
kiunn,薑
tsîr,薯
tsî,薯
lêr,螺
lê,螺
siā,謝
hîng,還
er,鍋
e,鍋
tn̄g,斷
niû,糧
nǹg,軁
tńg,轉
tsiùnn,醬
só,鎖
sang,雙
kue,雞
tuê,題
tshiûnn,颺
giâ,鵝
phōo,簿
kinn,羹
kuinn,關
khǹg,勸
pó,寶
tsiūnn,癢
be̍rh,襪
be̍h,襪
tshér,髓
tshé,髓
kèr,鱖
kè,鱖
niū,讓
nih,躡
tsǹg,鑽
the,䖙
ńg,䘼
tsho̍h,𧮙
tīng,𠕇
siûnn,𣻸
tuē,苧
kuáinn,稈
tiūnn,丈
png,方
tsn̂g,全
guî,危
luî,危
hiō,后
hiō,后
her,灰
he,灰
ngôo,吳
kir,車
ki,車
ńg,阮
jú,乳
lú,乳
o,呵
siūnn,尚
kir,居
tshiú,帚
sìnn,性
póo,斧
hng,昏
kér,果
ké,果
khûn,芹
thô,迌
hiō,厚
hiō,後
hiō,後
hūn,恨
tsíng,指
sinn,牲
po,玻
siunn,相
kia̍h,屐
tshî,徐
sû,殊
kír,矩
kí,矩
ting,釘
sim,參
sim,參
tiùnn,帳
sò,掃
tsô,曹
niû,梁
huâinn,莖
hīng,莧
tshù,處
hír,許
hí,許
kerh,郭
keh,郭
hm̂,媒
ú,寓
tsèr,晬
tsè,晬
tshiunn,腔
per,菠
pe,菠
tô,萄
hiunn,鄉
ńg,鈗
iûnn,陽
khûn,勤
sîr,嗣
līng,楝
înn,楹
īr,預
ī,預
līr,慮
lī,慮
niû,樑
huān,範
liân,蓮
khìr,課
tīnn,鄭
tîr,鋤
tî,鋤
khiūnn,噤
tshinn,親
biô,謀
thiô,頭
thiô,頭
iunn,鴦
inn,嬰
sīr,嶼
tèr,戴
tè,戴
tshò,糙
kír,舉
kí,舉
tsiunn,螿
siā,謝
kok,顎
lô,羅
tinn,蹬
tshiunn,鯧
luē,鑢
kinn,驚
tshâm,蠶
tshâm,蠶
peh,八
to,刀
tsiūnn,上
tshiūnn,上
lí,女
tsú,子
kin,巾
tiong,中
hōo,予
gōo,五
tsénn,井
píng,反
kin,斤
ji̍t,日
gi̍t,日
gue̍h,月
mn̂g,毛
hué,火
khì,去
khó,可
ling,奶
pênn,平
buē,未
bió,母
tsiap,汁
huān,犯
tshenn,生
senn,生
phuê,皮
kng,光
tshiūnn,匠
kiánn,囝
huê,回
tuē,地
hó,好
jī,字
gī,字
tshù,次
iûnn,羊
khó,考
hīnn,耳
tsū,自
hueh,血
tī,佇
lí,你
nn̄g,卵
puī,吠
tshue,吹
khenn,坑
ngeh,夾
bué,尾
jiàu,抓
giàu,抓
kenn,更
pōo,步
tse,災
tōo,肚
ōo,芋
gún,阮
sū,事
niú,兩
tshe,初
kńg,卷
khia,奇
muē,妹
sènn,姓
té,底
kenn,庚
phō,抱
puānn,拌
pue̍h,拔
hô,河
tshue,炊
tsenn,爭
kiunn,羌
sing,芟
kīn,近
hānn,迒
tiúnn,長
mn̂g,門
hōo,雨
tshenn,青
pó,保
tshò,剉
kāu,厚
khè,契
tōo,度
tshenn,星
pènn,柄
iûnn,洋
sé,洗
te,炱
kè,疥
siùnn,相
gíng,研
tshīng,穿
tshng,穿
luán,耎
phue,胚
khīng,虹
pue,飛
hiunn,香
puē,倍
tó,倒
tò,倒
pōo,哺
kénn,哽
niû,娘
tó,島
su,師
un,恩
un,恩
e,挨
juê,挼
lua̍h,捋
tēnn,捏
thô,桃
toh,桌
e̍h,狹
pēnn,病
soh,索
khueh,缺
tshè,脆
me̍h,脈
mē,脈
iúnn,舀
tshó,草
hng,荒
thó,討
thè,退
thuè,退
phuè,配
tsiam,針
tî,除
tî,除
tsò,做
tshiùnn,唱
tok,啄
mn̄g,問
pô,婆
tiunn,張
ńg,捥
kńg,捲
the,推
ng,掩
tsn̄g,旋
muê,梅
buê,梅
beh,欲
tshing,清
lê,犁
tsiunn,章
le̍h,笠
phoh,粕
sè,細
ngeh,莢
ô,蚵
tshi,蛆
tē,袋
phuē,被
huè,貨
kǹg,貫
kué,跂
nńg,軟
giok,逐
seh,雪
hî,魚
pò,報
tiûnn,場
bō,帽
tsiúnn,掌
pué,掰
tshuē,揣
nê,晾
thè,替
thuè,替
tsó,棗
pênn,棚
puē,焙
bô,無
tsú,煮
uē,畫
té,短
ngē,硬
suè,稅
kin,筋
tse̍h,絕
tiùnn,脹
khiunn,腔
tshu,舒
tio̍h,著
to̍h,著
ke,街
tshiūnn,象
hīng,貺
niû,量
niū,量
pn̄g,飯
n̂g,黃
sé,黍
thn̂g,傳
siunn,傷
hn̂g,園
tè,塊
só,嫂
siūnn,想
sńg,損
khiú,搝
giú,搝
me,搣
tshiúnn,搶
ē,會
kīng,楗
huè,歲
khe,溪
iûnn,溶
gîn,睨
é,矮
tseh,節
kenn,經
hō,號
gū,遇
kuè,過
sian,鉎
tǹg,頓
tshí,鼠
tshiūnn,像
oh,僫
ue̍h,劃
bōng,墓
bong,摸
mê,暝
tshiunn,槍
tiùnn,漲
sǹg,算
kńg,管
tī,箸
kué,粿
tuè,綴
kê,膎
gí,語
sueh,說
sô,趖
se̍h,踅
hn̄g,遠
sng,酸
gîn,銀
phīnn,鼻
tsê,齊
tsiâu,齊
tshiúnn,廠
tsheh,慼
tshiâu,撨
tsiúnn,槳
tsô,槽
tsiunn,樟
iūnn,樣
tsiunn,漿
thn̄g,熥
kheh,瞌
tshuê,箠
siunn,箱
mē,罵
po,褒
tsènn,諍
ti,豬
siúnn,賞
puê,賠
khò,靠
ê,鞋
iúnn,養
gō,餓
o̍h,學
kì,據
tsng,磚
bō,磨
ko,篙
ko,糕
kuān,縣
thǹg,褪
tê,蹄
tshénn,醒
kì,鋸
kuè,髻
tsē,濟
sò,燥
tshiûnn,牆
tènn,瞪
muê,糜
po̍h,薄
kiunn,薑
tsî,薯
lê,螺
hîng,還
ue,鍋
tn̄g,斷
niû,糧
nǹg,軁
tńg,轉
tsiùnn,醬
só,鎖
siang,雙
ke,雞
tê,題
tshiûnn,颺
gô,鵝
phōo,簿
kenn,羹
kuainn,關
khǹg,勸
pó,寶
tsiūnn,癢
bue̍h,襪
tshué,髓
kuè,鱖
niū,讓
