tl,hanzi
Lê,犂
Luê,犂
Ti̍k,狄
Káu,玖
Lo̍k,珞
Bú,珷
Hóo,琥
Khun,琨
Huat,琺
Mōo,瑁
Oó,瑦
Oo,瑦
Lōo,璐
Ki,璣
Kû,璩
Kî,璩
Sú,璽
Sí,璽
Soo,甦
Lîng,甯
Līng,甯
Līn,甯
Bīng,甯
Ko,皋
Lôo,盧
Tsin,眞
Kuì,眭
Bôo,眸
Biô,眸
Tsu,睢
Tshu,睢
Juē,睿
Luē,睿
Khû,瞿
Hâu,矦
Kâu,矦
Kî,祁
Kî,祗
Tsi,祗
Tsiok,禚
Thiông,种
Khe,稽
Bo̍k,穆
Jiông,穰
Liông,穰
Giông,穰
Kia̍t,竭
Tàn,笪
Siáu,筱
Liâm,粘
Kî,綦
Kau,緱
Jiáu,繞
Liáu,繞
Giáu,繞
Bí,羋
Kiong,羗
Khiong,羗
Ti̍k,翟
Tsián,翦
Tap,耷
Kíng,耿
Lia̍p,聶
Liap,聶
Siu,脩
Tsong,臧
Juē,芮
Luē,芮
Siam,苫
Hû,苻
Bâ,茆
Kóo,茍
Kió,茍
Tshiàn,茜
Sî,茬
Jû,茹
Lû,茹
Jî,茹
Ti̍k,荻
Tî,莉
Nī,莉
Kú,莒
Kí,莒
Sin,莘
Kan,菅
Koo,菰
Siok,菽
Tiông,萇
Suan,萱
Hông,葒
Ui,葳
Kuái,蒯
Puē,蓓
Tsiúnn,蔣
Tsiónn,蔣
Muâ,蔴
Jiâu,蕘
Liâu,蕘
Giâu,蕘
Kuī,蕢
Sih,薛
Phik,薜
Luá,藞
Līn,藺
Kû,蘧
Kî,蘧
Lô,蘿
Gû,虞
Gî,虞
Khik,虢
Juē,蚋
Luē,蚋
Gí,螘
Uē,衞
Uân,袁
Puê,裴
Thú,褚
Thí,褚
Thâm,覃
Tsîm,覃
Sîm,覃
Hông,訇
Tshú,訾
Gûn,誾
Sîm,諶
Tsiâu,譙
Lé,豊
Ting,豋
Bi̍k,貊
Huî,賁
Jīm,賃
Lîm,賃
Gīm,賃
King,賡
Hik,赫
Kián,蹇
At,軋
Tsik,迮
Tsok,迮
Kuat,适
Pâng,逄
Lio̍h,逯
Hîng,邢
Lô,那
Hân,邯
Thai,邰
Khu,邱
Pi,邳
Píng,邴
Siō,邵
Siāu,邵
Tsu,邾
Tu,邾
Khik,郄
Tsit,郅
Huân,郇
Sûn,郇
Thi,郗
Hi,郗
Gôo,郚
Ngôo,郚
Khò,郜
Hok,郝
Hik,郝
Hi̍k,郝
Kiap,郟
Khik,郤
Go̍k,鄂
Tsau,鄒
Tsoo,鄒
Tse,鄒
Tsio,鄒
Tsiu,鄒
Oo,鄔
Khûn,鄞
Khîn,鄞
Ian,鄢
Kuè,鄶
Hong,鄷
Li̍k,酈
Lê,酈
Tsiau,釗
Thóo,鈄
Thió,鈄
Hiân,鉉
Tshuan,銓
Gî,錡
Kî,錡
Í,錡
Sîm,鐔
Giâm,閆
Hān,閈
Hân,閑
Khap,閤
Ha̍p,閤
Hua̍t,閥
Lû,閭
Lî,閭
Àm,闇
Am,闇
Ám,闇
Khàm,闞
Suî,隋
Guí,隗
Uî,隗
Liông,隴
Lóng,隴
Tsùn,雋
Iong,雍
Tsu,雎
Tsi,雎
Lo̍k,雒
Tshu,雛
Tshi,雛
Sio,霄
Hok,霍
Gê,霓
Ing,霙
Tiān,靛
Tīng,靛
Tiānn,靛
Tāinn,靛
Kìn,靳
Tat,靼
Siâu,韶
Hiok,頊
Hok,馥
Pâng,馮
Khu,駒
Khi,駒
Hian,騫
Khian,騫
Guī,魏
Môo,麼
Kíng,龔
Kióng,龔
Kiong,龔
Au,𥕥
Bûn,妏
Būn,妏
Û,妤
Î,妤
Í,苡
À,亞
A,亞
Gān,彦
Giān,彦
Un,温
N̂g,黄
Uînn,黄
Thôo,凃
Tiunn-kán,張簡
Tionn-kán,張簡
Au-iông,歐陽
Au-iâng,歐陽
Huān-kiong,范姜
Huān-kiang,范姜
Huān-khiang,范姜
Pâng,龎
Bâng,龎
Tôo,𡍼
Thôo,𡍼
Kóng,鄺
Khòng,鄺
Ko,髙
Giâm,𨶒
Iâm,𨶒
Gân,顔
Tsiu-n̂g,周黃
Tsiu-uînn,周黃
Thú,禇
Thí,禇
Kang-tsiā,江謝
Kang-tiā,江謝
Sián,冼
Su-tôo,司徒
Peh,栢
Tiunn-liāu,張廖
Tionn-liāu,張廖
Su,胥
Si,胥
Ang-lîm,翁林
Ong-lîm,翁林
Khiong-lîm,姜林
Kiang-lîm,姜林
Siōng-kuan,上官
Hong,酆
Liâm,亷
Kuan,関
Lîng,𡩋
Līng,𡩋
Līn,𡩋
Bīng,𡩋
Tsu-tân,朱陳
Tuan-bo̍k,端木
Khu-n̂g,邱黃
Khu-uînn,邱黃
Tsu-kat,諸葛
Ia̍p-lâu,葉劉
Tsín,姫
Tsám,昝
Û,盂
Tiunn-lí,張李
Tionn-lí,張李
Ông-lí,王李
Hông-hú,皇甫
Huan,禤
Báu,邜
Ńg-lī,阮呂
Ńg-lū,阮呂
Uán-lū,阮呂
Uán-lī,阮呂
Uínn-lī,阮呂
Liú,栁
Kuan,闗
Lâu-n̂g,劉黃
Lâu-uînn,劉黃
Liú,桞
Kí,杞
Tân-lí,陳李
Tân-ngôo,陳吳
Tân-gôo,陳吳
Lîm-ngôo,林吳
Lîm-gôo,林吳
Au-lí,歐李
Tiunn-khóo,張許
Tionn-khóo,張許
Tn̂g,唐
Tông,唐
Kóo,芶
Kió,芶
Bo̍k,𬓽
Bâ,茒
Tsô,曺
Tsôo,曺
Ut-tî,尉遲
Sin-tôo,申屠
Tshî-koo,徐辜
Tiunn-tân,張陳
Tionn-tân,張陳
Su-má,司馬
Tân-n̂g,陳黃
Tân-uînn,陳黃
Tsau,邹
Tsoo,邹
Tse,邹
Tsio,邹
Soo-tân,蘇陳
Kueh-lí,郭李
Keh-lí,郭李
Lí-lîm,李林
Lí-tân,李陳
Tshî-tân,徐陳
Khuat,灍
Lâu-tiunn,劉張
Lâu-tionn,劉張
Tsiu,周
King,荆
Tshuà-n̂g,蔡黃
Tshuà-uînn,蔡黃
Lôo,芦
Bông,䝉
Âng-khóo,洪許
Tiunn-iûnn,張楊
Tionn-iônn,張楊
Hòng,况
Ông-lâu,王劉
N̂g-ngôo,黃吳
N̂g-gôo,黃吳
Uînn-ngôo,黃吳
Uînn-gôo,黃吳
Khòo,冦
Hian-uân,軒轅
Tân-khóo,陳許
Hā-hôo,夏侯
Hā-hiô,夏侯
Sian-u,鮮于
Sian-i,鮮于
Lí-ông,李王
Tsan-lîm,曾林
Tsiā-lîm,謝林
Siā-lîm,謝林
Muâ,麻
Mâu,麻
Û-iûnn,余楊
Î-iûnn,余楊
Û-iônn,余楊
Î-iônn,余楊
La̍p,菈
Tô,籴
Tân-koo,陳辜
Lí-n̂g,李黃
Lí-uînn,李黃
Kueh-n̂g,郭黃
Keh-n̂g,郭黃
Kueh-uînn,郭黃
Suè,税
Sè,税
Hiok,旮
Lîng-hôo,令狐
Sik-lâm,索南
Soh-lâm,索南
Lo̍h,𨿅
N̂g-sím,黃沈
Uînn-sím,黃沈
Tìng,隥
Ūn,貟
Tuā,亣
Liû,鎦
Tēnn-n̂g,鄭黃
Tīnn-n̂g,鄭黃
Tēnn-uînn,鄭黃
Tsuan-sun,顓孫
Sûn-u,淳于
Sûn-i,淳于
Tân-phênn,陳彭
Tân-phînn,陳彭
Iam,隂
Ngôo-iû,吳游
Gôo-iû,吳游
Tsng-ngôo,莊吳
Tsng-gôo,莊吳
Khiau,嘺
Png-tsoo,方鄒
Png-tse,方鄒
Png-tsio,方鄒
Puinn-tsoo,方鄒
Puinn-tse,方鄒
Ngôo-tēnn,吳鄭
Ngôo-tīnn,吳鄭
Gôo-tēnn,吳鄭
Gôo-tīnn,吳鄭
Kik-song,格桑
Po̍k-iông,濮陽
Tsn̂g,㒰
Tsuînn,㒰
Thóo-ting,土登
Tè-iûnn,戴楊
Tè-iônn,戴楊
Tân-lī,陳呂
Tân-lū,陳呂
Lâu-huān,劉范
Kài,盖
Tsat-se,札西
Liāu-tshuà,廖蔡
Puê,裵
Ông,仼
Līng,𠍐
Bān,蔄
Kì,紀
Kat,噶
Tàn-tsing,旦增
Tsu-ang,朱翁
Tsu-ong,朱翁
Kang-tsiu,江周
Sím-iû,沈游
Tong-hong,東方
Khng-tiunn,康張
Khng-tionn,康張
Tē-ngóo,第五
Kueh-âng,郭洪
Keh-âng,郭洪
Lâu-khóo,劉許
Kat-má,噶瑪
Tê,遆
Lîng,𪧟
Līng,𪧟
Līn,𪧟
Bīng,𪧟
Sian,佡
Lí-niû,李梁
Lí-niôo,李梁
Sng-lîm,孫林
Sun-lîm,孫林
Suinn-lîm,孫林
Kong,冮
Iû,㳺
Huân,䌓
Kak,𠔌
Ông-gân,王顏
Tshî-tsiā,徐謝
Tshî-siā,徐謝
Tiunn-tiō,張趙
Tionn-tiō,張趙
Lio̍k-huì,陸費
Lio̍k-pì,陸費
Li̍k-huì,陸費
Li̍k-pì,陸費
Ó,婀
Tsan,曽
Lâu,楼
Tshat,𣾰
Tó,朵
Tóo,朵
Í,扆
Tsat-se,扎西
Tshiân-lîng,延陵
Iân-lîng,延陵
Ôo-tsiu,胡周
Ik-se,益西
Kòng-pòo,貢佈
Kún-song,袞桑
Liân-lîm,連林
Thú-ńg,褚阮
Thí-ńg,褚阮
Thú-uán,褚阮
Thí-uán,褚阮
Thí-uínn,褚阮
Tsing-tiunn,鍾張
Tsiong-tiunn,鍾張
Tsing-tionn,鍾張
Tsiong-tionn,鍾張
Ko,呙
Koo,呙
Suè,𡻕
Huè,𡻕
Hè,𡻕
Iûnn,𦍋
Iônn,𦍋
Kiok,閰
Iûnn,𣓾
Iônn,𣓾
Tsu-ngôo,朱吳
Tsu-gôo,朱吳
Too,嘟
Gí,礒
La,啦
Hîng,横
Huâinn,横
Huînn,横
Ti̍k,廸
Hua,花
Sè,笹
Sì,笹
Thong,樋
Kî,􀀻
Mōo,冒
Tshó,鎻
Iu,优
Suan,禢
Pe̍h-má,白瑪
Tsan-kang,曾江
À,婭
Ti,猪
Tu,猪
Tsu,猪
À,亜
A,亜
Tó,嶋
Tóo,嶋
Sip,澁
Siap,澁
Pin,濵
Huân,丸
Bông,𫎇
Lâu,刘
Pau,包
Pâu,包
Jû,兪
Lû,兪
Jî,兪
Khian,𨐋
Sio,䔥
Siau,䔥
Tsū,袓
Tsī,袓
Tsia,袓
Ò,啊
Ái,欸
Pâng,溤
Bo̍k,鄚
Tap,褟
O,錒
I,黟
Kong-iông,公羊
Bûn-lo̍k,文樂
Pí-ka,比嘉
Ông-ia̍h,王易
Tàn-pa,旦巴
I-se,伊西
Kang-tiân,江田
Sng-lâu,孫劉
Sun-lâu,孫劉
Suinn-lâu,孫劉
Sih-lîm,薛林
Tsing-kán,鐘簡
Tsiong-kán,鐘簡
Hai,嗨
Puè,鋇
Ài,璦
Lóo,嚕
Tóo,帾
La̍p,翋
Hiō,銗
Hōo,銗
Sióng,駷
Jî,児
Lî,児
Gî,児
Piat,别
Ti̍k,沢
Nái,廼
Kió,玽
Góo,玽
Nái,㧱
Luân,栾
Tsûn,舩
Suân,舩
Muî,珻
Jū,喩
Lū,喩
Jī,喩
Khuann,寛
Muî,楳
M̂,楳
Sàn,綫
Khiau,鄥
Huà,𠤎
Huè,𠤎
Khí,起
Kìng,敬
Bāng,夢
Nâ,𦾐
Pí,匂
Tsô,𫡼
Tsôo,𫡼
Bōo,𪷂
Hm̂,𦮦
Sū,竪
Sī,竪
Hōng,鳯
Ò,奥
Khing,𡖖
Suan,𧝁
Tāi,𨓻
Tshe,𥘉
Tshue,𥘉
It,釔
Kuàn,𣬂
Pin,宾
Sún,鎨
Kong-sun,公孫
Lâm-kiong,南宮
Tân-liāu,陳廖
Bōo-iông,慕容
