tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
gô-bah,鵝肉,25,gô-bah,go5bah1,go5bah1,gobah,gobah
an-thûn,鵪鶉,25,an-thûn,an1thun5,an1thun5,anthun,anthun
lāi-hio̍h,鶆鴞,25,lāi-hio̍h,lai7hioh8,lai7hioh8,laihioh,laihioh
ho̍h-hn̂g,鶴園,25,ho̍h-hn̂g,hoh8hng5,hoh8hng5,hohhng,hohhng
lōo-tsiu,鷺洲,25,lō͘-chiu,loo7tsiu1,loo7chiu1,lootsiu,loochiu
ing-bú,鸚鵡,25,eng-bú,ing1bu2,eng1bu2,ingbu,engbu
kiâm-tsuí,鹹水,25,kiâm-chúi,kiam5tsui2,kiam5chui2,kiamtsui,kiamchui
kiâm-tsháu,鹹草,25,kiâm-chháu,kiam5tshau2,kiam5chhau2,kiamtshau,kiamchhau
kiâm-tsuí,鹽水,25,kiâm-chúi,kiam5tsui2,kiam5chui2,kiamtsui,kiamchui
iâm-sòo,鹽素,25,iâm-sò͘,iam5soo3,iam5soo3,iamsoo,iamsoo
lo̍k-siânn,鹿城,25,lo̍k-siâⁿ,lok8siann5,lok8siann5,loksiann,loksiann
lo̍k-liâu,鹿寮,25,lo̍k-liâu,lok8liau5,lok8liau5,lokliau,lokliau
lo̍k-buán,鹿滿,25,lo̍k-boán,lok8buan2,lok8boan2,lokbuan,lokboan
lo̍k-tsháu,鹿草,25,lo̍k-chháu,lok8tshau2,lok8chhau2,loktshau,lokchhau
lo̍k-kíng,鹿頸,25,lo̍k-kéng,lok8king2,lok8keng2,lokking,lokkeng
bî-lo̍k,麋鹿,25,bî-lo̍k,bi5lok8,bi5lok8,bilok,bilok
lē-tsúi,麗水,25,lē-chúi,le7tsui2,le7chui2,letsui,lechui
be̍h-liâu,麥寮,25,be̍h-liâu,beh8liau5,beh8liau5,behliau,behliau
be̍h-tshân,麥田,25,be̍h-chhân,beh8tshan5,beh8chhan5,behtshan,behchhan
be̍h-gê,麥芽,25,be̍h-gê,beh8ge5,beh8ge5,behge,behge
pháng-gia̍p,麭業,25,pháng-gia̍p,phang2giap8,phang2giap8,phanggiap,phanggiap
pháng-kiû,麭球,25,pháng-kiû,phang2kiu5,phang2kiu5,phangkiu,phangkiu
pháng-kauh,麭𩛩,25,pháng-kauh,phang2kauh1,phang2kauh1,phangkauh,phangkauh
mī-tshè,麵粞,25,mī-chhè,mi7tshe3,mi7chhe3,mitshe,michhe
mī-kué,麵粿,25,mī-kóe,mi7kue2,mi7koe2,mikue,mikoe
mī-ké,麵粿,25,mī-ké,mi7ke2,mi7ke2,mike,mike
mī-kér,麵粿,25,mī-kér,mi7ker2,mi7ker2,miker,miker
mī-i,麵衣,25,mī-i,mi7i1,mi7i1,mii,mii
mī-sann,麵衫,25,mī-saⁿ,mi7sann1,mi7sann1,misann,misann
mī-thi,麵麶,25,mī-thi,mi7thi1,mi7thi1,mithi,mithi
muâ-á,麻仔,25,môa-á,mua5a2,moa5a2,muaa,moaa
má-tsih,麻吉,25,má-chih,ma2tsih1,ma2chih1,matsih,machih
muâ-kôo,麻糊,25,môa-kô͘,mua5koo5,moa5koo5,muakoo,moakoo
muâ-ínn,麻芛,25,môa-íⁿ,mua5inn2,moa5inn2,muainn,moainn
bâ-lua̍h,麻辣,25,bâ-loa̍h,ba5luah8,ba5loah8,baluah,baloah
hông-giâm,黃岩,25,hông-giâm,hong5giam5,hong5giam5,honggiam,honggiam
n̂g-tè,黃帝,25,n̂g-tè,ng5te3,ng5te3,ngte,ngte
n̂g-tsia̍p,黃捷,25,n̂g-chia̍p,ng5tsiap8,ng5chiap8,ngtsiap,ngchiap
n̂g-thán,黃疸,25,n̂g-thán,ng5than2,ng5than2,ngthan,ngthan
n̂g-si,黃絲,25,n̂g-si,ng5si1,ng5si1,ngsi,ngsi
uînn-si,黃絲,25,ûiⁿ-si,uinn5si1,uinn5si1,uinnsi,uinnsi
n̂g-sng,黃酸,25,n̂g-sng,ng5sng1,ng5sng1,ngsng,ngsng
hông-lê,黃鸝,25,hông-lê,hong5le5,hong5le5,hongle,hongle
n̂g-tiám,黃點,25,n̂g-tiám,ng5tiam2,ng5tiam2,ngtiam,ngtiam
liâm-ka,黏膠,25,liâm-ka,liam5ka1,liam5ka1,liamka,liamka
liâm-tāu,黏豆,25,liâm-tāu,liam5tau7,liam5tau7,liamtau,liamtau
hik-tōng,黑洞,25,hek-tōng,hik1tong7,hek1tong7,hiktong,hektong
hik-pi̍k,黑白,25,hek-pe̍k,hik1pik8,hek1pek8,hikpik,hekpek
oo-lián,黑輪,25,o͘-lián,oo1lian2,oo1lian2,oolian,oolian
bi̍k-ai,默哀,25,be̍k-ai,bik8ai1,bek8ai1,bikai,bekai
thuh-bûn,黜文,25,thuh-bûn,thuh1bun5,thuh1bun5,thuhbun,thuhbun
thuh-kiû,黜球,25,thuh-kiû,thuh1kiu5,thuh1kiu5,thuhkiu,thuhkiu
thuh-tshàu,黜臭,25,thuh-chhàu,thuh1tshau3,thuh1chhau3,thuhtshau,thuhchhau
thuh-ô,黜蚵,25,thuh-ô,thuh1o5,thuh1o5,thuho,thuho
tiám-tuh,點拄,25,tiám-tuh,tiam2tuh1,tiam2tuh1,tiamtuh,tiamtuh
tiám-phuat,點撇,25,tiám-phoat,tiam2phuat1,tiam2phoat1,tiamphuat,tiamphoat
tiám-lù,點攄,25,tiám-lù,tiam2lu3,tiam2lu3,tiamlu,tiamlu
tóng-ú,黨羽,25,tóng-ú,tong2u2,tong2u2,tongu,tongu
ba̋i-khín,黴菌,25,băi-khín,bai1khin2,bai9khin2,baikhin,baikhin
tiánn-phok,鼎phok,25,tiáⁿ-phok,tiann2phok1,tiann2phok1,tiannphok,tiannphok
tiánn-tshíng,鼎筅,25,tiáⁿ-chhéng,tiann2tshing2,tiann2chheng2,tianntshing,tiannchheng
kóo-tîng,鼓亭,25,kó͘-têng,koo2ting5,koo2teng5,kooting,kooteng
kóo-san,鼓山,25,kó͘-san,koo2san1,koo2san1,koosan,koosan
kóo-suann,鼓山,25,kó͘-soaⁿ,koo2suann1,koo2soann1,koosuann,koosoann
kóo-lâu,鼓樓,25,kó͘-lâu,koo2lau5,koo2lau5,koolau,koolau
kóo-tshiûnn,鼓牆,25,kó͘-chhiûⁿ,koo2tshiunn5,koo2chhiunn5,kootshiunn,koochhiunn
kóo-hong,鼓風,25,kó͘-hong,koo2hong1,koo2hong1,koohong,koohong
phīnn-khian,鼻圈,25,phīⁿ-khian,phinn7khian1,phinn7khian1,phinnkhian,phinnkhian
phīnn-tsiam,鼻尖,25,phīⁿ-chiam,phinn7tsiam1,phinn7chiam1,phinntsiam,phinnchiam
phīnn-tī,鼻痔,25,phīⁿ-tī,phinn7ti7,phinn7ti7,phinnti,phinnti
phīnn-khiàu,鼻竅,25,phīⁿ-khiàu,phinn7khiau3,phinn7khiau3,phinnkhiau,phinnkhiau
phīnn-ko,鼻膏,25,phīⁿ-ko,phinn7ko1,phinn7ko1,phinnko,phinnko
phī-sô,鼻趖,25,phī-sô,phi7so5,phi7so5,phiso,phiso
phīnn-sô,鼻趖,25,phīⁿ-sô,phinn7so5,phinn7so5,phinnso,phinnso
phīnn-kut,鼻骨,25,phīⁿ-kut,phinn7kut1,phinn7kut1,phinnkut,phinnkut
tsê-kok,齊國,25,chê-kok,tse5kok1,che5kok1,tsekok,chekok
tsê-hong,齊風,25,chê-hong,tse5hong1,che5hong1,tsehong,chehong
khí-king,齒弓,25,khí-keng,khi2king1,khi2keng1,khiking,khikeng
khí-puânn,齒盤,25,khí-pôaⁿ,khi2puann5,khi2poann5,khipuann,khipoann
khí-tsio̍h,齒石,25,khí-chio̍h,khi2tsioh8,khi2chioh8,khitsioh,khichioh
khí-kóng,齒管,25,khí-kóng,khi2kong2,khi2kong2,khikong,khikong
khí-sùann,齒線,25,khí-sòaⁿ,khi2suann3,khi2soann3,khisuann,khisoann
giàng-gê,齴牙,25,giàng-gê,giang3ge5,giang3ge5,giangge,giangge
ak-tsak,齷齪,25,ak-chak,ak1tsak1,ak1chak1,aktsak,akchak
liông-kiā,龍崎,25,liông-kiā,liong5kia7,liong5kia7,liongkia,liongkia
lîng-nâ,龍巖,25,lêng-nâ,ling5na5,leng5na5,lingna,lengna
liông-bûn,龍文,25,liông-bûn,liong5bun5,liong5bun5,liongbun,liongbun
liông-tsuân,龍泉,25,liông-choân,liong5tsuan5,liong5choan5,liongtsuan,liongchoan
liông-hái,龍海,25,liông-hái,liong5hai2,liong5hai2,lionghai,lionghai
liông-iû,龍游,25,liông-iû,liong5iu5,liong5iu5,liongiu,liongiu
liông-uan,龍灣,25,liông-oan,liong5uan1,liong5oan1,lionguan,liongoan
liông-phuân,龍磐,25,liông-phoân,liong5phuan5,liong5phoan5,liongphuan,liongphoan
liông-be̍h,龍脈,25,liông-be̍h,liong5beh8,liong5beh8,liongbeh,liongbeh
liông-kut,龍骨,25,liông-kut,liong5kut1,liong5kut1,liongkut,liongkut
lîng-kut,龍骨,25,lêng-kut,ling5kut1,leng5kut1,lingkut,lengkut
ku-á,龜仔,25,ku-á,ku1a2,ku1a2,kua,kua
ku-piah,龜壁,25,ku-piah,ku1piah1,ku1piah1,kupiah,kupiah
ku-kuài,龜怪,25,ku-koài,ku1kuai3,ku1koai3,kukuai,kukoai
ku-kun,龜根,25,ku-kun,ku1kun1,ku1kun1,kukun,kukun
ku-sîn,龜神,25,ku-sîn,ku1sin5,ku1sin5,kusin,kusin
ku-kué,龜粿,25,ku-kóe,ku1kue2,ku1koe2,kukue,kukoe
ku-ké,龜粿,25,ku-ké,ku1ke2,ku1ke2,kuke,kuke
ku-kér,龜粿,25,ku-kér,ku1ker2,ku1ker2,kuker,kuker
ku-tsuâ,龜蛇,25,ku-chôa,ku1tsua5,ku1choa5,kutsua,kuchoa
ku-sîn,龜蠅,25,ku-sîn,ku1sin5,ku1sin5,kusin,kusin
ku-kòo,龜顧,25,ku-kò͘,ku1koo3,ku1koo3,kukoo,kukoo
hân-kiû,球,25,hân-kiû,han5kiu5,han5kiu5,hankiu,hankiu
tīng-phànn,𠕇冇,25,tēng-phàⁿ,ting7phann3,teng7phann3,tingphann,tengphann
tīng-kó,𠕇果,25,tēng-kó,ting7ko2,teng7ko2,tingko,tengko
tīng-khak,𠕇殼,25,tēng-khak,ting7khak1,teng7khak1,tingkhak,tengkhak
tīng-tauh,𠕇篤,25,tēng-tauh,ting7tauh1,teng7tauh1,tingtauh,tengtauh
tēng-thé,𠕇體,25,tēng-thé,teng7the2,teng7the2,tengthe,tengthe
liô-hue,𠞭花,25,liô-hoe,lio5hue1,lio5hoe1,liohue,liohoe
gâu-lâng,𠢕人,25,gâu-lâng,gau5lang5,gau5lang5,gaulang,gaulang
gâu-tsá,𠢕早,25,gâu-chá,gau5tsa2,gau5cha2,gautsa,gaucha
gâu-po,𠢕褒,25,gâu-po,gau5po1,gau5po1,gaupo,gaupo
gâu-khai,𠢕開,25,gâu-khai,gau5khai1,gau5khai1,gaukhai,gaukhai
kán-á,𡢃仔,25,kán-á,kan2a2,kan2a2,kana,kana
kán-pi,𡢃婢,25,kán-pi,kan2pi1,kan2pi1,kanpi,kanpi
kán-pī,𡢃婢,25,kán-pī,kan2pi7,kan2pi7,kanpi,kanpi
lān-pha,𡳞脬,25,lān-pha,lan7pha1,lan7pha1,lanpha,lanpha
lān-muā,𡳞蔓,25,lān-mōa,lan7mua7,lan7moa7,lanmua,lanmoa
lān-tsiáu,𡳞鳥,25,lān-chiáu,lan7tsiau2,lan7chiau2,lantsiau,lanchiau
mooh-piah,𢯾壁,25,mo͘h-piah,mooh1piah1,mooh1piah1,moohpiah,moohpiah
mooh-mooh,𢯾𢯾,25,mo͘h-mo͘h,mooh1mooh1,mooh1mooh1,moohmooh,moohmooh
tshuā-pháinn,𤆬歹,25,chhōa-pháiⁿ,tshua7phainn2,chhoa7phainn2,tshuaphainn,chhoaphainn
tshuā-pan,𤆬班,25,chhōa-pan,tshua7pan1,chhoa7pan1,tshuapan,chhoapan
tshuā-lōo,𤆬路,25,chhōa-lō͘,tshua7loo7,chhoa7loo7,tshualoo,chhoaloo
tshuā-thâu,𤆬頭,25,chhōa-thâu,tshua7thau5,chhoa7thau5,tshuathau,chhoathau
kheh-tuī,𤲍兌,25,kheh-tūi,kheh1tui7,kheh1tui7,khehtui,khehtui
khueh-tuī,𤲍兌,25,khoeh-tūi,khueh1tui7,khoeh1tui7,khuehtui,khoehtui
kheh-tse̍h,𤲍截,25,kheh-che̍h,kheh1tseh8,kheh1cheh8,khehtseh,khehcheh
khueh-tsue̍h,𤲍截,25,khoeh-choe̍h,khueh1tsueh8,khoeh1choeh8,khuehtsueh,khoehchoeh
siān-neh,𤺪呢,25,siān-neh,sian7neh1,sian7neh1,sianneh,sianneh
phín-á,𥰔仔,25,phín-á,phin2a2,phin2a2,phina,phina
thit-thô,𨑨迌,25,thit-thô,thit1tho5,thit1tho5,thittho,thittho
tshit-thô,𨑨迌,25,chhit-thô,tshit1tho5,chhit1tho5,tshittho,chhittho
kauh-kuānn,𩛩汗,25,kauh-kōaⁿ,kauh1kuann7,kauh1koann7,kauhkuann,kauhkoann
kauh-bông,𩛩雺,25,kauh-bông,kauh1bong5,kauh1bong5,kauhbong,kauhbong
tshio-ko,𪁎膏,25,chhio-ko,tshio1ko1,chhio1ko1,tshioko,chhioko
tshio-tiô,𪁎趒,25,chhio-tiô,tshio1tio5,chhio1tio5,tshiotio,chhiotio
tshio-tîo,𪁎趒,25,chhio-tiô,tshio1tio5,chhio1tio5,tshiotio,chhiotio
thun-un,𪎶縕,25,thun-un,thun1un1,thun1un1,thunun,thunun
huê-nn̄g,𫝻卵,25,hôe-nn̄g,hue5nng7,hoe5nng7,huenng,hoenng
peh-kiā,𬦰崎,25,peh-kiā,peh1kia7,peh1kia7,pehkia,pehkia
ha̍p-pa̍k-khì,Ha̍p-pa̍k-khì,16,ha̍p-pa̍k-khì,hap8pak8khi3,hap8pak8khi3,happakkhi,happakkhi
hu̍t-lóo-it,Hu̍t-lóo-it,16,hu̍t-ló͘-it,hut8loo2it1,hut8loo2it1,hutlooit,hutlooit
ka-puà-suá,Ka-puà-suá,16,ka-pòa-sóa,ka1pua3sua2,ka1poa3soa2,kapuasua,kapoasoa
khá-sū-khòo,Khá-sū-khòo,16,khá-sū-khò͘,kha2su7khoo3,kha2su7khoo3,khasukhoo,khasukhoo
ma-khu-to͘h,Ma-khu-to͘h,16,ma-khu-to͘h,ma1khu1to͘h1,ma1khu1tooh1,makhuto͘h,makhutooh
moo-hí-tooh,Moo-hí-tooh,16,mo͘-hí-to͘h,moo1hi2tooh1,moo1hi2tooh1,moohitooh,moohitooh
thi-siá-tsù,T siá-tsù,16,thi-siá-chù,thi1sia2tsu3,thi1sia2chu3,thisiatsu,thisiachu
thāi-lóo-kooh,Thāi-lóo-kooh,16,thāi-ló͘-ko͘h,thai7loo2kooh1,thai7loo2kooh1,thailookooh,thailookooh
tsiù-tse-á,Tsiù tse á,16,chiù-che-á,tsiu3tse1a2,chiu3che1a2,tsiutsea,chiuchea
tsu-ná-mih,Tsu-ná-mih,16,chu-ná-mih,tsu1na2mih1,chu1na2mih1,tsunamih,chunamih
a-lú-mih,a-lú-mih,16,a-lú-mih,a1lu2mih1,a1lu2mih1,alumih,alumih
a-ní-khih,a-ní-khih,16,a-ní-khih,a1ni2khih1,a1ni2khih1,anikhih,anikhih
a̋i-sat-tsuh,a̋i-sat-tsuh,16,ăi-sat-chuh,ai1sat1tsuh1,ai9sat1chuh1,aisattsuh,aisatchuh
a̍t-sá-lih,a̍t-sá-lih,16,a̍t-sá-lih,at8sa2lih1,at8sa2lih1,atsalih,atsalih
ba-lú-buh,ba-lú-buh,16,ba-lú-buh,ba1lu2buh1,ba1lu2buh1,balubuh,balubuh
bai-óo-lín,bai-óo-lín,16,bai-ó͘-lín,bai1oo2lin2,bai1oo2lin2,baioolin,baioolin
bat-té-lih,bat-té-lih,16,bat-té-lih,bat1te2lih1,bat1te2lih1,battelih,battelih
ba̋ng-sóo-khóo,ba̋ng-sóo-khóo,16,băng-só͘-khó͘,bang1soo2khoo2,bang9soo2khoo2,bangsookhoo,bangsookhoo
ba̍t-té-lih,ba̍t-té-lih,16,ba̍t-té-lih,bat8te2lih1,bat8te2lih1,battelih,battelih
bi-tá-bín,bi-tá-bín,16,bi-tá-bín,bi1ta2bin2,bi1ta2bin2,bitabin,bitabin
bih-luh-tóo,bih-luh 肚,16,bih-luh-tó͘,bih1luh1too2,bih1luh1too2,bihluhtoo,bihluhtoo
bo̍k-sìn-gù,bo̍k-sìn-gù,16,bo̍k-sìn-gù,bok8sin3gu3,bok8sin3gu3,boksingu,boksingu
bu-là-jià,bu-là-jià,16,bu-là-jià,bu1la3jia3,bu1la3jia3,bulajia,bulajia
bu-lá-tsià,bu-lá-tsià,16,bu-lá-chià,bu1la2tsia3,bu1la2chia3,bulatsia,bulachia
bu-láu-sah,bu-láu-sah,16,bu-láu-sah,bu1lau2sah1,bu1lau2sah1,bulausah,bulausah
e-móo-jih,e-móo-jih,16,e-mó͘-jih,e1moo2jih1,e1moo2jih1,emoojih,emoojih
e-pú-lóng,e-pú-lóng,16,e-pú-lóng,e1pu2long2,e1pu2long2,epulong,epulong
ga-sóo-lín,ga-sóo-lín,16,ga-só͘-lín,ga1soo2lin2,ga1soo2lin2,gasoolin,gasoolin
gat-lá-iû,gat-lá-油,16,gat-lá-iû,gat1la2iu5,gat1la2iu5,gatlaiu,gatlaiu
goo-lú-huh,goo-lú-huh,16,go͘-lú-huh,goo1lu2huh1,goo1lu2huh1,gooluhuh,gooluhuh
gá-suh-tháng,gá-suh桶,16,gá-suh-tháng,ga2suh1thang2,ga2suh1thang2,gasuhthang,gasuhthang
ha-sí-khah,ha-sí-khah,16,ha-sí-khah,ha1si2khah1,ha1si2khah1,hasikhah,hasikhah
ha̋n-tóo-luh,ha̋n-tóo-luh,16,hăn-tó͘-luh,han1too2luh1,han9too2luh1,hantooluh,hantooluh
hi-nóo-khih,hi-nóo-khih,16,hi-nó͘-khih,hi1noo2khih1,hi1noo2khih1,hinookhih,hinookhih
hia̋n-tóo-sián,hia̋n-tóo-sián,16,hiăn-tó͘-sián,hian1too2sian2,hian9too2sian2,hiantoosian,hiantoosian
hoo-lú-bóng,hoo-lú-bóng,16,ho͘-lú-bóng,hoo1lu2bong2,hoo1lu2bong2,hoolubong,hoolubong
hoo-té-luh,hoo-té-luh,16,ho͘-té-luh,hoo1te2luh1,hoo1te2luh1,hooteluh,hooteluh
hu-lóo-king,hu-lóo-間,16,hu-ló͘-keng,hu1loo2king1,hu1loo2keng1,hulooking,hulookeng
hái-kat-lá,hái-kat-lá,16,hái-kat-lá,hai2kat1la2,hai2kat1la2,haikatla,haikatla
hóo-suh-kóng,hóo-suh管,16,hó͘-suh-kóng,hoo2suh1kong2,hoo2suh1kong2,hoosuhkong,hoosuhkong
hùn-liān-su,hùn-liān su,16,hùn-liān-su,hun3lian7su1,hun3lian7su1,hunliansu,hunliansu
hō-luh-bóng,hō-luh-bóng,16,hō-luh-bóng,ho7luh1bong2,ho7luh1bong2,holuhbong,holuhbong
i--á,i--á,16,i--á,i1a2,i1a2,ia,ia
i-tshí-gooh,i-tshí-gooh,16,i-chhí-go͘h,i1tshi2gooh1,i1chhi2gooh1,itshigooh,ichhigooh
iu-tsí-ián,iu-tsí-ián,16,iu-chí-ián,iu1tsi2ian2,iu1chi2ian2,iutsiian,iuchiian
iân-jín-kah,iân-jín蓋,16,iân-jín-kah,ian5jin2kah1,ian5jin2kah1,ianjinkah,ianjinkah
ji-lò-sià,ji-lò-sià,16,ji-lò-sià,ji1lo3sia3,ji1lo3sia3,jilosia,jilosia
ji-lòo-sià,ji-lòo-sià,16,ji-lò͘-sià,ji1loo3sia3,ji1loo3sia3,jiloosia,jiloosia
ji-lú-bah,ji-lú-bah,16,ji-lú-bah,ji1lu2bah1,ji1lu2bah1,jilubah,jilubah
ji-siá-kuh,ji-siá-kuh,16,ji-siá-kuh,ji1sia2kuh1,ji1sia2kuh1,jisiakuh,jisiakuh
kha-mé-lah,kha-mé-lah,16,kha-mé-lah,kha1me2lah1,kha1me2lah1,khamelah,khamelah
khe-tsi-páng,khe-tsi-páng,16,khe-chi-páng,khe1tsi1pang2,khe1chi1pang2,khetsipang,khechipang
khe-tsiap-puh,khe-tsiap-puh,16,khe-chiap-puh,khe1tsiap1puh1,khe1chiap1puh1,khetsiappuh,khechiappuh
khe-tsí-báng,khe-tsí-báng,16,khe-chí-báng,khe1tsi2bang2,khe1chi2bang2,khetsibang,khechibang
khi-móo-tsih,khi-móo-tsih,16,khi-mó͘-chih,khi1moo2tsih1,khi1moo2chih1,khimootsih,khimoochih
khoo-lé-lah,khoo-lé-lah,16,kho͘-lé-lah,khoo1le2lah1,khoo1le2lah1,khoolelah,khoolelah
khoo-lé-lù,khoo-lé-lù,16,kho͘-lé-lù,khoo1le2lu3,khoo1le2lu3,khoolelu,khoolelu
khoo-mí-sióng,khoo-mí-sióng,16,kho͘-mí-sióng,khoo1mi2siong2,khoo1mi2siong2,khoomisiong,khoomisiong
khu-lá-tsih,khu-lá-tsih,16,khu-lá-chih,khu1la2tsih1,khu1la2chih1,khulatsih,khulachih
khu-lì-mù,khu-lì-mù,16,khu-lì-mù,khu1li3mu3,khu1li3mu3,khulimu,khulimu
khu-lí-muh,khu-lí-muh,16,khu-lí-muh,khu1li2muh1,khu1li2muh1,khulimuh,khulimuh
khōng-ku-lí,khōng-ku-lí,16,khōng-ku-lí,khong7ku1li2,khong7ku1li2,khongkuli,khongkuli
khőng-jiak-kuh,khőng-jiak-kuh,16,khŏng-jiak-kuh,khong1jiak1kuh1,khong9jiak1kuh1,khongjiakkuh,khongjiakkuh
khőng-niá-kuh,khőng-niá-kuh,16,khŏng-niá-kuh,khong1nia2kuh1,khong9nia2kuh1,khongniakuh,khongniakuh
kinn-ka-kê,kinn-ka-kê,16,kiⁿ-ka-kê,kinn1ka1ke5,kinn1ka1ke5,kinnkake,kinnkake
kiuh-siú-á,kiuh 首仔,16,kiuh-siú-á,kiuh1siu2a2,kiuh1siu2a2,kiuhsiua,kiuhsiua
la-jí-ooh,la-jí-ooh,16,la-jí-o͘h,la1ji2ooh1,la1ji2ooh1,lajiooh,lajiooh
la-kiat-tooh,la-kiat-tooh,16,la-kiat-to͘h,la1kiat1tooh1,la1kiat1tooh1,lakiattooh,lakiattooh
la-mè-ǹg,la-mè-ǹg,16,la-mè-ǹg,la1me3ng3,la1me3ng3,lameng,lameng
la-mú-neh,la-mú-neh,16,la-mú-neh,la1mu2neh1,la1mu2neh1,lamuneh,lamuneh
lam-má-khóng,lam-má-khóng,16,lam-má-khóng,lam1ma2khong2,lam1ma2khong2,lammakhong,lammakhong
lam-á-khóng,lam-á-khóng,16,lam-á-khóng,lam1a2khong2,lam1a2khong2,lamakhong,lamakhong
la̋i-jiòo-bù,la̋i-jiòo-bù,16,lăi-jiò͘-bù,lai1jioo3bu3,lai9jioo3bu3,laijioobu,laijioobu
la̋i-lín-gù,la̋i-lín-gù,16,lăi-lín-gù,lai1lin2gu3,lai9lin2gu3,lailingu,lailingu
le-khoo-tòo,le-khoo-tòo,16,le-kho͘-tò͘,le1khoo1too3,le1khoo1too3,lekhootoo,lekhootoo
li-mó͘-khóng,li-mó͘-khóng,16,li-mó͘-khóng,li1mo͘2khong2,li1moo2khong2,limo͘khong,limookhong
li-á-khah,li-á-khah,16,li-á-khah,li1a2khah1,li1a2khah1,liakhah,liakhah
lo-lí-á,lo-lí-仔,16,lo-lí-á,lo1li2a2,lo1li2a2,lolia,lolia
loo-lái-bà,loo-lái-bà,16,lo͘-lái-bà,loo1lai2ba3,loo1lai2ba3,loolaiba,loolaiba
lán-lîn-pau,lán-lîn-pau,16,lán-lîn-pau,lan2lin5pau1,lan2lin5pau1,lanlinpau,lanlinpau
lòo-sù-bah,lòo-sù-肉,16,lò͘-sù-bah,loo3su3bah1,loo3su3bah1,loosubah,loosubah
lóo-lí-á,lóo-lí-á,16,ló͘-lí-á,loo2li2a2,loo2li2a2,loolia,loolia
lī-móo-khòng,lī-móo-khòng,16,lī-mó͘-khòng,li7moo2khong3,li7moo2khong3,limookhong,limookhong
ma-lá-sóng,ma-lá-sóng,16,ma-lá-sóng,ma1la2song2,ma1la2song2,malasong,malasong
ma-sà-tsì,ma-sà-tsì,16,ma-sà-chì,ma1sa3tsi3,ma1sa3chi3,masatsi,masachi
me-lí-á,me-lí-á,16,me-lí-á,me1li2a2,me1li2a2,melia,melia
me-lóo-tih,me-lóo-tih,16,me-ló͘-tih,me1loo2tih1,me1loo2tih1,melootih,melootih
má-khá-lóng,má-khá-lóng,16,má-khá-lóng,ma2kha2long2,ma2kha2long2,makhalong,makhalong
mâ-kha-lóng,mâ-kha-lóng,16,mâ-kha-lóng,ma5kha1long2,ma5kha1long2,makhalong,makhalong
mé-lóng-pháng,mé-lóng麭,16,mé-lóng-pháng,me2long2phang2,me2long2phang2,melongphang,melongphang
ne-kut-tái,ne-kut-tái,16,ne-kut-tái,ne1kut1tai2,ne1kut1tai2,nekuttai,nekuttai
o-lín-gió,o-lín-gió,16,o-lín-gió,o1lin2gio2,o1lin2gio2,olingio,olingio
oo-bá-sán,oo-bá-sán,16,o͘-bá-sán,oo1ba2san2,oo1ba2san2,oobasan,oobasan
oo-jí-sáng,oo-jí-sáng,16,o͘-jí-sáng,oo1ji2sang2,oo1ji2sang2,oojisang,oojisang
oo-khà-sàng,oo-khà-sàng,16,o͘-khà-sàng,oo1kha3sang3,oo1kha3sang3,ookhasang,ookhasang
oo-lín-gióo,oo-lín-gióo,16,o͘-lín-gió͘,oo1lin2gioo2,oo1lin2gioo2,oolingioo,oolingioo
oo-nè-sàng,oo-nè-sàng,16,o͘-nè-sàng,oo1ne3sang3,oo1ne3sang3,oonesang,oonesang
oo-tóo-bái,oo-tóo-bái,16,o͘-tó͘-bái,oo1too2bai2,oo1too2bai2,ootoobai,ootoobai
pha-tshìn-kò,pha-tshìn-kò,16,pha-chhìn-kò,pha1tshin3ko3,pha1chhin3ko3,phatshinko,phachhinko
pha-tsìn-kòo,pha-tsìn-kòo,16,pha-chìn-kò͘,pha1tsin3koo3,pha1chin3koo3,phatsinkoo,phachinkoo
pha̋-siàn-tòo,pha̋-siàn-tòo,16,phă-siàn-tò͘,pha1sian3too3,pha9sian3too3,phasiantoo,phasiantoo
phi-á-nooh,phi-á-nooh,16,phi-á-no͘h,phi1a2nooh1,phi1a2nooh1,phianooh,phianooh
phok-phok-thn̂g,phok-phok糖,16,phok-phok-thn̂g,phok1phok1thng5,phok1phok1thng5,phokphokthng,phokphokthng
phū-lōng-kòng,phū-lōng-kòng,16,phū-lōng-kòng,phu7long7kong3,phu7long7kong3,phulongkong,phulongkong
pu-lù-sù,pu-lù-sù,16,pu-lù-sù,pu1lu3su3,pu1lu3su3,pulusu,pulusu
sa-khú-lah,sa-khú-lah,16,sa-khú-lah,sa1khu2lah1,sa1khu2lah1,sakhulah,sakhulah
sa-sí-mih,sa-sí-mih,16,sa-sí-mih,sa1si2mih1,sa1si2mih1,sasimih,sasimih
sa̋-bì-sù,sa̋-bì-sù,16,să-bì-sù,sa1bi3su3,sa9bi3su3,sabisu,sabisu
sa̋m-phú-luh,sa̋m-phú-luh,16,săm-phú-luh,sam1phu2luh1,sam9phu2luh1,samphuluh,samphuluh
se-bí-looh,se-bí-looh,16,se-bí-lo͘h,se1bi2looh1,se1bi2looh1,sebilooh,sebilooh
si-siá-mooh,si-siá-mooh,16,si-siá-mo͘h,si1sia2mooh1,si1sia2mooh1,sisiamooh,sisiamooh
