hanzi,tl
電子支付,tiān-tsú tsi-hù
滑輪搝落,ku̍t-lián giú-lo̍h
滑輪搝落,ku̍t-lián khiú-lo̍h
不織布,put-tsit-pòo
天光之暝,Thinn Kng tsi Mê
天光之暝,Thinn Kng tsi Mî
地板動作,tē-pán tōng-tsok
地板動作,tuē-pán tōng-tsok
掠龍椅,lia̍h-lîng-í
心血管病,sim-hueh-kńg-pēnn
心血管病,sim-huih-kńg-pīnn
心輔狗,sim-hú-káu
墜機,tuī-ki
失事,sit-sū
𢯾枕,mooh-tsím
並枕,phīng-tsím
水螅,tsuí-sik
快樂野球,khuài-lo̍k iá-kiû
快樂棒球,khuài-lo̍k pāng-kiû
隱形目鏡,ún-hîng ba̍k-kiànn
基因改造,ki-in kái-tsò
無政府主義,bô-tsìng-hú tsú-gī
人本設計,jîn-pún siat-kè
人本設計,lîn-pún siat-kè
阻尼,tsóo-nî
阻尼,tsóo-lî
駐波,tsù-pho
捘卵機,tsūn-nn̄g-ki
翕貼機,hip-tah-ki
吊熨機,tiàu-ut-ki
奕跤,ī-kha
奕手,ī-tshiú
膽固醇,tánn-kòo-sûn
血油,hueh-iû
血油,huih-iû
筆記型電腦,pit-kì-hîng tiān-náu
觸控螢幕,tshiok-khòng îng-bōo
螢幕,îng-bōo
滑鼠,ku̍t-tshí
滑鼠,ku̍t-tshú
電腦鼠,tiān-náu-tshí
電腦鼠,tiān-náu-tshú
鳥鼠仔,niáu-tshí-á
鳥鼠仔,niáu-tshú-á
無線滑鼠,bô-suànn ku̍t-tshí
無線滑鼠,bô-suànn ku̍t-tshú
無線電腦鼠,bô-suànn tiān-náu-tshí
無線電腦鼠,bô-suànn tiān-náu-tshú
無線鳥鼠仔,bô-suànn niáu-tshí-á
無線鳥鼠仔,bô-suànn niáu-tshú-á
倒子,tò-jí
倒子,tò-lí
正子,tsiànn-jí
正子,tsiànn-lí
中子,tiong-jí
中子,tiong-lí
滾輪,kún-lûn
游標,iû-piau
游標,iû-phiau
文字游標,bûn-jī iû-piau
文字游標,bûn-lī iû-phiau
齒盤,khí-puânn
無線齒盤,bô-suànn khí-puânn
螢幕更新率,îng-bōo king-sin-lu̍t
桌面背景,toh-bīn puē-kíng
解析度,kái-sik-tōo
畫質,uē-tsit
畫質,uī-tsit
畫素,uē-sòo
畫素,uī-sòo
分頁,hun-ia̍h
視窗,sī-thang
彈出式視窗,tuânn-tshut-sik sī-thang
書籤,su-tshiam
書籤,tsu-tshiam
擴充功能,khok-tshiong kong-lîng
附加功能,hù-ka kong-lîng
附加功能,hū-ka kong-lîng
外掛程式,guā-kuà tîng-sik
外掛程式,guā-kuà thîng-sik
應用程式,ìng-iōng tîng-sik
應用程式,ìng-iōng thîng-sik
後設資料,āu-siat tsu-liāu
啟用,khé-iōng
驗證碼,giām-tsìng-bé
條碼,tiâu-bé
行動條碼,hîng-tōng tiâu-bé
載具,tsài-kū
載具,tsài-khū
重整理,tîng tsíng-lí
更新,king-sin
記錄檔,kì-lo̍k-tóng
記錄檔,kì-lio̍k-tòng
lòo-kerh,lòo-kerh
口座,kháu-tsō
密碼,bi̍t-bé
暗碼,àm-bé
同步,tông-pōo
協作,hia̍p-tsok
雲端硬碟,hûn-tuan ngē-tia̍p
雲端硬碟,hûn-tuan ngī-tia̍p
雲端 há-ti,hûn-tuan há-ti
隨身碟,suî-sin-tia̍p
資料庫,tsu-liāu-khòo
大數據,tuā sòo-kì
大數據,tuā sòo-kù
搜揣 ia̋n-jín,tshiau-tshuē ia̋n-jín
搜揣 ia̋n-jín,tshiau-tshē ia̋n-jín
社群網站,siā-kûn bāng-tsām
社群平台,siā-kûn pênn-tâi
社群平台,siā-kûn pînn-tâi
鉼頂,pín-tíng
刪除,san-tû
刪除,san-tî
刣掉,thâi-tiāu
鉸落來,ka--lo̍h-lâi
複製,ho̍k-tsè
khóo-pih,khóo-pih
貼起去,tah--khí-khì
剪貼簿,tsián-tah-phōo
無痕模式,bô-hûn bôo-sik
揤鈕,tshi̍h-liú
點落式選單,tiám-lo̍h-sik suán-tuann
確認框,khak-jīn-khing
確認框,khak-līn-khing
多選框,to-suán-khing
心絲蟲,sim-si-thâng
頷箍,ām-khoo
弄貓枝,lāng-niau-ki
輻射冷卻,hok-siā líng-khiok
厚藻鹽,kāu-tsó-iâm
米泔豆油膏,bí-ám tāu-iû-ko
甕底油,àng-té-iû
鈕仔餅,liú-á-piánn
老茶,lāu-tê
金璇王梨,kim-suān ông-lâi
閹殘,iam-tsân
開關,khai-kuan
單選鈕,tan-suán-liú
表單,pió-tuann
輸入欄,su-ji̍p-nuâ
輸入欄,su-li̍p-nuâ
布林值,Pòo-lîm-ta̍t
真假值,tsin-ké-ta̍t
揀色器,kíng-sik-khì
拖,thua
拖選,thua-suán
滑鼠停留,ku̍t-tshí thîng-liû
滑鼠停留,ku̍t-tshú thîng-liû
點選,tiám-suán
點揤,tiám-tshi̍h
點,tiám
揤兩下,tshi̍h-nn̄g-ē
捲,kńg
捲條,kńg-tiâu
連結,liân-kiat
網址,bāng-tsí
tōo-né,tōo-né
寄付,kià-hù
贊助,tsàn-tsōo
水平分隔線,tsuí-pîng hun-keh-suànn
水平分隔線,tsuí-pênn hun-keh-suànn
水平分隔線,tsuí-pînn hun-keh-suànn
標題,piau-tê
標題,piau-tuê
標題,phiau-tê
標題,phiau-tuê
內文,lāi-bûn
段落,tuānn-lo̍h
大寫,tuā-siá
小寫,sió-siá
文字樣式,bûn-jī iūnn-sik
文字樣式,bûn-lī iūnn-sik
模板,bôo-pán
設定,siat-tīng
偏好設定,phian-hònn siat-tīng
組態設定,tsoo-thài siat-tīng
選項,suán-hāng
授權,siū-khuân
授權鎖匙,siū-khuân só-sî
觸控板,tshiok-khòng-pán
畫圖板,uē-tôo-pán
畫圖板,uī-tôo-pán
預覽,ī-lám
預覽,ū-lám
壓縮檔,ap-sok-tóng
壓縮檔,ap-sok-tòng
正子選單,tsiànn-jí suán-tuann
正子選單,tsiànn-lí suán-tuann
巨集,kī-tsi̍p
巨集,kū-tsi̍p
巨集齒,kī-tsi̍p-khí
巨集齒,kū-tsi̍p-khí
功能齒,kong-lîng-khí
組合齒,tsoo-ha̍p-khí
介面,kài-bīn
圖形化介面,tôo-hîng-huà kài-bīn
論壇,lūn-tuânn
討論區,thó-lūn-khu
篩選,thai-suán
過濾,kuè-lī
過濾,kè-lū
麭幼仔導覽,pháng-iù-á tō-lám
導覽列,tō-lám-lia̍t
三線選單,sann-suànn suán-tuann
工具列,kang-kū-lia̍t
工具列,kang-khū-lia̍t
圖示,tôo-sī
載入,tsài-ji̍p
載入,tsài-li̍p
lóo,lóo
載入中,tsài-ji̍p-tiong
載入中,tsài-li̍p-tiong
lóo-tìng,lóo-tìng
重載入,tîng tsài-ji̍p
luī-lóo,luī-lóo
讀取,tho̍k-tshú
讀取,tho̍k-tshí
táng-lóo,táng-lóo
掠,lia̍h
下載,hā-tsài
勼排,kiu-pâi
快速齒,khuài-sok-khí
熱齒,jia̍t-khí
訂閱制,tīng-ua̍t-tsè
提示詞,thê-sī-sû
欄,nuâ
列,lia̍t
格式,keh-sik
格式化,keh-sik-huà
復原,ho̍k-guân
頂一步,tíng-tsi̍t-pōo
取消復原,tshú-siau ho̍k-guân
下一步,ē-tsi̍t-pōo
貼圖,tah-tôo
表情符號,piáu-tsîng hû-hō
e-móo-jih,e-móo-jih
換逝,uānn-tsuā
排序 lí-sirh-tooh,pâi-sū lí-sirh-tooh
排序 lí-sirh-tooh,pâi-sī lí-sirh-tooh
編號 lí-sirh-tooh,pian-hō lí-sirh-tooh
編號 lí-sirh-tooh,phian-hō lí-sirh-tooh
無排序 lí-sirh-tooh,bô-pâi-sū lí-sirh-tooh
無排序 lí-sirh-tooh,bô-pâi-sī lí-sirh-tooh
項目 lí-sirh-tooh,hāng-bo̍k lí-sirh-tooh
點陣圖,tiám-tīn-tôo
向量圖,hiòng-liōng-tôo
食色,tsia̍h-sik
框線色,khing-suànn-sik
框線粗幼,khing-suànn tshoo-iù
漸層色,tsiām-tsân-sik
透明度,thàu-bîng-tōo
透明度,thò-bîng-tōo
色票,sik-phiò
畫面縮放,uē-bīn sok-hòng
畫面縮放,uī-bīn sok-hòng
上細化,siōng-sè-huà
上細化,siōng-suè-huà
檢視,kiám-sī
深跍,tshim-khû
孤跤跍,koo-kha-khû
二頭肌,jī-thâu-ki
二頭肌,lī-thâu-ki
手肚仁,tshiú-tóo-jîn
手肚仁,tshiú-tóo-lîn
腿二頭肌,thuí-jī-thâu-ki
腿二頭肌,thuí-lī-thâu-ki
尻脊肌,kha-tsiah-ki
側平夯,tshik-pênn-giâ
側平夯,tshik-pînn-giâ
飛鳥,hui-niáu
飛鳥,pue-tsiáu
硬夯,ngē-giâ
硬夯,ngī-giâ
體脂肪率,thé tsi-hong-lu̍t
胸坎捒,hing-khám-sak
腿捒,thuí-sak
䖙捒,the-sak
尻川捒,kha-tshng-sak
啞鈴,à-lîng
a-lé,a-lé
槓鈴,kǹg-lîng
壺鈴,ôo-lîng
幌壺,hàinn-ôo
引體搝起,ín-thé-khiú-khí
引體搝起,ín-thé-giú-khí
生肌減油,senn-ki kiám-iû
生肌減油,sinn-ki kiám-iû
身體重塑,sin-thé tîng-sok
高強度閬歇訓練,ko kiông-tōo làng-hioh hùn-liān
閬歇時間,làng-hioh sî-kan
動態伸輪,tōng-thài tshun-lûn
靜態伸輪,tsīng-thài tshun-lûn
保庇跳,pó-pì-thiàu
主動肌,tsú-tōng-ki
抗力肌,khòng-li̍k-ki
抗力作用,khòng-li̍k tsok-iōng
協同肌,hia̍p-tông-ki
柔軟度,jiû-nńg-tōo
柔軟度,liû-nńg-tōo
柔軟度,jiû-luán-tōo
柔軟度,liû-luán-tōo
筋肉收束,kin-bah siu-sok
肌耐力,ki-nāi-li̍k
爆發力,po̍k-huat-li̍k
自重訓練,tsū-tāng hùn-liān
弓箭步,king-tsìnn-pōo
弓箭步,kiong-tsìnn-pōo
䖙倒坐起,the-tó-tsē-khí
覆地牚身,phak-tē-thènn-sin
覆地牚身,phak-tuē-thìnn-sin
倒徛騰,tò-khiā-thîng
枋仔牚,pang-á-thènn
枋仔牚,pang-á-thìnn
敧枋牚,khi-pang-thènn
敧枋牚,khi-pang-thìnn
全螢幕檢視,tsuân-îng-bōo kiám-sī
大頭貼,tuā-thâu-tah
縮圖,sok-tôo
終端機,tsiong-tuan-ki
主機枋,tsú-ki-pang
處理器,tshú-lí-khì
記憶體,kì-ik-thé
顯示卡,hián-sī-khah
散熱器,sàn-jia̍t-khì
散熱器,sàn-lia̍t-khì
電源供應器,tiān-guân kiong-ìng-khì
I/O 接喙,I/O tsiap-tshuì
硬體,ngē-thé
硬體,ngī-thé
軟體,nńg-thé
能耗比,lîng-hònn-pí
效能功耗比,hāu-lîng kong-hònn-pí
執行緒,tsip-hîng-sū
執行緒,tsip-hîng-sī
核心,hi̍k-sim
串流媒體,tshuàn-liû muî-thé
登入,ting-ji̍p
登出,ting-tshut
深色模式,tshim-sik bôo-sik
淺色模式,tshián-sik bôo-sik
使用者,sú-iōng-tsiá
開發者,khai-huat-tsiá
二進位,jī-tsìn-uī
十進位,tsa̍p-tsìn-uī
十六進位,tsa̍p-la̍k-tsìn-uī
安入,an-ji̍p
安入,an-li̍p
放送器,hòng-sàng-khì
音量,im-liōng
藍牙,nâ-gê
行動數據,hîng-tōng sòo-kì
行動數據,hîng-tōng sòo-kù
無線基地台,bô-suànn ki-tē-tâi
無線基地台,bô-suànn ki-tuē-tâi
熱點,jia̍t-tiám
熱點,lia̍t-tiám
儲存空間,tû-tsûn khong-kan
隱私權設定,ún-su-khuân siat-tīng
隱私權設定,ún-su-kuân siat-tīng
隱私權,ún-su-khuân
隱私權,ún-su-kuân
螢幕鎖定,îng-bōo só-tīng
指紋解鎖,tsí-bûn kái-só
備份,pī-hūn
遮罩,jia-tà
遮罩,jia-tàu
原始碼,guân-sí-bé
字元,jī-guân
字元,lī-guân
字元距離,jī-guân kī-lī
字元距離,lī-guân kū-lī
字距微調,jī-kī bî-tiâu
字距微調,lī-kū-bî-tiâu
逝懸,tsuā-kuân
逝距,tsuā-kī
逝距,tsuā-kū
內建,luē-kiàn
預設,ī-siat
預設,ū-siat
套用,thò-iōng
讀卡機,tha̍k-khah-ki
耳機,hīnn-ki
耳機,hī-ki
耳機空,hīnn-ki-khang
耳機空,hī-ki-khang
藍牙耳機,nâ-gê hīnn-ki
藍牙耳機,nâ-gê hī-ki
無線耳機,bô-suànn hīnn-ki
無線耳機,bô-suànn hī-ki
轉接頭,tsuán-tsiap-thâu
刪除線,san-tû-suànn
刪除線,san-tî-suànn
粗體,tshoo-thé
斜體,tshiâ-thé
面板,bīn-pán
儀表板,gî-pió-pán
響應式網站,hiáng-ìng-sik bāng-tsām
響應式網站,hióng-ìng-sik bāng-tsām
檔案總管,tóng-àn tsóng-kuán
檔案總管,tòng-àn tsóng-kuán
搖桿,iô-kuáinn
遏子,at-tsí
吉娃娃,Tshi-uá-uah
法國鬥牛狗,Huat-kok tàu-gû-káu
法鬥,Huat-tàu
巴哥,Pa-ko
哈巴狗,Ha-pa-káu
沙皮狗,sua-phuê-káu
沙皮狗,sua-phê-káu
膨獅狗,phòng-sai-káu
獅仔狗,sai-á-káu
煙腸狗,ian-tshiâng-káu
煙腸狗,ian-tshiân-káu
葡萄牙水狗,Phû-tô-gâ tsuí-káu
西班牙水獵狗,Se-pan-gâ tsuí-la̍h-káu
鼻蹤獵狗,phīnn-tsong la̍h-káu
黃金獵狗,n̂g-kim la̍h-káu
阿富汗獵狗,A-hù-hān la̍h-káu
拉不拉多,La-put-la-to
米格魯,bí-gū-luh
大麥町,Tuā-be̍h-ting
杜賓狗,Tōo-pin-káu
西施狗,se-si-káu
羅素狗,Lô-sòo-káu
牛頭狗,gû-thâu-káu
柴狗,tshâ-káu
秋田狗,Tshiu-tiân-káu
邊境顧羊狗,pian-kíng kòo-iûnn-káu
軍用狗,kun-iōng-káu
澳洲顧羊狗,Ò-tsiu kòo-iûnn-káu
藏獒,Tsōng-ngôo
獒,ngôo
哈士奇,Ha-sū-kî
Sa-móo-iat狗,Sa-móo-iat-káu
Má-thih-suh狗,Má-thih-suh-káu
Phóo-meh狗,Phóo-meh-káu
貴賓狗,kuì-pin-káu
紅貴賓,âng-kuì-pin
雪納瑞,Si-náu-sò
sia̋n-bá-tsirh,sia̋n-bá-tsirh
先發球員,sian-huat kiû-uân
開場投手,khui-tiûnn tâu-tshiú
長中繼投手,tn̂g-tiòng-kè tâu-tshiú
佈局投手,pòo-kio̍k tâu-tshiú
終結者,tsiong-kiat-tsiá
守護神,siú-hōo-sîn
關門投手,kuainn-mn̂g tâu-tshiú
關門投手,kuinn-mn̂g tâu-tshiú
關門的,kuainn-mn̂g--ê
關門的,kuinn-mn̂g--ê
敗戰處理投手,pāi-tsiàn tshú-lí tâu-tshiú
王牌投手,ông-pâi tâu-tshiú
è-sìr,è-sìr
一人倒投,tsi̍t-lâng-tò-tâu
任務型投手,jīm-bū-hîng tâu-tshiú
倒投,tò-tâu
正投,tsiànn-tâu
左右挽弓投手,tsó-iū bán-king tâu-tshiú
高壓投法,ko-ap tâu-huat
四分之三投法,sì hun tsi sann tâu-huat
用sai的,iōng sai--ê
側投,tshik-tâu
倒鉤的,tò-kau--ê
藏水艦,tshàng-tsuí-lām
ang-ta su-ló,ang-ta su-ló
開放式投法,khai-hòng-sik tâu-huat
固定式投法,kòo-tīng-sik tâu-huat
威力型投手,ui-li̍k-hîng tâu-tshiú
速球型投手,sok-kiû-hîng tâu-tshiú
控球型投手,khòng-kiû-hîng tâu-tshiú
khong-tó-luh,khong-tó-luh
技巧型投手,ki-khá-hîng tâu-tshiú
góo-looh投手,góo-looh tâu-tshiú
滾地球投手,kún-tē-kiû tâu-tshiú
hu-lái投手,hu-lái tâu-tshiú
飛球投手,hui-kiû tâu-tshiú
內野手,lāi-iá-tshiú
投補配搭,tâu-póo phuè-tah
ba̍t-té-lih,ba̍t-té-lih
工具人,kang-kū-jîn
萬能選手,bān-lîng suán-tshiú
萬能的,bān-lîng--ê
二刀流,jī-to-liû
雙刀流,siang-to-liû
走者,tsáu-tsiá
làng-nah,làng-nah
代打,tāi-tánn
phi̋n-tsí hit-tah,phi̋n-tsí hit-tah
代走,tāi-tsáu
phi̋n-tsí làng-nah,phi̋n-tsí làng-nah
中心打者,tiong-sim tánn-tsiá
清壘打者,tshing-luí tánn-tsiá
打擊順序,tánn-kik sūn-sī
打擊順序,tánn-kik sūn-sū
òo-tah,òo-tah
òo-tah單,òo-tah-tuann
攻守陣容,kong-siú tīn-iông
開路的,khui-lōo--ê
開路先鋒,khai-lōo sian-hong
頭前番,thâu-tsîng-huan
後壁番,āu-piah-huan
尾番箠,bué-huan-tshuê
尾番箠,bé-huan-tshê
鋸齒打線,kì-khí tánn-suànn
鋸齒打線,kù-khí tánn-suànn
左打者,tsó-tánn-tsiá
倒拍,tò-phah
倒支,tò-ki
右打者,iū-tánn-tsiá
正拍,tsiànn-phah
正支,tsiànn-ki
後備選手,āu-pī suán-tshiú
預備選手,ī-pī suán-tshiú
預備選手,ū-pī suán-tshiú
一軍,it-kun
二軍,jī-kun
二軍,lī-kun
練習生,liān-si̍p-sing
自主培訓選手,tsū-tsú puè-hūn suán-tshiú
自培選手,tsū-puê suán-tshiú
自培的,tsū-puê--ê
合約所屬球員,ha̍p-iok sóo-sio̍k kiû-uân
外籍球員,guā-tsi̍k kiû-uân
外籍的,guā-tsi̍k--ê
代訓球員,tāi-hùn kiû-uân
總教練,tsóng-kàu-liān
首席教練,siú-sik kàu-liān
投手教練,tâu-tshiú kàu-liān
野手教練,iá-tshiú kàu-liān
打擊教練,tánn-kik kàu-liān
守備教練,siú-pī kàu-liān
投捕教練,tâu-póo kàu-liān
捕手教練,póo-tshiú kàu-liān
牛牢教練,gû-tiâu kàu-liān
一壘教練,it-luí kàu-liān
huá-sū-tooh khòo-tshih,huá-sū-tooh khòo-tshih
三壘教練,sann-luí kàu-liān
sà-tooh khòo-tshih,sà-tooh khòo-tshih
走壘教練,tsáu-luí kàu-liān
體能教練,thé-lîng kàu-liān
育成教練,io̍k-sîng kàu-liān
復健教練,ho̍k-kiān kàu-liān
領隊,niá-tuī
副領隊,hù-niá-tuī
農場主管,lông-tiûnn tsú-kuán
防護員,hông-hōo-uân
牛牢捕手,gû-tiâu póo-tshiú
a̋m-phái,a̋m-phái
主審,tsú-sím
一壘審,it-luí-sím
二壘審,jī-luí-sím
二壘審,lī-luí-sím
三壘審,sann-luí-sím
倒線審,tò-suànn-sím
正線審,tsiànn-suànn-sím
預備裁判,ī-pī tshâi-phuànn
預備裁判,ū-pī tshâi-phuànn
iú-bih--ê,iú-bih--ê
技術委員,ki-su̍t uí-uân
細間房間,sè-king pâng-king
球童,kiû-tông
記錄員,kì-lo̍k-uân
安全人員,an-tsuân jîn-uân
場務,tiûnn-bū
速球,sok-kiû
快速球,khuài-sok-kiû
直球,ti̍t-kiû
直的,ti̍t--ê
緊的,kín--ê
變化球,piàn-huà-kiû
輾的,lián--ê
鐵枝路,thih-ki-lōo
兩線速球,nn̄g-suànn sok-kiû
四線速球,sì-suànn sok-kiû
衝懸,tshìng-kuân
衝懸球,tshìng-kuân-kiû
一線速球,tsi̍t-suànn sok-kiû
sìn-khah,sìn-khah
沉球,tîm-kiû
khah-tah,khah-tah
切球,tshiat-kiû
siù-tooh,siù-tooh
噴射球,phùn-siā-kiû
肉叉,bah-tshah
挾的,gia̍p--ê
大叉,tuā-tshah
分指快速球,hun-tsáinn khuài-sok-kiû
小叉,sió-tshah
分指變速球,hun-tsáinn piàn-sok-kiû
蟳仔球,tsîm-á-kiû
khà-buh,khà-buh
曲球,khiau-kiû
sir-lài-tah,sir-lài-tah
滑球,ku̍t-kiû
sir-lèr-buh,sir-lèr-buh
滑曲球,ku̍t-khiau-kiû
銃子球,tshìng-tsí-kiû
螺絲球,lôo-si-kiû
蝴蝶球,ôo-tia̍p-kiû
蝶仔球,ia̍h-á-kiû
單指曲球,tan-tsáinn khiau-kiû
橫掃球,huâinn-sàu-kiû
橫向變化球,huâinn-hiòng piàn-huà-kiû
走橫的,tsáu huâinn--ê
直向變化球,ti̍t-hiòng piàn-huà-kiû
走直的,tsáu ti̍t--ê
變速球,piàn-sok-kiû
tshian-tsí á-phù,tshian-tsí á-phù
三指變速球,sann-tsáinn piàn-sok-kiû
OK球,OK-kiû
掌心球,tsiáng-sim-kiû
漩尿球,suān-jiō-kiû
小便球,sió-piān-kiû
外角球,guā-kak-kiû
áu-khòo-sirh,áu-khòo-sirh
內角球,lāi-kak-kiû
ín-khòo-sirh,ín-khòo-sirh
懸球,kuân-kiû
低球,kē-kiû
尾氣,bué-khuì
尾氣,bé-khuì
尾節,bué-tsat
尾節,bé-tsat
球速,kiû-sok
轉速,tńg-sok
khai-tián,khai-tián
倚身球,uá-sin-kiû
好球區,hó-kiû-khu
後跤,āu-kha
前跤,tsîng-kha
自由跤,tsū-iû-kha
完全停止,uân-tsuân thîng-tsí
siat-tooh,siat-tooh
兩段式投法,nn̄g-tuānn-sik tâu-huat
敬遠,kìng-uán
故意四䆀,kòo-ì sì-bái
故意保送,kòo-ì pó-sàng
khia̋n-sé,khia̋n-sé
牽制,khan-tsè
假khia̋n-sé,ké-khia̋n-sé
違規投球,uî-kui tâu-kiû
反常投球,huán-siông tâu-kiû
無正常投球,bô-tsìng-siông tâu-kiû
投手犯規,tâu-tshiú huān-kui
bóo-khuh,bóo-khuh
延延投球,iân-tshiân tâu-kiû
燒一下,sio--tsi̍t-ē
燒幾粒仔,sio kuí lia̍p-á
失分,sit-hun
自責分,tsū-tsik-hun
非自責分,hui-tsū-tsik-hun
K9值,K-káu-ti̍t
每九局sa̋n-sín數,muí káu-kio̍k sa̋n-sín sòo
BB9值,BB-káu-ti̍t
BB9值,BB-káu-ta̍t
每九局保送數,muí-káu-kiok pó-sàng-sòo
投球局數,tâu-kiû kio̍k-sòo
滾飛比,kún-hui-pí
góo-looh 佮 hu-lái 的比例,góo-looh kah hu-lái ê pí-lē
䆀球,bái-kiû
不死sa̋n-sín,put-sí sa̋n-sín
四䆀球,sì-bái-kiû
擉著人,tia̍k-tio̍h-lâng
予球擉著,hōo kiû tia̍k-tio̍h
te-tó bòo-lù,te-tó bòo-lù
tsit-puh,tsit-puh
góo-looh àu-tooh,góo-looh àu-tooh
hu-lái àu-tooh,hu-lái àu-tooh
優質先發,iu-tsit sian-huat
三上三落,sann-tsiūnn sann-lo̍h
山頂山跤,suann-tíng suann-kha
登板,ting-pán
先發輪值,sian-huat lûn-ti̍t
勝利投手,sìng-lī tâu-tshiú
中繼成功,tiong-kè sîng-kong
救援成功,kiù-uān sîng-kong
完投,uân-tâu
完封,uân-hong
無安打比賽,bô an-tánn pí-sài
完全比賽,uân-tsuân pí-sài
暴投,po̍k-tâu
救援失敗,kiù-uān sit-pāi
出手點,tshut-tshiú-tiám
投手車輪戰,tâu-tshiú tshia-lián-tsiàn
接球,tsiap-kiû
承球,sîn-kiû
磕著,kha̍p-tio̍h
摸著,bong-tio̍h
thá-guh,thá-guh
thá-guh àu-tooh,thá-guh àu-tooh
傳球,thuân-kiû
刺殺,tshì-sat
助殺,tsōo-sat
逆雙殺,gi̍k-siang-sat
封殺,hong-sat
夾殺,kiap-sat
阻殺,tsóo-sat
野手選擇,iá-tshiú suán-ti̍k
野選,iá-suán
普通守備行為,phóo-thong siú-pī hîng-uî
促請裁決,tshiok-tshiánn tshâi-kuat
閣踏壘,koh ta̍h-luí
補位,póo-uī
khà-bah,khà-bah
布陣,pòo-tīn
失誤,sit-gōo
é-lah,é-lah
漏去,lāu--khì
漏球,lāu-kiû
無承著,bô sîn tio̍h
落球,lak-kiû
暴傳,po̍k-thuân
捕逸,póo-i̍k
捕手妨礙,póo-tshiú hông-gāi
妨礙走壘,hông-gāi tsáu-luí
故意落球,kòo-ì lak-kiû
故意漏球,kòo-ì lāu-kiû
刁工落球,thiau-kang lak-kiû
刁工漏球,thiau-kang lāu-kiû
本壘相挵,pún-luí sio-lòng
強行佔據壘包,kiông-hîng tsiàm-kì luí-pau
內野飛球判例,lāi-iá hui-kiû phuànn-lē
強迫進壘,kiông-pik tsìn-luí
hò-sù,hò-sù
安全上壘,an-tsuân tsiūnn luí
sè-hù,sè-hù
su-ìng-gù,su-ìng-gù
捽槌仔,sut-thuî-á
bàn-tooh,bàn-tooh
點球,tiám-kiû
hua-lú-bóo,hua-lú-bóo
一壘安打,it-luí an-tánn
一塊,tsi̍t-tè
二壘安打,jī-luí an-tánn
兩塊,nn̄g-tè
三壘安打,sann-luí an-tánn
三塊,sann-tè
長打,tn̂g-tánn
雙殺打,siang-sat-tánn
三殺打,sam-sat-tánn
走壘,tsáu-luí
進壘,tsìn-luí
趨壘,tshu-luí
趨過頭,tshu-kuè-thâu
趨過頭,tshu-kè-thâu
頭部趨壘,thâu-pōo tshu-luí
箍,khoo
推進,thui-tsín
踏壘,ta̍h-luí
蹋壘,lap-luí
反向,huán-hiòng
用捒的,iōng sak--ê
正向,tsiànn-hiòng
用搝的,iōng giú--ê
摃球,kòng-kiû
著球點,tio̍h-kiû-tiám
甜蜜點,tinn-bi̍t-tiám
選球,suán-kiû
本壘枋紀律,pún-luí-pang kì-lu̍t
偷壘,thau-luí
強迫取分,kiông-pik tshú-hun
bat-tah比出來,bat-tah pí--tshut-lâi
雙盜壘,siang-tō-luí
雙偷壘,siang-thau-luí
偷本壘,thau-pún-luí
拍掛走,phah-kuà-tsáu
打跑戰術,tánn-pháu tsiàn-su̍t
走掛拍,tsáu-kuà-phah
跑打戰術,pháu-tánn tsiàn-su̍t
九一連線,kiú-it liân-suànn
完全打擊,uân-tsuân tánn-kik
猛打賞,bíng-tánn-siúnn
鐵枝,thih-ki
再見安打,tsài-kiàn an-tánn
再見全壘打,tsài-kiàn tsuân-luí-tánn
再見保送,tsài-kiàn pó-sàng
打數,tánn-sòo
全壘打率,tsuân-luí-tánn-lu̍t
打擊率,tánn-kik-lu̍t
場內被安打率,tiûnn lāi pī an-tánn lu̍t
sa̋n-sín 四䆀比,sa̋n-sín sì-bái-pí
滾地球雙殺,kún-tē-kiû siang-sat
捕手妨礙打擊,póo-tshiú hông-gāi tánn-kik
阻擋,tsóo-tòng
妨礙,hông-gāi
滿壘全壘打,buán-luí tsuân-luí-tánn
每安打全壘打數,muí an-tánn tsuân-luí-tánn-sòo
場內全壘打,tiûnn-lāi tsuân-luí-tánn
純長打率,sûn-tn̂g-tánn-lu̍t
殘壘,tsân-luí
上壘率,tsiūnn-luí-lu̍t
整體攻擊指數,tsíng-thé kong-kik tsí-sòo
標準化攻擊指數,piau-tsún-huà kong-kik tsí-sòo
打席,tánn-sik
幾个打席hông sa̋n-sín一改,kuí ê tánn-sik hông sa̋n-sín tsi̍t kái
製造得分,tsè-tsō tit-hun
產生得分,sán-sing tit-hun
打點,tánn-tiám
得點圈,tit-tiám-khuan
得分點,tit-hun-tiám
得分位置,tit-hun uī-tì
得分位置走者,tit-hun uī-tì tsáu-tsiá
得分點走者,tit-hun-tiám tsáu-tsiá
得點圈走者,tit-tiám-khuan tsáu-tsiá
得分位置打擊率,tit-hun uī-tì tánn-kik-lu̍t
得分點打擊率,tit-hun-tiám tánn-kik-lu̍t
得點圈打擊率,tit-tiám-khuan tánn-kik-lu̍t
犧牲飛球,hi-sing hui-kiû
高飛犧牲打,ko-hui hi-sing-tánn
犧牲bàn-tooh,hi-sing bàn-tooh
長打率,tn̂g-tánn-lu̍t
攻擊指數,kong-kik tsí-sòo
壘打數,luí-tánn-sòo
上壘次數,tsiūnn-luí tshù-sòo
多壘打,to-luí-tánn
